k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.20000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.8011460644042752, 0.0786198152933296]                                        |  1.2439057826995850|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.8011460644042752, 0.0786198152933296]                                        |  1.2439057826995850|      0.20000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.6047020516378638, 0.0410731796487068]                                        |  0.4023740589618683|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.6047020516378638, 0.0410731796487068]                                        |  0.4023740589618683|      0.20000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.4079735539054385, 0.0050468256846553]                                        |  0.0831177309155464|      1.00000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.4079735539054385, 0.0050468256846553]                                        |  0.0831177309155464|      0.20000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.4079735539054385, 0.0050468256846553]                                        |  0.0831177309155464|      0.04000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.3679905878453107, 0.0038795960437259]                                        |  0.0550174340605736|      0.20000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.3679905878453107, 0.0038795960437259]                                        |  0.0550174340605736|      0.04000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.3280234355450809, 0.002258874904776]                                         |  0.0347339771687984|      0.20000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.3280234355450809, 0.002258874904776]                                         |  0.0347339771687984|      0.04000000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.2880855043447402, 3.13984319818e-05]                                         |  0.0206636451184750|      0.20000000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.2880855043447402, 3.13984319818e-05]                                         |  0.0206636451184750|      0.04000000|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.2880855043447402, 3.13984319818e-05]                                         |  0.0206636451184750|      0.00800000|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.2800861797622711, 0.0001353514228278]                                        |  0.0184623971581459|      0.04000000|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.2800861797622711, 0.0001353514228278]                                        |  0.0184623971581459|      0.00800000|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.2720869722134948, 2.2752170604e-05]                                          |  0.0164419114589691|      0.04000000|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[0.2720869722134948, 2.2752170604e-05]                                          |  0.0164419114589691|      0.00800000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.2640882138354615, 0.0001636933279777]                                        |  0.0145920896902680|      0.04000000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[0.2640882138354615, 0.0001636933279777]                                        |  0.0145920896902680|      0.00800000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.2560893508818986, 0.0002985690119221]                                        |  0.0129029126837850|      0.04000000|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[0.2560893508818986, 0.0002985690119221]                                        |  0.0129029126837850|      0.00800000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.248090407272049, 0.0001685646795089]                                         |  0.0113647878170013|      0.04000000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[0.248090407272049, 0.0001685646795089]                                         |  0.0113647878170013|      0.00800000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.2400912315244417, 5.3728453123e-05]                                          |  0.0099684242159128|      0.04000000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[0.2400912315244417, 5.3728453123e-05]                                          |  0.0099684242159128|      0.00800000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.2320920086220411, -5.77747204207e-05]                                        |  0.0087048653513193|      0.04000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[0.2320920086220411, -5.77747204207e-05]                                        |  0.0087048653513193|      0.00800000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.2240924519963474, -0.0001419993742984]                                       |  0.0075653726235032|      0.04000000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
