k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 5.0]                                                                      |149.7192190771219771|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 5.0]                                                                      |149.7192190771219771|      0.10000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 5.0]                                                                      |149.7192190771219771|      0.01000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.9900230838094499, 4.999320924653121]                                         |124.0263595581054688|      0.10000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.9900230838094499, 4.999320924653121]                                         |124.0263595581054688|      0.01000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.9800809520149045, 4.9982466735745135]                                        |101.6457672119140625|      0.10000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.9800809520149045, 4.9982466735745135]                                        |101.6457672119140625|      0.01000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.9701192459002387, 4.997372367401009]                                         | 82.2714920043945312|      0.10000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.9701192459002387, 4.997372367401009]                                         | 82.2714920043945312|      0.01000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.9601641465849134, 4.996425795891819]                                         | 65.6249389648437500|      0.10000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.9601641465849134, 4.996425795891819]                                         | 65.6249389648437500|      0.01000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.9502132578779924, 4.995435940375861]                                         | 51.4447898864746094|      0.10000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.9502132578779924, 4.995435940375861]                                         | 51.4447898864746094|      0.01000000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.9402554921900125, 4.994517843156995]                                         | 39.4869537353515625|      0.10000000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.9402554921900125, 4.994517843156995]                                         | 39.4869537353515625|      0.01000000|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.9402554921900125, 4.994517843156995]                                         | 39.4869537353515625|      0.00100000|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.9392583009880892, 4.99444294518101]                                          | 38.4046287536621094|      0.01000000|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.9292871777241991, 4.993683536953302]                                         | 28.6352310180664062|      0.10000000|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.9292871777241991, 4.993683536953302]                                         | 28.6352310180664062|      0.01000000|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.9292871777241991, 4.993683536953302]                                         | 28.6352310180664062|      0.00100000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.9282896450588342, 4.9936133330963575]                                        | 27.7592220306396484|      0.01000000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[0.9182985602639665, 4.99319116651577]                                          | 19.9366912841796875|      0.10000000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.9182985602639665, 4.99319116651577]                                          | 19.9366912841796875|      0.01000000|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.9182985602639665, 4.99319116651577]                                          | 19.9366912841796875|      0.00100000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.9173013590652671, 4.99311640175594]                                          | 19.2434406280517578|      0.01000000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[0.9173013590652671, 4.99311640175594]                                          | 19.2434406280517578|      0.00100000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[0.9163040024739508, 4.993043739318891]                                         | 18.5657253265380859|      0.01000000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[0.9163040024739508, 4.993043739318891]                                         | 18.5657253265380859|      0.00100000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.9153066866894456, 4.992970518925715]                                         | 17.9033756256103516|      0.01000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[0.9153066866894456, 4.992970518925715]                                         | 17.9033756256103516|      0.00100000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.9143092865951435, 4.992898456092811]                                         | 17.2562160491943359|      0.01000000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[0.9043219361736988, 4.9923956325061845]                                        | 11.5837812423706055|      0.10000000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[0.9043219361736988, 4.9923956325061845]                                        | 11.5837812423706055|      0.01000000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.9043219361736988, 4.9923956325061845]                                        | 11.5837812423706055|      0.00100000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.9033242480340575, 4.992327673871568]                                         | 11.0926551818847656|      0.01000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.893326982498808, 4.992093832434449]                                          |  6.8868227005004883|      0.10000000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[0.893326982498808, 4.992093832434449]                                          |  6.8868227005004883|      0.01000000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.893326982498808, 4.992093832434449]                                          |  6.8868227005004883|      0.00100000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.8923290970574932, 4.992028835157492]                                         |  6.5327353477478027|      0.01000000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.8923290970574932, 4.992028835157492]                                         |  6.5327353477478027|      0.00100000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.8913312012168866, 4.991963997735427]                                         |  6.1902441978454590|      0.01000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.8913312012168866, 4.991963997735427]                                         |  6.1902441978454590|      0.00100000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.8903330207731912, 4.9919037001249915]                                        |  5.8592128753662109|      0.01000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.8903330207731912, 4.9919037001249915]                                        |  5.8592128753662109|      0.00100000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.8893348020106615, 4.991844040237851]                                         |  5.5394988059997559|      0.01000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.8893348020106615, 4.991844040237851]                                         |  5.5394988059997559|      0.00100000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[0.8883373247708294, 4.991773053224835]                                         |  5.2309651374816895|      0.01000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.8883373247708294, 4.991773053224835]                                         |  5.2309651374816895|      0.00100000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.8873389839453277, 4.991715472011435]                                         |  4.9334735870361328|      0.01000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.8774048740268964, 4.9905694091298605]                                        |  2.5390291213989258|      0.10000000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.8774048740268964, 4.9905694091298605]                                        |  2.5390291213989258|      0.01000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[0.8774048740268964, 4.9905694091298605]                                        |  2.5390291213989258|      0.00100000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.8764068781365161, 4.990506130359455]                                         |  2.3541693687438965|      0.01000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[0.8665045988948997, 4.989111545897669]                                         |  1.0103638172149658|      0.10000000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[0.8665045988948997, 4.989111545897669]                                         |  1.0103638172149658|      0.01000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[0.8665045988948997, 4.989111545897669]                                         |  1.0103638172149658|      0.00100000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.8655064246746108, 4.989051145351722]                                         |  0.9231107831001282|      0.01000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[0.8655064246746108, 4.989051145351722]                                         |  0.9231107831001282|      0.00100000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[0.8645086534707311, 4.98898441736128]                                          |  0.8440676331520081|      0.01000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[0.8645086534707311, 4.98898441736128]                                          |  0.8440676331520081|      0.00100000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[0.8635108346326277, 4.988918405496242]                                         |  0.7731253504753113|      0.01000000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[0.8635108346326277, 4.988918405496242]                                         |  0.7731253504753113|      0.00100000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[0.8625149523978816, 4.988827749142261]                                         |  0.7101887464523315|      0.01000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.8625149523978816, 4.988827749142261]                                         |  0.7101887464523315|      0.00100000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.8615162842778107, 4.98877615470502]                                          |  0.6551267504692078|      0.01000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[0.8615162842778107, 4.98877615470502]                                          |  0.6551267504692078|      0.00100000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[0.8605183785988829, 4.988711468879959]                                         |  0.6078335642814636|      0.01000000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      67|[0.8605183785988829, 4.988711468879959]                                         |  0.6078335642814636|      0.00100000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      68|[0.8595192160733082, 4.988670551310542]                                         |  0.5682320594787598|      0.01000000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[0.8595192160733082, 4.988670551310542]                                         |  0.5682320594787598|      0.00100000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
