k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.10000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.4622547828441396, 10.015794079839223, 1.3719588443900437]                    |  0.1056593507528305|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.4622547828441396, 10.015794079839223, 1.3719588443900437]                    |  0.1056593507528305|      0.10000000|[28, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.4622547828441396, 10.015794079839223, 1.3719588443900437]                    |  0.1056593507528305|      0.01000000|[40, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.464343489568697, 10.016212158619318, 1.3678616265183814]                     |  0.1036139875650406|      0.10000000|[46, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.464343489568697, 10.016212158619318, 1.3678616265183814]                     |  0.1036139875650406|      0.01000000|[57, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.4690956862722954, 10.017014770371702, 1.359099638110192]                     |  0.0993585586547852|      0.10000000|[65, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
       8|[0.4690956862722954, 10.017014770371702, 1.359099638110192]                     |  0.0993585586547852|      0.01000000|[75, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.4713676524788218, 10.017162065130039, 1.3554229673721516]                    |  0.0975881144404411|      0.10000000|[81, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.4713676524788218, 10.017162065130039, 1.3554229673721516]                    |  0.0975881144404411|      0.01000000|[92, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.4743594559312518, 10.01659467400006, 1.3529808540991672]                     |  0.0961450710892677|      0.10000000|[97, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.4743594559312518, 10.01659467400006, 1.3529808540991672]                     |  0.0961450710892677|      0.01000000|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.4752822943205359, 10.015284751602433, 1.3498012355171927]                    |  0.0949059501290321|      0.10000000|[113, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.4752822943205359, 10.015284751602433, 1.3498012355171927]                    |  0.0949059501290321|      0.01000000|[124, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.4780362360831648, 10.01498500863744, 1.3469323085979095]                     |  0.0933914631605148|      0.10000000|[130, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[0.4780362360831648, 10.01498500863744, 1.3469323085979095]                     |  0.0933914631605148|      0.01000000|[141, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.4805645530215543, 10.01513355928494, 1.344053536132406]                      |  0.0919287651777267|      0.10000000|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.4805645530215543, 10.01513355928494, 1.344053536132406]                      |  0.0919287651777267|      0.01000000|[156, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.4828613164558256, 10.015475854617087, 1.3412521250901894]                    |  0.0905532240867615|      0.10000000|[161, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[0.4828613164558256, 10.015475854617087, 1.3412521250901894]                    |  0.0905532240867615|      0.01000000|[171, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.4852770461702182, 10.015709884084341, 1.3386555545003858]                    |  0.0892340391874313|      0.10000000|[177, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.4852770461702182, 10.015709884084341, 1.3386555545003858]                    |  0.0892340391874313|      0.01000000|[187, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.4877100065990014, 10.015964188757932, 1.3359339609709948]                    |  0.0878879427909851|      0.10000000|[192, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[0.4877100065990014, 10.015964188757932, 1.3359339609709948]                    |  0.0878879427909851|      0.01000000|[202, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.4942910755660765, 10.017077106851508, 1.3284874218710105]                    |  0.0842944458127022|      0.10000000|[210, 79, 0, 79]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      26|[0.4942910755660765, 10.017077106851508, 1.3284874218710105]                    |  0.0842944458127022|      0.01000000|[220, 83, 0, 83]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
