k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.20000000|[110, 14, 0, 2]                                                            |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       2|[-0.561470114442354, 0.5971235302247424, -1.863966847728845, -0.0035573995037513, -0.048909334433285, -0.0288838797584556, -0.0026876462554875, -0.1460515869938878, 1.1024447026591813, 0.0090563965075091, -0.0273615496140851, 399.7421954376763, 0.0479668497088312, -0.0496336062932066, -0.0433292229716416, 0.0060867356430322, -0.1228154972354319, 0.6989669465770072, -0.0149515114524559, 0.0125517338979984, 402.0089888296408, 0.0026324126436433, -0.0344072065846153, -0.0006788842352596, -0.047907257591687, -0.1339673491517643, 0.9422200538733528, 0.0063023817784585, -0.0010310522046427, 400.40754667684143, 0.0841576860003357, -1.188506752502312, -2.75555982485e-05, -1.413523428226708, -0.0662674507426481, 0.4324464874936599, 0.0315610805779233, 0.0225921178739954, 407.06302468851277, 0.0541814416748406, -1.2542472243502896, 0.008460167293539, -1.0255275796239103, -0.0823292317362953, 0.3026765128650441, 0.0320393156607591, 0.0020493693078609, 405.91529597891383, 0.0687608525530478, -1.2259717335038915, 0.0122108616670251, -0.8612877768924053, -0.0708939379276502, 0.2963955161381627, -0.0026283469335582, -0.0182763404394783, 404.7481840912407]|76250.8828125000000000|      1.00000000|[218, 28, 0, 4]                                                            |  | trying linear partial model with 58 points | iterate success | actual_k=7
       3|[-0.561470114442354, 0.5971235302247424, -1.863966847728845, -0.0035573995037513, -0.048909334433285, -0.0288838797584556, -0.0026876462554875, -0.1460515869938878, 1.1024447026591813, 0.0090563965075091, -0.0273615496140851, 399.7421954376763, 0.0479668497088312, -0.0496336062932066, -0.0433292229716416, 0.0060867356430322, -0.1228154972354319, 0.6989669465770072, -0.0149515114524559, 0.0125517338979984, 402.0089888296408, 0.0026324126436433, -0.0344072065846153, -0.0006788842352596, -0.047907257591687, -0.1339673491517643, 0.9422200538733528, 0.0063023817784585, -0.0010310522046427, 400.40754667684143, 0.0841576860003357, -1.188506752502312, -2.75555982485e-05, -1.413523428226708, -0.0662674507426481, 0.4324464874936599, 0.0315610805779233, 0.0225921178739954, 407.06302468851277, 0.0541814416748406, -1.2542472243502896, 0.008460167293539, -1.0255275796239103, -0.0823292317362953, 0.3026765128650441, 0.0320393156607591, 0.0020493693078609, 405.91529597891383, 0.0687608525530478, -1.2259717335038915, 0.0122108616670251, -0.8612877768924053, -0.0708939379276502, 0.2963955161381627, -0.0026283469335582, -0.0182763404394783, 404.7481840912407]|76250.8828125000000000|      0.20000000|[326, 42, 0, 6]                                                            |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       4|[-0.6126990634369722, 0.6714767265258609, -1.8317335740561056, 0.0062327090893219, 0.0199633988409758, -0.0059977281711314, -0.0430894241896347, -0.1488078794019154, 1.1302601210648304, 0.0154355827451764, -0.0007151705687666, 399.7216919198795, 0.028668026604147, -0.0002680280882858, -0.0385388930857807, -0.0165479695562907, -0.0975097255460111, 0.6950687432016138, -0.0303971771462013, 0.0021175630353164, 402.02143990285265, 0.0009910501093811, -0.0077413597345464, 0.0011275024130515, -0.0391826866777564, -0.1324060677643155, 0.9499922849484639, 0.0340784497807522, -0.0153881900222602, 400.4006075569051, 0.1127528380590114, -1.1915901897962053, -0.0408111389950867, -1.4240800967261846, -0.0145678746927992, 0.4605872807556499, 0.0249804762631797, 0.01934619193694, 407.063350133946, 0.0774443325507765, -1.202015031908172, -0.014548424413875, -1.0303324371012155, -0.0535259427511874, 0.315412431967752, 0.0070349715095186, -0.0027789901202425, 405.90913505106806, 0.0940497237864583, -1.1951725521652274, -0.011621240638962, -0.8622212895747938, -0.0624794743743397, 0.3010482705994741, 0.0126150758303609, -0.0525547948630506, 404.73410094876124]|45712.6367187500000000|      1.00000000|[433, 56, 0, 8]                                                            |  | trying linear partial model with 58 points | iterate success | actual_k=7
       5|[-0.6126990634369722, 0.6714767265258609, -1.8317335740561056, 0.0062327090893219, 0.0199633988409758, -0.0059977281711314, -0.0430894241896347, -0.1488078794019154, 1.1302601210648304, 0.0154355827451764, -0.0007151705687666, 399.7216919198795, 0.028668026604147, -0.0002680280882858, -0.0385388930857807, -0.0165479695562907, -0.0975097255460111, 0.6950687432016138, -0.0303971771462013, 0.0021175630353164, 402.02143990285265, 0.0009910501093811, -0.0077413597345464, 0.0011275024130515, -0.0391826866777564, -0.1324060677643155, 0.9499922849484639, 0.0340784497807522, -0.0153881900222602, 400.4006075569051, 0.1127528380590114, -1.1915901897962053, -0.0408111389950867, -1.4240800967261846, -0.0145678746927992, 0.4605872807556499, 0.0249804762631797, 0.01934619193694, 407.063350133946, 0.0774443325507765, -1.202015031908172, -0.014548424413875, -1.0303324371012155, -0.0535259427511874, 0.315412431967752, 0.0070349715095186, -0.0027789901202425, 405.90913505106806, 0.0940497237864583, -1.1951725521652274, -0.011621240638962, -0.8622212895747938, -0.0624794743743397, 0.3010482705994741, 0.0126150758303609, -0.0525547948630506, 404.73410094876124]|45712.6367187500000000|      0.20000000|[541, 70, 0, 10]                                                           |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       6|[-0.6126990634369722, 0.6714767265258609, -1.8317335740561056, 0.0062327090893219, 0.0199633988409758, -0.0059977281711314, -0.0430894241896347, -0.1488078794019154, 1.1302601210648304, 0.0154355827451764, -0.0007151705687666, 399.7216919198795, 0.028668026604147, -0.0002680280882858, -0.0385388930857807, -0.0165479695562907, -0.0975097255460111, 0.6950687432016138, -0.0303971771462013, 0.0021175630353164, 402.02143990285265, 0.0009910501093811, -0.0077413597345464, 0.0011275024130515, -0.0391826866777564, -0.1324060677643155, 0.9499922849484639, 0.0340784497807522, -0.0153881900222602, 400.4006075569051, 0.1127528380590114, -1.1915901897962053, -0.0408111389950867, -1.4240800967261846, -0.0145678746927992, 0.4605872807556499, 0.0249804762631797, 0.01934619193694, 407.063350133946, 0.0774443325507765, -1.202015031908172, -0.014548424413875, -1.0303324371012155, -0.0535259427511874, 0.315412431967752, 0.0070349715095186, -0.0027789901202425, 405.90913505106806, 0.0940497237864583, -1.1951725521652274, -0.011621240638962, -0.8622212895747938, -0.0624794743743397, 0.3010482705994741, 0.0126150758303609, -0.0525547948630506, 404.73410094876124]|45712.6367187500000000|      0.04000000|[648, 84, 0, 12]                                                           |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       7|[-0.6050502944042826, 0.6656905848266537, -1.8391132121735063, -0.0002452899666105, 0.0170827766376098, -0.0070120515134679, -0.0402816455329485, -0.1535069491249001, 1.1247376533030602, 0.0101691033450992, -0.0176248351644216, 399.72294276163694, 0.0273849750992333, -0.0022463052786912, -0.0398938757799657, -0.01361474440114, -0.0979555225688286, 0.6978770375792165, -0.0290104020581772, 0.0064293954134443, 402.0236906014541, -0.0130592459320045, -0.0042871914698275, 0.0003630000459968, -0.0367413427772826, -0.140253312503074, 0.9471529613243392, 0.0353308329831326, -0.0205287119148905, 400.4053023299135, 0.117012842203661, -1.1930424267059716, -0.0461243585888846, -1.4189927747222961, -0.0115352596370562, 0.4695103558287029, 0.0182241677415678, 0.0224374164368477, 407.07550976195944, 0.0820344411499172, -1.2078680692919843, -0.0120234795983835, -1.0294821172064397, -0.0481196135060444, 0.3114700186593742, 0.0050845370315749, -0.0018943178532696, 405.91056639278025, 0.0965824511207105, -1.199225355740463, -0.0127068868381637, -0.8613786642193764, -0.0634921525310474, 0.3057622761033789, 0.0226646940852586, -0.0524710921643534, 404.737605749623]|30966.1679687500000000|      0.20000000|[755, 98, 0, 14]                                                           |  | trying linear partial model with 58 points | iterate success | actual_k=7
       8|[-0.6050502944042826, 0.6656905848266537, -1.8391132121735063, -0.0002452899666105, 0.0170827766376098, -0.0070120515134679, -0.0402816455329485, -0.1535069491249001, 1.1247376533030602, 0.0101691033450992, -0.0176248351644216, 399.72294276163694, 0.0273849750992333, -0.0022463052786912, -0.0398938757799657, -0.01361474440114, -0.0979555225688286, 0.6978770375792165, -0.0290104020581772, 0.0064293954134443, 402.0236906014541, -0.0130592459320045, -0.0042871914698275, 0.0003630000459968, -0.0367413427772826, -0.140253312503074, 0.9471529613243392, 0.0353308329831326, -0.0205287119148905, 400.4053023299135, 0.117012842203661, -1.1930424267059716, -0.0461243585888846, -1.4189927747222961, -0.0115352596370562, 0.4695103558287029, 0.0182241677415678, 0.0224374164368477, 407.07550976195944, 0.0820344411499172, -1.2078680692919843, -0.0120234795983835, -1.0294821172064397, -0.0481196135060444, 0.3114700186593742, 0.0050845370315749, -0.0018943178532696, 405.91056639278025, 0.0965824511207105, -1.199225355740463, -0.0127068868381637, -0.8613786642193764, -0.0634921525310474, 0.3057622761033789, 0.0226646940852586, -0.0524710921643534, 404.737605749623]|30966.1679687500000000|      0.04000000|[863, 112, 0, 16]                                                          |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       9|[-0.5899483258167214, 0.6648378381789455, -1.8526840209913835, -0.0108722430068185, 0.0075285088507187, -0.0080784270613379, -0.0426722357851128, -0.1536041784950588, 1.1216567473612318, -0.0016151583236398, -0.0239775928197215, 399.72478899362176, 0.0174525092011319, -0.0053654341027811, -0.0392137383898647, -0.0160686330711119, -0.1017096770320248, 0.6953482598799182, -0.0285511742382121, 0.0113054640244491, 402.0264897615881, -0.0164735497921629, -0.0106469407226522, -0.0019382858757919, -0.0331969945876501, -0.1432971279977182, 0.9476013217577887, 0.0356017709896426, -0.0179524113305343, 400.4054434669304, 0.1182713000853934, -1.1946017962595032, -0.0485419402440319, -1.4080427144728414, -0.0077628933859098, 0.4771389952467417, 0.0187957872340297, 0.0264311808117709, 407.07491851944104, 0.0847932026788149, -1.2117873714703964, -0.0179820745606861, -1.029945524323866, -0.0465198709143419, 0.3158277098888802, 0.0047511546118336, 4.8285777084e-06, 405.9082336251679, 0.1016669141468776, -1.204579657175363, -0.0215832342432649, -0.862664876893831, -0.061722793083382, 0.309797781850157, 0.0261680241048288, -0.0502776430996471, 404.7304773526601]|20205.6679687500000000|      0.20000000|[971, 126, 0, 18]                                                          |  | trying linear partial model with 58 points | iterate success | actual_k=7
      10|[-0.5899483258167214, 0.6648378381789455, -1.8526840209913835, -0.0108722430068185, 0.0075285088507187, -0.0080784270613379, -0.0426722357851128, -0.1536041784950588, 1.1216567473612318, -0.0016151583236398, -0.0239775928197215, 399.72478899362176, 0.0174525092011319, -0.0053654341027811, -0.0392137383898647, -0.0160686330711119, -0.1017096770320248, 0.6953482598799182, -0.0285511742382121, 0.0113054640244491, 402.0264897615881, -0.0164735497921629, -0.0106469407226522, -0.0019382858757919, -0.0331969945876501, -0.1432971279977182, 0.9476013217577887, 0.0356017709896426, -0.0179524113305343, 400.4054434669304, 0.1182713000853934, -1.1946017962595032, -0.0485419402440319, -1.4080427144728414, -0.0077628933859098, 0.4771389952467417, 0.0187957872340297, 0.0264311808117709, 407.07491851944104, 0.0847932026788149, -1.2117873714703964, -0.0179820745606861, -1.029945524323866, -0.0465198709143419, 0.3158277098888802, 0.0047511546118336, 4.8285777084e-06, 405.9082336251679, 0.1016669141468776, -1.204579657175363, -0.0215832342432649, -0.862664876893831, -0.061722793083382, 0.309797781850157, 0.0261680241048288, -0.0502776430996471, 404.7304773526601]|20205.6679687500000000|      0.04000000|[1078, 140, 0, 20]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
