k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.680319369129553, -0.5277758562646442, -0.0583533850815074, -0.1695658412650931, 0.6511640381065836, -0.2060907027566728, 0.3159126677191491]|59194.7773437500000000|      1.11111111|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[9.680319369129553, -0.5277758562646442, -0.0583533850815074, -0.1695658412650931, 0.6511640381065836, -0.2060907027566728, 0.3159126677191491]|59194.7773437500000000|      1.00000000|[210, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[9.680319369129553, -0.5277758562646442, -0.0583533850815074, -0.1695658412650931, 0.6511640381065836, -0.2060907027566728, 0.3159126677191491]|59194.7773437500000000|      0.90000000|[314, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[9.680319369129553, -0.5277758562646442, -0.0583533850815074, -0.1695658412650931, 0.6511640381065836, -0.2060907027566728, 0.3159126677191491]|59194.7773437500000000|      0.81000000|[421, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[9.928145320143893, -0.9420115735379707, -0.2513011728879803, 0.0088905342776915, 0.5578542212925724, 0.2197940787826979, 0.7207965679756427]|55436.8320312500000000|      0.90000000|[525, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[9.948113984410233, -0.9026847934363137, -0.3413549376246703, 0.7020867305581467, 0.4217342805068938, -0.284011546564002, 0.5038282216141614]|46616.2460937500000000|      1.00000000|[631, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[9.948113984410233, -0.9026847934363137, -0.3413549376246703, 0.7020867305581467, 0.4217342805068938, -0.284011546564002, 0.5038282216141614]|46616.2460937500000000|      0.90000000|[735, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[9.948113984410233, -0.9026847934363137, -0.3413549376246703, 0.7020867305581467, 0.4217342805068938, -0.284011546564002, 0.5038282216141614]|46616.2460937500000000|      0.81000000|[840, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[9.571406821373321, -0.4467694138769613, -0.0132925720943963, 1.0516400515368096, 0.6410371547021245, -0.3510188749850263, 0.3491132985427573]|37393.1914062500000000|      0.90000000|[945, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
      10|[9.571406821373321, -0.4467694138769613, -0.0132925720943963, 1.0516400515368096, 0.6410371547021245, -0.3510188749850263, 0.3491132985427573]|37393.1914062500000000|      0.81000000|[1050, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      11|[9.571406821373321, -0.4467694138769613, -0.0132925720943963, 1.0516400515368096, 0.6410371547021245, -0.3510188749850263, 0.3491132985427573]|37393.1914062500000000|      0.72900000|[1156, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[9.571406821373321, -0.4467694138769613, -0.0132925720943963, 1.0516400515368096, 0.6410371547021245, -0.3510188749850263, 0.3491132985427573]|37393.1914062500000000|      0.65610000|[1260, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      13|[9.571406821373321, -0.4467694138769613, -0.0132925720943963, 1.0516400515368096, 0.6410371547021245, -0.3510188749850263, 0.3491132985427573]|37393.1914062500000000|      0.59049000|[1364, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[9.571406821373321, -0.4467694138769613, -0.0132925720943963, 1.0516400515368096, 0.6410371547021245, -0.3510188749850263, 0.3491132985427573]|37393.1914062500000000|      0.53144100|[1470, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      15|[9.571406821373321, -0.4467694138769613, -0.0132925720943963, 1.0516400515368096, 0.6410371547021245, -0.3510188749850263, 0.3491132985427573]|37393.1914062500000000|      0.47829690|[1577, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      16|[9.571406821373321, -0.4467694138769613, -0.0132925720943963, 1.0516400515368096, 0.6410371547021245, -0.3510188749850263, 0.3491132985427573]|37393.1914062500000000|      0.43046721|[1681, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      17|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.47829690|[1785, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.43046721|[1890, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      19|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.38742049|[1994, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      20|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.34867844|[2099, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      21|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.31381060|[2204, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      22|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.28242954|[2310, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      23|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.25418658|[2415, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      24|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.22876792|[2519, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      25|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.20589113|[2624, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      26|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.18530202|[2729, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      27|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.16677182|[2835, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      28|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.15009464|[2939, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      29|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.13508517|[3045, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      30|[9.768886521670147, -0.3100868858034455, -0.2504053526040237, 1.2345723278776473, 0.6452647742409706, -0.2406889702324907, 0.1886626073090435]|21687.4394531250000000|      0.12157665|[3149, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      31|[9.74793335407916, -0.2950971740512437, -0.2585687811118897, 1.2038684807762359, 0.5450155904032139, -0.2525302562585523, 0.1346471137520345]|14479.7587890625000000|      0.13508517|[3254, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[9.74793335407916, -0.2950971740512437, -0.2585687811118897, 1.2038684807762359, 0.5450155904032139, -0.2525302562585523, 0.1346471137520345]|14479.7587890625000000|      0.12157665|[3360, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      33|[9.74793335407916, -0.2950971740512437, -0.2585687811118897, 1.2038684807762359, 0.5450155904032139, -0.2525302562585523, 0.1346471137520345]|14479.7587890625000000|      0.10941899|[3465, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      34|[9.74793335407916, -0.2950971740512437, -0.2585687811118897, 1.2038684807762359, 0.5450155904032139, -0.2525302562585523, 0.1346471137520345]|14479.7587890625000000|      0.09847709|[3570, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      35|[9.74793335407916, -0.2950971740512437, -0.2585687811118897, 1.2038684807762359, 0.5450155904032139, -0.2525302562585523, 0.1346471137520345]|14479.7587890625000000|      0.08862938|[3676, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
