k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.304908238209835, -0.9549300326903439, -0.4379987540587063, 0.743367001701543, -0.3681579592611286, -0.1098089417135639, -0.0272847880795506]|398410.9687500000000000|     10.00000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[10.304908238209835, -0.9549300326903439, -0.4379987540587063, 0.743367001701543, -0.3681579592611286, -0.1098089417135639, -0.0272847880795506]|398410.9687500000000000|      1.00000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[10.218774701778568, -0.5403055356705656, -0.7783676214756701, 0.0964147007388289, -0.5972818227591623, -0.1979971252487257, 0.4481038889056982]|54120.3398437500000000|     10.00000000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[5.642265976118531, 4.979454082364253, 3.876611764770284, 2.2529397319562348, 3.63746519687431, -2.0890729376594894, 1.3193893173664775]|44625.8906250000000000|    100.00000000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[5.642265976118531, 4.979454082364253, 3.876611764770284, 2.2529397319562348, 3.63746519687431, -2.0890729376594894, 1.3193893173664775]|44625.8906250000000000|     10.00000000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[4.592499152561381, 5.101011954314097, 1.5671652989468736, 11.705915050605906, 4.347781077582804, -0.5319849157674355, 2.442713041016636]|28759.5781250000000000|    100.00000000|[176, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[4.592499152561381, 5.101011954314097, 1.5671652989468736, 11.705915050605906, 4.347781077582804, -0.5319849157674355, 2.442713041016636]|28759.5781250000000000|     10.00000000|[205, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[4.592499152561381, 5.101011954314097, 1.5671652989468736, 11.705915050605906, 4.347781077582804, -0.5319849157674355, 2.442713041016636]|28759.5781250000000000|      1.00000000|[234, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[4.588293619911025, 5.105244409328142, 1.5638803285470895, 11.90081649895768, 4.347876800310314, -0.5319462728785026, 1.4619138650568368]|16534.0136718750000000|     10.00000000|[263, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[4.588293619911025, 5.105244409328142, 1.5638803285470895, 11.90081649895768, 4.347876800310314, -0.5319462728785026, 1.4619138650568368]|16534.0136718750000000|      1.00000000|[292, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[4.588293619911025, 5.105244409328142, 1.5638803285470895, 11.90081649895768, 4.347876800310314, -0.5319462728785026, 1.4619138650568368]|16534.0136718750000000|      0.10000000|[321, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[4.588339209657727, 5.105293614747104, 1.5637320745779344, 11.913188794174863, 4.3479079133291245, -0.5316023696845508, 1.3626829193050478]|14903.1718750000000000|      1.00000000|[351, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[4.588339209657727, 5.105293614747104, 1.5637320745779344, 11.913188794174863, 4.3479079133291245, -0.5316023696845508, 1.3626829193050478]|14903.1718750000000000|      0.10000000|[380, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[4.588317919870774, 5.105243932649095, 1.5637382189836484, 11.924565959506749, 4.348001104349442, -0.5313059927402636, 1.2633327274288773]|13232.0263671875000000|      1.00000000|[409, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[4.588317919870774, 5.105243932649095, 1.5637382189836484, 11.924565959506749, 4.348001104349442, -0.5313059927402636, 1.2633327274288773]|13232.0263671875000000|      0.10000000|[438, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[4.58821749834217, 5.105312051877976, 1.563598470859844, 11.935105188722773, 4.348073769639321, -0.5309562150478633, 1.1638904689639629]|11570.4511718750000000|      1.00000000|[467, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      17|[4.58821749834217, 5.105312051877976, 1.563598470859844, 11.935105188722773, 4.348073769639321, -0.5309562150478633, 1.1638904689639629]|11570.4511718750000000|      0.10000000|[496, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[4.588229043659745, 5.105192329964486, 1.563249723885404, 11.944879125771735, 4.348252906232851, -0.5303185045813106, 1.0643721525648118]|10011.8994140625000000|      1.00000000|[525, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      19|[4.588229043659745, 5.105192329964486, 1.563249723885404, 11.944879125771735, 4.348252906232851, -0.5303185045813106, 1.0643721525648118]|10011.8994140625000000|      0.10000000|[555, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[4.5878555547402735, 5.105492678146249, 1.5632547001334054, 11.954148564907534, 4.348200278840838, -0.5288378119459515, 0.9648148698075036]|8730.1904296875000000|      1.00000000|[584, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      21|[4.5878555547402735, 5.105492678146249, 1.5632547001334054, 11.954148564907534, 4.348200278840838, -0.5288378119459515, 0.9648148698075036]|8730.1904296875000000|      0.10000000|[613, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[4.589289887139343, 5.106053833729152, 1.5642037097139236, 11.96340719114099, 4.347389609649554, -0.5262555170405021, 0.8652976372065635]|8052.5605468750000000|      1.00000000|[643, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      23|[4.589289887139343, 5.106053833729152, 1.5642037097139236, 11.96340719114099, 4.347389609649554, -0.5262555170405021, 0.8652976372065635]|8052.5605468750000000|      0.10000000|[673, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[4.589289887139343, 5.106053833729152, 1.5642037097139236, 11.96340719114099, 4.347389609649554, -0.5262555170405021, 0.8652976372065635]|8052.5605468750000000|      0.01000000|[702, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[4.589298610756073, 5.105997619704891, 1.5639793452698432, 11.964300845358586, 4.347496256945488, -0.5241496650809763, 0.8555661511691475]|8037.7792968750000000|      0.10000000|[731, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      26|[4.589298610756073, 5.105997619704891, 1.5639793452698432, 11.964300845358586, 4.347496256945488, -0.5241496650809763, 0.8555661511691475]|8037.7792968750000000|      0.01000000|[760, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[4.58931418796048, 5.106141968686357, 1.5633952864543954, 11.96523658410193, 4.347546156076253, -0.5193655609070469, 0.8468556950182737]|8033.4653320312500000|      0.10000000|[789, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      28|[4.58931418796048, 5.106141968686357, 1.5633952864543954, 11.96523658410193, 4.347546156076253, -0.5193655609070469, 0.8468556950182737]|8033.4653320312500000|      0.01000000|[818, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[4.589347466487402, 5.106166209054018, 1.562823008525693, 11.965134942963155, 4.347823550523566, -0.5113472477941917, 0.8527962487921457]|8030.3212890625000000|      0.10000000|[847, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      30|[4.589347466487402, 5.106166209054018, 1.562823008525693, 11.965134942963155, 4.347823550523566, -0.5113472477941917, 0.8527962487921457]|8030.3212890625000000|      0.01000000|[876, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[4.589311331683596, 5.106161028172707, 1.56237341327886, 11.965886633939437, 4.348066963114405, -0.5045357191698466, 0.8455315863543601]|8027.2514648437500000|      0.10000000|[906, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      32|[4.589311331683596, 5.106161028172707, 1.56237341327886, 11.965886633939437, 4.348066963114405, -0.5045357191698466, 0.8455315863543601]|8027.2514648437500000|      0.01000000|[936, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[4.589264545830268, 5.106056417227952, 1.561919429581763, 11.965742824811011, 4.348290279365657, -0.497720159628692, 0.8528294191398123]|8024.2963867187500000|      0.10000000|[965, 66, 0, 66]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      34|[4.60153996348528, 5.100269699846018, 1.5446590290356768, 11.987579834863443, 4.334410770270254, -0.405146876071141, 0.8361381643355985]|7992.9531250000000000|      1.00000000|[994, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      35|[4.60153996348528, 5.100269699846018, 1.5446590290356768, 11.987579834863443, 4.334410770270254, -0.405146876071141, 0.8361381643355985]|7992.9531250000000000|      0.10000000|[1023, 70, 0, 70]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
