k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.04000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       3|[1.0218288497307786, 0.9664813287937739]                                        |  5.7176189422607422|      0.20000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[1.0218288497307786, 0.9664813287937739]                                        |  5.7176189422607422|      0.04000000|[28, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       5|[1.043665116092798, 0.9329674887964394]                                         |  5.4470129013061523|      0.20000000|[33, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[1.043665116092798, 0.9329674887964394]                                         |  5.4470129013061523|      0.04000000|[39, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       7|[1.065530077772732, 0.8994723630206638]                                         |  5.1877198219299316|      0.20000000|[45, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[1.065530077772732, 0.8994723630206638]                                         |  5.1877198219299316|      0.04000000|[51, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[1.086778215303136, 0.8655825909428077]                                         |  4.9392132759094238|      0.20000000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[1.086778215303136, 0.8655825909428077]                                         |  4.9392132759094238|      0.04000000|[64, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      11|[1.1077698507260463, 0.831533343634363]                                         |  4.7010331153869629|      0.20000000|[69, 25, 0, 25]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[1.1077698507260463, 0.831533343634363]                                         |  4.7010331153869629|      0.04000000|[77, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      13|[1.1282154952467178, 0.7971534713231642]                                        |  4.4727187156677246|      0.20000000|[82, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[1.1282154952467178, 0.7971534713231642]                                        |  4.4727187156677246|      0.04000000|[89, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      15|[1.1485391864883119, 0.7627013658096204]                                        |  4.2538352012634277|      0.20000000|[94, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      16|[1.1485391864883119, 0.7627013658096204]                                        |  4.2538352012634277|      0.04000000|[102, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      17|[1.1683971256768197, 0.7279787182840425]                                        |  4.0439696311950684|      0.20000000|[107, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[1.1683971256768197, 0.7279787182840425]                                        |  4.0439696311950684|      0.04000000|[115, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      19|[1.1886554249362018, 0.6934881208534771]                                        |  3.8427658081054688|      0.20000000|[120, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[1.1886554249362018, 0.6934881208534771]                                        |  3.8427658081054688|      0.04000000|[126, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[1.2080536803043147, 0.6585065873154304]                                        |  3.6497871875762939|      0.20000000|[131, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[1.2080536803043147, 0.6585065873154304]                                        |  3.6497871875762939|      0.04000000|[137, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[1.2277813989308988, 0.6237097897933835]                                        |  3.4647324085235596|      0.20000000|[143, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
