k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0049147488992936, -0.0970875656450051, 0.1577341072955331, 0.2392028641630098, 0.9167362903405656, -0.0025483566377275, -0.1207560590417442, -0.2044370712016941, -0.1079968934114451]|64153.7656250000000000|      2.00000000|[86, 32, 0, 2]                                                             |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       2|[-0.0049147488992936, -0.0970875656450051, 0.1577341072955331, 0.2392028641630098, 0.9167362903405656, -0.0025483566377275, -0.1207560590417442, -0.2044370712016941, -0.1079968934114451]|64153.7656250000000000|      1.00000000|[169, 64, 0, 4]                                                            |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[-0.0049147488992936, -0.0970875656450051, 0.1577341072955331, 0.2392028641630098, 0.9167362903405656, -0.0025483566377275, -0.1207560590417442, -0.2044370712016941, -0.1079968934114451]|64153.7656250000000000|      0.50000000|[252, 96, 0, 6]                                                            |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[-0.0414947024792285, -0.1390561773944302, 0.1317448985024851, -0.0135111170370762, 1.208036659260217, 0.1194876460422791, 0.0007206467055486, -0.4422949068198843, -0.0017937085759338]|8432.5009765625000000|      1.00000000|[336, 128, 0, 8]                                                           |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       5|[-0.0414947024792285, -0.1390561773944302, 0.1317448985024851, -0.0135111170370762, 1.208036659260217, 0.1194876460422791, 0.0007206467055486, -0.4422949068198843, -0.0017937085759338]|8432.5009765625000000|      0.50000000|[422, 160, 0, 10]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[-0.0414947024792285, -0.1390561773944302, 0.1317448985024851, -0.0135111170370762, 1.208036659260217, 0.1194876460422791, 0.0007206467055486, -0.4422949068198843, -0.0017937085759338]|8432.5009765625000000|      0.25000000|[506, 192, 0, 12]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[-0.0414947024792285, -0.1390561773944302, 0.1317448985024851, -0.0135111170370762, 1.208036659260217, 0.1194876460422791, 0.0007206467055486, -0.4422949068198843, -0.0017937085759338]|8432.5009765625000000|      0.12500000|[591, 224, 0, 14]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[-0.0474675809733442, -0.1398129110327786, 0.1172489213472848, -0.0386317914918163, 1.2427313052280624, 0.0068406382080795, 0.0141112199725957, -0.4404646000990914, 0.0241262862158345]|4746.0043945312500000|      0.25000000|[675, 256, 0, 16]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       9|[-0.0474675809733442, -0.1398129110327786, 0.1172489213472848, -0.0386317914918163, 1.2427313052280624, 0.0068406382080795, 0.0141112199725957, -0.4404646000990914, 0.0241262862158345]|4746.0043945312500000|      0.12500000|[759, 288, 0, 18]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[-0.0341492581136296, -0.1665316784622602, 0.115620326244541, 0.0493551258119426, 1.176214311102755, 0.0434454069468728, -0.0050634965492955, -0.4662356475357269, 0.0380238961925015]|2353.7827148437500000|      0.25000000|[841, 320, 0, 20]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
      11|[-0.0341492581136296, -0.1665316784622602, 0.115620326244541, 0.0493551258119426, 1.176214311102755, 0.0434454069468728, -0.0050634965492955, -0.4662356475357269, 0.0380238961925015]|2353.7827148437500000|      0.12500000|[924, 352, 0, 22]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      12|[-0.0341492581136296, -0.1665316784622602, 0.115620326244541, 0.0493551258119426, 1.176214311102755, 0.0434454069468728, -0.0050634965492955, -0.4662356475357269, 0.0380238961925015]|2353.7827148437500000|      0.06250000|[1007, 384, 0, 24]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      13|[-0.0198171506510806, -0.1552369084390257, 0.1147888493807343, -0.0014859068392025, 1.1736544132435258, 0.0138318340195819, -0.0010553851051308, -0.4663620451200515, 0.0286340506811782]|807.2802734375000000|      0.12500000|[1090, 416, 0, 26]                                                         |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
      14|[-0.0198171506510806, -0.1552369084390257, 0.1147888493807343, -0.0014859068392025, 1.1736544132435258, 0.0138318340195819, -0.0010553851051308, -0.4663620451200515, 0.0286340506811782]|807.2802734375000000|      0.06250000|[1175, 448, 0, 28]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      15|[0.0240802693089303, -0.1490066212021872, 0.1144661448626502, 0.0002061432114799, 1.1448700489361208, -0.001818397361088, -0.0036163784427692, -0.4497792262704179, 0.0527683609364104]|603.8537597656250000|      0.12500000|[1258, 480, 0, 30]                                                         |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
      16|[0.0240802693089303, -0.1490066212021872, 0.1144661448626502, 0.0002061432114799, 1.1448700489361208, -0.001818397361088, -0.0036163784427692, -0.4497792262704179, 0.0527683609364104]|603.8537597656250000|      0.06250000|[1343, 512, 0, 32]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
