k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.4998817758072962, 0.1339063502046999]                                        |  1.5403467416763306|      5.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.4998817758072962, 0.1339063502046999]                                        |  1.5403467416763306|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.4998817758072962, 0.1339063502046999]                                        |  1.5403467416763306|      0.20000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.5917114901507445, -0.0437655484275843]                                       |  1.0814031362533569|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[1.5917114901507445, -0.0437655484275843]                                       |  1.0814031362533569|      0.20000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.6531790201419687, -0.2340856544510362]                                       |  0.7135007381439209|      1.00000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[1.6531790201419687, -0.2340856544510362]                                       |  0.7135007381439209|      0.20000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.751451112094801, -0.4082769169851083]                                        |  0.4222103059291840|      1.00000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[1.751451112094801, -0.4082769169851083]                                        |  0.4222103059291840|      0.20000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.8401639365573985, -0.5875254449452241]                                       |  0.2045014947652817|      1.00000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[1.8401639365573985, -0.5875254449452241]                                       |  0.2045014947652817|      0.20000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[1.8779785501861015, -0.7839180491748944]                                       |  0.0707304850220680|      1.00000000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[1.8779785501861015, -0.7839180491748944]                                       |  0.0707304850220680|      0.20000000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[1.8779785501861015, -0.7839180491748944]                                       |  0.0707304850220680|      0.04000000|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.9052515517285007, -0.8131786607007715]                                       |  0.0498157851397991|      0.20000000|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[1.9052515517285007, -0.8131786607007715]                                       |  0.0498157851397991|      0.04000000|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      17|[1.932942761814008, -0.842043810691726]                                         |  0.0326351411640644|      0.20000000|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[1.932942761814008, -0.842043810691726]                                         |  0.0326351411640644|      0.04000000|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[1.9548602941375326, -0.8755045604867807]                                       |  0.0190985389053822|      0.20000000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
