k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.25000000|[81, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.12500000|[121, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.0023134384664765, 3.01656607076e-05, -0.0013533117369315, -0.0028744200063139, 0.1248993560980518, -0.0004346580267999, -0.0018999164845876, -0.0009216153736097, 0.0022486019236947]|531847.1875000000000000|      0.25000000|[162, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | iterate success | actual_k=4
       5|[-0.0023134384664765, 3.01656607076e-05, -0.0013533117369315, -0.0028744200063139, 0.1248993560980518, -0.0004346580267999, -0.0018999164845876, -0.0009216153736097, 0.0022486019236947]|531847.1875000000000000|      0.12500000|[200, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.0023134384664765, 3.01656607076e-05, -0.0013533117369315, -0.0028744200063139, 0.1248993560980518, -0.0004346580267999, -0.0018999164845876, -0.0009216153736097, 0.0022486019236947]|531847.1875000000000000|      0.06250000|[241, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.0029920386511199, -0.0004183742018838, -0.0014517615040223, -0.0032115881073847, 0.1872803574461583, -0.002158802207409, 0.0012654699398173, -0.0018768166178731, 0.0018352544727481]|396749.4375000000000000|      0.12500000|[271, 108, 0, 27]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | iterate success | actual_k=4
       8|[-0.0029920386511199, -0.0004183742018838, -0.0014517615040223, -0.0032115881073847, 0.1872803574461583, -0.002158802207409, 0.0012654699398173, -0.0018768166178731, 0.0018352544727481]|396749.4375000000000000|      0.06250000|[310, 124, 0, 31]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[3.85587230866e-05, 0.0042896883077186, -0.0087474607058296, -0.0054282707602982, 0.2458202001490581, 0.0106063435486207, 0.0108613191802118, -0.0129853151918644, 0.0052142373179944]|294917.1875000000000000|      0.12500000|[332, 132, 0, 33]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[3.85587230866e-05, 0.0042896883077186, -0.0087474607058296, -0.0054282707602982, 0.2458202001490581, 0.0106063435486207, 0.0108613191802118, -0.0129853151918644, 0.0052142373179944]|294917.1875000000000000|      0.06250000|[371, 148, 0, 37]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
