k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0]                                                              |83210000.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.837735714665246, 10.088547731465157, 9.017233699724509]                      |33320054.0000000000000000|      1.11111111|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[10.360285290146479, 10.446199862460977, 8.104219573002966]                     |12482021.0000000000000000|      1.23456790|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[9.965598410162645, 10.328276832417922, 6.9404007174619435]                     |3297441.7500000000000000|      1.37174211|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[10.811010849971579, 10.73214841952351, 5.93848157356657]                       |1921954.8750000000000000|      1.52415790|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[9.870737948068328, 9.99815237067039, 4.989696043134995]                        |1206888.8750000000000000|      1.69350878|[31, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | iterate success | actual_k=1
       6|[9.369566970540879, 8.404500474652687, 4.712075301122077]                       |593113.5625000000000000|      1.88167642|[36, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[9.369566970540879, 8.404500474652687, 4.712075301122077]                       |593113.5625000000000000|      1.69350878|[47, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[9.369566970540879, 8.404500474652687, 4.712075301122077]                       |593113.5625000000000000|      1.52415790|[57, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[8.704735676623045, 7.035517764066956, 4.628750627184768]                       |326895.4062500000000000|      1.69350878|[63, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[7.755572929129101, 6.313158926495974, 3.4265610500608914]                      |146385.7500000000000000|      1.88167642|[69, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[6.849101969464606, 5.151083353846197, 2.2566905767999534]                      |52825.1679687500000000|      2.09075158|[80, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
