k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[143, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.25000000|[286, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 88 points | trying quadratic partial model with 102 points | trying quadratic partial model with 116 points | trying quadratic partial model with 130 points | exploitation failed, decreasing delta | actual_k=1
       3|[1.0304979402098982, 0.9892050801262068, 0.9860508943065461, 0.9452119258493457, 0.9253487493284079, 0.9560046256333963, 0.9263901870342954, 0.9516314013544325, 0.9771515480141337, 0.952700408741182, 0.9658172480475239, 0.8361592543802578, 1.0537945352815814, 0.9948704024757137, 1.0042318162486072, 1.0022836069019398, 0.9751589146658547, 0.9452906063515096, 1.0100014058294322, 0.949043321561855, 1.054343872195218, 0.9960250474442014]|  1.4666832685470581|      0.50000000|[315, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[1.0304979402098982, 0.9892050801262068, 0.9860508943065461, 0.9452119258493457, 0.9253487493284079, 0.9560046256333963, 0.9263901870342954, 0.9516314013544325, 0.9771515480141337, 0.952700408741182, 0.9658172480475239, 0.8361592543802578, 1.0537945352815814, 0.9948704024757137, 1.0042318162486072, 1.0022836069019398, 0.9751589146658547, 0.9452906063515096, 1.0100014058294322, 0.949043321561855, 1.054343872195218, 0.9960250474442014]|  1.4666832685470581|      0.25000000|[458, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 74 points | trying quadratic partial model with 88 points | trying quadratic partial model with 102 points | trying quadratic partial model with 116 points | trying quadratic partial model with 130 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.9449461663761595, 0.9213477111867455, 0.9431912709582959, 0.9694496062178687, 0.8609098851695901, 0.8960628362245852, 0.8685127058917075, 0.8767602963735665, 0.9585201493619151, 0.9042673867779534, 0.9246569345944001, 0.7322774179765756, 0.9941668836182898, 0.9239330290622649, 0.9815721002292294, 0.9393573012121041, 0.9699323340406666, 0.9208887894144424, 0.9914610455144155, 0.9040672253951239, 1.0679190750765761, 1.002197398874623]|  1.4084402322769165|      0.50000000|[487, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[0.9449461663761595, 0.9213477111867455, 0.9431912709582959, 0.9694496062178687, 0.8609098851695901, 0.8960628362245852, 0.8685127058917075, 0.8767602963735665, 0.9585201493619151, 0.9042673867779534, 0.9246569345944001, 0.7322774179765756, 0.9941668836182898, 0.9239330290622649, 0.9815721002292294, 0.9393573012121041, 0.9699323340406666, 0.9208887894144424, 0.9914610455144155, 0.9040672253951239, 1.0679190750765761, 1.002197398874623]|  1.4084402322769165|      0.25000000|[628, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.9458824070374588, 0.9201487111975095, 0.901380906386006, 0.9683751089001584, 0.8161095453845412, 0.8330600984894769, 0.7844454239337533, 0.7720631154097591, 0.9427809890913951, 0.8832048457750505, 0.9126559918071452, 0.5999467347638155, 0.9395830861320678, 0.9505662456846093, 1.03418610875234, 0.9373162205874421, 0.8737768588612751, 0.8777389154271046, 0.9745232793600122, 0.9179166840195883, 1.062250851295976, 1.0199931082682878]|  1.3529158830642700|      0.50000000|[657, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[0.9458824070374588, 0.9201487111975095, 0.901380906386006, 0.9683751089001584, 0.8161095453845412, 0.8330600984894769, 0.7844454239337533, 0.7720631154097591, 0.9427809890913951, 0.8832048457750505, 0.9126559918071452, 0.5999467347638155, 0.9395830861320678, 0.9505662456846093, 1.03418610875234, 0.9373162205874421, 0.8737768588612751, 0.8777389154271046, 0.9745232793600122, 0.9179166840195883, 1.062250851295976, 1.0199931082682878]|  1.3529158830642700|      0.25000000|[800, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 116 points | trying quadratic partial model with 130 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.9002020922893599, 0.9758703179290243, 0.7829426844595311, 1.026682176478673, 0.7157425432914144, 0.786608224304625, 0.7445703538600196, 0.7459725647511709, 0.8780055581505994, 0.8485440382705565, 0.9457067219406396, 0.514298415452587, 0.9061085533551296, 0.8761048162506608, 1.0049831432292238, 0.9141699071363371, 0.85140721416064, 0.9054830115364031, 0.9475045856006062, 0.95546575396922, 1.0715731698949211, 1.0181975925559268]|  1.3095074892044067|      0.50000000|[829, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
