k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 400000.0, 25000.0]                                                        |4515242701191391.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.818342351774453, 399999.62457480765, 24999.091123537662]                     |3735912877916160.0000000000000000|      5.00000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       2|[1.818342351774453, 399999.62457480765, 24999.091123537662]                     |3735912877916160.0000000000000000|      1.00000000|[21, 0, 0, 5]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0795037378618746, 400000.14311841887, 24998.660739957766]                    |1316016097329152.0000000000000000|      5.00000000|[29, 0, 0, 7]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       4|[-0.6455397000405825, 400004.2586108553, 24996.40531380232]                     |475611927674880.0000000000000000|     25.00000000|[37, 0, 0, 9]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       5|[-0.6455397000405825, 400004.2586108553, 24996.40531380232]                     |475611927674880.0000000000000000|      5.00000000|[49, 0, 0, 12]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-0.6455397000405825, 400004.2586108553, 24996.40531380232]                     |475611927674880.0000000000000000|      1.00000000|[61, 0, 0, 15]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.316272814355543, 400003.9849142736, 24996.40793454867]                       |112568601411584.0000000000000000|      5.00000000|[69, 0, 0, 17]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       8|[0.316272814355543, 400003.9849142736, 24996.40793454867]                       |112568601411584.0000000000000000|      1.00000000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-0.1449325255836746, 400003.0978874821, 24996.429685538948]                    |24355243294720.0000000000000000|      5.00000000|[89, 0, 0, 22]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
