k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, 0.0, 0.0]                                                                |2499.9997982897020847|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.094880945164671, -0.9829609205760432, -0.1574339063383633]                  |1375.1679687500000000|      1.11111111|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[-1.094880945164671, -0.9829609205760432, -0.1574339063383633]                  |1375.1679687500000000|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.675487819169128, -1.652524163396845, -0.770454680644568]                    |613.1546020507812500|      1.11111111|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.1195616792940005, -1.8650489897873503, -1.5169782197213886]                  |155.4354705810546875|      1.23456790|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.1195616792940005, -1.8650489897873503, -1.5169782197213886]                  |155.4354705810546875|      1.11111111|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.1195616792940005, -1.8650489897873503, -1.5169782197213886]                  |155.4354705810546875|      1.00000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.2122033069599594, -0.9309092872249244, -1.8616527689993765]                  | 11.6024951934814453|      1.11111111|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.2122033069599594, -0.9309092872249244, -1.8616527689993765]                  | 11.6024951934814453|      1.00000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.2122033069599594, -0.9309092872249244, -1.8616527689993765]                  | 11.6024951934814453|      0.90000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.2122033069599594, -0.9309092872249244, -1.8616527689993765]                  | 11.6024951934814453|      0.81000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.2122033069599594, -0.9309092872249244, -1.8616527689993765]                  | 11.6024951934814453|      0.72900000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.2122033069599594, -0.9309092872249244, -1.8616527689993765]                  | 11.6024951934814453|      0.65610000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.2122033069599594, -0.9309092872249244, -1.8616527689993765]                  | 11.6024951934814453|      0.59049000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.2122033069599594, -0.9309092872249244, -1.8616527689993765]                  | 11.6024951934814453|      0.53144100|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.2122033069599594, -0.9309092872249244, -1.8616527689993765]                  | 11.6024951934814453|      0.47829690|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
