k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|     10.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      1.00000000|[42, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[9.887633049640707, -1.7337112618169233, 0.8063081126055558, -0.8298876424283411, -0.1127816090199212, 0.6153945154715939, -0.2768841578824741]|37461.7343750000000000|     10.00000000|[67, 26, 0, 13]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=2
       4|[10.18617757080425, -5.472549822426283, -1.4262599914324026, 4.951420346555093, 5.693451948620653, 4.25766980392255, 0.461734540229356]|10043.4550781250000000|    100.00000000|[94, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | iterate success | actual_k=2
       5|[10.18617757080425, -5.472549822426283, -1.4262599914324026, 4.951420346555093, 5.693451948620653, 4.25766980392255, 0.461734540229356]|10043.4550781250000000|     10.00000000|[123, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | trying quadratic partial model with 26 points | exploitation failed, decreasing delta | actual_k=2
       6|[10.18617757080425, -5.472549822426283, -1.4262599914324026, 4.951420346555093, 5.693451948620653, 4.25766980392255, 0.461734540229356]|10043.4550781250000000|      1.00000000|[150, 58, 0, 29]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[10.18617757080425, -5.472549822426283, -1.4262599914324026, 4.951420346555093, 5.693451948620653, 4.25766980392255, 0.461734540229356]|10043.4550781250000000|      0.10000000|[178, 70, 0, 35]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[10.152035261621256, -5.469502888093706, -1.4714332455559123, 4.93384768485108, 5.680554920417517, 4.323354194311065, 0.4170710751804865]|8023.4545898437500000|      1.00000000|[188, 74, 0, 37]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
       9|[10.152035261621256, -5.469502888093706, -1.4714332455559123, 4.93384768485108, 5.680554920417517, 4.323354194311065, 0.4170710751804865]|8023.4545898437500000|      0.10000000|[216, 86, 0, 43]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[10.15723712573341, -5.47244384566111, -1.4742201324600148, 4.9402681573471, 5.6912572640537755, 4.329978181257522, 0.3182941304500405]|4455.2524414062500000|      1.00000000|[240, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=2
      11|[10.15723712573341, -5.47244384566111, -1.4742201324600148, 4.9402681573471, 5.6912572640537755, 4.329978181257522, 0.3182941304500405]|4455.2524414062500000|      0.10000000|[269, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[10.15723712573341, -5.47244384566111, -1.4742201324600148, 4.9402681573471, 5.6912572640537755, 4.329978181257522, 0.3182941304500405]|4455.2524414062500000|      0.01000000|[297, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[10.157704744922473, -5.4723267694697135, -1.4746075291814809, 4.940372515447366, 5.6912208098543005, 4.330780246507365, 0.3083461647759506]|4331.2783203125000000|      0.10000000|[321, 130, 0, 65]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | iterate success | actual_k=2
      14|[10.157704744922473, -5.4723267694697135, -1.4746075291814809, 4.940372515447366, 5.6912208098543005, 4.330780246507365, 0.3083461647759506]|4331.2783203125000000|      0.01000000|[348, 142, 0, 71]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[10.157704744922473, -5.4723267694697135, -1.4746075291814809, 4.940372515447366, 5.6912208098543005, 4.330780246507365, 0.3083461647759506]|4331.2783203125000000|      0.00100000|[376, 154, 0, 77]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[10.15798939123761, -5.471883641010583, -1.4742949917374542, 4.940001131617693, 5.690986889065955, 4.33074367636029, 0.3076896956371101]|4325.9399414062500000|      0.01000000|[387, 158, 0, 79]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[10.15798939123761, -5.471883641010583, -1.4742949917374542, 4.940001131617693, 5.690986889065955, 4.33074367636029, 0.3076896956371101]|4325.9399414062500000|      0.00100000|[417, 170, 0, 85]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[10.157966629888536, -5.471955500684018, -1.474133307782868, 4.940229589806567, 5.690923256673902, 4.330801762508778, 0.3067365114045907]|4318.7285156250000000|      0.01000000|[428, 174, 0, 87]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[10.157966629888536, -5.471955500684018, -1.474133307782868, 4.940229589806567, 5.690923256673902, 4.330801762508778, 0.3067365114045907]|4318.7285156250000000|      0.00100000|[458, 186, 0, 93]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[10.158484875414977, -5.472351726788342, -1.4741687905404082, 4.9401310000093765, 5.691057741669044, 4.330494499386467, 0.3060649828243113]|4314.2817382812500000|      0.01000000|[468, 190, 0, 95]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
