k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1751161574517956, 10.107726239986556, 1.9786364946279476]                    |  0.9598846435546875|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.1751161574517956, 10.107726239986556, 1.9786364946279476]                    |  0.9598846435546875|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.1751161574517956, 10.107726239986556, 1.9786364946279476]                    |  0.9598846435546875|      0.50000000|[28, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.0969686789280603, 9.991710803291065, 1.4986017145872335]                     |  0.4178886115550995|      1.00000000|[33, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.0969686789280603, 9.991710803291065, 1.4986017145872335]                     |  0.4178886115550995|      0.50000000|[43, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.5947993600542706, 10.024574206139693, 1.4656683017270051]                    |  0.2292732745409012|      1.00000000|[48, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.5947993600542706, 10.024574206139693, 1.4656683017270051]                    |  0.2292732745409012|      0.50000000|[58, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.5947993600542706, 10.024574206139693, 1.4656683017270051]                    |  0.2292732745409012|      0.25000000|[69, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.5020701925576996, 10.002822926022553, 1.2345229290528836]                    |  0.0809716805815697|      0.50000000|[74, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.5020701925576996, 10.002822926022553, 1.2345229290528836]                    |  0.0809716805815697|      0.25000000|[85, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.5020701925576996, 10.002822926022553, 1.2345229290528836]                    |  0.0809716805815697|      0.12500000|[97, 37, 0, 37]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.5935589654141682, 9.926110982431345, 1.2715375498354446]                     |  0.0544593371450901|      0.25000000|[102, 39, 0, 39]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[0.5935589654141682, 9.926110982431345, 1.2715375498354446]                     |  0.0544593371450901|      0.12500000|[113, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.6690083638808171, 9.929783242500722, 1.1719438613958468]                     |  0.0281135048717260|      0.25000000|[123, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | iterate success | actual_k=1
      15|[0.6690083638808171, 9.929783242500722, 1.1719438613958468]                     |  0.0281135048717260|      0.12500000|[134, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.7773541602671201, 9.985437032207589, 1.1438574928751286]                     |  0.0138277579098940|      0.25000000|[142, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      17|[0.7773541602671201, 9.985437032207589, 1.1438574928751286]                     |  0.0138277579098940|      0.12500000|[153, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.8869073156563126, 9.992016257214058, 1.084025896351338]                      |  0.0049477242864668|      0.25000000|[162, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      19|[0.8869073156563126, 9.992016257214058, 1.084025896351338]                      |  0.0049477242864668|      0.12500000|[174, 67, 0, 67]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.8869073156563126, 9.992016257214058, 1.084025896351338]                      |  0.0049477242864668|      0.06250000|[184, 71, 0, 71]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.8869073156563126, 9.992016257214058, 1.084025896351338]                      |  0.0049477242864668|      0.03125000|[195, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.8870631263302196, 9.979069333344203, 1.0555844585300516]                     |  0.0025544359814376|      0.06250000|[200, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[0.8870631263302196, 9.979069333344203, 1.0555844585300516]                     |  0.0025544359814376|      0.03125000|[210, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.9178073490994119, 9.980437004267724, 1.050154473027011]                      |  0.0016331457300112|      0.06250000|[215, 83, 0, 83]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[0.9178073490994119, 9.980437004267724, 1.050154473027011]                      |  0.0016331457300112|      0.03125000|[225, 87, 0, 87]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.9178073490994119, 9.980437004267724, 1.050154473027011]                      |  0.0016331457300112|      0.01562500|[236, 91, 0, 91]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.9211922882224768, 9.984945584424949, 1.0355820498551764]                     |  0.0012225551763549|      0.03125000|[246, 95, 0, 95]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
      28|[0.9211922882224768, 9.984945584424949, 1.0355820498551764]                     |  0.0012225551763549|      0.01562500|[257, 99, 0, 99]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.9351943974402048, 9.978677752215038, 1.0385478283100191]                     |  0.0009757943917066|      0.03125000|[262, 101, 0, 101]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[0.9351943974402048, 9.978677752215038, 1.0385478283100191]                     |  0.0009757943917066|      0.01562500|[272, 105, 0, 105]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.938458340625961, 9.980926377496859, 1.0234338948636224]                      |  0.0008483351557516|      0.03125000|[280, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | iterate success | actual_k=1
      32|[0.938458340625961, 9.980926377496859, 1.0234338948636224]                      |  0.0008483351557516|      0.01562500|[290, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.9523169011925245, 9.977752263787936, 1.0299150927610579]                     |  0.0005969945923425|      0.03125000|[299, 115, 0, 115]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | iterate success | actual_k=1
      34|[0.9523169011925245, 9.977752263787936, 1.0299150927610579]                     |  0.0005969945923425|      0.01562500|[309, 119, 0, 119]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.9547228730989589, 9.973003429876933, 1.015224942977235]                      |  0.0005231947288848|      0.03125000|[318, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      36|[0.9547228730989589, 9.973003429876933, 1.015224942977235]                      |  0.0005231947288848|      0.01562500|[328, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.9698557555909071, 9.973122084752777, 1.019113697727173]                      |  0.0002607047499623|      0.03125000|[336, 129, 0, 129]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      38|[0.9698557555909071, 9.973122084752777, 1.019113697727173]                      |  0.0002607047499623|      0.01562500|[347, 133, 0, 133]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.9698557555909071, 9.973122084752777, 1.019113697727173]                      |  0.0002607047499623|      0.00781250|[357, 137, 0, 137]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.9707659593785399, 9.970914524106478, 1.0116750579786784]                     |  0.0001855898444774|      0.01562500|[362, 139, 0, 139]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.9707659593785399, 9.970914524106478, 1.0116750579786784]                     |  0.0001855898444774|      0.00781250|[372, 143, 0, 143]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.9707659593785399, 9.970914524106478, 1.0116750579786784]                     |  0.0001855898444774|      0.00390625|[384, 147, 0, 147]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.9715069685000917, 9.973721264316255, 1.0142888490833952]                     |  0.0001669650227996|      0.00781250|[389, 149, 0, 149]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[0.9715069685000917, 9.973721264316255, 1.0142888490833952]                     |  0.0001669650227996|      0.00390625|[401, 153, 0, 153]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.9751093647482854, 9.974178975136601, 1.012849393930069]                      |  0.0001318094145972|      0.00781250|[409, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      46|[0.9810558210803589, 9.974099094028487, 1.007782991621793]                      |  0.0000784571166150|      0.01562500|[417, 159, 0, 159]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      47|[0.9810558210803589, 9.974099094028487, 1.007782991621793]                      |  0.0000784571166150|      0.00781250|[427, 163, 0, 163]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
