k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.25000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.7501474315682803, 0.0914154762465917]                                        |  0.9595800042152405|      0.50000000|[17, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[0.7501474315682803, 0.0914154762465917]                                        |  0.9595800042152405|      0.25000000|[23, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.5262552889214754, 0.2026463553271134]                                        |  0.2578999102115631|      0.50000000|[29, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[0.5262552889214754, 0.2026463553271134]                                        |  0.2578999102115631|      0.25000000|[35, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.5262552889214754, 0.2026463553271134]                                        |  0.2578999102115631|      0.12500000|[40, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.5262552889214754, 0.2026463553271134]                                        |  0.2578999102115631|      0.06250000|[46, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.4645961883821332, 0.1924284631433368]                                        |  0.1598718315362930|      0.12500000|[51, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[0.4645961883821332, 0.1924284631433368]                                        |  0.1598718315362930|      0.12500000|[54, 19, 0, 19]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      10|[0.4645961883821332, 0.1924284631433368]                                        |  0.1598718315362930|      0.06250000|[59, 21, 0, 21]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.4645961883821332, 0.1924284631433368]                                        |  0.1598718315362930|      0.03125000|[64, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.4340168445367946, 0.1859890353746173]                                        |  0.1230724900960922|      0.06250000|[70, 25, 0, 25]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.12500000|[75, 27, 0, 27]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.12500000|[78, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      13|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.12500000|[81, 29, 0, 29]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      13|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.12500000|[84, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      13|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.12500000|[87, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      13|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.12500000|[90, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      13|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.12500000|[93, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[98, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[101, 36, 0, 36]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[104, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[107, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[110, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[113, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[116, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[119, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[122, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[125, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[128, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[131, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[134, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[137, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[140, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[143, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[146, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[149, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[152, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[155, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[158, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[161, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[164, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[0.3728091488056515, 0.1733451442297283]                                        |  0.0690133199095726|      0.06250000|[167, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
