k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.20000000|[96, 26, 0, 2]                                                             |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       2|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.04000000|[189, 52, 0, 4]                                                            |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       3|[-0.6106896464558799, 0.5837357398765153, -1.8458207496897665, 0.0140154907216302, -0.0155770737905246, 0.001024675571996, -0.0334867541776029, -0.1119581225153899, 1.1222209173453739, 0.004334325983728, 0.000467580959485, 399.7491362330414, 0.0161036496611207, -0.0234117942982951, -0.0096918831710409, -0.0075731412883645, -0.1175861930746709, 0.721029758178401, -0.0007908912647585, -0.0031703859532079, 402.0132254550473, 0.0226746829925016, -0.0226786658031301, 0.001619130099618, -0.0230686787060582, -0.1099608242033926, 0.9188305363965591, -0.0091907745951094, 0.0029075366509571, 400.40442758920227, 0.0314093401487707, -1.218259639927934, 0.0100829847337674, -1.408372017230119, -0.1020491703095178, 0.4483403612107985, 5.28325878741e-05, -0.0047459660611456, 407.03350787368646, 0.030509652321691, -1.227626240579864, 0.0085860121642069, -1.0524004239356766, -0.1199318910952178, 0.3438721416102163, -0.0002525523288645, -0.0012490463768183, 405.91816624292835, 0.0266733694664326, -1.240821928242172, 0.0144845980025246, -0.8578709470460988, -0.1207681250076865, 0.277778328097199, -0.0022585536553601, -0.0019382728034077, 404.73906308533765]|109216.1250000000000000|      0.20000000|[282, 78, 0, 6]                                                            |  | trying linear partial model with 52 points | iterate success | actual_k=13
       4|[-0.6106896464558799, 0.5837357398765153, -1.8458207496897665, 0.0140154907216302, -0.0155770737905246, 0.001024675571996, -0.0334867541776029, -0.1119581225153899, 1.1222209173453739, 0.004334325983728, 0.000467580959485, 399.7491362330414, 0.0161036496611207, -0.0234117942982951, -0.0096918831710409, -0.0075731412883645, -0.1175861930746709, 0.721029758178401, -0.0007908912647585, -0.0031703859532079, 402.0132254550473, 0.0226746829925016, -0.0226786658031301, 0.001619130099618, -0.0230686787060582, -0.1099608242033926, 0.9188305363965591, -0.0091907745951094, 0.0029075366509571, 400.40442758920227, 0.0314093401487707, -1.218259639927934, 0.0100829847337674, -1.408372017230119, -0.1020491703095178, 0.4483403612107985, 5.28325878741e-05, -0.0047459660611456, 407.03350787368646, 0.030509652321691, -1.227626240579864, 0.0085860121642069, -1.0524004239356766, -0.1199318910952178, 0.3438721416102163, -0.0002525523288645, -0.0012490463768183, 405.91816624292835, 0.0266733694664326, -1.240821928242172, 0.0144845980025246, -0.8578709470460988, -0.1207681250076865, 0.277778328097199, -0.0022585536553601, -0.0019382728034077, 404.73906308533765]|109216.1250000000000000|      0.04000000|[372, 104, 0, 8]                                                           |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       5|[-0.5946457573963528, 0.5914571541725838, -1.8471125554538783, 0.0086620876928448, -0.0203096009058798, 0.0005569169007924, -0.0289001669860224, -0.1175143777925419, 1.1243822300745043, 0.0026958461957047, 0.0020324482934928, 399.75006835743, 0.023669460298494, -0.0220620441648898, -0.0025536927698388, -0.0131002797345245, -0.1195924690102047, 0.7187662972732929, -0.0046242619017009, 0.0012431989428662, 402.01335760060334, 0.0255161140065426, -0.0278100688131977, 0.0035689681096707, -0.0226305155742732, -0.111567380114057, 0.9145948255774354, -0.0043725752025045, 0.0088907790116615, 400.4060723723102, 0.0397565876808889, -1.2129400224622822, 0.0045527737695099, -1.4066179956481075, -0.0904633040526769, 0.4462528225380231, -0.00122489522823, -0.0057121116996279, 407.03464074443485, 0.0336647454900743, -1.2298625451034935, 0.0035328480685088, -1.0503590771378686, -0.1075625136499046, 0.3483163208277742, 0.0013234975356386, -0.0022299352513921, 405.9140929892763, 0.0396614341306941, -1.2362264705483639, 0.0137807917873999, -0.8542736929254929, -0.1115432566624522, 0.2764568777914674, 0.00213006430539, 0.0030640265729795, 404.7349389822578]|93723.4453125000000000|      0.20000000|[463, 130, 0, 10]                                                          |  | trying linear partial model with 52 points | iterate success | actual_k=13
       6|[-0.5946457573963528, 0.5914571541725838, -1.8471125554538783, 0.0086620876928448, -0.0203096009058798, 0.0005569169007924, -0.0289001669860224, -0.1175143777925419, 1.1243822300745043, 0.0026958461957047, 0.0020324482934928, 399.75006835743, 0.023669460298494, -0.0220620441648898, -0.0025536927698388, -0.0131002797345245, -0.1195924690102047, 0.7187662972732929, -0.0046242619017009, 0.0012431989428662, 402.01335760060334, 0.0255161140065426, -0.0278100688131977, 0.0035689681096707, -0.0226305155742732, -0.111567380114057, 0.9145948255774354, -0.0043725752025045, 0.0088907790116615, 400.4060723723102, 0.0397565876808889, -1.2129400224622822, 0.0045527737695099, -1.4066179956481075, -0.0904633040526769, 0.4462528225380231, -0.00122489522823, -0.0057121116996279, 407.03464074443485, 0.0336647454900743, -1.2298625451034935, 0.0035328480685088, -1.0503590771378686, -0.1075625136499046, 0.3483163208277742, 0.0013234975356386, -0.0022299352513921, 405.9140929892763, 0.0396614341306941, -1.2362264705483639, 0.0137807917873999, -0.8542736929254929, -0.1115432566624522, 0.2764568777914674, 0.00213006430539, 0.0030640265729795, 404.7349389822578]|93723.4453125000000000|      0.04000000|[556, 156, 0, 12]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       7|[-0.5937925051394627, 0.6039773285639155, -1.853304424656203, 0.012764068335441, -0.0204182417635989, 0.0012852955274516, -0.031027591760974, -0.1172148395069703, 1.1209791698229092, 0.0039509597096584, -0.0008071620401898, 399.74715380381457, 0.0254026244689262, -0.0168804882375744, -0.0039311975404539, -0.0123499864817797, -0.1222211732002169, 0.7153061289179216, -0.0068011750870229, 0.0059812407622018, 402.01657499971367, 0.0217612061534147, -0.0191786387791506, 0.0043285305662256, -0.0295131547914092, -0.1227066666069238, 0.9195739476723223, -0.0084687040609827, 0.0013660676254088, 400.41446599296256, 0.0546983613049166, -1.209966137785584, -0.0037317644352151, -1.403570521571919, -0.0829975615503099, 0.4465832145671693, 0.0017399088187265, -0.0047688907480102, 407.04312524150504, 0.0388507401585213, -1.2290311042791433, 0.0009759700581417, -1.051990520588114, -0.0976841031402086, 0.3447926444399818, 0.004208897805833, -0.0043600803395929, 405.909517291362, 0.0465485088799117, -1.239690391508818, 0.0091256069337139, -0.8546858187865396, -0.1032074300771736, 0.2765514134191319, -0.0003644564683996, 0.001686605646819, 404.74182834344253]|80429.3281250000000000|      0.20000000|[648, 182, 0, 14]                                                          |  | trying linear partial model with 52 points | iterate success | actual_k=13
       8|[-0.5937925051394627, 0.6039773285639155, -1.853304424656203, 0.012764068335441, -0.0204182417635989, 0.0012852955274516, -0.031027591760974, -0.1172148395069703, 1.1209791698229092, 0.0039509597096584, -0.0008071620401898, 399.74715380381457, 0.0254026244689262, -0.0168804882375744, -0.0039311975404539, -0.0123499864817797, -0.1222211732002169, 0.7153061289179216, -0.0068011750870229, 0.0059812407622018, 402.01657499971367, 0.0217612061534147, -0.0191786387791506, 0.0043285305662256, -0.0295131547914092, -0.1227066666069238, 0.9195739476723223, -0.0084687040609827, 0.0013660676254088, 400.41446599296256, 0.0546983613049166, -1.209966137785584, -0.0037317644352151, -1.403570521571919, -0.0829975615503099, 0.4465832145671693, 0.0017399088187265, -0.0047688907480102, 407.04312524150504, 0.0388507401585213, -1.2290311042791433, 0.0009759700581417, -1.051990520588114, -0.0976841031402086, 0.3447926444399818, 0.004208897805833, -0.0043600803395929, 405.909517291362, 0.0465485088799117, -1.239690391508818, 0.0091256069337139, -0.8546858187865396, -0.1032074300771736, 0.2765514134191319, -0.0003644564683996, 0.001686605646819, 404.74182834344253]|80429.3281250000000000|      0.04000000|[740, 208, 0, 16]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       9|[-0.5867525031203032, 0.6129072306412074, -1.8525546424838124, 0.0055046053386381, -0.0208175270934128, 0.0054085968086699, -0.0414850971914076, -0.1150353572497452, 1.1290642693279591, -0.0029541018200486, 0.0045552253754279, 399.75165849446785, 0.023638123153551, -0.0212407749512607, -0.0025316669770145, -0.0130678625882083, -0.1238119548380482, 0.7101076212783993, -0.0071805831004203, 0.0118032713133105, 402.0233736832237, 0.0182482098986876, -0.0208555913592919, 0.0078812159497412, -0.0212680856073035, -0.1270155419194867, 0.9176513908427556, -0.013402744034922, 0.006771875612782, 400.4169929864224, 0.0638242438260049, -1.2039684873361765, -0.0095508377601201, -1.4016453921903955, -0.0714329734726085, 0.4494354433064853, 0.0111311657807772, 0.0046477921638963, 407.0416764682971, 0.0447926132071229, -1.230297619535842, 0.0020564683247089, -1.0553173261236675, -0.0918200700652242, 0.3494339234384974, 0.0052825256820891, -0.0026771526633136, 405.90632409825616, 0.0581889831764442, -1.238024601519071, 0.0084832099861698, -0.8549413470722818, -0.0979698114414934, 0.2781350923809358, -0.0052318455983451, 0.002131176985278, 404.7371193058863]|68537.8593750000000000|      0.20000000|[830, 234, 0, 18]                                                          |  | trying linear partial model with 52 points | iterate success | actual_k=13
      10|[-0.5867525031203032, 0.6129072306412074, -1.8525546424838124, 0.0055046053386381, -0.0208175270934128, 0.0054085968086699, -0.0414850971914076, -0.1150353572497452, 1.1290642693279591, -0.0029541018200486, 0.0045552253754279, 399.75165849446785, 0.023638123153551, -0.0212407749512607, -0.0025316669770145, -0.0130678625882083, -0.1238119548380482, 0.7101076212783993, -0.0071805831004203, 0.0118032713133105, 402.0233736832237, 0.0182482098986876, -0.0208555913592919, 0.0078812159497412, -0.0212680856073035, -0.1270155419194867, 0.9176513908427556, -0.013402744034922, 0.006771875612782, 400.4169929864224, 0.0638242438260049, -1.2039684873361765, -0.0095508377601201, -1.4016453921903955, -0.0714329734726085, 0.4494354433064853, 0.0111311657807772, 0.0046477921638963, 407.0416764682971, 0.0447926132071229, -1.230297619535842, 0.0020564683247089, -1.0553173261236675, -0.0918200700652242, 0.3494339234384974, 0.0052825256820891, -0.0026771526633136, 405.90632409825616, 0.0581889831764442, -1.238024601519071, 0.0084832099861698, -0.8549413470722818, -0.0979698114414934, 0.2781350923809358, -0.0052318455983451, 0.002131176985278, 404.7371193058863]|68537.8593750000000000|      0.04000000|[922, 260, 0, 20]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
