k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.10000000|[230, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.6080653016147196, 0.5986090139366469, -1.8400970124712375, 0.0115693278522741, -0.018802467499572, 0.0094505458984216, -0.0319946393930203, -0.1188520662437509, 1.12596248821769, 0.0107145414605331, -0.0012051806751528, 399.74725057844074, 0.014508265237697, -0.0200213257347128, -0.0083350787926795, -0.0040591753681133, -0.1127860404385564, 0.7231196125819566, -0.0032779469451404, -0.0096905303129386, 402.0040958515119, 0.0339944261475892, -0.0261293124753216, 0.0041844337954625, -0.0180733615755352, -0.1041857694823791, 0.9126096421425269, -0.0222470366961253, 0.0052495308626912, 400.4091814621167, 0.0499284690431384, -1.206580222961289, 0.0071133102651009, -1.4043040007272787, -0.0830159247853347, 0.4470872822735147, 0.0011896816355713, -0.0103585107539413, 407.0393487259254, 0.0436726400583213, -1.214493685556566, 0.0023778560790409, -1.054283483606783, -0.1053782501274185, 0.3547701754180209, -0.0023332694127385, -0.0031027522878294, 405.9195382490296, 0.0416739135479647, -1.227973917657602, 0.0113567731965514, -0.8540894287103091, -0.1012594924326562, 0.271828445771514, -0.0077923113777314, -0.0034081471015537, 404.7461155484951]|86454.6406250000000000|      1.00000000|[346, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       3|[-0.6080653016147196, 0.5986090139366469, -1.8400970124712375, 0.0115693278522741, -0.018802467499572, 0.0094505458984216, -0.0319946393930203, -0.1188520662437509, 1.12596248821769, 0.0107145414605331, -0.0012051806751528, 399.74725057844074, 0.014508265237697, -0.0200213257347128, -0.0083350787926795, -0.0040591753681133, -0.1127860404385564, 0.7231196125819566, -0.0032779469451404, -0.0096905303129386, 402.0040958515119, 0.0339944261475892, -0.0261293124753216, 0.0041844337954625, -0.0180733615755352, -0.1041857694823791, 0.9126096421425269, -0.0222470366961253, 0.0052495308626912, 400.4091814621167, 0.0499284690431384, -1.206580222961289, 0.0071133102651009, -1.4043040007272787, -0.0830159247853347, 0.4470872822735147, 0.0011896816355713, -0.0103585107539413, 407.0393487259254, 0.0436726400583213, -1.214493685556566, 0.0023778560790409, -1.054283483606783, -0.1053782501274185, 0.3547701754180209, -0.0023332694127385, -0.0031027522878294, 405.9195382490296, 0.0416739135479647, -1.227973917657602, 0.0113567731965514, -0.8540894287103091, -0.1012594924326562, 0.271828445771514, -0.0077923113777314, -0.0034081471015537, 404.7461155484951]|86454.6406250000000000|      0.10000000|[575, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.577387741149688, 0.6246784405848418, -1.8514510047531512, -0.002241707131959, -0.0231700498304674, 0.0224779144737958, -0.0314917195883809, -0.137416579675439, 1.110490862972563, 0.0051858613074758, -0.0006936857016877, 399.74184359985276, -0.0035610377489139, -0.0249638041897698, 0.0006208680105372, -0.0027675468050431, -0.108146663296847, 0.7162548172044859, -0.0011512785305691, -0.0119533321856818, 402.0010017615334, 0.0326864684541787, -0.0180967818163801, 0.0012708300856294, -0.0156732236234151, -0.1081336608157875, 0.9057485212544545, -0.0218492088087502, 0.0003004731046143, 400.4063295490904, 0.085637909539296, -1.1931106599239394, 0.0022717063628402, -1.4171706443512486, -0.050032805276139, 0.4353914640874009, 0.0055344932311428, -0.0109055062401345, 407.0501511642542, 0.0776595891231346, -1.2032092169022544, -0.008721577850959, -1.0536236584204701, -0.0915623592251612, 0.3534101701824522, 0.0110930987527681, -0.0133358418545069, 405.9168930589724, 0.0513252279085308, -1.2346165932564825, -0.0152988401004427, -0.8555525796936292, -0.0789733744465457, 0.2843168719640001, -0.0162293866191739, -0.0105815911467252, 404.7489017885411]|52247.6054687500000000|      1.00000000|[691, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       5|[-0.577387741149688, 0.6246784405848418, -1.8514510047531512, -0.002241707131959, -0.0231700498304674, 0.0224779144737958, -0.0314917195883809, -0.137416579675439, 1.110490862972563, 0.0051858613074758, -0.0006936857016877, 399.74184359985276, -0.0035610377489139, -0.0249638041897698, 0.0006208680105372, -0.0027675468050431, -0.108146663296847, 0.7162548172044859, -0.0011512785305691, -0.0119533321856818, 402.0010017615334, 0.0326864684541787, -0.0180967818163801, 0.0012708300856294, -0.0156732236234151, -0.1081336608157875, 0.9057485212544545, -0.0218492088087502, 0.0003004731046143, 400.4063295490904, 0.085637909539296, -1.1931106599239394, 0.0022717063628402, -1.4171706443512486, -0.050032805276139, 0.4353914640874009, 0.0055344932311428, -0.0109055062401345, 407.0501511642542, 0.0776595891231346, -1.2032092169022544, -0.008721577850959, -1.0536236584204701, -0.0915623592251612, 0.3534101701824522, 0.0110930987527681, -0.0133358418545069, 405.9168930589724, 0.0513252279085308, -1.2346165932564825, -0.0152988401004427, -0.8555525796936292, -0.0789733744465457, 0.2843168719640001, -0.0162293866191739, -0.0105815911467252, 404.7489017885411]|52247.6054687500000000|      0.10000000|[919, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.5668185569658384, 0.6545561837882673, -1.8580719259156824, -0.0070950207981543, -0.0187683764377571, 0.0298032764154054, -0.0613758747704702, -0.1300133208147924, 1.1302865198195706, -0.0054360577377269, 0.0201989106085147, 399.75146429530594, -0.009160152311295, -0.0372978228485695, 0.009091831666577, -0.0038414575761357, -0.1102361711879497, 0.7064174892050662, -0.012309932070601, -0.0004501305882872, 402.01972318398776, 0.0148000366707554, -0.0170160822601602, 0.0068141833574713, -0.0091407881427202, -0.1235811509057642, 0.9011220765981421, -0.0303141760131369, 0.012867102252082, 400.41233865705857, 0.0968026185593826, -1.188063043118282, -0.0147545806093573, -1.4113706265087245, -0.0221702596862422, 0.4546433796718695, 0.017966246743839, 0.0128122981613127, 407.04416141852886, 0.0914490756700014, -1.216274289659324, -0.0097905093314561, -1.0545951004125438, -0.0791295768438615, 0.3751429580738341, 0.0189272223818903, -0.0054655394127227, 405.9045077676974, 0.0839588483125461, -1.2258937597687132, -0.0135470091338908, -0.8614082303978842, -0.0667609734670569, 0.286895979641233, -0.0198657911950584, -0.0096903431930808, 404.74848518033417]|29685.4628906250000000|      1.00000000|[1035, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[-0.5668185569658384, 0.6545561837882673, -1.8580719259156824, -0.0070950207981543, -0.0187683764377571, 0.0298032764154054, -0.0613758747704702, -0.1300133208147924, 1.1302865198195706, -0.0054360577377269, 0.0201989106085147, 399.75146429530594, -0.009160152311295, -0.0372978228485695, 0.009091831666577, -0.0038414575761357, -0.1102361711879497, 0.7064174892050662, -0.012309932070601, -0.0004501305882872, 402.01972318398776, 0.0148000366707554, -0.0170160822601602, 0.0068141833574713, -0.0091407881427202, -0.1235811509057642, 0.9011220765981421, -0.0303141760131369, 0.012867102252082, 400.41233865705857, 0.0968026185593826, -1.188063043118282, -0.0147545806093573, -1.4113706265087245, -0.0221702596862422, 0.4546433796718695, 0.017966246743839, 0.0128122981613127, 407.04416141852886, 0.0914490756700014, -1.216274289659324, -0.0097905093314561, -1.0545951004125438, -0.0791295768438615, 0.3751429580738341, 0.0189272223818903, -0.0054655394127227, 405.9045077676974, 0.0839588483125461, -1.2258937597687132, -0.0135470091338908, -0.8614082303978842, -0.0667609734670569, 0.286895979641233, -0.0198657911950584, -0.0096903431930808, 404.74848518033417]|29685.4628906250000000|      0.10000000|[1264, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.5630225679261923, 0.6668216638220854, -1.8532414574219598, -0.0213831823995511, -0.024025284465367, 0.0344642196227496, -0.0589871563280031, -0.1414161551803958, 1.1258000546825606, -0.0056494450311569, 0.0121941234295222, 399.7561841678591, -0.0078005932167097, -0.0327063561711414, 0.0149925297877277, -0.0127714225966205, -0.1126247578781217, 0.70796483331148, -0.0195836823631274, -0.0023670666161425, 402.02102023408804, 0.0084611657297751, -0.015374404695888, 0.0193209544205785, -0.0253737116108637, -0.1294232403802964, 0.9025470885878973, -0.0266483371912026, 0.014443020124708, 400.41074623237773, 0.1249079940557072, -1.2020547460513686, -0.0359755600461266, -1.4103750874285002, 0.0047919448834167, 0.4741520528299344, 0.0242080854601304, 0.0091065538060129, 407.04348833530497, 0.1275848376666878, -1.1941071559900809, -0.0283913261304428, -1.0589798159637502, -0.0547487709273444, 0.3756722868070626, 0.0220244933299181, -0.0034427937548726, 405.9097248196202, 0.1202914632811948, -1.2164106161488946, -0.0372817142602369, -0.8629186716324088, -0.0330729017339383, 0.2940311704296011, -0.0186524063282506, -0.0074716588365111, 404.75407762813336]|7304.2070312500000000|      1.00000000|[1492, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | iterate success | actual_k=4
       9|[-0.5630225679261923, 0.6668216638220854, -1.8532414574219598, -0.0213831823995511, -0.024025284465367, 0.0344642196227496, -0.0589871563280031, -0.1414161551803958, 1.1258000546825606, -0.0056494450311569, 0.0121941234295222, 399.7561841678591, -0.0078005932167097, -0.0327063561711414, 0.0149925297877277, -0.0127714225966205, -0.1126247578781217, 0.70796483331148, -0.0195836823631274, -0.0023670666161425, 402.02102023408804, 0.0084611657297751, -0.015374404695888, 0.0193209544205785, -0.0253737116108637, -0.1294232403802964, 0.9025470885878973, -0.0266483371912026, 0.014443020124708, 400.41074623237773, 0.1249079940557072, -1.2020547460513686, -0.0359755600461266, -1.4103750874285002, 0.0047919448834167, 0.4741520528299344, 0.0242080854601304, 0.0091065538060129, 407.04348833530497, 0.1275848376666878, -1.1941071559900809, -0.0283913261304428, -1.0589798159637502, -0.0547487709273444, 0.3756722868070626, 0.0220244933299181, -0.0034427937548726, 405.9097248196202, 0.1202914632811948, -1.2164106161488946, -0.0372817142602369, -0.8629186716324088, -0.0330729017339383, 0.2940311704296011, -0.0186524063282506, -0.0074716588365111, 404.75407762813336]|7304.2070312500000000|      0.10000000|[1720, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.5630225679261923, 0.6668216638220854, -1.8532414574219598, -0.0213831823995511, -0.024025284465367, 0.0344642196227496, -0.0589871563280031, -0.1414161551803958, 1.1258000546825606, -0.0056494450311569, 0.0121941234295222, 399.7561841678591, -0.0078005932167097, -0.0327063561711414, 0.0149925297877277, -0.0127714225966205, -0.1126247578781217, 0.70796483331148, -0.0195836823631274, -0.0023670666161425, 402.02102023408804, 0.0084611657297751, -0.015374404695888, 0.0193209544205785, -0.0253737116108637, -0.1294232403802964, 0.9025470885878973, -0.0266483371912026, 0.014443020124708, 400.41074623237773, 0.1249079940557072, -1.2020547460513686, -0.0359755600461266, -1.4103750874285002, 0.0047919448834167, 0.4741520528299344, 0.0242080854601304, 0.0091065538060129, 407.04348833530497, 0.1275848376666878, -1.1941071559900809, -0.0283913261304428, -1.0589798159637502, -0.0547487709273444, 0.3756722868070626, 0.0220244933299181, -0.0034427937548726, 405.9097248196202, 0.1202914632811948, -1.2164106161488946, -0.0372817142602369, -0.8629186716324088, -0.0330729017339383, 0.2940311704296011, -0.0186524063282506, -0.0074716588365111, 404.75407762813336]|7304.2070312500000000|      0.01000000|[1949, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 117 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 173 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
