k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.20000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.04000000|[234, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.6102885259411119, 0.5832938186242662, -1.8443356224030611, 0.0142654742571711, -0.0156329740578672, 0.0012220279550603, -0.0335705861202186, -0.1120671489894644, 1.1224409615052817, 0.0044018519303028, 0.0002703348330829, 399.74949251133364, 0.0160937381199384, -0.0237072919361299, -0.0092147533976822, -0.0071429894913301, -0.1176394408706633, 0.7207801425209451, -0.0008016379094752, -0.0040733926405018, 402.01334711243555, 0.0228889581171229, -0.0227181259560213, 0.0011669569276413, -0.0228296535881795, -0.1097194766481283, 0.918281078193929, -0.0087954405419439, 0.0029047890676513, 400.4041048866583, 0.0314919281226657, -1.2184805310552178, 0.0093257418823104, -1.4088469709775349, -0.1016106717726355, 0.4479421916066814, 0.0008297336465883, -0.0040902823309077, 407.03352395568555, 0.0301648945189156, -1.2285433123512532, 0.0090550603759591, -1.0517773173997917, -0.1198910135661854, 0.344028316400546, -0.0009306116698829, -0.0006670252127773, 405.918845342135, 0.0269721686831668, -1.2403938181584218, 0.0147836100767813, -0.8579701888753523, -0.1203602360776322, 0.278066911958601, -0.0023791110857255, -0.0020013593468753, 404.7397178286776]|109155.8750000000000000|      0.20000000|[350, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       4|[-0.6102885259411119, 0.5832938186242662, -1.8443356224030611, 0.0142654742571711, -0.0156329740578672, 0.0012220279550603, -0.0335705861202186, -0.1120671489894644, 1.1224409615052817, 0.0044018519303028, 0.0002703348330829, 399.74949251133364, 0.0160937381199384, -0.0237072919361299, -0.0092147533976822, -0.0071429894913301, -0.1176394408706633, 0.7207801425209451, -0.0008016379094752, -0.0040733926405018, 402.01334711243555, 0.0228889581171229, -0.0227181259560213, 0.0011669569276413, -0.0228296535881795, -0.1097194766481283, 0.918281078193929, -0.0087954405419439, 0.0029047890676513, 400.4041048866583, 0.0314919281226657, -1.2184805310552178, 0.0093257418823104, -1.4088469709775349, -0.1016106717726355, 0.4479421916066814, 0.0008297336465883, -0.0040902823309077, 407.03352395568555, 0.0301648945189156, -1.2285433123512532, 0.0090550603759591, -1.0517773173997917, -0.1198910135661854, 0.344028316400546, -0.0009306116698829, -0.0006670252127773, 405.918845342135, 0.0269721686831668, -1.2403938181584218, 0.0147836100767813, -0.8579701888753523, -0.1203602360776322, 0.278066911958601, -0.0023791110857255, -0.0020013593468753, 404.7397178286776]|109155.8750000000000000|      0.04000000|[466, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.5955964415455057, 0.592540241043468, -1.846255589445334, 0.0079072415596107, -0.0198703694209784, 0.0007895836887286, -0.0286145786026346, -0.117179852690002, 1.1239309775947093, 0.00362771959682, 0.0011149369492816, 399.751832603916, 0.021346674885668, -0.0225076527028482, -0.0053293737895993, -0.0115817673723085, -0.1191011754718895, 0.7186670921170076, -0.003433751467548, -0.0007416793911258, 402.0133157664634, 0.0268621762762434, -0.0295647012895545, 0.0026215069280206, -0.0220595203266956, -0.1121596270734255, 0.9151878153595677, -0.0034898741852559, 0.0098714221405326, 400.40617805181085, 0.0414214645378984, -1.2142641262893654, 0.0043437433538936, -1.4064865452790223, -0.088705444259613, 0.4468026258570815, -0.0010410861862943, -0.0049653641240198, 407.03317360108525, 0.033077122579525, -1.231675156622367, 0.0058136482847723, -1.0506398150892586, -0.1064076883618209, 0.3492528620659166, 0.0011936138504579, 0.0001014766359994, 405.9145221304971, 0.0398380633652838, -1.2361609779083473, 0.0150609428542232, -0.8535707728287872, -0.112151297447068, 0.2751734908046411, 0.0024875757214543, 0.003591007023943, 404.73643631085804]|93363.7656250000000000|      0.20000000|[583, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       6|[-0.5955964415455057, 0.592540241043468, -1.846255589445334, 0.0079072415596107, -0.0198703694209784, 0.0007895836887286, -0.0286145786026346, -0.117179852690002, 1.1239309775947093, 0.00362771959682, 0.0011149369492816, 399.751832603916, 0.021346674885668, -0.0225076527028482, -0.0053293737895993, -0.0115817673723085, -0.1191011754718895, 0.7186670921170076, -0.003433751467548, -0.0007416793911258, 402.0133157664634, 0.0268621762762434, -0.0295647012895545, 0.0026215069280206, -0.0220595203266956, -0.1121596270734255, 0.9151878153595677, -0.0034898741852559, 0.0098714221405326, 400.40617805181085, 0.0414214645378984, -1.2142641262893654, 0.0043437433538936, -1.4064865452790223, -0.088705444259613, 0.4468026258570815, -0.0010410861862943, -0.0049653641240198, 407.03317360108525, 0.033077122579525, -1.231675156622367, 0.0058136482847723, -1.0506398150892586, -0.1064076883618209, 0.3492528620659166, 0.0011936138504579, 0.0001014766359994, 405.9145221304971, 0.0398380633652838, -1.2361609779083473, 0.0150609428542232, -0.8535707728287872, -0.112151297447068, 0.2751734908046411, 0.0024875757214543, 0.003591007023943, 404.73643631085804]|93363.7656250000000000|      0.04000000|[699, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.5945183562154179, 0.6046349183147941, -1.8518884923375472, 0.0114777589539973, -0.0200150841818323, 0.0027390845013272, -0.0300678222279143, -0.117667814799696, 1.12176681502245, 0.0045890875805769, -0.0024141127342596, 399.74849828640686, 0.0226640573817609, -0.0176762271497082, -0.0065053175801899, -0.0108692980386858, -0.1218831350448227, 0.7152412327620469, -0.0047723242682961, 0.003883148500041, 402.01674601455267, 0.0221992632337908, -0.0203670461939081, 0.0040850876688524, -0.0292876687159767, -0.122716825572797, 0.9208741856349763, -0.0080132847512485, 0.0021628150098533, 400.41416979979863, 0.0560186455031937, -1.2118155761135927, -0.0033760872692599, -1.4037730406559223, -0.0815559855563953, 0.4468505511804796, 0.001250352709927, -0.0035372327850069, 407.0418715361343, 0.038374027011531, -1.2313729719573103, 0.0035264607064307, -1.0521002798849841, -0.096015939944866, 0.3452299255199676, 0.0043697345033831, -0.0016188447819714, 405.90971864408135, 0.047165002765386, -1.239599017661357, 0.009809507668869, -0.8541782200228001, -0.1032020413305505, 0.2752540127984824, -0.0004844499972044, 0.003100743700635, 404.7431106922438]|79975.8281250000000000|      0.20000000|[815, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       8|[-0.5945183562154179, 0.6046349183147941, -1.8518884923375472, 0.0114777589539973, -0.0200150841818323, 0.0027390845013272, -0.0300678222279143, -0.117667814799696, 1.12176681502245, 0.0045890875805769, -0.0024141127342596, 399.74849828640686, 0.0226640573817609, -0.0176762271497082, -0.0065053175801899, -0.0108692980386858, -0.1218831350448227, 0.7152412327620469, -0.0047723242682961, 0.003883148500041, 402.01674601455267, 0.0221992632337908, -0.0203670461939081, 0.0040850876688524, -0.0292876687159767, -0.122716825572797, 0.9208741856349763, -0.0080132847512485, 0.0021628150098533, 400.41416979979863, 0.0560186455031937, -1.2118155761135927, -0.0033760872692599, -1.4037730406559223, -0.0815559855563953, 0.4468505511804796, 0.001250352709927, -0.0035372327850069, 407.0418715361343, 0.038374027011531, -1.2313729719573103, 0.0035264607064307, -1.0521002798849841, -0.096015939944866, 0.3452299255199676, 0.0043697345033831, -0.0016188447819714, 405.90971864408135, 0.047165002765386, -1.239599017661357, 0.009809507668869, -0.8541782200228001, -0.1032020413305505, 0.2752540127984824, -0.0004844499972044, 0.003100743700635, 404.7431106922438]|79975.8281250000000000|      0.04000000|[931, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.5876781801483024, 0.6139545594545, -1.8545818978885056, 0.0052958063448673, -0.021728335994504, 0.006049839398906, -0.0410976059793911, -0.1160774899195974, 1.1284943725499617, -0.0020827105766805, 0.0038444166540197, 399.75425185114005, 0.0183881129780734, -0.0215436037091085, -0.0039959158077683, -0.0111534882634693, -0.1245341991996478, 0.7108875051224464, -0.0072736094746027, 0.0089623732235915, 402.0247370858295, 0.0208732880774351, -0.0216092254641636, 0.0070604825989457, -0.023411327569168, -0.1272103194224373, 0.9196808477463154, -0.0126427470879541, 0.0064378397105636, 400.4164692275225, 0.0649307014864134, -1.2068498038219182, -0.007834415972034, -1.4008675431197366, -0.0677426357207355, 0.4515298891180823, 0.0079416200838053, 0.0067868409417157, 407.03895518202955, 0.0442084347005929, -1.2328863961380365, 0.0046333317656265, -1.0556287794824235, -0.0894152155636716, 0.3507413405990559, 0.0071734663056448, -0.0012481526932037, 405.90514032846454, 0.0583075327154946, -1.2382625572512038, 0.008372993410031, -0.8540150873617685, -0.0980142277550981, 0.2774503428471472, -0.002633570868443, 0.0052261290297438, 404.7387334411679]|67776.4453125000000000|      0.20000000|[1047, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      10|[-0.5876781801483024, 0.6139545594545, -1.8545818978885056, 0.0052958063448673, -0.021728335994504, 0.006049839398906, -0.0410976059793911, -0.1160774899195974, 1.1284943725499617, -0.0020827105766805, 0.0038444166540197, 399.75425185114005, 0.0183881129780734, -0.0215436037091085, -0.0039959158077683, -0.0111534882634693, -0.1245341991996478, 0.7108875051224464, -0.0072736094746027, 0.0089623732235915, 402.0247370858295, 0.0208732880774351, -0.0216092254641636, 0.0070604825989457, -0.023411327569168, -0.1272103194224373, 0.9196808477463154, -0.0126427470879541, 0.0064378397105636, 400.4164692275225, 0.0649307014864134, -1.2068498038219182, -0.007834415972034, -1.4008675431197366, -0.0677426357207355, 0.4515298891180823, 0.0079416200838053, 0.0067868409417157, 407.03895518202955, 0.0442084347005929, -1.2328863961380365, 0.0046333317656265, -1.0556287794824235, -0.0894152155636716, 0.3507413405990559, 0.0071734663056448, -0.0012481526932037, 405.90514032846454, 0.0583075327154946, -1.2382625572512038, 0.008372993410031, -0.8540150873617685, -0.0980142277550981, 0.2774503428471472, -0.002633570868443, 0.0052261290297438, 404.7387334411679]|67776.4453125000000000|      0.04000000|[1163, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
