k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.86272077883618, 36.329535856139934, 269.06589051233016]                     |233073.6562500000000000|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[99.01055989898605, 36.54499344094889, 267.4423008525325]                       |226544.4062500000000000|      4.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[100.10430181721112, 34.181243216273295, 264.40644619664675]                    |218203.8125000000000000|      8.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[105.48036719714666, 35.15358234466517, 258.56243407738685]                     |193187.7968750000000000|     16.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[117.94698903186311, 42.858686190681475, 264.98230282622245]                    |177702.8906250000000000|     32.00000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[145.96883689850424, 57.13324324444548, 259.06511911624216]                     |110112.7421875000000000|     64.00000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[134.89961870507383, 94.28106280821731, 208.1385846745223]                      |36735.4101562500000000|    128.00000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[167.37537403103443, 75.75881713832793, 85.72023747381628]                      |24911.7851562500000000|    256.00000000|[44, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
       9|[-81.73052423512857, 16.901651963381987, 81.4675258004038]                      |5229.7749023437500000|    512.00000000|[49, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[-81.73052423512857, 16.901651963381987, 81.4675258004038]                      |5229.7749023437500000|    256.00000000|[59, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-81.73052423512857, 16.901651963381987, 81.4675258004038]                      |5229.7749023437500000|    128.00000000|[70, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      12|[-81.73052423512857, 16.901651963381987, 81.4675258004038]                      |5229.7749023437500000|     64.00000000|[81, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
