k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      0.10000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.9636623218148934, 1.9107492229342757, -7.863440706197262]                    | 35.7878379821777344|      1.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[1.9636623218148934, 1.9107492229342757, -7.863440706197262]                    | 35.7878379821777344|      0.10000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.9598055073833442, 1.8148977441619119, -7.835198556852857]                    | 30.9393882751464844|      1.00000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[1.9598055073833442, 1.8148977441619119, -7.835198556852857]                    | 30.9393882751464844|      0.10000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.9598055073833442, 1.8148977441619119, -7.835198556852857]                    | 30.9393882751464844|      0.01000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.9596166406994848, 1.81304761292695, -7.845024102323168]                      | 30.8512439727783203|      0.10000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[2.015675253689108, 1.7330176396760812, -7.823748875152938]                     | 27.4953269958496094|      1.00000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[2.015675253689108, 1.7330176396760812, -7.823748875152938]                     | 27.4953269958496094|      0.10000000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[1.942210316850772, 1.6884998269633715, -7.874945236416366]                     | 25.3787670135498047|      1.00000000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[1.942210316850772, 1.6884998269633715, -7.874945236416366]                     | 25.3787670135498047|      0.10000000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[1.9689973402693157, 1.6401399477681617, -7.7916159050822005]                   | 23.6267471313476562|      1.00000000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[1.9689973402693157, 1.6401399477681617, -7.7916159050822005]                   | 23.6267471313476562|      0.10000000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[1.9689973402693157, 1.6401399477681617, -7.7916159050822005]                   | 23.6267471313476562|      0.01000000|[85, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.9728063399137872, 1.6350571097539006, -7.7838921573242015]                   | 23.4540367126464844|      0.10000000|[91, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[2.001638069095707, 1.5760073047794805, -7.85927021729435]                      | 21.4878101348876953|      1.00000000|[97, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[2.001638069095707, 1.5760073047794805, -7.85927021729435]                      | 21.4878101348876953|      0.10000000|[103, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.9356096193968755, 1.5130861256659085, -7.900272278819677]                    | 19.2049694061279297|      1.00000000|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[1.9356096193968755, 1.5130861256659085, -7.900272278819677]                    | 19.2049694061279297|      0.10000000|[113, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[2.0007648314341755, 1.4372928678294206, -7.8970816032006095]                   | 17.2740516662597656|      1.00000000|[118, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[2.0007648314341755, 1.4372928678294206, -7.8970816032006095]                   | 17.2740516662597656|      0.10000000|[124, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.9593293314603537, 1.3721884386143515, -7.960678086110433]                    | 15.4338817596435547|      1.00000000|[129, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[1.9593293314603537, 1.3721884386143515, -7.960678086110433]                    | 15.4338817596435547|      0.10000000|[134, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.9593293314603537, 1.3721884386143515, -7.960678086110433]                    | 15.4338817596435547|      0.01000000|[140, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.9504230843998325, 1.3677097717607833, -7.961465681508914]                    | 15.2902975082397461|      0.10000000|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[1.9354448688860646, 1.270990544823654, -7.981985043114656]                     | 13.0766124725341797|      1.00000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[1.9354448688860646, 1.270990544823654, -7.981985043114656]                     | 13.0766124725341797|      0.10000000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.910670413959141, 1.1746597002406942, -7.971660569035678]                     | 11.1753654479980469|      1.00000000|[164, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[1.910670413959141, 1.1746597002406942, -7.971660569035678]                     | 11.1753654479980469|      0.10000000|[170, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.8346660155901944, 1.1104161202646228, -7.981463316631763]                    |  9.8570270538330078|      1.00000000|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.8346660155901944, 1.1104161202646228, -7.981463316631763]                    |  9.8570270538330078|      0.10000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[1.8346660155901944, 1.1104161202646228, -7.981463316631763]                    |  9.8570270538330078|      0.01000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.8323963414613322, 1.101510298026374, -7.985404751600083]                     |  9.7154579162597656|      0.10000000|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[1.8042382227389318, 1.010957884090488, -8.01714401246733]                      |  8.3876800537109375|      1.00000000|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[1.8042382227389318, 1.010957884090488, -8.01714401246733]                      |  8.3876800537109375|      0.10000000|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[1.8089050631967885, 0.9121885610240901, -8.032071886433386]                    |  7.3139886856079102|      1.00000000|[209, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[1.8089050631967885, 0.9121885610240901, -8.032071886433386]                    |  7.3139886856079102|      0.10000000|[214, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[1.7710266664213508, 0.8196857013260295, -8.034978431702847]                    |  6.3606696128845215|      1.00000000|[219, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[1.7710266664213508, 0.8196857013260295, -8.034978431702847]                    |  6.3606696128845215|      0.10000000|[225, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[1.7022370969957288, 0.7471932082504175, -8.038560831166876]                    |  5.6012721061706543|      1.00000000|[231, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[1.7022370969957288, 0.7471932082504175, -8.038560831166876]                    |  5.6012721061706543|      0.10000000|[236, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[1.6819802669867627, 0.6494147727341679, -8.033172103489354]                    |  4.9757804870605469|      1.00000000|[241, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[1.6819802669867627, 0.6494147727341679, -8.033172103489354]                    |  4.9757804870605469|      0.10000000|[246, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[1.6298971975974483, 0.5802862049658004, -7.983086227223863]                    |  4.4968051910400391|      1.00000000|[251, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[1.6298971975974483, 0.5802862049658004, -7.983086227223863]                    |  4.4968051910400391|      0.10000000|[257, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[1.5312245697629814, 0.5649872465855582, -7.988531811556184]                    |  4.1257758140563965|      1.00000000|[263, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[1.5312245697629814, 0.5649872465855582, -7.988531811556184]                    |  4.1257758140563965|      0.10000000|[269, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.473174072606333, 0.4975923718173909, -7.942836400026699]                     |  3.7248404026031494|      1.00000000|[275, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[1.473174072606333, 0.4975923718173909, -7.942836400026699]                     |  3.7248404026031494|      0.10000000|[280, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[1.473174072606333, 0.4975923718173909, -7.942836400026699]                     |  3.7248404026031494|      0.01000000|[286, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[1.4662312319583826, 0.4904499042188271, -7.943720775705149]                    |  3.6834721565246582|      0.10000000|[292, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.3876963311082178, 0.4297687857933054, -7.955971131417642]                    |  3.3025734424591064|      1.00000000|[297, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[1.3876963311082178, 0.4297687857933054, -7.955971131417642]                    |  3.3025734424591064|      0.10000000|[302, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[1.312880842633503, 0.4204774380410508, -7.890272474344331]                     |  3.0796494483947754|      1.00000000|[307, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[1.312880842633503, 0.4204774380410508, -7.890272474344331]                     |  3.0796494483947754|      0.10000000|[313, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.2188935060632655, 0.4084557363182411, -7.858305941030244]                    |  2.8158891201019287|      1.00000000|[318, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[1.2188935060632655, 0.4084557363182411, -7.858305941030244]                    |  2.8158891201019287|      0.10000000|[323, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[1.1719531717251412, 0.3398305138460584, -7.802743509002222]                    |  2.5799691677093506|      1.00000000|[329, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[1.1719531717251412, 0.3398305138460584, -7.802743509002222]                    |  2.5799691677093506|      0.10000000|[335, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[1.1719531717251412, 0.3398305138460584, -7.802743509002222]                    |  2.5799691677093506|      0.01000000|[341, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[1.1630779170498482, 0.3406676232232516, -7.798212603757207]                    |  2.5605244636535645|      0.10000000|[346, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.068691870284533, 0.3549152572825147, -7.768408592286785]                     |  2.3725023269653320|      1.00000000|[352, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
