k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1751161574517956, 10.107726239986556, 1.9786364946279476]                    |  0.9598846435546875|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.1751161574517956, 10.107726239986556, 1.9786364946279476]                    |  0.9598846435546875|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.74850051825604, 10.500724066876849, 1.2597602306960969]                      |  0.0563034228980541|     10.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.74850051825604, 10.500724066876849, 1.2597602306960969]                      |  0.0563034228980541|      1.00000000|[33, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.74850051825604, 10.500724066876849, 1.2597602306960969]                      |  0.0563034228980541|      0.10000000|[43, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.6953852201385907, 10.422658362195353, 1.2268283182330166]                    |  0.0300225801765919|      1.00000000|[48, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.6953852201385907, 10.422658362195353, 1.2268283182330166]                    |  0.0300225801765919|      0.10000000|[58, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.6953852201385907, 10.422658362195353, 1.2268283182330166]                    |  0.0300225801765919|      0.01000000|[69, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.6935507808506276, 10.421343593529723, 1.2170863361013016]                    |  0.0267641060054302|      0.10000000|[74, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.767055193348468, 10.403097037521642, 1.1517857653749195]                     |  0.0117672095075250|      1.00000000|[80, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
