k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.4140206963780133, 10.067411043679432, 1.272107725286723]                     |  0.1273539960384369|      1.00000000|[21, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | iterate success | actual_k=1
       3|[0.4140206963780133, 10.067411043679432, 1.272107725286723]                     |  0.1273539960384369|      0.50000000|[32, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.4140206963780133, 10.067411043679432, 1.272107725286723]                     |  0.1273539960384369|      0.25000000|[42, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.4140206963780133, 10.067411043679432, 1.272107725286723]                     |  0.1273539960384369|      0.12500000|[53, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.5053391234337627, 10.148386506419829, 1.2991062310609718]                    |  0.0730305612087250|      0.25000000|[58, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.7164965208005545, 10.225435714462709, 1.1896714419066639]                    |  0.0217015296220779|      0.50000000|[69, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
       8|[0.7164965208005545, 10.225435714462709, 1.1896714419066639]                    |  0.0217015296220779|      0.25000000|[80, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.7164965208005545, 10.225435714462709, 1.1896714419066639]                    |  0.0217015296220779|      0.12500000|[92, 35, 0, 35]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.8031213028637875, 10.29082792561143, 1.1276633307148327]                     |  0.0084664616733789|      0.25000000|[98, 37, 0, 37]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
