k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      1.11111111|[33, 0, 0, 2]                                                              |  | trying quadratic partial model with 17 points | iterate success | actual_k=0
       2|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      1.00000000|[81, 0, 0, 5]                                                              |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.90000000|[129, 0, 0, 8]                                                             |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.81000000|[177, 0, 0, 11]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.72900000|[225, 0, 0, 14]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.65610000|[273, 0, 0, 17]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.59049000|[321, 0, 0, 20]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.53144100|[369, 0, 0, 23]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.47829690|[417, 0, 0, 26]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[10.642224747056071, -1.0413523402145897, -0.3623262572693113, -0.3573577596778932, 0.4515617127952118, 0.1712856681582432, -0.0869816525813312]|31801.6425781250000000|      0.43046721|[465, 0, 0, 29]                                                            |  | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
