k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|     10.00000000|[22, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|      1.00000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|      0.10000000|[64, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[9.849616961423829, -0.1911142611100066, 0.0752189558233905, 0.5118765836562514, -0.1132263081021301, 0.224317012452341, -0.0809755563867576]|108335.1328125000000000|      0.01000000|[84, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[9.849519362502397, -0.1913187954105818, 0.0753712036792986, 0.5104003762955317, -0.1132053872138647, 0.224288310520852, -0.0908621640508917]|101381.1093750000000000|      0.10000000|[106, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       6|[9.849519362502397, -0.1913187954105818, 0.0753712036792986, 0.5104003762955317, -0.1132053872138647, 0.224288310520852, -0.0908621640508917]|101381.1093750000000000|      0.01000000|[129, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[9.849423215090049, -0.1914271129731587, 0.0750272412492748, 0.5085235006730312, -0.1129123625416777, 0.2241275999383369, -0.100671667574276]|95993.0312500000000000|      0.10000000|[151, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[9.839619683137647, -0.2209697942648319, 0.0702502498949606, 0.46692697645919, -0.1102108110981472, 0.2170008464112262, -0.1856419051533646]|74000.7500000000000000|      1.00000000|[172, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[9.582554255427718, -0.9438028039250883, 0.2029632260531642, 0.0446539383551987, -0.3292798536683499, 0.6162263235445198, -0.2758102270105084]|56632.4218750000000000|     10.00000000|[195, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[9.582554255427718, -0.9438028039250883, 0.2029632260531642, 0.0446539383551987, -0.3292798536683499, 0.6162263235445198, -0.2758102270105084]|56632.4218750000000000|      1.00000000|[215, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
