k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.10000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.01000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00100000|[65, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00010000|[85, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00001000|[107, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[96.00000033319468, 0.0089900642929907, 102.9999995073181, 106.00000021320422, 18.00000017712069, 72.00000019321959, 151.00000089510155, 17.99999988773382]|9148.8691406250000000|      0.00010000|[128, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[96.00000033319468, 0.0089900642929907, 102.9999995073181, 106.00000021320422, 18.00000017712069, 72.00000019321959, 151.00000089510155, 17.99999988773382]|9148.8691406250000000|      0.00001000|[148, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[96.00000041091101, 0.0089800649096543, 102.99999955098154, 106.00000020999141, 18.000000222889813, 72.0000002157764, 151.0000008530452, 17.999999889705485]|9140.0615234375000000|      0.00010000|[169, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[96.00000041091101, 0.0089800649096543, 102.99999955098154, 106.00000020999141, 18.000000222889813, 72.0000002157764, 151.0000008530452, 17.999999889705485]|9140.0615234375000000|      0.00001000|[191, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[96.0000007480345, 0.0089704563134658, 102.99999814032287, 105.99999820324798, 18.00000080538892, 72.0000004682079, 151.00000128902468, 18.000000864972133]|9132.0947265625000000|      0.00010000|[212, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      11|[96.0000007480345, 0.0089704563134658, 102.99999814032287, 105.99999820324798, 18.00000080538892, 72.0000004682079, 151.00000128902468, 18.000000864972133]|9132.0947265625000000|      0.00001000|[232, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[96.00000178841141, 0.0089626080186206, 102.99999529733829, 105.99999601038648, 18.000001419164466, 72.00000223334226, 150.99999836659424, 18.00000438600345]|9125.9443359375000000|      0.00010000|[253, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      13|[96.00000178841141, 0.0089626080186206, 102.99999529733829, 105.99999601038648, 18.000001419164466, 72.00000223334226, 150.99999836659424, 18.00000438600345]|9125.9443359375000000|      0.00001000|[275, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[96.0000023895361, 0.0089535080402484, 102.99999726830893, 105.99999578176204, 18.000001352633177, 71.99999906373807, 150.9999973514556, 18.000003040371737]|9119.2324218750000000|      0.00010000|[295, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      15|[96.0000023895361, 0.0089535080402484, 102.99999726830893, 105.99999578176204, 18.000001352633177, 71.99999906373807, 150.9999973514556, 18.000003040371737]|9119.2324218750000000|      0.00001000|[316, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[96.00000236526859, 0.0089435091870179, 102.99999715355749, 105.99999574577032, 18.000001416008615, 71.99999911200648, 150.99999732908162, 18.000003008200572]|9112.3632812500000000|      0.00010000|[338, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      17|[96.00000236526859, 0.0089435091870179, 102.99999715355749, 105.99999574577032, 18.000001416008615, 71.99999911200648, 150.99999732908162, 18.000003008200572]|9112.3632812500000000|      0.00001000|[358, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[96.00000231665325, 0.0089335100066152, 102.99999719402007, 105.99999581596403, 18.00000142170755, 71.99999918506388, 150.99999728382858, 18.000003001437012]|9106.0283203125000000|      0.00010000|[380, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      19|[96.00000231665325, 0.0089335100066152, 102.99999719402007, 105.99999581596403, 18.00000142170755, 71.99999918506388, 150.99999728382858, 18.000003001437012]|9106.0283203125000000|      0.00001000|[403, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[96.0000006453693, 0.0089251569991575, 102.99999925995571, 105.9999966405407, 18.00000299065336, 71.99999543671223, 150.99999846819574, 18.000005139567712]|9101.1406250000000000|      0.00010000|[426, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      21|[96.0000006453693, 0.0089251569991575, 102.99999925995571, 105.9999966405407, 18.00000299065336, 71.99999543671223, 150.99999846819574, 18.000005139567712]|9101.1406250000000000|      0.00001000|[447, 168, 0, 42]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[96.00000063708528, 0.0089151577252063, 102.99999930067625, 105.9999966636054, 18.000003085261085, 71.9999954697459, 150.9999984231585, 18.00000515340551]|9095.7929687500000000|      0.00010000|[469, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      23|[96.00000063708528, 0.0089151577252063, 102.99999930067625, 105.9999966636054, 18.000003085261085, 71.9999954697459, 150.9999984231585, 18.00000515340551]|9095.7929687500000000|      0.00001000|[490, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
