k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2088841472194331, 0.1672966666266942, -0.5200946282109605, -0.3376160671349118, 0.6248036259361581, -0.221477316725177, -0.029033822667759, 0.2650129610377752, 0.182728219251974]|444722.9375000000000000|      1.11111111|[28, 4, 0, 2]                                                              |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       2|[0.1412199931219535, 0.1709140764584843, -0.1453194271253745, 0.3133029168119066, 1.1811962666967233, 0.1591835821176639, 0.2391994055172595, 0.2337379482606128, 0.3256521492226843]|50839.8164062500000000|      1.23456790|[66, 10, 0, 5]                                                             |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | iterate success | actual_k=2
       3|[0.1412199931219535, 0.1709140764584843, -0.1453194271253745, 0.3133029168119066, 1.1811962666967233, 0.1591835821176639, 0.2391994055172595, 0.2337379482606128, 0.3256521492226843]|50839.8164062500000000|      1.11111111|[105, 16, 0, 8]                                                            |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.1412199931219535, 0.1709140764584843, -0.1453194271253745, 0.3133029168119066, 1.1811962666967233, 0.1591835821176639, 0.2391994055172595, 0.2337379482606128, 0.3256521492226843]|50839.8164062500000000|      1.00000000|[145, 22, 0, 11]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.1412199931219535, 0.1709140764584843, -0.1453194271253745, 0.3133029168119066, 1.1811962666967233, 0.1591835821176639, 0.2391994055172595, 0.2337379482606128, 0.3256521492226843]|50839.8164062500000000|      0.90000000|[183, 28, 0, 14]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.1412199931219535, 0.1709140764584843, -0.1453194271253745, 0.3133029168119066, 1.1811962666967233, 0.1591835821176639, 0.2391994055172595, 0.2337379482606128, 0.3256521492226843]|50839.8164062500000000|      0.81000000|[222, 34, 0, 17]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.264615707711457, -0.3017528225754974, 0.044792797583576, -0.258197029638011, 1.2303475967889663, -0.0536519388630409, 0.1641392150641438, 0.2481040945071602, 0.2917490105375665]|26880.0566406250000000|      0.90000000|[248, 38, 0, 19]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       8|[0.264615707711457, -0.3017528225754974, 0.044792797583576, -0.258197029638011, 1.2303475967889663, -0.0536519388630409, 0.1641392150641438, 0.2481040945071602, 0.2917490105375665]|26880.0566406250000000|      0.81000000|[287, 44, 0, 22]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.264615707711457, -0.3017528225754974, 0.044792797583576, -0.258197029638011, 1.2303475967889663, -0.0536519388630409, 0.1641392150641438, 0.2481040945071602, 0.2917490105375665]|26880.0566406250000000|      0.72900000|[326, 50, 0, 25]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.264615707711457, -0.3017528225754974, 0.044792797583576, -0.258197029638011, 1.2303475967889663, -0.0536519388630409, 0.1641392150641438, 0.2481040945071602, 0.2917490105375665]|26880.0566406250000000|      0.65610000|[365, 56, 0, 28]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[0.264615707711457, -0.3017528225754974, 0.044792797583576, -0.258197029638011, 1.2303475967889663, -0.0536519388630409, 0.1641392150641438, 0.2481040945071602, 0.2917490105375665]|26880.0566406250000000|      0.59049000|[404, 62, 0, 31]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[0.264615707711457, -0.3017528225754974, 0.044792797583576, -0.258197029638011, 1.2303475967889663, -0.0536519388630409, 0.1641392150641438, 0.2481040945071602, 0.2917490105375665]|26880.0566406250000000|      0.53144100|[444, 68, 0, 34]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[0.3594268621245791, -0.1559021332547443, -0.0967452759788084, 0.1772723911733982, 1.0972407317151802, 0.016321202807656, 0.2166610337282699, 0.3638301054569378, 0.2306213895813791]|8441.7431640625000000|      0.59049000|[471, 72, 0, 36]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      14|[0.3594268621245791, -0.1559021332547443, -0.0967452759788084, 0.1772723911733982, 1.0972407317151802, 0.016321202807656, 0.2166610337282699, 0.3638301054569378, 0.2306213895813791]|8441.7431640625000000|      0.53144100|[510, 78, 0, 39]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
