k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.10000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.01000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00100000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00010000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00001000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[94.9000000081746, 0.0090099971963021, 90.09999998666729, 112.99999983221043, 20.00000000194126, 73.79999999397918, 140.00000016504868, 20.000000019674726]|18902.9160156250000000|      0.00010000|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[94.9000000081746, 0.0090099971963021, 90.09999998666729, 112.99999983221043, 20.00000000194126, 73.79999999397918, 140.00000016504868, 20.000000019674726]|18902.9160156250000000|      0.00001000|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[94.9000000106487, 0.0090199901856815, 90.09999997002909, 112.99999956033217, 20.000000040827405, 73.79999999044678, 140.00000041440435, 20.00000006721056]|18901.2167968750000000|      0.00010000|[233, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[94.9000000106487, 0.0090199901856815, 90.09999997002909, 112.99999956033217, 20.000000040827405, 73.79999999044678, 140.00000041440435, 20.00000006721056]|18901.2167968750000000|      0.00001000|[262, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[94.90000000285528, 0.0090299851490409, 90.10000002019936, 112.99999936652056, 20.00000001604583, 73.79999996673669, 140.00000065761637, 20.000000051772513]|18900.0371093750000000|      0.00010000|[291, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      11|[94.90000000285528, 0.0090299851490409, 90.10000002019936, 112.99999936652056, 20.00000001604583, 73.79999996673669, 140.00000065761637, 20.000000051772513]|18900.0371093750000000|      0.00001000|[320, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[94.90000000336839, 0.0090399638187492, 90.1000000292853, 112.99999885654297, 20.0000000846732, 73.79999998019763, 140.00000105761688, 20.000000084932324]|18899.3750000000000000|      0.00010000|[349, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[94.90000000336839, 0.0090399638187492, 90.1000000292853, 112.99999885654297, 20.0000000846732, 73.79999998019763, 140.00000105761688, 20.000000084932324]|18899.3750000000000000|      0.00001000|[378, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[94.90000000336839, 0.0090399638187492, 90.1000000292853, 112.99999885654297, 20.0000000846732, 73.79999998019763, 140.00000105761688, 20.000000084932324]|18899.3750000000000000|      0.00000100|[407, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[94.90000002307922, 0.0090409543426619, 90.10000001698904, 112.9999987497309, 20.000000066591074, 73.79999998040216, 140.00000113579503, 20.000000106727235]|18899.3359375000000000|      0.00001000|[437, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[94.90000002307922, 0.0090409543426619, 90.10000001698904, 112.9999987497309, 20.000000066591074, 73.79999998040216, 140.00000113579503, 20.000000106727235]|18899.3359375000000000|      0.00000100|[466, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[94.90000002476872, 0.0090419374819475, 90.10000002484293, 112.99999860701544, 20.000000036890967, 73.79999995455873, 140.00000123649835, 20.000000142973118]|18899.3027343750000000|      0.00001000|[495, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[94.90000002476872, 0.0090419374819475, 90.10000002484293, 112.99999860701544, 20.000000036890967, 73.79999995455873, 140.00000123649835, 20.000000142973118]|18899.3027343750000000|      0.00000100|[524, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[94.90000003297637, 0.0090429183759217, 90.10000000306398, 112.99999846415051, 20.000000033208035, 73.79999995297871, 140.00000135926072, 20.00000018549693]|18899.2753906250000000|      0.00001000|[553, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[94.90000003297637, 0.0090429183759217, 90.10000000306398, 112.99999846415051, 20.000000033208035, 73.79999995297871, 140.00000135926072, 20.00000018549693]|18899.2753906250000000|      0.00000100|[583, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[94.90000001018204, 0.0090438908492308, 90.09999999079311, 112.99999830838915, 20.000000082091116, 73.79999995023611, 140.00000151979538, 20.00000022007226]|18899.2519531250000000|      0.00001000|[612, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      22|[94.90000001018204, 0.0090438908492308, 90.09999999079311, 112.99999830838915, 20.000000082091116, 73.79999995023611, 140.00000151979538, 20.00000022007226]|18899.2519531250000000|      0.00000100|[641, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[94.8999999894343, 0.0090448477480816, 90.09999995340921, 112.99999814507774, 20.000000070581216, 73.79999995248502, 140.00000174642167, 20.0000002860187]|18899.2343750000000000|      0.00001000|[670, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[94.8999999894343, 0.0090448477480816, 90.09999995340921, 112.99999814507774, 20.000000070581216, 73.79999995248502, 140.00000174642167, 20.0000002860187]|18899.2343750000000000|      0.00000100|[699, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[94.9000000358104, 0.0090457768091797, 90.09999995315397, 112.99999787563848, 20.0000000742573, 73.79999990529902, 140.00000195351367, 20.000000416287744]|18899.2207031250000000|      0.00001000|[728, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      26|[94.9000000358104, 0.0090457768091797, 90.09999995315397, 112.99999787563848, 20.0000000742573, 73.79999990529902, 140.00000195351367, 20.000000416287744]|18899.2207031250000000|      0.00000100|[757, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[94.90000009017454, 0.0090466364479271, 90.09999994257034, 112.99999754602713, 20.00000011869662, 73.79999992257758, 140.00000233538535, 20.00000045108346]|18899.2109375000000000|      0.00001000|[786, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      28|[94.90000009017454, 0.0090466364479271, 90.09999994257034, 112.99999754602713, 20.00000011869662, 73.79999992257758, 140.00000233538535, 20.00000045108346]|18899.2109375000000000|      0.00000100|[815, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[94.90000006232701, 0.0090473611882716, 90.09999983700945, 112.99999703579536, 20.000000156663127, 73.79999986571833, 140.00000277420142, 20.000000523625896]|18899.2031250000000000|      0.00001000|[844, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      30|[94.90000241926451, 0.0090497972120456, 90.10000006362381, 112.99999062430626, 20.000002614033463, 73.799999794935, 140.00000891219455, 20.00000242978653]|18899.1621093750000000|      0.00010000|[873, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      31|[94.90000241926451, 0.0090497972120456, 90.10000006362381, 112.99999062430626, 20.000002614033463, 73.799999794935, 140.00000891219455, 20.00000242978653]|18899.1621093750000000|      0.00001000|[903, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[94.90000241926451, 0.0090497972120456, 90.10000006362381, 112.99999062430626, 20.000002614033463, 73.799999794935, 140.00000891219455, 20.00000242978653]|18899.1621093750000000|      0.00000100|[932, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[94.90000243693042, 0.0090488864914727, 90.10000006400627, 112.99999028086269, 20.00000262354642, 73.79999981895868, 140.00000913133715, 20.000002490045986]|18899.1523437500000000|      0.00001000|[961, 66, 0, 66]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      34|[94.90000243693042, 0.0090488864914727, 90.10000006400627, 112.99999028086269, 20.00000262354642, 73.79999981895868, 140.00000913133715, 20.000002490045986]|18899.1523437500000000|      0.00000100|[990, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[94.90000250018123, 0.009048165940126, 90.10000013331822, 112.99998979383291, 20.000002678750562, 73.79999988387644, 140.0000096054114, 20.000002542911254]|18899.1445312500000000|      0.00001000|[1019, 70, 0, 70]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      36|[94.90000235209706, 0.0090450602355236, 90.09999977612532, 112.99998278207623, 20.000002801788035, 73.79999954474849, 140.00001594016837, 20.00000342668718]|18899.1093750000000000|      0.00010000|[1048, 72, 0, 72]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      37|[94.90000235209706, 0.0090450602355236, 90.09999977612532, 112.99998278207623, 20.000002801788035, 73.79999954474849, 140.00001594016837, 20.00000342668718]|18899.1093750000000000|      0.00001000|[1077, 74, 0, 74]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[94.90000235209706, 0.0090450602355236, 90.09999977612532, 112.99998278207623, 20.000002801788035, 73.79999954474849, 140.00001594016837, 20.00000342668718]|18899.1093750000000000|      0.00000100|[1107, 76, 0, 76]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[94.90000234644549, 0.0090459854830543, 90.09999973957484, 112.99998252240638, 20.000002757953396, 73.79999948753466, 140.0000161992328, 20.000003479710124]|18899.0976562500000000|      0.00001000|[1137, 78, 0, 78]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      40|[94.90000234644549, 0.0090459854830543, 90.09999973957484, 112.99998252240638, 20.000002757953396, 73.79999948753466, 140.0000161992328, 20.000003479710124]|18899.0976562500000000|      0.00000100|[1166, 80, 0, 80]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[94.90000236469449, 0.0090468707411553, 90.09999968645515, 112.99998217721095, 20.000002741453557, 73.799999467198, 140.00001650435902, 20.00000349439434]|18899.0878906250000000|      0.00001000|[1195, 82, 0, 82]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      42|[94.90000236469449, 0.0090468707411553, 90.09999968645515, 112.99998217721095, 20.000002741453557, 73.799999467198, 140.00001650435902, 20.00000349439434]|18899.0878906250000000|      0.00000100|[1225, 84, 0, 84]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[94.90000241073304, 0.009047504426981, 90.09999962120011, 112.99998162102057, 20.000002751600316, 73.79999937187202, 140.00001702705913, 20.000003476748457]|18899.0820312500000000|      0.00001000|[1254, 86, 0, 86]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      44|[94.90000299707178, 0.0090496071579309, 90.09999845017208, 112.99997456480784, 20.00000322732944, 73.79999929060502, 140.00002348498523, 20.0000049381015]|18899.0351562500000000|      0.00010000|[1283, 88, 0, 88]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      45|[94.90000299707178, 0.0090496071579309, 90.09999845017208, 112.99997456480784, 20.00000322732944, 73.79999929060502, 140.00002348498523, 20.0000049381015]|18899.0351562500000000|      0.00001000|[1312, 90, 0, 90]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[94.90000299707178, 0.0090496071579309, 90.09999845017208, 112.99997456480784, 20.00000322732944, 73.79999929060502, 140.00002348498523, 20.0000049381015]|18899.0351562500000000|      0.00000100|[1342, 92, 0, 92]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
