k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|      5.00000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[20.158766948226294, 36.100629976538855, 43.26503294269412, 40.01989436287131]  |466.4779968261718750|     25.00000000|[28, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       3|[3.3960487038936975, 21.74570949063785, 52.788715669869546, 46.89353984519575]  |  2.4676845073699951|    125.00000000|[41, 6, 0, 6]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       4|[3.3960487038936975, 21.74570949063785, 52.788715669869546, 46.89353984519575]  |  2.4676845073699951|     25.00000000|[55, 8, 0, 8]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[3.3960487038936975, 21.74570949063785, 52.788715669869546, 46.89353984519575]  |  2.4676845073699951|      5.00000000|[68, 10, 0, 10]                                                            |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       6|[3.3960487038936975, 21.74570949063785, 52.788715669869546, 46.89353984519575]  |  2.4676845073699951|      1.00000000|[81, 12, 0, 12]                                                            |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       7|[2.416156959820273, 21.560674268134786, 52.86055800256201, 46.91385770835333]   |  0.9998481273651123|      5.00000000|[94, 14, 0, 14]                                                            |  | trying linear partial model with 8 points | iterate success | actual_k=1
       8|[2.416156959820273, 21.560674268134786, 52.86055800256201, 46.91385770835333]   |  0.9998481273651123|      1.00000000|[107, 16, 0, 16]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
       9|[1.422308338311493, 21.45511750299296, 52.88984763745759, 46.93013051221666]    |  0.1917108893394470|      5.00000000|[120, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      10|[1.422308338311493, 21.45511750299296, 52.88984763745759, 46.93013051221666]    |  0.1917108893394470|      1.00000000|[133, 20, 0, 20]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      11|[1.422308338311493, 21.45511750299296, 52.88984763745759, 46.93013051221666]    |  0.1917108893394470|      0.20000000|[146, 22, 0, 22]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      12|[1.2228081432323732, 21.44225509741886, 52.895114317508906, 46.932678603164355] |  0.1076843664050102|      1.00000000|[159, 24, 0, 24]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      13|[1.2228081432323732, 21.44225509741886, 52.895114317508906, 46.932678603164355] |  0.1076843664050102|      0.20000000|[172, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      14|[1.0230631283520153, 21.44433058337315, 52.90499353507129, 46.932828432581445]  |  0.0493307970464230|      1.00000000|[185, 28, 0, 28]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      15|[1.0230631283520153, 21.44433058337315, 52.90499353507129, 46.932828432581445]  |  0.0493307970464230|      0.20000000|[198, 30, 0, 30]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.8232642694760903, 21.435910993154245, 52.907799615994676, 46.934113890583625]|  0.0163367688655853|      1.00000000|[211, 32, 0, 32]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      17|[0.8232642694760903, 21.435910993154245, 52.907799615994676, 46.934113890583625]|  0.0163367688655853|      0.20000000|[224, 34, 0, 34]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.8232642694760903, 21.435910993154245, 52.907799615994676, 46.934113890583625]|  0.0163367688655853|      0.04000000|[237, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.783288686659402, 21.43460365927208, 52.90823892273361, 46.934338982066734]   |  0.0127960555255413|      0.20000000|[250, 38, 0, 38]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      20|[0.783288686659402, 21.43460365927208, 52.90823892273361, 46.934338982066734]   |  0.0127960555255413|      0.04000000|[264, 40, 0, 40]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.7433636467744023, 21.432990832187357, 52.906428699203296, 46.9346752405183]  |  0.0102773364633322|      0.20000000|[277, 42, 0, 42]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      22|[0.7433636467744023, 21.432990832187357, 52.906428699203296, 46.9346752405183]  |  0.0102773364633322|      0.04000000|[290, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.7034749898908385, 21.432339071797372, 52.90368769114179, 46.935653573399335] |  0.0087753674015403|      0.20000000|[304, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      24|[0.7034749898908385, 21.432339071797372, 52.90368769114179, 46.935653573399335] |  0.0087753674015403|      0.04000000|[317, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.6638823620708407, 21.43197075794933, 52.90895648420871, 46.93352566672034]   |  0.0082818269729614|      0.20000000|[330, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      26|[0.6638823620708407, 21.43197075794933, 52.90895648420871, 46.93352566672034]   |  0.0082818269729614|      0.04000000|[343, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.6638823620708407, 21.43197075794933, 52.90895648420871, 46.93352566672034]   |  0.0082818269729614|      0.00800000|[356, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.6638823620708407, 21.43197075794933, 52.90895648420871, 46.93352566672034]   |  0.0082818269729614|      0.00160000|[369, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.6638823620708407, 21.43197075794933, 52.90895648420871, 46.93352566672034]   |  0.0082818269729614|      0.00032000|[383, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.6640258474271148, 21.432098177604352, 52.9091136680096, 46.93332350481299]   |  0.0082817031070590|      0.00160000|[396, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[0.6640258474271148, 21.432098177604352, 52.9091136680096, 46.93332350481299]   |  0.0082817031070590|      0.00032000|[409, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.6641069272478002, 21.43223517519559, 52.909291087554834, 46.933110010017636] |  0.0082815857604146|      0.00160000|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      33|[0.6641069272478002, 21.43223517519559, 52.909291087554834, 46.933110010017636] |  0.0082815857604146|      0.00032000|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
