k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.10000000|[96, 26, 0, 2]                                                             |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       2|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.01000000|[189, 52, 0, 4]                                                            |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       3|[-0.6115853975061292, 0.5747487942929359, -1.8465055450265055, 0.0153757581675699, -0.0135679203074061, -0.0030050076153392, -0.0339951929411938, -0.1086494638415919, 1.1207488844980071, 0.0010945769869064, 0.0001601507624661, 399.75094285930385, 0.0160967370423696, -0.0249047733133935, -0.0094059116252122, -0.0082903895865762, -0.1207460309812469, 0.7194657445536394, -0.0001330558619595, -0.0009995042658025, 402.01663680950355, 0.0168814208458979, -0.0214328041712343, -0.0005392256441559, -0.0245031363947683, -0.1128885195332672, 0.9208864732817195, -0.0022109846810829, 0.0008131280877637, 400.4022942655621, 0.0227446266417573, -1.2229994129311332, 0.0112835477312765, -1.4111099140499004, -0.111487192520147, 0.4488396862162542, 0.0002013229259491, -0.001060082667411, 407.03100662080254, 0.0231850886916863, -1.2358578773261637, 0.0126301226081855, -1.0502765948848443, -0.1274165301726418, 0.33940248711723, -0.0001800617137388, -0.0001281701556028, 405.9179601098735, 0.0191834608224552, -1.2456380948439856, 0.0174266564499544, -0.8607020756060186, -0.1292609346311133, 0.2814121818675231, -0.0005053140278302, -0.0005809811811143, 404.73677586268076]|122607.1562500000000000|      0.10000000|[282, 78, 0, 6]                                                            |  | trying linear partial model with 52 points | iterate success | actual_k=13
       4|[-0.6115853975061292, 0.5747487942929359, -1.8465055450265055, 0.0153757581675699, -0.0135679203074061, -0.0030050076153392, -0.0339951929411938, -0.1086494638415919, 1.1207488844980071, 0.0010945769869064, 0.0001601507624661, 399.75094285930385, 0.0160967370423696, -0.0249047733133935, -0.0094059116252122, -0.0082903895865762, -0.1207460309812469, 0.7194657445536394, -0.0001330558619595, -0.0009995042658025, 402.01663680950355, 0.0168814208458979, -0.0214328041712343, -0.0005392256441559, -0.0245031363947683, -0.1128885195332672, 0.9208864732817195, -0.0022109846810829, 0.0008131280877637, 400.4022942655621, 0.0227446266417573, -1.2229994129311332, 0.0112835477312765, -1.4111099140499004, -0.111487192520147, 0.4488396862162542, 0.0002013229259491, -0.001060082667411, 407.03100662080254, 0.0231850886916863, -1.2358578773261637, 0.0126301226081855, -1.0502765948848443, -0.1274165301726418, 0.33940248711723, -0.0001800617137388, -0.0001281701556028, 405.9179601098735, 0.0191834608224552, -1.2456380948439856, 0.0174266564499544, -0.8607020756060186, -0.1292609346311133, 0.2814121818675231, -0.0005053140278302, -0.0005809811811143, 404.73677586268076]|122607.1562500000000000|      0.01000000|[372, 104, 0, 8]                                                           |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       5|[-0.6078161670259123, 0.5769596253186086, -1.8467097181041319, 0.0141030900695185, -0.0144996113166735, -0.0032523124022114, -0.0327439865487444, -0.110267920805914, 1.1213075587583303, 0.0007061046720878, 0.0006768562025706, 399.7512174602233, 0.0181572065188222, -0.0244817647594385, -0.0077286687510867, -0.0094493862895751, -0.121298859854674, 0.7188248118563781, -0.0009843458514674, -1.57284430381e-05, 402.0166502434607, 0.0176153822142036, -0.022597008197183, -0.0002740659483118, -0.0243676394261813, -0.1130881568040499, 0.9198097112739981, -0.000800805379475, 0.0022597917958085, 400.40287105811046, 0.0248372149954773, -1.2213887484200998, 0.0098257441491502, -1.4106969159188578, -0.1084363615518234, 0.448441499960556, -0.0001029969177869, -0.0016063186988409, 407.0313518424169, 0.0237543446594386, -1.2358864273992438, 0.0115646553515599, -1.0499864717685174, -0.1242596737548222, 0.3403876180484095, 7.65476932276e-05, -0.0002083580944126, 405.9167733215606, 0.0224656571045155, -1.2443440741574476, 0.0174201586769215, -0.8598416313858233, -0.1269927732483702, 0.2808524037030776, 0.0005265170899973, 0.0004149345572329, 404.7358650947856]|118323.0234375000000000|      0.10000000|[463, 130, 0, 10]                                                          |  | trying linear partial model with 52 points | iterate success | actual_k=13
       6|[-0.6078161670259123, 0.5769596253186086, -1.8467097181041319, 0.0141030900695185, -0.0144996113166735, -0.0032523124022114, -0.0327439865487444, -0.110267920805914, 1.1213075587583303, 0.0007061046720878, 0.0006768562025706, 399.7512174602233, 0.0181572065188222, -0.0244817647594385, -0.0077286687510867, -0.0094493862895751, -0.121298859854674, 0.7188248118563781, -0.0009843458514674, -1.57284430381e-05, 402.0166502434607, 0.0176153822142036, -0.022597008197183, -0.0002740659483118, -0.0243676394261813, -0.1130881568040499, 0.9198097112739981, -0.000800805379475, 0.0022597917958085, 400.40287105811046, 0.0248372149954773, -1.2213887484200998, 0.0098257441491502, -1.4106969159188578, -0.1084363615518234, 0.448441499960556, -0.0001029969177869, -0.0016063186988409, 407.0313518424169, 0.0237543446594386, -1.2358864273992438, 0.0115646553515599, -1.0499864717685174, -0.1242596737548222, 0.3403876180484095, 7.65476932276e-05, -0.0002083580944126, 405.9167733215606, 0.0224656571045155, -1.2443440741574476, 0.0174201586769215, -0.8598416313858233, -0.1269927732483702, 0.2808524037030776, 0.0005265170899973, 0.0004149345572329, 404.7358650947856]|118323.0234375000000000|      0.01000000|[556, 156, 0, 12]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       7|[-0.6075080325539637, 0.5801960438822042, -1.8482822284384406, 0.0151905242714498, -0.0147366251961466, -0.0031912739309636, -0.0328496645245158, -0.1102492627994256, 1.1206257802451713, 0.0009939337606642, -0.0003824558358868, 399.7505369663584, 0.018786856807222, -0.0234283321750795, -0.0082973272457866, -0.0091295323898645, -0.1217410910393329, 0.7184249639141551, -0.0012409398566685, 0.0012111537010744, 402.0173863249613, 0.0171600855127983, -0.0204492216728379, -0.0001707594284954, -0.0259622874170435, -0.1157494654423906, 0.92123343277826, -0.0019365597918711, 0.0004478406261022, 400.40492306425955, 0.0286481753809673, -1.2202265017689324, 0.0081234675403213, -1.4099050112928315, -0.1063742696589759, 0.4482525441188394, 0.0006011651669571, -0.0009994774850367, 407.0335709938721, 0.0250212704370203, -1.2360255865529897, 0.0111491844076803, -1.0502255590058378, -0.1217492238805757, 0.33943395747452, 0.0006987140393923, -0.00082709372164, 405.9153967778955, 0.0242607657062045, -1.2448646873114637, 0.0163301860621296, -0.8599222456248756, -0.124766059955708, 0.2805824072721873, -0.0001779965711856, 7.95496346943e-05, 404.73740425641324]|114478.5000000000000000|      0.10000000|[648, 182, 0, 14]                                                          |  | trying linear partial model with 52 points | iterate success | actual_k=13
       8|[-0.6075080325539637, 0.5801960438822042, -1.8482822284384406, 0.0151905242714498, -0.0147366251961466, -0.0031912739309636, -0.0328496645245158, -0.1102492627994256, 1.1206257802451713, 0.0009939337606642, -0.0003824558358868, 399.7505369663584, 0.018786856807222, -0.0234283321750795, -0.0082973272457866, -0.0091295323898645, -0.1217410910393329, 0.7184249639141551, -0.0012409398566685, 0.0012111537010744, 402.0173863249613, 0.0171600855127983, -0.0204492216728379, -0.0001707594284954, -0.0259622874170435, -0.1157494654423906, 0.92123343277826, -0.0019365597918711, 0.0004478406261022, 400.40492306425955, 0.0286481753809673, -1.2202265017689324, 0.0081234675403213, -1.4099050112928315, -0.1063742696589759, 0.4482525441188394, 0.0006011651669571, -0.0009994774850367, 407.0335709938721, 0.0250212704370203, -1.2360255865529897, 0.0111491844076803, -1.0502255590058378, -0.1217492238805757, 0.33943395747452, 0.0006987140393923, -0.00082709372164, 405.9153967778955, 0.0242607657062045, -1.2448646873114637, 0.0163301860621296, -0.8599222456248756, -0.124766059955708, 0.2805824072721873, -0.0001779965711856, 7.95496346943e-05, 404.73740425641324]|114478.5000000000000000|      0.01000000|[740, 208, 0, 16]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       9|[-0.605626803140442, 0.5827401807838243, -1.8485111729185162, 0.0137098969498337, -0.0153536700545175, -0.0026377573781081, -0.0353099357815802, -0.1097221232461239, 1.1227984341498038, -0.0008306425991217, 0.0005501432831842, 399.75157750641785, 0.0187041213675659, -0.0243972622541548, -0.007973542176319, -0.0091717636729298, -0.1222406586027189, 0.717174433346367, -0.0013343891291851, 0.0026231745586486, 402.018930575433, 0.0169410913885083, -0.0210932719010688, 0.0007360592444273, -0.0240044199020243, -0.1163745670174647, 0.9208201224450909, -0.0034137593778306, 0.0017330334521531, 400.40542326588985, 0.0313598666926105, -1.2186458438065346, 0.0070245347090324, -1.409294403749162, -0.1029658085808506, 0.4485128743350567, 0.0028006172330573, 0.0013602260091621, 407.0334087836958, 0.0260074170948373, -1.2363893098576753, 0.0113690214941697, -1.0509046636229455, -0.1207568677563302, 0.3402470491588433, 0.0010831186951417, -0.000667000902498, 405.9146943729548, 0.0274564192766724, -1.2446097842616142, 0.0158875503140701, -0.8598100696700242, -0.1234911129537595, 0.2811540841398095, -0.0015275338064564, 0.0004290593557566, 404.7360445435517]|110912.5078125000000000|      0.10000000|[830, 234, 0, 18]                                                          |  | trying linear partial model with 52 points | iterate success | actual_k=13
      10|[-0.605626803140442, 0.5827401807838243, -1.8485111729185162, 0.0137098969498337, -0.0153536700545175, -0.0026377573781081, -0.0353099357815802, -0.1097221232461239, 1.1227984341498038, -0.0008306425991217, 0.0005501432831842, 399.75157750641785, 0.0187041213675659, -0.0243972622541548, -0.007973542176319, -0.0091717636729298, -0.1222406586027189, 0.717174433346367, -0.0013343891291851, 0.0026231745586486, 402.018930575433, 0.0169410913885083, -0.0210932719010688, 0.0007360592444273, -0.0240044199020243, -0.1163745670174647, 0.9208201224450909, -0.0034137593778306, 0.0017330334521531, 400.40542326588985, 0.0313598666926105, -1.2186458438065346, 0.0070245347090324, -1.409294403749162, -0.1029658085808506, 0.4485128743350567, 0.0028006172330573, 0.0013602260091621, 407.0334087836958, 0.0260074170948373, -1.2363893098576753, 0.0113690214941697, -1.0509046636229455, -0.1207568677563302, 0.3402470491588433, 0.0010831186951417, -0.000667000902498, 405.9146943729548, 0.0274564192766724, -1.2446097842616142, 0.0158875503140701, -0.8598100696700242, -0.1234911129537595, 0.2811540841398095, -0.0015275338064564, 0.0004290593557566, 404.7360445435517]|110912.5078125000000000|      0.01000000|[922, 260, 0, 20]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
