k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.46160595647297, -0.6323538099391425, -0.1286572882988527, 0.2640445832317299, 0.4920310977642225, 0.3604622454414058, -0.3565148895655785]|60620.2421875000000000|      1.11111111|[27, 4, 0, 2]                                                              |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       2|[10.313267897579811, 0.1451408348274829, -0.2665376566031026, -0.3504691463509509, 0.6573737427401438, 0.7474864599140811, -0.1713075834666027]|42574.0312500000000000|      1.23456790|[53, 8, 0, 4]                                                              |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       3|[10.589430897436149, 0.013125568088156, -0.4330091690544118, -1.4818345484743976, 0.9701076650200396, 0.8214618153862743, -0.3109090615219584]|28785.1718750000000000|      1.37174211|[79, 12, 0, 6]                                                             |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       4|[10.589430897436149, 0.013125568088156, -0.4330091690544118, -1.4818345484743976, 0.9701076650200396, 0.8214618153862743, -0.3109090615219584]|28785.1718750000000000|      1.23456790|[118, 18, 0, 9]                                                            |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[10.589430897436149, 0.013125568088156, -0.4330091690544118, -1.4818345484743976, 0.9701076650200396, 0.8214618153862743, -0.3109090615219584]|28785.1718750000000000|      1.11111111|[157, 24, 0, 12]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[10.589430897436149, 0.013125568088156, -0.4330091690544118, -1.4818345484743976, 0.9701076650200396, 0.8214618153862743, -0.3109090615219584]|28785.1718750000000000|      1.00000000|[196, 30, 0, 15]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[10.589430897436149, 0.013125568088156, -0.4330091690544118, -1.4818345484743976, 0.9701076650200396, 0.8214618153862743, -0.3109090615219584]|28785.1718750000000000|      0.90000000|[234, 36, 0, 18]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[10.589430897436149, 0.013125568088156, -0.4330091690544118, -1.4818345484743976, 0.9701076650200396, 0.8214618153862743, -0.3109090615219584]|28785.1718750000000000|      0.81000000|[273, 42, 0, 21]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[10.589430897436149, 0.013125568088156, -0.4330091690544118, -1.4818345484743976, 0.9701076650200396, 0.8214618153862743, -0.3109090615219584]|28785.1718750000000000|      0.72900000|[312, 48, 0, 24]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[10.589430897436149, 0.013125568088156, -0.4330091690544118, -1.4818345484743976, 0.9701076650200396, 0.8214618153862743, -0.3109090615219584]|28785.1718750000000000|      0.65610000|[351, 54, 0, 27]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[10.38263408081556, -0.1579871133676805, -0.3653236056291297, -2.007868040099978, 1.242518048800001, 0.8690956153492664, -0.3364780071890449]|23833.6406250000000000|      0.72900000|[378, 58, 0, 29]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      12|[10.38263408081556, -0.1579871133676805, -0.3653236056291297, -2.007868040099978, 1.242518048800001, 0.8690956153492664, -0.3364780071890449]|23833.6406250000000000|      0.65610000|[416, 64, 0, 32]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[10.38263408081556, -0.1579871133676805, -0.3653236056291297, -2.007868040099978, 1.242518048800001, 0.8690956153492664, -0.3364780071890449]|23833.6406250000000000|      0.59049000|[457, 70, 0, 35]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[10.38263408081556, -0.1579871133676805, -0.3653236056291297, -2.007868040099978, 1.242518048800001, 0.8690956153492664, -0.3364780071890449]|23833.6406250000000000|      0.53144100|[495, 76, 0, 38]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
