k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      1.11111111|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      1.00000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      0.90000000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      0.81000000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.2440354349745233, -0.040219925929221, -0.2679142335339165, -0.1946081377036555, 0.760738220777321, 0.2869535519085707, 0.0184064758984336, 0.153216352396166, 0.3798679635656547]|120982.7656250000000000|      0.72900000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.0195179636534951, -0.1487433093655597, -0.4051895607606096, 0.0929669498241599, 1.1954043287664589, -0.0898689739755174, -0.1146477023160332, 0.1561353532938362, 0.384058253850017]|4308.9912109375000000|      0.81000000|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[0.0195179636534951, -0.1487433093655597, -0.4051895607606096, 0.0929669498241599, 1.1954043287664589, -0.0898689739755174, -0.1146477023160332, 0.1561353532938362, 0.384058253850017]|4308.9912109375000000|      0.72900000|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.0195179636534951, -0.1487433093655597, -0.4051895607606096, 0.0929669498241599, 1.1954043287664589, -0.0898689739755174, -0.1146477023160332, 0.1561353532938362, 0.384058253850017]|4308.9912109375000000|      0.65610000|[234, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.0195179636534951, -0.1487433093655597, -0.4051895607606096, 0.0929669498241599, 1.1954043287664589, -0.0898689739755174, -0.1146477023160332, 0.1561353532938362, 0.384058253850017]|4308.9912109375000000|      0.59049000|[263, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.0195179636534951, -0.1487433093655597, -0.4051895607606096, 0.0929669498241599, 1.1954043287664589, -0.0898689739755174, -0.1146477023160332, 0.1561353532938362, 0.384058253850017]|4308.9912109375000000|      0.53144100|[292, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.0195179636534951, -0.1487433093655597, -0.4051895607606096, 0.0929669498241599, 1.1954043287664589, -0.0898689739755174, -0.1146477023160332, 0.1561353532938362, 0.384058253850017]|4308.9912109375000000|      0.47829690|[321, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.0195179636534951, -0.1487433093655597, -0.4051895607606096, 0.0929669498241599, 1.1954043287664589, -0.0898689739755174, -0.1146477023160332, 0.1561353532938362, 0.384058253850017]|4308.9912109375000000|      0.43046721|[350, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.0195179636534951, -0.1487433093655597, -0.4051895607606096, 0.0929669498241599, 1.1954043287664589, -0.0898689739755174, -0.1146477023160332, 0.1561353532938362, 0.384058253850017]|4308.9912109375000000|      0.38742049|[379, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.0195179636534951, -0.1487433093655597, -0.4051895607606096, 0.0929669498241599, 1.1954043287664589, -0.0898689739755174, -0.1146477023160332, 0.1561353532938362, 0.384058253850017]|4308.9912109375000000|      0.34867844|[408, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.0195179636534951, -0.1487433093655597, -0.4051895607606096, 0.0929669498241599, 1.1954043287664589, -0.0898689739755174, -0.1146477023160332, 0.1561353532938362, 0.384058253850017]|4308.9912109375000000|      0.31381060|[438, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.0195179636534951, -0.1487433093655597, -0.4051895607606096, 0.0929669498241599, 1.1954043287664589, -0.0898689739755174, -0.1146477023160332, 0.1561353532938362, 0.384058253850017]|4308.9912109375000000|      0.28242954|[467, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
