k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      0.10000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[1.176335047698539, 0.3498595546600771, 5.572033800584177, 5.563557690600408, 6.454695814509854, 7.608935170648628]|261.2768249511718750|      1.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[0.4121475415406567, 0.0576028253863032, 5.2267311083865575, 5.861629547094241, 6.104682499824229, 7.612590070998796]|168.7901763916015625|     10.00000000|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[0.4121475415406567, 0.0576028253863032, 5.2267311083865575, 5.861629547094241, 6.104682499824229, 7.612590070998796]|168.7901763916015625|      1.00000000|[43, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.4121475415406567, 0.0576028253863032, 5.2267311083865575, 5.861629547094241, 6.104682499824229, 7.612590070998796]|168.7901763916015625|      0.10000000|[53, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.334534955589077, 0.0854687235972031, 5.199759861741773, 5.868700715524561, 6.071857767668371, 7.5759176616266135]|161.5557098388671875|      1.00000000|[64, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       7|[-0.3344974928733337, -0.0499287301638824, 4.616278746348082, 5.88240718292607, 5.668636754188252, 7.400310579087848]| 99.6994247436523438|     10.00000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       8|[-0.3344974928733337, -0.0499287301638824, 4.616278746348082, 5.88240718292607, 5.668636754188252, 7.400310579087848]| 99.6994247436523438|      1.00000000|[86, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-0.3344974928733337, -0.0499287301638824, 4.616278746348082, 5.88240718292607, 5.668636754188252, 7.400310579087848]| 99.6994247436523438|      0.10000000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.3999902856301759, -0.0716169309386733, 4.553250115328342, 5.858474393434353, 5.644555877707763, 7.3895848767371515]| 95.8905639648437500|      1.00000000|[107, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      11|[-0.3999902856301759, -0.0716169309386733, 4.553250115328342, 5.858474393434353, 5.644555877707763, 7.3895848767371515]| 95.8905639648437500|      0.10000000|[118, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[-0.4423882945205718, -0.0386494357422449, 4.503628507167622, 5.873779200555678, 5.583245602324277, 7.415276550826777]| 91.6848983764648438|      1.00000000|[129, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[-0.4423882945205718, -0.0386494357422449, 4.503628507167622, 5.873779200555678, 5.583245602324277, 7.415276550826777]| 91.6848983764648438|      0.10000000|[141, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[-0.4930775014295324, 0.0199205709795367, 4.4795926595551085, 5.8718162949489345, 5.5268678749231155, 7.399780244823138]| 88.4094696044921875|      1.00000000|[153, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      15|[-0.4930775014295324, 0.0199205709795367, 4.4795926595551085, 5.8718162949489345, 5.5268678749231155, 7.399780244823138]| 88.4094696044921875|      0.10000000|[163, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[-0.5044046269717796, 0.0621459324687761, 4.438892063203408, 5.874973657721881, 5.459561155475267, 7.356282967803101]| 85.4345550537109375|      1.00000000|[174, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[-0.5758926315220421, 0.290745055481562, 3.749356477537283, 6.000160205899602, 4.793088296785584, 7.441809800134422]| 52.7463188171386719|     10.00000000|[185, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      18|[-0.5758926315220421, 0.290745055481562, 3.749356477537283, 6.000160205899602, 4.793088296785584, 7.441809800134422]| 52.7463188171386719|      1.00000000|[196, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[-0.5758926315220421, 0.290745055481562, 3.749356477537283, 6.000160205899602, 4.793088296785584, 7.441809800134422]| 52.7463188171386719|      0.10000000|[207, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[-0.6015990990942365, 0.3484663390330422, 3.680929364152702, 6.001845699631011, 4.756729194218714, 7.442389347713384]| 50.2113342285156250|      1.00000000|[218, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
