k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585916488357, 0.0505992677921722, 0.1384813989461593, 0.7794992559302371, -0.0047328177995176, 0.0009225121810408, -0.0040463374032924, 0.0039738724421261, 0.0032374911823596, 0.0004216686889395, -0.0012149530103179, -0.0014572357961419, -0.001080912962843, -0.0027840416150861, 0.00103171614351, 0.003164626559806, 0.0079070976958251, 0.0011439820497373, -0.0003495454572224, 0.0036036976647497, 0.0029763042734688, 0.0016656842165277]| 13.1513357162475586|     10.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[0.6086585916488357, 0.0505992677921722, 0.1384813989461593, 0.7794992559302371, -0.0047328177995176, 0.0009225121810408, -0.0040463374032924, 0.0039738724421261, 0.0032374911823596, 0.0004216686889395, -0.0012149530103179, -0.0014572357961419, -0.001080912962843, -0.0027840416150861, 0.00103171614351, 0.003164626559806, 0.0079070976958251, 0.0011439820497373, -0.0003495454572224, 0.0036036976647497, 0.0029763042734688, 0.0016656842165277]| 13.1513357162475586|      1.00000000|[234, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       3|[1.2160085593290633, 0.1071687961162248, 0.2722050150573413, 1.5602323909215534, 0.0024784296481131, 0.0104369784385308, -0.0103394031816125, 0.0059296352262083, 0.0017751883845135, -0.0031201238529497, -0.002441875094626, -0.0130163264315939, -0.0021267091706325, 0.0057122847304906, -0.0033455692514375, -0.0022741604154385, 0.0023937046933693, 0.0038216436365607, 0.0005933599829348, 0.0052032892317797, 0.0023882137170469, 0.0023957481378664]| 12.2451219558715820|     10.00000000|[351, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       4|[1.2160085593290633, 0.1071687961162248, 0.2722050150573413, 1.5602323909215534, 0.0024784296481131, 0.0104369784385308, -0.0103394031816125, 0.0059296352262083, 0.0017751883845135, -0.0031201238529497, -0.002441875094626, -0.0130163264315939, -0.0021267091706325, 0.0057122847304906, -0.0033455692514375, -0.0022741604154385, 0.0023937046933693, 0.0038216436365607, 0.0005933599829348, 0.0052032892317797, 0.0023882137170469, 0.0023957481378664]| 12.2451219558715820|      1.00000000|[468, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       5|[1.2160085593290633, 0.1071687961162248, 0.2722050150573413, 1.5602323909215534, 0.0024784296481131, 0.0104369784385308, -0.0103394031816125, 0.0059296352262083, 0.0017751883845135, -0.0031201238529497, -0.002441875094626, -0.0130163264315939, -0.0021267091706325, 0.0057122847304906, -0.0033455692514375, -0.0022741604154385, 0.0023937046933693, 0.0038216436365607, 0.0005933599829348, 0.0052032892317797, 0.0023882137170469, 0.0023957481378664]| 12.2451219558715820|      0.10000000|[585, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       6|[1.2766706845195162, 0.1122319024680653, 0.2858195908707546, 1.6383931590867087, 0.0024939233979279, 0.0104629243613161, -0.0103363899710244, 0.0059136081774765, 0.0018165346922662, -0.0031167265357949, -0.0024436650294782, -0.0130117433098511, -0.0021088034240701, 0.0057010427430864, -0.0033143968539074, -0.0022568228390832, 0.0023553382104718, 0.0038166013074813, 0.0006289216405994, 0.0051728341085878, 0.0024135930708434, 0.0024095054286317]| 12.2063045501708984|      1.00000000|[701, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[1.2766706845195162, 0.1122319024680653, 0.2858195908707546, 1.6383931590867087, 0.0024939233979279, 0.0104629243613161, -0.0103363899710244, 0.0059136081774765, 0.0018165346922662, -0.0031167265357949, -0.0024436650294782, -0.0130117433098511, -0.0021088034240701, 0.0057010427430864, -0.0033143968539074, -0.0022568228390832, 0.0023553382104718, 0.0038166013074813, 0.0006289216405994, 0.0051728341085878, 0.0024135930708434, 0.0024095054286317]| 12.2063045501708984|      0.10000000|[818, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       8|[1.3372541603461239, 0.1170359189090243, 0.2997608412885396, 1.716553911185402, 0.0022662554841731, 0.010863215333869, -0.0105508116331341, 0.006511330155907, 0.0023339911525433, -0.0031363798364522, -0.0022120531251808, -0.0129365884306661, -0.0017532537980602, 0.0064271381725803, -0.0034578662335604, -0.0026000077428176, 0.0013879283658025, 0.0039445549133024, 0.0004924083566791, 0.0055962205472688, 0.0022546366905531, 0.002847791824716]| 12.1769180297851562|      1.00000000|[934, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[1.3372541603461239, 0.1170359189090243, 0.2997608412885396, 1.716553911185402, 0.0022662554841731, 0.010863215333869, -0.0105508116331341, 0.006511330155907, 0.0023339911525433, -0.0031363798364522, -0.0022120531251808, -0.0129365884306661, -0.0017532537980602, 0.0064271381725803, -0.0034578662335604, -0.0026000077428176, 0.0013879283658025, 0.0039445549133024, 0.0004924083566791, 0.0055962205472688, 0.0022546366905531, 0.002847791824716]| 12.1769180297851562|      0.10000000|[1050, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      10|[1.3976872839392855, 0.1219339943657579, 0.3129132466100614, 1.7949753286367565, 0.0024990468134373, 0.0109346476765549, -0.0108012776490846, 0.0064906120756684, 0.0023747428710155, -0.0028831888113249, -0.0021250011421414, -0.0129386729011249, -0.0013041646570803, 0.006264316226148, -0.0032792957713223, -0.0026206147059602, 0.0012040822521234, 0.0044338475065888, 0.0008688707493637, 0.0056715201824193, 0.0020568311259908, 0.0026868216692856]| 12.1569509506225586|      1.00000000|[1166, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      11|[1.3976872839392855, 0.1219339943657579, 0.3129132466100614, 1.7949753286367565, 0.0024990468134373, 0.0109346476765549, -0.0108012776490846, 0.0064906120756684, 0.0023747428710155, -0.0028831888113249, -0.0021250011421414, -0.0129386729011249, -0.0013041646570803, 0.006264316226148, -0.0032792957713223, -0.0026206147059602, 0.0012040822521234, 0.0044338475065888, 0.0008688707493637, 0.0056715201824193, 0.0020568311259908, 0.0026868216692856]| 12.1569509506225586|      0.10000000|[1282, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
