k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |26656.1334557436784962|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.90000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.81000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.72900000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.65610000|[28, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.59049000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.53144100|[42, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.47829690|[50, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.43046721|[58, 21, 0, 21]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.38742049|[64, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.34867844|[72, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.31381060|[78, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.8890438853317949, 1.0422301428936167]                                       |1395.7504882812500000|      0.34867844|[83, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[-0.8890438853317949, 1.0422301428936167]                                       |1395.7504882812500000|      0.31381060|[90, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[-0.8890438853317949, 1.0422301428936167]                                       |1395.7504882812500000|      0.28242954|[97, 36, 0, 36]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[-0.8890438853317949, 1.0422301428936167]                                       |1395.7504882812500000|      0.25418658|[103, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[-0.6390725194495239, 1.0883293308606365]                                       | 72.5590438842773438|      0.28242954|[108, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[-0.6390725194495239, 1.0883293308606365]                                       | 72.5590438842773438|      0.25418658|[116, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[-0.6390725194495239, 1.0883293308606365]                                       | 72.5590438842773438|      0.22876792|[123, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[-0.6390725194495239, 1.0883293308606365]                                       | 72.5590438842773438|      0.20589113|[130, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[-0.6390725194495239, 1.0883293308606365]                                       | 72.5590438842773438|      0.18530202|[136, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[-0.6390725194495239, 1.0883293308606365]                                       | 72.5590438842773438|      0.16677182|[142, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[-0.6390725194495239, 1.0883293308606365]                                       | 72.5590438842773438|      0.15009464|[149, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[-0.6390725194495239, 1.0883293308606365]                                       | 72.5590438842773438|      0.13508517|[155, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[-0.5126391502282467, 1.040762464464405]                                        | 10.5198335647583008|      0.15009464|[160, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[-0.5126391502282467, 1.040762464464405]                                        | 10.5198335647583008|      0.13508517|[166, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[-0.5126391502282467, 1.040762464464405]                                        | 10.5198335647583008|      0.12157665|[174, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[-0.5126391502282467, 1.040762464464405]                                        | 10.5198335647583008|      0.10941899|[180, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[-0.5126391502282467, 1.040762464464405]                                        | 10.5198335647583008|      0.09847709|[186, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[-0.4142125096040065, 1.0376106850777858]                                       |  1.9637336730957031|      0.10941899|[193, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      30|[-0.3085097070274531, 1.0093364439734835]                                       |  0.2288711518049240|      0.12157665|[198, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[-0.3085097070274531, 1.0093364439734835]                                       |  0.2288711518049240|      0.10941899|[206, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[-0.3085097070274531, 1.0093364439734835]                                       |  0.2288711518049240|      0.09847709|[212, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[-0.3085097070274531, 1.0093364439734835]                                       |  0.2288711518049240|      0.08862938|[219, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[-0.2219922945452828, 1.0285693467359103]                                       |  0.0258592721074820|      0.09847709|[224, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[-0.2219922945452828, 1.0285693467359103]                                       |  0.0258592721074820|      0.08862938|[231, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[-0.2219922945452828, 1.0285693467359103]                                       |  0.0258592721074820|      0.07976644|[239, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[-0.2219922945452828, 1.0285693467359103]                                       |  0.0258592721074820|      0.07178980|[246, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[-0.1513255355592135, 1.0159208534768334]                                       |  0.0026384955272079|      0.07976644|[251, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[-0.1513255355592135, 1.0159208534768334]                                       |  0.0026384955272079|      0.07178980|[259, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[-0.1513255355592135, 1.0159208534768334]                                       |  0.0026384955272079|      0.06461082|[265, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.07178980|[271, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      42|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.06461082|[279, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      43|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.05814974|[286, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      44|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.05233476|[294, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      45|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.04710129|[300, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.04239116|[307, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      47|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.03815204|[313, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.03433684|[321, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      49|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.03090315|[328, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      50|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.02781284|[336, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      51|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.02503156|[342, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.02252840|[349, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      53|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.02027556|[357, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      54|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.01824800|[365, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      55|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.01642320|[371, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.01478088|[379, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      57|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.01330279|[385, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[-0.0929220883300609, 1.0435540811146047]                                       |  0.0001153583507403|      0.01197252|[392, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      59|[-0.0819328678002728, 1.048305728402058]                                        |  0.0000462232055725|      0.01330279|[398, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
