k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.10000000|[237, 14, 0, 2]                                                            |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.01000000|[472, 28, 0, 4]                                                            |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       3|[0.5985177280936581, 0.0196033685559437, 1.887426877698364, 0.6529507959262764, 0.0193833387499395, 2.0013786786585306, 1.2989133770706733, 0.0210127402621338, 2.1180082359434067, -0.0220473681070692, 0.0202065070635135, 2.1624851351946814, 1.2318252284517588, 0.0207614605599922, 2.219412945872607, 0.2181794617052106, 0.0196972282212566, 2.2802480524773103, 1.3345796871442734, 0.0207477215755868, 2.3902857405793947, 4.504876463778837, 0.0263038156033188, 2.488910907170366, 0.6605084562949705, 0.0203232202241681, 2.558680955114733, 4.389325640948085, 0.0260900837054237, 2.706604068840557, 0.2283847130445566, 0.0200198114923541, 2.9402092245323463, 0.2347241383082786, 0.019864877274856, 2.9674112099551126, 0.7109239224556932, 0.0198619260259726, 3.130300697320501, 0.2039093251020987, 0.020282983400581, 3.225552372267005, -0.0661924457735269, 0.0198747672072373, 3.254659339341567, 1.3807829160097065, 0.0198888827839949, 3.38042952317188, 0.2417642397131094, 0.0193624221810167, 3.669437644155947, 0.0614253711986859, 0.0200880233983804, 3.722480257263508, 0.0178271036460685, 0.0201604949071732, 3.8319161145839353, 0.4162487449371448, 0.0202543744764295, 3.95811748749815, 0.2622742617297023, 0.0201467295710814, 4.052020977220952, 0.8189590627772029, 0.0206062489371557, 4.174793063015769, 0.9644837521924585, 0.0203138893969692, 4.430809203464778, 0.7442754730148282, 0.0202223820327946, 4.55915840883351, 0.2132756861132332, 0.0197768490226447, 4.601780430534787, 0.5025624537466282, 0.0194503429718247, 4.704553167809178, 0.0488179676597618, 0.0204655714196729, 4.80026939495419, 0.3678786156826743, 0.0212259063909693, 4.969232659977021, 0.1611234540555534, 0.0204059137933344, 5.394858112531254, 0.2894323377826205, 0.0200122573865559, 5.4190310450873636, 0.096959343745194, 0.0201647307358118, 2.585778086900923, 0.0010935345337035, 0.0202549347237859, 3.8613150753304777, 0.1553623648336115, 0.0207775695223861, 5.198705633459015]|412168.3750000000000000|      0.10000000|[708, 42, 0, 6]                                                            |  | trying linear partial model with 122 points | iterate success | actual_k=7
       4|[0.5985177280936581, 0.0196033685559437, 1.887426877698364, 0.6529507959262764, 0.0193833387499395, 2.0013786786585306, 1.2989133770706733, 0.0210127402621338, 2.1180082359434067, -0.0220473681070692, 0.0202065070635135, 2.1624851351946814, 1.2318252284517588, 0.0207614605599922, 2.219412945872607, 0.2181794617052106, 0.0196972282212566, 2.2802480524773103, 1.3345796871442734, 0.0207477215755868, 2.3902857405793947, 4.504876463778837, 0.0263038156033188, 2.488910907170366, 0.6605084562949705, 0.0203232202241681, 2.558680955114733, 4.389325640948085, 0.0260900837054237, 2.706604068840557, 0.2283847130445566, 0.0200198114923541, 2.9402092245323463, 0.2347241383082786, 0.019864877274856, 2.9674112099551126, 0.7109239224556932, 0.0198619260259726, 3.130300697320501, 0.2039093251020987, 0.020282983400581, 3.225552372267005, -0.0661924457735269, 0.0198747672072373, 3.254659339341567, 1.3807829160097065, 0.0198888827839949, 3.38042952317188, 0.2417642397131094, 0.0193624221810167, 3.669437644155947, 0.0614253711986859, 0.0200880233983804, 3.722480257263508, 0.0178271036460685, 0.0201604949071732, 3.8319161145839353, 0.4162487449371448, 0.0202543744764295, 3.95811748749815, 0.2622742617297023, 0.0201467295710814, 4.052020977220952, 0.8189590627772029, 0.0206062489371557, 4.174793063015769, 0.9644837521924585, 0.0203138893969692, 4.430809203464778, 0.7442754730148282, 0.0202223820327946, 4.55915840883351, 0.2132756861132332, 0.0197768490226447, 4.601780430534787, 0.5025624537466282, 0.0194503429718247, 4.704553167809178, 0.0488179676597618, 0.0204655714196729, 4.80026939495419, 0.3678786156826743, 0.0212259063909693, 4.969232659977021, 0.1611234540555534, 0.0204059137933344, 5.394858112531254, 0.2894323377826205, 0.0200122573865559, 5.4190310450873636, 0.096959343745194, 0.0201647307358118, 2.585778086900923, 0.0010935345337035, 0.0202549347237859, 3.8613150753304777, 0.1553623648336115, 0.0207775695223861, 5.198705633459015]|412168.3750000000000000|      0.01000000|[943, 56, 0, 8]                                                            |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       5|[0.5983773116006744, 0.0198173883708701, 1.8868066417167002, 0.65245295315332, 0.0186835663920063, 2.0020475545848213, 1.298679620989483, 0.021856753606901, 2.117065286252717, -0.0226937213980078, 0.0201023537850646, 2.163332658923622, 1.231732758193046, 0.0213580124968181, 2.2188559873123843, 0.2181153476686945, 0.0197924454021504, 2.2801686758421065, 1.334454119601855, 0.0221150573871415, 2.3907540431556225, 4.504283931372002, 0.0322018693471476, 2.487573635375655, 0.6597521277547151, 0.0201822972358397, 2.559607930260982, 4.3888920413953745, 0.0313087915288912, 2.707323802980833, 0.2285980575943828, 0.0200354863958986, 2.9399235983135625, 0.2355860565649412, 0.0197074041636084, 2.9679236665403774, 0.7108370040405427, 0.0194947666464421, 3.130942235451552, 0.2039832968360465, 0.0208317940277785, 3.2265356487343793, -0.0666862167081802, 0.0201171577523492, 3.2553741188652707, 1.381289096994886, 0.0212862776408698, 3.380915920329728, 0.2406809925567558, 0.0202029422913618, 3.6707062546441014, 0.0615851265282082, 0.0205022854688231, 3.7219380748626945, 0.0171792584871202, 0.0212268072911266, 3.8326662112304892, 0.416550631099073, 0.0208556615866599, 3.957891792710049, 0.2624878223422203, 0.0193713367998375, 4.051814653459586, 0.8196929145637337, 0.0210844874653513, 4.17468803025341, 0.963993759644262, 0.0211632802537288, 4.4313313491994295, 0.7453950070683254, 0.0203125698239725, 4.559296062500516, 0.2133957843123348, 0.0189116955901672, 4.602374763425359, 0.5022642877669696, 0.0199978384317525, 4.703470077502187, 0.0479136546703701, 0.0206340655522134, 4.80023418566607, 0.3675117696761974, 0.021206656519391, 4.968439963249707, 0.1605430511360868, 0.0202129848370707, 5.394901022555071, 0.2886274582985936, 0.0203352987603588, 5.418903108772052, 0.0964066828589304, 0.0209911822124722, 2.58546515252306, 0.0011520211826329, 0.0217768434673311, 3.8612614904111986, 0.1558294274627113, 0.0214811517973046, 5.1989496674397575]|371959.5937500000000000|      0.10000000|[1179, 70, 0, 10]                                                          |  | trying linear partial model with 122 points | iterate success | actual_k=7
       6|[0.5983773116006744, 0.0198173883708701, 1.8868066417167002, 0.65245295315332, 0.0186835663920063, 2.0020475545848213, 1.298679620989483, 0.021856753606901, 2.117065286252717, -0.0226937213980078, 0.0201023537850646, 2.163332658923622, 1.231732758193046, 0.0213580124968181, 2.2188559873123843, 0.2181153476686945, 0.0197924454021504, 2.2801686758421065, 1.334454119601855, 0.0221150573871415, 2.3907540431556225, 4.504283931372002, 0.0322018693471476, 2.487573635375655, 0.6597521277547151, 0.0201822972358397, 2.559607930260982, 4.3888920413953745, 0.0313087915288912, 2.707323802980833, 0.2285980575943828, 0.0200354863958986, 2.9399235983135625, 0.2355860565649412, 0.0197074041636084, 2.9679236665403774, 0.7108370040405427, 0.0194947666464421, 3.130942235451552, 0.2039832968360465, 0.0208317940277785, 3.2265356487343793, -0.0666862167081802, 0.0201171577523492, 3.2553741188652707, 1.381289096994886, 0.0212862776408698, 3.380915920329728, 0.2406809925567558, 0.0202029422913618, 3.6707062546441014, 0.0615851265282082, 0.0205022854688231, 3.7219380748626945, 0.0171792584871202, 0.0212268072911266, 3.8326662112304892, 0.416550631099073, 0.0208556615866599, 3.957891792710049, 0.2624878223422203, 0.0193713367998375, 4.051814653459586, 0.8196929145637337, 0.0210844874653513, 4.17468803025341, 0.963993759644262, 0.0211632802537288, 4.4313313491994295, 0.7453950070683254, 0.0203125698239725, 4.559296062500516, 0.2133957843123348, 0.0189116955901672, 4.602374763425359, 0.5022642877669696, 0.0199978384317525, 4.703470077502187, 0.0479136546703701, 0.0206340655522134, 4.80023418566607, 0.3675117696761974, 0.021206656519391, 4.968439963249707, 0.1605430511360868, 0.0202129848370707, 5.394901022555071, 0.2886274582985936, 0.0203352987603588, 5.418903108772052, 0.0964066828589304, 0.0209911822124722, 2.58546515252306, 0.0011520211826329, 0.0217768434673311, 3.8612614904111986, 0.1558294274627113, 0.0214811517973046, 5.1989496674397575]|371959.5937500000000000|      0.01000000|[1414, 84, 0, 12]                                                          |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       7|[0.598221723069772, 0.0204408776589653, 1.8875856268769202, 0.6521479880776365, 0.0188604323123083, 2.001577777980139, 1.2983537722030516, 0.0229363362890455, 2.1172625528932167, -0.0229804719485743, 0.0206375377474418, 2.1628572828613604, 1.2311810516629758, 0.0230653996165472, 2.219335815783258, 0.2191180293291487, 0.0193968790689602, 2.281236837898357, 1.3348505610553525, 0.0227083481794805, 2.390446329415823, 4.50284870918877, 0.0373003504672732, 2.4879060245863274, 0.6602401574448484, 0.0204569984278752, 2.5589677302653153, 4.3883210099580605, 0.0371903350153274, 2.7077311573465495, 0.2286502774858326, 0.0207338658106242, 2.940023784831321, 0.235304642197662, 0.0195971944201203, 2.9678681255290407, 0.7095249864121462, 0.0202471140456413, 3.1311868442137247, 0.2027895653590454, 0.0208254011688589, 3.2264269417692706, -0.066708120252236, 0.0201406479439289, 3.254924461564275, 1.3808416724993517, 0.0219602377830384, 3.3813124824647667, 0.2408129698952242, 0.0206989944964974, 3.6711940320405887, 0.0617841806135981, 0.0208109953761717, 3.7229505502116607, 0.0167667676052304, 0.0206675890589714, 3.8324929432268267, 0.4155740574754131, 0.0210236491759024, 3.957500788424848, 0.2622019748786603, 0.0180242270378435, 4.05124728547739, 0.8195291137162498, 0.0213036794896177, 4.175026211653959, 0.9639405470275308, 0.0231684265683633, 4.431499008239293, 0.7448239672046524, 0.019365864349585, 4.558256287727913, 0.2129972521278686, 0.0186435320905253, 4.603209232458789, 0.5009885239426233, 0.0201867264802023, 4.703246573259002, 0.0475218494627024, 0.0197169030611751, 4.7996812941084555, 0.3672153028257988, 0.0209414440675781, 4.968586085667285, 0.1595628259582051, 0.0208284441658459, 5.395546007697098, 0.2892333394724004, 0.0198091802121658, 5.418619032396588, 0.0960773597496303, 0.020776868615841, 2.5859613632907332, 0.0014466078521378, 0.0214896528225906, 3.8604244043744376, 0.1558766260500099, 0.0205428531591349, 5.198523831350461]|345025.0000000000000000|      0.10000000|[1649, 98, 0, 14]                                                          |  | trying linear partial model with 122 points | iterate success | actual_k=7
       8|[0.598221723069772, 0.0204408776589653, 1.8875856268769202, 0.6521479880776365, 0.0188604323123083, 2.001577777980139, 1.2983537722030516, 0.0229363362890455, 2.1172625528932167, -0.0229804719485743, 0.0206375377474418, 2.1628572828613604, 1.2311810516629758, 0.0230653996165472, 2.219335815783258, 0.2191180293291487, 0.0193968790689602, 2.281236837898357, 1.3348505610553525, 0.0227083481794805, 2.390446329415823, 4.50284870918877, 0.0373003504672732, 2.4879060245863274, 0.6602401574448484, 0.0204569984278752, 2.5589677302653153, 4.3883210099580605, 0.0371903350153274, 2.7077311573465495, 0.2286502774858326, 0.0207338658106242, 2.940023784831321, 0.235304642197662, 0.0195971944201203, 2.9678681255290407, 0.7095249864121462, 0.0202471140456413, 3.1311868442137247, 0.2027895653590454, 0.0208254011688589, 3.2264269417692706, -0.066708120252236, 0.0201406479439289, 3.254924461564275, 1.3808416724993517, 0.0219602377830384, 3.3813124824647667, 0.2408129698952242, 0.0206989944964974, 3.6711940320405887, 0.0617841806135981, 0.0208109953761717, 3.7229505502116607, 0.0167667676052304, 0.0206675890589714, 3.8324929432268267, 0.4155740574754131, 0.0210236491759024, 3.957500788424848, 0.2622019748786603, 0.0180242270378435, 4.05124728547739, 0.8195291137162498, 0.0213036794896177, 4.175026211653959, 0.9639405470275308, 0.0231684265683633, 4.431499008239293, 0.7448239672046524, 0.019365864349585, 4.558256287727913, 0.2129972521278686, 0.0186435320905253, 4.603209232458789, 0.5009885239426233, 0.0201867264802023, 4.703246573259002, 0.0475218494627024, 0.0197169030611751, 4.7996812941084555, 0.3672153028257988, 0.0209414440675781, 4.968586085667285, 0.1595628259582051, 0.0208284441658459, 5.395546007697098, 0.2892333394724004, 0.0198091802121658, 5.418619032396588, 0.0960773597496303, 0.020776868615841, 2.5859613632907332, 0.0014466078521378, 0.0214896528225906, 3.8604244043744376, 0.1558766260500099, 0.0205428531591349, 5.198523831350461]|345025.0000000000000000|      0.01000000|[1884, 112, 0, 16]                                                         |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       9|[0.5983347207965742, 0.020993993624548, 1.8871776442873514, 0.6527732430077805, 0.0198688960751938, 2.001119006371049, 1.2979796768302647, 0.025208232711066, 2.117949199499666, -0.0221804925816336, 0.0216091418611832, 2.162808442282372, 1.232310935253216, 0.0242927711516297, 2.2201748210055654, 0.2184244748374509, 0.0197555684883617, 2.2818626662176626, 1.3347564133584495, 0.0234225309928258, 2.388837923875443, 4.501635504238851, 0.042463358313722, 2.487344290564436, 0.6599540979297062, 0.0200826890245925, 2.5594900362640893, 4.3894078257755265, 0.042881708046936, 2.7085818168639704, 0.2282116512522097, 0.0213080365702072, 2.9407328637089902, 0.2357628644800057, 0.0194301264309907, 2.9680223644797428, 0.7095801217665225, 0.0207925006809201, 3.1314436085220043, 0.202341218399773, 0.0203419121951732, 3.2258572553482496, -0.0662965846810684, 0.0196135460401934, 3.254217752023241, 1.3808199729318573, 0.0235114184648922, 3.3812142731759534, 0.2417065832713788, 0.0204040166766693, 3.670957588669648, 0.0626541416025812, 0.021279335071398, 3.7224380213924224, 0.0177087637621228, 0.0205709344287025, 3.8325519349461175, 0.4157235974950503, 0.021557784369945, 3.9572892443659473, 0.2622865825807892, 0.0182603972400191, 4.05135523266116, 0.8197059093097957, 0.0218520258605202, 4.173666197596895, 0.9638429923501657, 0.0232731790717164, 4.4305540990582175, 0.7452291735936216, 0.019954529305722, 4.558914142479233, 0.2128768368666921, 0.0197336458590118, 4.603386497743118, 0.5010241461846245, 0.0204314721174444, 4.702791826989359, 0.0471318003778318, 0.019345999880607, 4.799700190396733, 0.3675062701573087, 0.0211080921350434, 4.968708607640199, 0.1586101119210761, 0.0208597057015732, 5.395293678745014, 0.2893849503852461, 0.0204951147607984, 5.418339541007177, 0.0956239829122066, 0.0201961997094016, 2.586490636286448, 0.0015104793722003, 0.0218350920842459, 3.8615300086958944, 0.1550131114207122, 0.0204781638892501, 5.198589746552364]|324640.5312500000000000|      0.10000000|[2119, 126, 0, 18]                                                         |  | trying linear partial model with 122 points | iterate success | actual_k=7
      10|[0.5983347207965742, 0.020993993624548, 1.8871776442873514, 0.6527732430077805, 0.0198688960751938, 2.001119006371049, 1.2979796768302647, 0.025208232711066, 2.117949199499666, -0.0221804925816336, 0.0216091418611832, 2.162808442282372, 1.232310935253216, 0.0242927711516297, 2.2201748210055654, 0.2184244748374509, 0.0197555684883617, 2.2818626662176626, 1.3347564133584495, 0.0234225309928258, 2.388837923875443, 4.501635504238851, 0.042463358313722, 2.487344290564436, 0.6599540979297062, 0.0200826890245925, 2.5594900362640893, 4.3894078257755265, 0.042881708046936, 2.7085818168639704, 0.2282116512522097, 0.0213080365702072, 2.9407328637089902, 0.2357628644800057, 0.0194301264309907, 2.9680223644797428, 0.7095801217665225, 0.0207925006809201, 3.1314436085220043, 0.202341218399773, 0.0203419121951732, 3.2258572553482496, -0.0662965846810684, 0.0196135460401934, 3.254217752023241, 1.3808199729318573, 0.0235114184648922, 3.3812142731759534, 0.2417065832713788, 0.0204040166766693, 3.670957588669648, 0.0626541416025812, 0.021279335071398, 3.7224380213924224, 0.0177087637621228, 0.0205709344287025, 3.8325519349461175, 0.4157235974950503, 0.021557784369945, 3.9572892443659473, 0.2622865825807892, 0.0182603972400191, 4.05135523266116, 0.8197059093097957, 0.0218520258605202, 4.173666197596895, 0.9638429923501657, 0.0232731790717164, 4.4305540990582175, 0.7452291735936216, 0.019954529305722, 4.558914142479233, 0.2128768368666921, 0.0197336458590118, 4.603386497743118, 0.5010241461846245, 0.0204314721174444, 4.702791826989359, 0.0471318003778318, 0.019345999880607, 4.799700190396733, 0.3675062701573087, 0.0211080921350434, 4.968708607640199, 0.1586101119210761, 0.0208597057015732, 5.395293678745014, 0.2893849503852461, 0.0204951147607984, 5.418339541007177, 0.0956239829122066, 0.0201961997094016, 2.586490636286448, 0.0015104793722003, 0.0218350920842459, 3.8615300086958944, 0.1550131114207122, 0.0204781638892501, 5.198589746552364]|324640.5312500000000000|      0.01000000|[2355, 140, 0, 20]                                                         |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
