k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.20000000|[34, 12, 0, 3]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.04000000|[65, 24, 0, 6]                                                             |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00800000|[103, 40, 0, 10]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00160000|[134, 52, 0, 13]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00032000|[173, 68, 0, 17]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[95.99993570183607, 0.0087013642905215, 102.99996265535974, 106.00002407216579, 18.000075802731875, 71.99997165363052, 151.0000075129349, 18.000022413228358]|9114.3027343750000000|      0.00160000|[194, 76, 0, 19]                                                           |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
       7|[95.99993570183607, 0.0087013642905215, 102.99996265535974, 106.00002407216579, 18.000075802731875, 71.99997165363052, 151.0000075129349, 18.000022413228358]|9114.3027343750000000|      0.00032000|[234, 92, 0, 23]                                                           |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[95.99993570183607, 0.0087013642905215, 102.99996265535974, 106.00002407216579, 18.000075802731875, 71.99997165363052, 151.0000075129349, 18.000022413228358]|9114.3027343750000000|      0.00006400|[275, 108, 0, 27]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[95.99993454724793, 0.0087652480684771, 102.9999660129253, 106.00002457611528, 18.000074773113152, 71.99997087026253, 151.00000696696762, 18.000022588637478]|9081.4853515625000000|      0.00032000|[296, 116, 0, 29]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
      10|[95.99993454724793, 0.0087652480684771, 102.9999660129253, 106.00002457611528, 18.000074773113152, 71.99997087026253, 151.00000696696762, 18.000022588637478]|9081.4853515625000000|      0.00006400|[336, 132, 0, 33]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[95.99992862940411, 0.0088265977184519, 102.99995474593513, 106.00002120365104, 18.000077983919873, 71.99996289552935, 151.00000370317753, 18.000031209717186]|9072.0400390625000000|      0.00032000|[357, 140, 0, 35]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
      12|[95.99992862940411, 0.0088265977184519, 102.99995474593513, 106.00002120365104, 18.000077983919873, 71.99996289552935, 151.00000370317753, 18.000031209717186]|9072.0400390625000000|      0.00006400|[389, 152, 0, 38]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[95.99992862940411, 0.0088265977184519, 102.99995474593513, 106.00002120365104, 18.000077983919873, 71.99996289552935, 151.00000370317753, 18.000031209717186]|9072.0400390625000000|      0.00001280|[422, 164, 0, 41]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[95.99992862940411, 0.0088265977184519, 102.99995474593513, 106.00002120365104, 18.000077983919873, 71.99996289552935, 151.00000370317753, 18.000031209717186]|9072.0400390625000000|      0.00000256|[454, 176, 0, 44]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[95.99992859549002, 0.0088243787556483, 102.99995492333521, 106.00002180511991, 18.00007845181842, 71.99996288393488, 151.00000448721494, 18.000031843468054]|9072.0068359375000000|      0.00001280|[475, 184, 0, 46]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
      16|[95.99992859549002, 0.0088243787556483, 102.99995492333521, 106.00002180511991, 18.00007845181842, 71.99996288393488, 151.00000448721494, 18.000031843468054]|9072.0068359375000000|      0.00000256|[506, 196, 0, 49]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[95.99992886820202, 0.008823019516276, 102.99995418113784, 106.00002223613106, 18.000080202799175, 71.99996245459103, 151.00000471578045, 18.000032613245285]|9071.9960937500000000|      0.00001280|[528, 204, 0, 51]                                                          |  | trying quadratic partial model with 13 points | iterate success | actual_k=4
      18|[95.99992493043503, 0.0088212812026265, 102.99995672062303, 106.00002715585515, 18.000089871229772, 71.99996173952937, 151.00000687951638, 18.000028614749326]|9071.9794921875000000|      0.00006400|[560, 216, 0, 54]                                                          |  | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | iterate success | actual_k=4
