k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.20000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.04000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00800000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00160000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00032000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00006400|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[95.99999990151927, 0.0089360025520942, 102.99999967154243, 105.99999990346416, 18.000000333910418, 71.99999971603576, 150.99999991590573, 17.99999997642373]|9107.5615234375000000|      0.00032000|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[95.99999990151927, 0.0089360025520942, 102.99999967154243, 105.99999990346416, 18.000000333910418, 71.99999971603576, 150.99999991590573, 17.99999997642373]|9107.5615234375000000|      0.00006400|[233, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[96.00000042028394, 0.0088720959709156, 102.99999941730425, 106.00000136875927, 18.000002536253117, 72.00000104738824, 150.9999998184319, 17.99999829246277]|9078.9833984375000000|      0.00032000|[262, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[96.00000042028394, 0.0088720959709156, 102.99999941730425, 106.00000136875927, 18.000002536253117, 72.00000104738824, 150.9999998184319, 17.99999829246277]|9078.9833984375000000|      0.00006400|[291, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[96.00000042028394, 0.0088720959709156, 102.99999941730425, 106.00000136875927, 18.000002536253117, 72.00000104738824, 150.9999998184319, 17.99999829246277]|9078.9833984375000000|      0.00001280|[320, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[96.00000042307113, 0.0088592973429901, 102.99999943668863, 106.00000139741213, 18.00000270699832, 72.00000106884289, 150.99999979037023, 17.99999835176734]|9075.9453125000000000|      0.00006400|[349, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[96.00000042307113, 0.0088592973429901, 102.99999943668863, 106.00000139741213, 18.00000270699832, 72.00000106884289, 150.99999979037023, 17.99999835176734]|9075.9453125000000000|      0.00001280|[378, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[96.00000048530255, 0.008846498970712, 102.99999944182183, 106.00000143751606, 18.00000288373244, 72.00000111663448, 150.99999976296925, 17.999998395239274]|9073.8134765625000000|      0.00006400|[407, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[96.00000048530255, 0.008846498970712, 102.99999944182183, 106.00000143751606, 18.00000288373244, 72.00000111663448, 150.99999976296925, 17.999998395239274]|9073.8134765625000000|      0.00001280|[437, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
