k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585916488357, 0.0505992677921722, 0.1384813989461593, 0.7794992559302371, -0.0047328177995176, 0.0009225121810408, -0.0040463374032924, 0.0039738724421261, 0.0032374911823596, 0.0004216686889395, -0.0012149530103179, -0.0014572357961419, -0.001080912962843, -0.0027840416150861, 0.00103171614351, 0.003164626559806, 0.0079070976958251, 0.0011439820497373, -0.0003495454572224, 0.0036036976647497, 0.0029763042734688, 0.0016656842165277]| 13.1513357162475586|      1.11111111|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[0.6086585916488357, 0.0505992677921722, 0.1384813989461593, 0.7794992559302371, -0.0047328177995176, 0.0009225121810408, -0.0040463374032924, 0.0039738724421261, 0.0032374911823596, 0.0004216686889395, -0.0012149530103179, -0.0014572357961419, -0.001080912962843, -0.0027840416150861, 0.00103171614351, 0.003164626559806, 0.0079070976958251, 0.0011439820497373, -0.0003495454572224, 0.0036036976647497, 0.0029763042734688, 0.0016656842165277]| 13.1513357162475586|      1.00000000|[234, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       3|[0.6086585916488357, 0.0505992677921722, 0.1384813989461593, 0.7794992559302371, -0.0047328177995176, 0.0009225121810408, -0.0040463374032924, 0.0039738724421261, 0.0032374911823596, 0.0004216686889395, -0.0012149530103179, -0.0014572357961419, -0.001080912962843, -0.0027840416150861, 0.00103171614351, 0.003164626559806, 0.0079070976958251, 0.0011439820497373, -0.0003495454572224, 0.0036036976647497, 0.0029763042734688, 0.0016656842165277]| 13.1513357162475586|      0.90000000|[351, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.6086585916488357, 0.0505992677921722, 0.1384813989461593, 0.7794992559302371, -0.0047328177995176, 0.0009225121810408, -0.0040463374032924, 0.0039738724421261, 0.0032374911823596, 0.0004216686889395, -0.0012149530103179, -0.0014572357961419, -0.001080912962843, -0.0027840416150861, 0.00103171614351, 0.003164626559806, 0.0079070976958251, 0.0011439820497373, -0.0003495454572224, 0.0036036976647497, 0.0029763042734688, 0.0016656842165277]| 13.1513357162475586|      0.81000000|[468, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       5|[0.6086585916488357, 0.0505992677921722, 0.1384813989461593, 0.7794992559302371, -0.0047328177995176, 0.0009225121810408, -0.0040463374032924, 0.0039738724421261, 0.0032374911823596, 0.0004216686889395, -0.0012149530103179, -0.0014572357961419, -0.001080912962843, -0.0027840416150861, 0.00103171614351, 0.003164626559806, 0.0079070976958251, 0.0011439820497373, -0.0003495454572224, 0.0036036976647497, 0.0029763042734688, 0.0016656842165277]| 13.1513357162475586|      0.72900000|[585, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.6086585916488357, 0.0505992677921722, 0.1384813989461593, 0.7794992559302371, -0.0047328177995176, 0.0009225121810408, -0.0040463374032924, 0.0039738724421261, 0.0032374911823596, 0.0004216686889395, -0.0012149530103179, -0.0014572357961419, -0.001080912962843, -0.0027840416150861, 0.00103171614351, 0.003164626559806, 0.0079070976958251, 0.0011439820497373, -0.0003495454572224, 0.0036036976647497, 0.0029763042734688, 0.0016656842165277]| 13.1513357162475586|      0.65610000|[701, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       7|[1.0055268579262873, 0.0833614852997941, 0.226048300950188, 1.293342034076204, -0.0058258222997006, 0.0026136946113923, -0.0033063218793503, 0.0060288466821639, 0.0073434563949023, 0.0044951371672552, 0.001882540103519, -0.0087025980999838, -0.0002030071751983, -0.007286097475883, 0.001776792881307, 0.0023784539199651, 0.0056669521184959, -0.0024006548375287, -0.0022617003696845, 0.004479985375445, 0.0005447281551942, 0.0073721979662716]| 12.4504699707031250|      0.72900000|[818, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       8|[1.0055268579262873, 0.0833614852997941, 0.226048300950188, 1.293342034076204, -0.0058258222997006, 0.0026136946113923, -0.0033063218793503, 0.0060288466821639, 0.0073434563949023, 0.0044951371672552, 0.001882540103519, -0.0087025980999838, -0.0002030071751983, -0.007286097475883, 0.001776792881307, 0.0023784539199651, 0.0056669521184959, -0.0024006548375287, -0.0022617003696845, 0.004479985375445, 0.0005447281551942, 0.0073721979662716]| 12.4504699707031250|      0.65610000|[934, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
       9|[1.0055268579262873, 0.0833614852997941, 0.226048300950188, 1.293342034076204, -0.0058258222997006, 0.0026136946113923, -0.0033063218793503, 0.0060288466821639, 0.0073434563949023, 0.0044951371672552, 0.001882540103519, -0.0087025980999838, -0.0002030071751983, -0.007286097475883, 0.001776792881307, 0.0023784539199651, 0.0056669521184959, -0.0024006548375287, -0.0022617003696845, 0.004479985375445, 0.0005447281551942, 0.0073721979662716]| 12.4504699707031250|      0.59049000|[1050, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      10|[1.0055268579262873, 0.0833614852997941, 0.226048300950188, 1.293342034076204, -0.0058258222997006, 0.0026136946113923, -0.0033063218793503, 0.0060288466821639, 0.0073434563949023, 0.0044951371672552, 0.001882540103519, -0.0087025980999838, -0.0002030071751983, -0.007286097475883, 0.001776792881307, 0.0023784539199651, 0.0056669521184959, -0.0024006548375287, -0.0022617003696845, 0.004479985375445, 0.0005447281551942, 0.0073721979662716]| 12.4504699707031250|      0.53144100|[1166, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      11|[1.0055268579262873, 0.0833614852997941, 0.226048300950188, 1.293342034076204, -0.0058258222997006, 0.0026136946113923, -0.0033063218793503, 0.0060288466821639, 0.0073434563949023, 0.0044951371672552, 0.001882540103519, -0.0087025980999838, -0.0002030071751983, -0.007286097475883, 0.001776792881307, 0.0023784539199651, 0.0056669521184959, -0.0024006548375287, -0.0022617003696845, 0.004479985375445, 0.0005447281551942, 0.0073721979662716]| 12.4504699707031250|      0.47829690|[1282, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
