k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      2.00000000|[118, 8, 0, 2]                                                             |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       2|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      1.00000000|[234, 16, 0, 4]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      0.50000000|[351, 24, 0, 6]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.0327051214879449, 0.0309699477612545, 0.1678914969508462, 0.1544136152048281, 1.2663106065547285, -0.0659848347052145, 0.3884166411128692, -0.1229149920552926, 0.1179847728708724]|23063.2812500000000000|      1.00000000|[467, 32, 0, 8]                                                            |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       5|[0.0327051214879449, 0.0309699477612545, 0.1678914969508462, 0.1544136152048281, 1.2663106065547285, -0.0659848347052145, 0.3884166411128692, -0.1229149920552926, 0.1179847728708724]|23063.2812500000000000|      0.50000000|[584, 40, 0, 10]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.0327051214879449, 0.0309699477612545, 0.1678914969508462, 0.1544136152048281, 1.2663106065547285, -0.0659848347052145, 0.3884166411128692, -0.1229149920552926, 0.1179847728708724]|23063.2812500000000000|      0.25000000|[700, 48, 0, 12]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.1225264470843417, -0.0477187588309831, 0.1746222471502648, 0.021117524345851, 1.2052182157989417, 0.087187909610455, 0.3425332916549798, -0.0908357879347418, 0.1080580824616169]|4450.0297851562500000|      0.50000000|[817, 56, 0, 14]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       8|[0.1225264470843417, -0.0477187588309831, 0.1746222471502648, 0.021117524345851, 1.2052182157989417, 0.087187909610455, 0.3425332916549798, -0.0908357879347418, 0.1080580824616169]|4450.0297851562500000|      0.25000000|[934, 64, 0, 16]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.1225264470843417, -0.0477187588309831, 0.1746222471502648, 0.021117524345851, 1.2052182157989417, 0.087187909610455, 0.3425332916549798, -0.0908357879347418, 0.1080580824616169]|4450.0297851562500000|      0.12500000|[1050, 72, 0, 18]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.136877772787619, -0.0420569711721302, 0.1515963728815224, 0.056324181806548, 1.1703711947771218, -0.0173194658426063, 0.3211027481925228, -0.0979526304491066, 0.1392231262930788]|2353.1054687500000000|      0.25000000|[1167, 80, 0, 20]                                                          |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
      11|[0.136877772787619, -0.0420569711721302, 0.1515963728815224, 0.056324181806548, 1.1703711947771218, -0.0173194658426063, 0.3211027481925228, -0.0979526304491066, 0.1392231262930788]|2353.1054687500000000|      0.12500000|[1283, 88, 0, 22]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[0.136877772787619, -0.0420569711721302, 0.1515963728815224, 0.056324181806548, 1.1703711947771218, -0.0173194658426063, 0.3211027481925228, -0.0979526304491066, 0.1392231262930788]|2353.1054687500000000|      0.06250000|[1399, 96, 0, 24]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[0.1383645007208575, -0.0433761718194749, 0.1508168905393768, 0.0168420132144338, 1.1563420762597523, 0.0289484716001617, 0.3213171580039872, -0.095664695945858, 0.1394000522833495]|716.5944824218750000|      0.12500000|[1515, 104, 0, 26]                                                         |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
      14|[0.1383645007208575, -0.0433761718194749, 0.1508168905393768, 0.0168420132144338, 1.1563420762597523, 0.0289484716001617, 0.3213171580039872, -0.095664695945858, 0.1394000522833495]|716.5944824218750000|      0.06250000|[1631, 112, 0, 28]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
