k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, 0.0, 0.0]                                                                |2499.9997982897020847|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8232903658105233, 0.5728257483276248, 0.8004026282050289]                   |1045.2998046875000000|     10.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[-0.8232903658105233, 0.5728257483276248, 0.8004026282050289]                   |1045.2998046875000000|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[-0.9707988871608146, 1.0804490629820052, 1.6492605707068062]                   |429.5198059082031250|     10.00000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       4|[-0.9707988871608146, 1.0804490629820052, 1.6492605707068062]                   |429.5198059082031250|      1.00000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.1387861441463185, 1.4206480086319737, 2.0874608363846625]                   | 54.8344459533691406|     10.00000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[-0.1387861441463185, 1.4206480086319737, 2.0874608363846625]                   | 54.8344459533691406|      1.00000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.1387861441463185, 1.4206480086319737, 2.0874608363846625]                   | 54.8344459533691406|      0.10000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[-0.0874636671067661, 1.3950075977725622, 2.1693667133501475]                   | 39.0412750244140625|      1.00000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       9|[-0.0874636671067661, 1.3950075977725622, 2.1693667133501475]                   | 39.0412750244140625|      0.10000000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-0.0435838222033494, 1.3202641654733644, 2.21924635388]                        | 26.3352279663085938|      1.00000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      11|[-0.0435838222033494, 1.3202641654733644, 2.21924635388]                        | 26.3352279663085938|      0.10000000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.0323749223179038, 1.3644885531482376, 2.2669377856632615]                    | 22.2666835784912109|      1.00000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[0.0323749223179038, 1.3644885531482376, 2.2669377856632615]                    | 22.2666835784912109|      0.10000000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[0.0953677862770928, 1.3170028702760883, 2.328395161236782]                     | 16.0101966857910156|      1.00000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[0.0953677862770928, 1.3170028702760883, 2.328395161236782]                     | 16.0101966857910156|      0.10000000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
