k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.534314069109693, 0.1547139682028088]                                         |  1.5554186105728149|     10.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[1.534314069109693, 0.1547139682028088]                                         |  1.5554186105728149|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[2.037620644509589, -0.7093939481821929]                                        |  0.0865794345736504|     10.00000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       4|[2.037620644509589, -0.7093939481821929]                                        |  0.0865794345736504|      1.00000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[2.037620644509589, -0.7093939481821929]                                        |  0.0865794345736504|      0.10000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
       6|[2.0185069149572725, -0.807550279320846]                                        |  0.0376027636229992|      1.00000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[2.0185069149572725, -0.807550279320846]                                        |  0.0376027636229992|      0.10000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
       8|[2.001940702110501, -0.9061685362103057]                                        |  0.0088112028315663|      1.00000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       9|[2.001940702110501, -0.9061685362103057]                                        |  0.0088112028315663|      0.10000000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      10|[1.999278219679007, -1.00613308586318]                                          |  0.0000386630854337|      1.00000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      11|[1.999278219679007, -1.00613308586318]                                          |  0.0000386630854337|      0.10000000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[1.999278219679007, -1.00613308586318]                                          |  0.0000386630854337|      0.01000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      13|[2.0016045845443386, -0.99640744827414]                                         |  0.0000180373444891|      0.10000000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[2.0016045845443386, -0.99640744827414]                                         |  0.0000180373444891|      0.01000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      15|[2.0016045845443386, -0.99640744827414]                                         |  0.0000180373444891|      0.00100000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[2.000939435808733, -0.9971541591683433]                                        |  0.0000098588734545|      0.01000000|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      17|[2.000939435808733, -0.9971541591683433]                                        |  0.0000098588734545|      0.00100000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[2.000389360243747, -0.9979892740543355]                                        |  0.0000043456125240|      0.01000000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      19|[2.000389360243747, -0.9979892740543355]                                        |  0.0000043456125240|      0.00100000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      20|[2.000028697670009, -0.9989219704185959]                                        |  0.0000011637931721|      0.01000000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      21|[2.000028697670009, -0.9989219704185959]                                        |  0.0000011637931721|      0.00100000|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      22|[1.9999756007199425, -0.9999205597805929]                                       |  0.0000000075013036|      0.01000000|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      23|[1.9999756007199425, -0.9999205597805929]                                       |  0.0000000075013036|      0.00100000|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      24|[1.9999756007199425, -0.9999205597805929]                                       |  0.0000000075013036|      0.00010000|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      25|[2.000027941076728, -1.0000057682722565]                                        |  0.0000000015946895|      0.00100000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      26|[2.000027941076728, -1.0000057682722565]                                        |  0.0000000015946895|      0.00010000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      27|[2.000027941076728, -1.0000057682722565]                                        |  0.0000000015946895|      0.00001000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[2.0000179939426697, -1.0000047413720512]                                       |  0.0000000006700476|      0.00010000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      29|[2.0000179939426697, -1.0000047413720512]                                       |  0.0000000006700476|      0.00001000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[2.000008079629202, -1.0000034350840032]                                        |  0.0000000001423611|      0.00010000|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      31|[2.000008079629202, -1.0000034350840032]                                        |  0.0000000001423611|      0.00001000|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[1.9999982982059705, -1.0000013557188203]                                       |  0.0000000000076302|      0.00010000|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      33|[1.9999982982059705, -1.0000013557188203]                                       |  0.0000000000076302|      0.00001000|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      34|[1.9999982982059705, -1.0000013557188203]                                       |  0.0000000000076302|      0.00000100|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[1.9999992272195912, -1.0000009856732928]                                       |  0.0000000000021659|      0.00001000|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      36|[1.9999992272195912, -1.0000009856732928]                                       |  0.0000000000021659|      0.00000100|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      37|[2.0000000703533267, -1.0000004479693743]                                       |  0.0000000000002106|      0.00001000|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      38|[2.0000000703533267, -1.0000004479693743]                                       |  0.0000000000002106|      0.00000100|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      39|[2.0000000703533267, -1.0000004479693743]                                       |  0.0000000000002106|      0.00000010|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      40|[2.0000000403868845, -1.000000352564907]                                        |  0.0000000000001276|      0.00000100|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      41|[2.0000000403868845, -1.000000352564907]                                        |  0.0000000000001276|      0.00000010|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      42|[2.000000018055131, -1.000000255090332]                                         |  0.0000000000000657|      0.00000100|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
