k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2650277977080631, -0.0434965224421585, -0.2394006522849076, -0.1542751843736332, 0.7380073459545596, 0.3378183521587259, 0.0076545464594279, 0.1188221414991679, 0.4168949975946185]|115959.4453125000000000|      2.00000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[-0.2650277977080631, -0.0434965224421585, -0.2394006522849076, -0.1542751843736332, 0.7380073459545596, 0.3378183521587259, 0.0076545464594279, 0.1188221414991679, 0.4168949975946185]|115959.4453125000000000|      1.00000000|[47, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.3237674787507578, -0.4283631085076582, -0.1299788674298326, -0.0571445784078661, 0.9307859787067554, 0.175919365700277, -0.5516666964707312, 0.4415734125468736, 0.3585269162830491]|22503.2558593750000000|      2.00000000|[69, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[0.3237674787507578, -0.4283631085076582, -0.1299788674298326, -0.0571445784078661, 0.9307859787067554, 0.175919365700277, -0.5516666964707312, 0.4415734125468736, 0.3585269162830491]|22503.2558593750000000|      1.00000000|[92, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.3237674787507578, -0.4283631085076582, -0.1299788674298326, -0.0571445784078661, 0.9307859787067554, 0.175919365700277, -0.5516666964707312, 0.4415734125468736, 0.3585269162830491]|22503.2558593750000000|      0.50000000|[116, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.3237674787507578, -0.4283631085076582, -0.1299788674298326, -0.0571445784078661, 0.9307859787067554, 0.175919365700277, -0.5516666964707312, 0.4415734125468736, 0.3585269162830491]|22503.2558593750000000|      0.25000000|[140, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.3204415544093035, -0.4330309294668702, -0.1670475578424172, -0.120201727645032, 0.8654932168973862, -0.0195084736723108, -0.6051307939104069, 0.388983795979763, 0.4535931835059582]|13539.3544921875000000|      0.50000000|[162, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[0.3204415544093035, -0.4330309294668702, -0.1670475578424172, -0.120201727645032, 0.8654932168973862, -0.0195084736723108, -0.6051307939104069, 0.388983795979763, 0.4535931835059582]|13539.3544921875000000|      0.25000000|[185, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.3120376952524043, -0.3292810079993481, -0.1265533001161909, 0.0307805044411873, 0.8950948603678583, 0.0567745040985785, -0.7273976798727934, 0.4154884414824551, 0.5234707335653976]|5573.7363281250000000|      0.50000000|[208, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[0.3120376952524043, -0.3292810079993481, -0.1265533001161909, 0.0307805044411873, 0.8950948603678583, 0.0567745040985785, -0.7273976798727934, 0.4154884414824551, 0.5234707335653976]|5573.7363281250000000|      0.25000000|[231, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[0.3120376952524043, -0.3292810079993481, -0.1265533001161909, 0.0307805044411873, 0.8950948603678583, 0.0567745040985785, -0.7273976798727934, 0.4154884414824551, 0.5234707335653976]|5573.7363281250000000|      0.12500000|[255, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[0.3093182165168799, -0.3233809402921418, -0.1065634887332855, -0.0197322655161199, 0.8823162511940145, -0.046617510122973, -0.7220937164610003, 0.3879232474245262, 0.554942748754152]|3355.7104492187500000|      0.25000000|[278, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      13|[0.3093182165168799, -0.3233809402921418, -0.1065634887332855, -0.0197322655161199, 0.8823162511940145, -0.046617510122973, -0.7220937164610003, 0.3879232474245262, 0.554942748754152]|3355.7104492187500000|      0.12500000|[300, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[0.3093182165168799, -0.3233809402921418, -0.1065634887332855, -0.0197322655161199, 0.8823162511940145, -0.046617510122973, -0.7220937164610003, 0.3879232474245262, 0.554942748754152]|3355.7104492187500000|      0.06250000|[323, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[0.3103652266977012, -0.3101420561300055, -0.1124008830627776, 0.0105188115670711, 0.8828356556642262, 0.0047367726702635, -0.7238001539296431, 0.3969696692059781, 0.5473006900997086]|368.6809692382812500|      0.12500000|[346, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      16|[0.3103652266977012, -0.3101420561300055, -0.1124008830627776, 0.0105188115670711, 0.8828356556642262, 0.0047367726702635, -0.7238001539296431, 0.3969696692059781, 0.5473006900997086]|368.6809692382812500|      0.06250000|[368, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[0.3103652266977012, -0.3101420561300055, -0.1124008830627776, 0.0105188115670711, 0.8828356556642262, 0.0047367726702635, -0.7238001539296431, 0.3969696692059781, 0.5473006900997086]|368.6809692382812500|      0.03125000|[392, 136, 1, 35]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[0.3056371804086234, -0.3000206195108159, -0.1223191036132113, -0.0117211539187495, 0.8775299601675923, -0.0033414290144948, -0.7180726289532836, 0.4061898792257865, 0.5404048309779093]|240.0473327636718750|      0.06250000|[416, 144, 1, 37]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      19|[0.3056371804086234, -0.3000206195108159, -0.1223191036132113, -0.0117211539187495, 0.8775299601675923, -0.0033414290144948, -0.7180726289532836, 0.4061898792257865, 0.5404048309779093]|240.0473327636718750|      0.03125000|[440, 152, 1, 39]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[0.3056371804086234, -0.3000206195108159, -0.1223191036132113, -0.0117211539187495, 0.8775299601675923, -0.0033414290144948, -0.7180726289532836, 0.4061898792257865, 0.5404048309779093]|240.0473327636718750|      0.01562500|[462, 160, 1, 41]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[0.3039204367295623, -0.2985660787911326, -0.1211755673094714, -0.0042379619372581, 0.8807012247587025, 0.0079586426611921, -0.7234610185899882, 0.403094936169674, 0.5380789041636385]|149.0568542480468750|      0.03125000|[485, 168, 1, 43]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      22|[0.3039204367295623, -0.2985660787911326, -0.1211755673094714, -0.0042379619372581, 0.8807012247587025, 0.0079586426611921, -0.7234610185899882, 0.403094936169674, 0.5380789041636385]|149.0568542480468750|      0.01562500|[508, 176, 1, 45]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[0.3039204367295623, -0.2985660787911326, -0.1211755673094714, -0.0042379619372581, 0.8807012247587025, 0.0079586426611921, -0.7234610185899882, 0.403094936169674, 0.5380789041636385]|149.0568542480468750|      0.00781250|[531, 184, 1, 47]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[0.3030400797191704, -0.2981161171891262, -0.1237702998444894, -0.0096731713230803, 0.8807734411901806, 0.0037402120484308, -0.7233803460316668, 0.404961349315761, 0.5396578741455421]|124.8556518554687500|      0.01562500|[553, 192, 1, 49]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      25|[0.3030400797191704, -0.2981161171891262, -0.1237702998444894, -0.0096731713230803, 0.8807734411901806, 0.0037402120484308, -0.7233803460316668, 0.404961349315761, 0.5396578741455421]|124.8556518554687500|      0.00781250|[576, 200, 1, 51]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[0.3003951427399554, -0.2945032807300175, -0.1235235466310934, -0.0105911571275535, 0.8836005595799917, 0.005229780345738, -0.7266442029850564, 0.4021889628775532, 0.5362618483236612]|114.3745727539062500|      0.01562500|[598, 208, 1, 53]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      27|[0.3007761834783135, -0.2897895566285771, -0.1249413727461282, -0.014258846823824, 0.8933960721094502, 0.0111379397044578, -0.7311817006757795, 0.3978743536434515, 0.5302409755803217]| 91.4954757690429688|      0.03125000|[622, 216, 1, 55]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      28|[0.3007761834783135, -0.2897895566285771, -0.1249413727461282, -0.014258846823824, 0.8933960721094502, 0.0111379397044578, -0.7311817006757795, 0.3978743536434515, 0.5302409755803217]| 91.4954757690429688|      0.01562500|[644, 224, 1, 57]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[0.3007761834783135, -0.2897895566285771, -0.1249413727461282, -0.014258846823824, 0.8933960721094502, 0.0111379397044578, -0.7311817006757795, 0.3978743536434515, 0.5302409755803217]| 91.4954757690429688|      0.00781250|[668, 232, 1, 59]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[0.3020975278816315, -0.2869830668952045, -0.1247870978492924, -0.0117101746549497, 0.8979151477146652, 0.0103669487868572, -0.7281358437432781, 0.3971021497542811, 0.533983070635998]| 84.4668960571289062|      0.01562500|[691, 240, 1, 61]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      31|[0.3020975278816315, -0.2869830668952045, -0.1247870978492924, -0.0117101746549497, 0.8979151477146652, 0.0103669487868572, -0.7281358437432781, 0.3971021497542811, 0.533983070635998]| 84.4668960571289062|      0.00781250|[714, 248, 1, 63]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[0.3020975278816315, -0.2869830668952045, -0.1247870978492924, -0.0117101746549497, 0.8979151477146652, 0.0103669487868572, -0.7281358437432781, 0.3971021497542811, 0.533983070635998]| 84.4668960571289062|      0.00390625|[737, 256, 1, 65]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[0.3020656514469068, -0.2870367232564037, -0.1258204989487366, -0.0141526065392919, 0.8992820723811059, 0.0080425441917276, -0.7275508817008602, 0.3963480793019309, 0.5341814641957896]| 81.7573928833007812|      0.00781250|[759, 264, 1, 67]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      34|[0.2982588649930863, -0.2875595673546882, -0.1297918437007478, -0.0141900356875199, 0.9029682644857802, 0.0090483629221268, -0.7255238610511011, 0.3987740994713778, 0.5317518310989336]| 73.1906661987304688|      0.01562500|[782, 272, 1, 69]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
