k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1975681128965118, -0.0236409947465133, 0.1372776837240021, 0.1962580195160955, -0.0043160417627856, 0.0586521852051757, 0.1403071315924409, 0.0006893591270755, 0.128751095290976, 0.1804991326666632, 0.1392496454373442, 0.0899548547412071, 0.1915666931795145, 0.0804237606547273, 0.2242711125106957, 0.1050306806089291, -0.0759826162734796, 0.2518257286371699, 0.236078532540688, 0.2592566013313338, 0.2219898791988095, 0.3532887930895662, 0.1558026856200025, 0.3412218182755702, 0.331322993440274, 0.2768838003736595, 0.3539852113390117, 0.3188970332160204, 0.3465399874203157, 0.2595844214330787, 0.3436225641955955, 0.3835128737617466, 0.296562681872155, 0.2855297634128966, 0.2375872841443454, 0.472263713126409, 0.3804562584473661, 0.3439911115994644, 0.2614450290529293, 0.574843336816639, 0.4417659522863874, 0.5556012717982574, 0.4050518344531795, 0.3589813358845168, 0.3480154780244582, 0.4423675799227628, 0.4860421264053367, 0.607702954335726, 0.5239016822612955, 0.52939456297093, 0.4196017330135686, 0.5399436861002997, 0.4165139429705634, 0.4113752433450289, 0.6049819537273128, 0.4329120610971438, 0.6420441527073731, 0.5791200286180873, 0.5721236209592712, 0.5986874065839883, 0.5690982943065437, 0.6241962371870758, 0.7208189696477729, 0.5793288908167386, 0.7230500669613107, 0.8297859674083298, 0.6999728948470759, 0.7206792065902798, 0.7982131805337667, 0.6349152304776732, 0.7340571781096815, 0.6962380482046882, 0.8920981881297851, 0.7832679401163184, 0.8046508935594311, 0.8731464665493922, 0.805541859934476, 0.7626308064174263, 0.87408929026218, 0.8721326705792348, 0.8893913373187128, 0.8458160537350236, 0.8658427200171763, 0.7339860748759366, 0.8566155254244369, 0.8342763965483341, 1.0464089949496387, 0.6606240336452314, 0.7862407325296653, 1.0050325179309065, 1.0223723794889559, 1.0277079266784717, 1.0655352571463983, 1.0237106196973929, 1.1791316970390833, 1.0462573001158662, 1.2875303819976016, 1.1403740095193218, 1.106312131393279, 1.253610173066947]|-110.5889840756723430|      2.00000000|[88, 29, 1, 3]                                                             |  | used linear model with 117 points | iterate success | actual_k=16
       2|[-0.0263192782738285, -0.0032505513108849, 0.4014637135053248, 0.6322213495957252, -0.0035935910836898, 0.0623660895374384, -0.0702847197974566, -0.0557968324828477, -0.0510217699192743, -0.0184469351084216, -0.0414692208152811, -0.05716888263876, 0.5831594696574149, 0.1844421034380257, 0.0956017667711002, -0.0132366402503215, 0.0171670001464516, 0.4727072831271488, 0.2702783815228589, 0.3151724927094759, 0.3618614436372267, 0.2720525143313564, 0.0878132519832331, 0.1059866595228152, 0.2775717976617106, 0.4813939399386705, 0.3115086923803141, 0.3320030516036656, 0.4859189213279249, 0.5429760454466994, 0.4621457981052529, 0.4243759350940318, 0.1311243533312448, 0.487742829227787, 0.256072346767804, 0.8016713336928545, 0.4812302145364514, 0.1083057837411816, 0.3306841343083978, 0.7260623877776816, 0.2632736056629265, 0.5747842356198615, 0.7964312101761246, 0.3396914493942927, 0.462547527591876, 0.2204981429313496, 0.6519397002138636, 0.7165584778557703, 0.3188778122123878, 0.7377161155237999, 0.1460922763840066, 0.7444443950329086, 0.2184061044986939, 0.381539811095183, 0.7880093103970501, 0.4470501603967018, 0.6812972334563737, 0.6797370407599359, 0.7202051872108473, 0.5535375605943964, 0.3262998061628518, 0.5588516473113163, 0.5599259539465831, 0.827399186746679, 1.0019980226514469, 0.8207143796319372, 0.5738134331823839, 0.794786997396607, 0.6589565390299313, 0.6240423876525851, 0.7783662808926561, 0.8045903858130279, 0.9169745470345178, 0.6551758128509881, 1.0464356818084568, 0.8085283090014265, 0.9761306242452907, 0.8848263362093539, 0.6383008473136619, 0.9063427059203706, 0.8960733729628148, 1.0055020732404176, 1.0317641013133971, 0.8042394600079246, 1.0860416626865161, 0.9952400160148851, 0.9962838998768766, 0.6384304196797008, 1.0428887333664063, 1.3062393020447884, 1.3607070580837681, 1.7892461528987496, 1.2569914536975377, 1.473809600624206, 1.2652642995570278, 1.2151346296411873, 1.7120427056804042, 1.3911714290679271, 1.504264648856012, 1.3573656760006316]|-263.3916611109617065|      4.00000000|[178, 56, 2, 6]                                                            |  | used linear model with 117 points | iterate success | actual_k=16
       3|[-0.4399453501906813, 0.3122575846493435, 0.8615933889028793, 0.9005833570685373, -0.5668889489482088, -0.2939381426671297, -0.399106990502236, -0.0725525694073354, 0.2832220019336814, -0.5812420625084416, 0.0598969904084668, -0.386098400565145, 0.6425872844724504, 0.9534851189501653, 0.3742390121297928, -0.002456199520499, -0.2770750703690515, 0.7212477563862868, 0.4098495284541613, 0.4474006063400355, 0.0607639884863031, 0.0362975072064635, -0.2973187488883804, 0.2580388112986893, 0.7919393527439371, 0.6140764881360847, 0.2748690958967921, 0.0256991463948232, 1.2302989309704806, 0.1959741223408504, 0.6430797071061205, 0.690650111084695, 0.2204261393289781, 0.6397419494687837, 0.471422855712436, 0.5415802040402757, 0.6828134015708952, -0.0768883701155369, 1.0768935042893837, 1.028936403385, 1.4084286559826171, 0.9744562794787011, 1.2244018372073482, -0.2727563560300458, -0.1592647276231428, -0.5742874559119087, 1.2836330519883363, 0.908343791255197, 0.8104007520042682, 0.7249830726659895, 0.1937006044702139, 0.7546350585281574, 0.3963175711681348, 1.0214768151611897, 1.0807576074370766, 1.092621898704846, 0.526290589657309, 0.7921941628909454, 1.1386648393603311, 0.8931721008683774, 0.8986508688063859, 0.7152704128220495, 0.0143368804361584, 0.9123340187392697, 1.2982412048006258, 0.8299338234202728, 0.6892615508249222, 0.7367646119210784, 0.7639887333405214, 0.9580245314862106, 0.7389531895180012, 0.8684746005530043, 0.9667341041362615, 0.8158929483248203, 1.1025656862999766, 1.1761308344070898, 1.5396166652373342, 1.293596109873176, 1.1674674517663428, 1.0688665751794082, 0.9789190308134469, 1.5913650209959638, 1.425322246592014, 1.6966978214855737, 0.4061895204239314, 1.4044408405416906, 1.340967105915183, 1.0870456635639174, 1.1162635725254018, 1.5153125140162589, 0.9266575892631737, 1.6455709288885967, 1.3160344947418807, 2.172122914679455, 1.5643994214670767, 1.3410359320195588, 2.3050995244296963, 1.7470137710716902, 2.1290254552615546, 1.9283895290554391]|-674.1725619481584317|      8.00000000|[266, 85, 3, 9]                                                            |  | used linear model with 117 points | iterate success | actual_k=16
       4|[0.5579303800575055, -0.4064198660831173, 1.160912259178851, 0.4675197227481767, -2.173336955591973, -0.7897502452936342, -0.9978232126634147, -0.6909807169917078, 1.831426274652288, -0.5418843808861344, 1.5454137043536307, -1.2726021739942976, 1.0014164512116637, 1.2461919414676061, 0.9868311165467882, -1.5476755064669216, -1.3183106792093442, -0.5212431320316043, -0.2718172234838526, -0.2034368017605657, -0.9711874587780516, -0.0157961214260491, 1.5530322658850193, 0.0913826494676116, 1.3871893291389643, 0.9447321004229119, 1.7654074301416949, -0.4175188604791027, 1.9716992302316347, -0.9359426678117533, 0.328927552524915, 1.6615773646392284, -0.5220534864383501, 2.263866594418757, 0.0307636942626954, -0.2372790458916201, 0.9471595544792324, -0.8410127629741797, 0.9807078526167603, 2.605895496768415, 0.9734067138616849, 1.2929546244367858, 1.8254382897633308, 0.7828825348879593, -0.6758370567073918, -0.284509524774153, 0.5312892159841025, -0.1818099468306555, 1.116313904843711, 0.3390195902723638, 0.1836847744564591, 1.2610803661033776, 0.9656178159211417, 1.6786064312476316, 2.080293375723722, 2.210145087095378, -0.6381850316124876, 0.3130705816672794, 0.2681550058974234, 0.4376972383365219, 0.6325074438409568, 0.049856740240334, 0.09560086450103, 0.2650471471013079, 0.9182493481810186, 0.3308895295362318, 1.0695939883564622, 1.1779407697465238, 1.5299169577753942, 1.9361631023511139, 0.1952979723807472, 1.1059568222416596, 2.072166827925071, 1.2160737971271676, 1.8048507261153577, 0.8568412344310343, 0.7263201477217501, 2.313425808173944, 1.9583474368419664, 1.1828137029556396, 1.607772853708648, 1.5453436785661145, 1.0896838457662028, 2.1996252443013704, 0.1122164784047859, 2.1833878830241837, 2.1988708436275246, -0.0111856515720412, 2.0873673677078832, 1.7798214703032995, 0.7328707282438045, 2.064690331307286, 1.0319849022613745, 0.2106172627485323, 2.055795448334694, 0.9150171559244236, 2.822244576984259, 1.0404144052318838, 3.232454061317032, 2.6869618948891527]|-1050.1240781893334315|     16.00000000|[355, 113, 4, 12]                                                          |  | used linear model with 117 points | iterate success | actual_k=16
       5|[0.5579303800575055, -0.4064198660831173, 1.160912259178851, 0.4675197227481767, -2.173336955591973, -0.7897502452936342, -0.9978232126634147, -0.6909807169917078, 1.831426274652288, -0.5418843808861344, 1.5454137043536307, -1.2726021739942976, 1.0014164512116637, 1.2461919414676061, 0.9868311165467882, -1.5476755064669216, -1.3183106792093442, -0.5212431320316043, -0.2718172234838526, -0.2034368017605657, -0.9711874587780516, -0.0157961214260491, 1.5530322658850193, 0.0913826494676116, 1.3871893291389643, 0.9447321004229119, 1.7654074301416949, -0.4175188604791027, 1.9716992302316347, -0.9359426678117533, 0.328927552524915, 1.6615773646392284, -0.5220534864383501, 2.263866594418757, 0.0307636942626954, -0.2372790458916201, 0.9471595544792324, -0.8410127629741797, 0.9807078526167603, 2.605895496768415, 0.9734067138616849, 1.2929546244367858, 1.8254382897633308, 0.7828825348879593, -0.6758370567073918, -0.284509524774153, 0.5312892159841025, -0.1818099468306555, 1.116313904843711, 0.3390195902723638, 0.1836847744564591, 1.2610803661033776, 0.9656178159211417, 1.6786064312476316, 2.080293375723722, 2.210145087095378, -0.6381850316124876, 0.3130705816672794, 0.2681550058974234, 0.4376972383365219, 0.6325074438409568, 0.049856740240334, 0.09560086450103, 0.2650471471013079, 0.9182493481810186, 0.3308895295362318, 1.0695939883564622, 1.1779407697465238, 1.5299169577753942, 1.9361631023511139, 0.1952979723807472, 1.1059568222416596, 2.072166827925071, 1.2160737971271676, 1.8048507261153577, 0.8568412344310343, 0.7263201477217501, 2.313425808173944, 1.9583474368419664, 1.1828137029556396, 1.607772853708648, 1.5453436785661145, 1.0896838457662028, 2.1996252443013704, 0.1122164784047859, 2.1833878830241837, 2.1988708436275246, -0.0111856515720412, 2.0873673677078832, 1.7798214703032995, 0.7328707282438045, 2.064690331307286, 1.0319849022613745, 0.2106172627485323, 2.055795448334694, 0.9150171559244236, 2.822244576984259, 1.0404144052318838, 3.232454061317032, 2.6869618948891527]|-1050.1240781893334315|      8.00000000|[443, 142, 5, 15]                                                          |  | used linear model with 117 points | iterate failure | actual_k=16
       6|[0.5579303800575055, -0.4064198660831173, 1.160912259178851, 0.4675197227481767, -2.173336955591973, -0.7897502452936342, -0.9978232126634147, -0.6909807169917078, 1.831426274652288, -0.5418843808861344, 1.5454137043536307, -1.2726021739942976, 1.0014164512116637, 1.2461919414676061, 0.9868311165467882, -1.5476755064669216, -1.3183106792093442, -0.5212431320316043, -0.2718172234838526, -0.2034368017605657, -0.9711874587780516, -0.0157961214260491, 1.5530322658850193, 0.0913826494676116, 1.3871893291389643, 0.9447321004229119, 1.7654074301416949, -0.4175188604791027, 1.9716992302316347, -0.9359426678117533, 0.328927552524915, 1.6615773646392284, -0.5220534864383501, 2.263866594418757, 0.0307636942626954, -0.2372790458916201, 0.9471595544792324, -0.8410127629741797, 0.9807078526167603, 2.605895496768415, 0.9734067138616849, 1.2929546244367858, 1.8254382897633308, 0.7828825348879593, -0.6758370567073918, -0.284509524774153, 0.5312892159841025, -0.1818099468306555, 1.116313904843711, 0.3390195902723638, 0.1836847744564591, 1.2610803661033776, 0.9656178159211417, 1.6786064312476316, 2.080293375723722, 2.210145087095378, -0.6381850316124876, 0.3130705816672794, 0.2681550058974234, 0.4376972383365219, 0.6325074438409568, 0.049856740240334, 0.09560086450103, 0.2650471471013079, 0.9182493481810186, 0.3308895295362318, 1.0695939883564622, 1.1779407697465238, 1.5299169577753942, 1.9361631023511139, 0.1952979723807472, 1.1059568222416596, 2.072166827925071, 1.2160737971271676, 1.8048507261153577, 0.8568412344310343, 0.7263201477217501, 2.313425808173944, 1.9583474368419664, 1.1828137029556396, 1.607772853708648, 1.5453436785661145, 1.0896838457662028, 2.1996252443013704, 0.1122164784047859, 2.1833878830241837, 2.1988708436275246, -0.0111856515720412, 2.0873673677078832, 1.7798214703032995, 0.7328707282438045, 2.064690331307286, 1.0319849022613745, 0.2106172627485323, 2.055795448334694, 0.9150171559244236, 2.822244576984259, 1.0404144052318838, 3.232454061317032, 2.6869618948891527]|-1050.1240781893334315|      4.00000000|[531, 171, 6, 18]                                                          |  | used linear model with 117 points | iterate failure | actual_k=16
       7|[0.6767473206145405, -1.0651313773450175, 0.9762534961189523, 0.6946400749073474, -2.0158496209218937, -0.9464147525245676, -1.18175075219445, -0.8367121948800343, 1.380380107497431, -1.3002096738434648, 1.3833791082893907, -1.0807449971547272, 1.1968566067988338, 1.3813465583851963, 1.1847705578301928, -1.296682071201218, -1.0870743487455778, -1.0629545815257302, -0.0542966399615675, -1.1827800461909241, -0.5102464372016575, -0.0128574308801987, 1.7816396882201893, 0.1140722572521536, 1.6649863663717697, 1.4473266044353446, 1.0794094879529244, -0.6480392998070501, 2.0544238485593254, -1.0147017105570844, 0.6267103905729037, 1.5716277096688482, -1.5033371859734477, 1.680540953962523, -0.065630164753329, -0.2015585736262321, 1.2059403130487782, -0.988940627711631, 1.1277428362804542, 1.6492082408026105, 1.0534639263429095, 2.0561139318383335, 1.9109133302089978, 0.8733550896620808, -0.7914299057959772, -1.009167086232693, 0.4998378467021473, 0.01255918687981, 1.3565177462121767, 0.4701526115060617, 0.4770317619094441, 1.9506598323307789, 1.265600328760714, 1.5529050885253517, 2.534677365988111, 1.6537873306763107, -1.0463505418167147, 0.7557719503817166, 0.6757535873573342, 0.4308993883540578, 1.1232362929001705, -0.8440898514861536, -0.1077622653638553, 0.7412420205354633, 1.289444737744891, 0.5676148422546192, 1.138310166580801, 0.9577703354711499, 1.7944978212712805, 2.3132806703692816, 0.397710862757415, 1.0014911563415583, 1.9686019716000211, 1.432080382963894, 2.2980839793382297, 0.7252736773708787, 1.4423744355667591, 1.9720737858280477, 1.6972709859507882, 1.4341529190336986, 1.1136770548807582, 2.1689938822349957, 0.7481902145412989, 1.6042449983449742, 0.0777195141529225, 2.642139499687946, 2.176974927402937, 0.1620580554884282, 2.2516956387701232, 1.407494514336368, 1.0212041854605152, 2.040510545324021, 1.623851337979795, 0.0498828000221228, 1.9262977863905684, 1.6024192535784416, 2.1016930500675555, 0.9665074245478105, 3.7767773549687487, 2.1466813951729056]|-1335.0726331552048123|      8.00000000|[618, 201, 7, 21]                                                          |  | used linear model with 117 points | iterate success | actual_k=16
       8|[0.6767473206145405, -1.0651313773450175, 0.9762534961189523, 0.6946400749073474, -2.0158496209218937, -0.9464147525245676, -1.18175075219445, -0.8367121948800343, 1.380380107497431, -1.3002096738434648, 1.3833791082893907, -1.0807449971547272, 1.1968566067988338, 1.3813465583851963, 1.1847705578301928, -1.296682071201218, -1.0870743487455778, -1.0629545815257302, -0.0542966399615675, -1.1827800461909241, -0.5102464372016575, -0.0128574308801987, 1.7816396882201893, 0.1140722572521536, 1.6649863663717697, 1.4473266044353446, 1.0794094879529244, -0.6480392998070501, 2.0544238485593254, -1.0147017105570844, 0.6267103905729037, 1.5716277096688482, -1.5033371859734477, 1.680540953962523, -0.065630164753329, -0.2015585736262321, 1.2059403130487782, -0.988940627711631, 1.1277428362804542, 1.6492082408026105, 1.0534639263429095, 2.0561139318383335, 1.9109133302089978, 0.8733550896620808, -0.7914299057959772, -1.009167086232693, 0.4998378467021473, 0.01255918687981, 1.3565177462121767, 0.4701526115060617, 0.4770317619094441, 1.9506598323307789, 1.265600328760714, 1.5529050885253517, 2.534677365988111, 1.6537873306763107, -1.0463505418167147, 0.7557719503817166, 0.6757535873573342, 0.4308993883540578, 1.1232362929001705, -0.8440898514861536, -0.1077622653638553, 0.7412420205354633, 1.289444737744891, 0.5676148422546192, 1.138310166580801, 0.9577703354711499, 1.7944978212712805, 2.3132806703692816, 0.397710862757415, 1.0014911563415583, 1.9686019716000211, 1.432080382963894, 2.2980839793382297, 0.7252736773708787, 1.4423744355667591, 1.9720737858280477, 1.6972709859507882, 1.4341529190336986, 1.1136770548807582, 2.1689938822349957, 0.7481902145412989, 1.6042449983449742, 0.0777195141529225, 2.642139499687946, 2.176974927402937, 0.1620580554884282, 2.2516956387701232, 1.407494514336368, 1.0212041854605152, 2.040510545324021, 1.623851337979795, 0.0498828000221228, 1.9262977863905684, 1.6024192535784416, 2.1016930500675555, 0.9665074245478105, 3.7767773549687487, 2.1466813951729056]|-1335.0726331552048123|      4.00000000|[705, 231, 8, 24]                                                          |  | used linear model with 117 points | iterate failure | actual_k=16
       9|[0.6767473206145405, -1.0651313773450175, 0.9762534961189523, 0.6946400749073474, -2.0158496209218937, -0.9464147525245676, -1.18175075219445, -0.8367121948800343, 1.380380107497431, -1.3002096738434648, 1.3833791082893907, -1.0807449971547272, 1.1968566067988338, 1.3813465583851963, 1.1847705578301928, -1.296682071201218, -1.0870743487455778, -1.0629545815257302, -0.0542966399615675, -1.1827800461909241, -0.5102464372016575, -0.0128574308801987, 1.7816396882201893, 0.1140722572521536, 1.6649863663717697, 1.4473266044353446, 1.0794094879529244, -0.6480392998070501, 2.0544238485593254, -1.0147017105570844, 0.6267103905729037, 1.5716277096688482, -1.5033371859734477, 1.680540953962523, -0.065630164753329, -0.2015585736262321, 1.2059403130487782, -0.988940627711631, 1.1277428362804542, 1.6492082408026105, 1.0534639263429095, 2.0561139318383335, 1.9109133302089978, 0.8733550896620808, -0.7914299057959772, -1.009167086232693, 0.4998378467021473, 0.01255918687981, 1.3565177462121767, 0.4701526115060617, 0.4770317619094441, 1.9506598323307789, 1.265600328760714, 1.5529050885253517, 2.534677365988111, 1.6537873306763107, -1.0463505418167147, 0.7557719503817166, 0.6757535873573342, 0.4308993883540578, 1.1232362929001705, -0.8440898514861536, -0.1077622653638553, 0.7412420205354633, 1.289444737744891, 0.5676148422546192, 1.138310166580801, 0.9577703354711499, 1.7944978212712805, 2.3132806703692816, 0.397710862757415, 1.0014911563415583, 1.9686019716000211, 1.432080382963894, 2.2980839793382297, 0.7252736773708787, 1.4423744355667591, 1.9720737858280477, 1.6972709859507882, 1.4341529190336986, 1.1136770548807582, 2.1689938822349957, 0.7481902145412989, 1.6042449983449742, 0.0777195141529225, 2.642139499687946, 2.176974927402937, 0.1620580554884282, 2.2516956387701232, 1.407494514336368, 1.0212041854605152, 2.040510545324021, 1.623851337979795, 0.0498828000221228, 1.9262977863905684, 1.6024192535784416, 2.1016930500675555, 0.9665074245478105, 3.7767773549687487, 2.1466813951729056]|-1335.0726331552048123|      2.00000000|[793, 260, 9, 27]                                                          |  | used linear model with 117 points | iterate failure | actual_k=16
      10|[0.5477213238334057, -0.5891580319277478, 0.9016531656888563, 0.7699037172513964, -2.146333152807629, -1.1980412393321545, -1.1616163671442923, -0.9900451852769763, 1.465771139930202, -1.1915215938516892, 1.6239835793715114, -0.9706619671704665, 1.2314315940667033, 1.2068035221344366, 1.0692051321577558, -1.251478132705243, -1.061008827173847, -1.0203174877676118, 0.3716262374043479, -1.1353227489109314, -0.838960932214608, -0.3564034866349519, 1.7540898574126305, 0.3081210968631317, 1.7990185105765641, 1.3057250937985312, 0.9860522355312915, -0.9113354189158102, 2.3678052856491387, -0.8698823353083573, 0.8445403983726393, 1.4440491331336727, -1.428751278325994, 1.7607833249144624, -0.0836622357267804, -0.4003797339226688, 0.9509858382974857, -0.974037193075978, 1.1808976361349253, 1.8174110673400656, 0.8721842795440528, 2.072601825542766, 1.751713435213161, 0.988013971361638, -1.1371734848924577, -1.0071729740617021, 1.0451647472011958, 0.1037605154871098, 1.0552420710629637, 0.5757085491643816, 0.6330075233943914, 1.8681089645671425, 1.2333809073856221, 1.7074101226495855, 2.1154577758845163, 1.7493197157335185, -1.0327906316394517, 1.065454171766853, 0.9991259124525637, 0.6834633312032767, 1.079834339943578, -0.9870804045956437, -0.1524059514038067, 0.8855048241794865, 1.3620082262293884, 0.8275359052668168, 1.3035768392941223, 0.8646932710173785, 1.8416834283069918, 2.376574115308702, 0.6225188646297297, 0.755460520633936, 2.2737123600034748, 1.4322319515525783, 2.0815095058198216, 0.7894904855868784, 1.590087904804941, 2.10194646376708, 1.3822300043974733, 1.309167772850156, 1.0238041876258477, 1.9092913754585727, 1.2836763455798859, 1.5620072172812431, 0.4261522275453765, 2.454928733831831, 2.278470998107286, 0.1232006547067795, 1.9520036634319664, 1.3983061368129437, 0.8878805667738835, 2.1697600435230493, 1.9084702171705024, 0.2008966882929656, 2.1946650555519986, 1.459705624579303, 1.9789934141953929, 0.9859694199964663, 3.8213795298388384, 2.3995535097548726]|-1533.2900826761003827|      4.00000000|[882, 288, 10, 30]                                                         |  | used linear model with 117 points | iterate success | actual_k=16
      11|[0.5477213238334057, -0.5891580319277478, 0.9016531656888563, 0.7699037172513964, -2.146333152807629, -1.1980412393321545, -1.1616163671442923, -0.9900451852769763, 1.465771139930202, -1.1915215938516892, 1.6239835793715114, -0.9706619671704665, 1.2314315940667033, 1.2068035221344366, 1.0692051321577558, -1.251478132705243, -1.061008827173847, -1.0203174877676118, 0.3716262374043479, -1.1353227489109314, -0.838960932214608, -0.3564034866349519, 1.7540898574126305, 0.3081210968631317, 1.7990185105765641, 1.3057250937985312, 0.9860522355312915, -0.9113354189158102, 2.3678052856491387, -0.8698823353083573, 0.8445403983726393, 1.4440491331336727, -1.428751278325994, 1.7607833249144624, -0.0836622357267804, -0.4003797339226688, 0.9509858382974857, -0.974037193075978, 1.1808976361349253, 1.8174110673400656, 0.8721842795440528, 2.072601825542766, 1.751713435213161, 0.988013971361638, -1.1371734848924577, -1.0071729740617021, 1.0451647472011958, 0.1037605154871098, 1.0552420710629637, 0.5757085491643816, 0.6330075233943914, 1.8681089645671425, 1.2333809073856221, 1.7074101226495855, 2.1154577758845163, 1.7493197157335185, -1.0327906316394517, 1.065454171766853, 0.9991259124525637, 0.6834633312032767, 1.079834339943578, -0.9870804045956437, -0.1524059514038067, 0.8855048241794865, 1.3620082262293884, 0.8275359052668168, 1.3035768392941223, 0.8646932710173785, 1.8416834283069918, 2.376574115308702, 0.6225188646297297, 0.755460520633936, 2.2737123600034748, 1.4322319515525783, 2.0815095058198216, 0.7894904855868784, 1.590087904804941, 2.10194646376708, 1.3822300043974733, 1.309167772850156, 1.0238041876258477, 1.9092913754585727, 1.2836763455798859, 1.5620072172812431, 0.4261522275453765, 2.454928733831831, 2.278470998107286, 0.1232006547067795, 1.9520036634319664, 1.3983061368129437, 0.8878805667738835, 2.1697600435230493, 1.9084702171705024, 0.2008966882929656, 2.1946650555519986, 1.459705624579303, 1.9789934141953929, 0.9859694199964663, 3.8213795298388384, 2.3995535097548726]|-1533.2900826761003827|      2.00000000|[971, 316, 11, 33]                                                         |  | used linear model with 117 points | iterate failure | actual_k=16
