k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0901537363414434, -0.0654410338311028, 0.0823109724418531, -0.0146015886813753, -0.0692213854768157, -0.0027839817080773, 0.1315643116186057, -0.0533092161350521, 0.1660273293525601, -0.0231943547960095, 0.1304827225029814, 0.0443450266337921, 0.0446948689704655, 0.0625542604903127, 0.27564281711278, 0.0718331902608246, 0.0713243238615097, 0.2571250026155891, 0.143457509697266, 0.1407751949759786, 0.2168261366307371, 0.2307267386191959, 0.1275914853152622, 0.5125414539697182, 0.3686766740692109, 0.2266661217755544, 0.306542252833675, 0.3083337393067582, 0.2855280837816263, 0.258619259734797, 0.4319358093658777, 0.4002082255579011, 0.4348378247548108, 0.3123717044342866, 0.1505503706174836, 0.4163551315538327, 0.3847886451680064, 0.3886490442583417, 0.3514832833993179, 0.5321590983395457, 0.4450931210552793, 0.4673466153911469, 0.4900622165430513, 0.2987936740194695, 0.3930726440934956, 0.4142311446054889, 0.5342530262679311, 0.4892201277033087, 0.4614039996867464, 0.5612934339769765, 0.4191955227868277, 0.5953644800768273, 0.5231961550267581, 0.4944367911162434, 0.5578841971840113, 0.3746370171356134, 0.7412383236232377, 0.6725619654645625, 0.7302157489165425, 0.6523754883121808, 0.640841789597853, 0.638639195495781, 0.6047659936804843, 0.6199295822429031, 0.6420773994658, 0.6331013255594242, 0.6483931957810802, 0.7448467390634055, 0.8083299297264942, 0.5910711639113514, 0.8180356595039636, 0.7035792658803194, 0.8550050240641176, 0.7049266026990655, 0.8157499508138427, 0.9087004790502875, 0.7723125141252871, 0.7353948788488129, 0.8874530395598159, 0.8570570605562549, 0.6991028972590344, 0.9174893975472675, 0.9113470208519734, 0.8782388688042916, 0.7984036550980292, 0.8366701942039984, 0.98597852900154, 0.8745736181748814, 0.8766894766477602, 1.0860525048473266, 0.9768737765154353, 1.0128558027303611, 1.1314849356488177, 1.151164090701656, 1.2423368506232548, 1.1072605287149913, 1.2171035168360103, 1.1277697951611247, 1.0059700407566565, 1.1755201978143959]|-107.5839246376626619|      2.00000000|[92, 9, 1, 3]                                                              |  | used linear model with 101 points | iterate success | actual_k=8
       2|[-0.0020281799736276, 0.0706027578521192, 0.130169547861188, 0.284084549908443, 0.172565220342482, -0.0544916030188459, -0.1284308722966094, -0.32656459823929, 0.3504545680466105, -0.5445953656809103, 0.1216852302049301, 0.1907285758703534, 0.3539624677706092, -0.1368220810025946, 0.2604879301379462, -0.0071728258528484, 0.1656015070959584, 0.3688755978035779, 0.4051441568806435, -0.1690112483333779, 0.3857556486252556, 0.1273221353344358, 0.0006711998794283, 0.2519463867110447, 0.3166026830220998, 0.3724624002077617, 0.3894986047698069, 0.2857888705913207, 0.7284264616490617, 0.3595463307245466, 0.5267200937173007, 0.4744432798803514, 0.16847391022144, 0.3838022570964206, 0.0282066753099482, 0.8024408107295171, 0.6387208067426441, 0.1372947173694283, 0.522378615504986, 0.6473366329328, 0.4991179690522276, 0.4808144820728889, 0.6942222207628177, 0.2266728301401488, 0.5354251408956324, 0.1896509182857641, 0.7083546682457523, 0.7555685322409692, 0.3187348722663925, 0.7954293340027029, 0.4061690802651398, 0.6919079983618038, 0.5660062758906146, 0.6009692433570819, 0.3871850497820388, 0.5378755755178186, 0.9532863134562204, 0.9089501011459882, 0.927917169462165, 0.7244518296274272, 0.5731471317707392, 0.5743227142356045, 0.3565672118145901, 0.6613704997362295, 0.873502348935072, 0.580252002513018, 0.418675564350487, 0.4616972378791794, 0.8756563079224186, 0.4348247672904849, 0.9028302649214918, 0.8652489717683749, 0.864583202418371, 0.9299960878004405, 0.9125562089090306, 1.2361061412255674, 0.7959976307229206, 0.7244834398592692, 0.9950699808127335, 0.8596361741002565, 0.7842759354321387, 0.8449419859905327, 0.9367955250822889, 0.9303537706599619, 0.8716352830268677, 0.835433268344448, 1.0267392935485815, 1.092870749175677, 1.1626161089630136, 1.3686969565463958, 1.3025797648355226, 1.6227357736930024, 1.287105220624772, 1.461538435681311, 1.5596339786184832, 1.0884186320634988, 1.5232980374242187, 1.4195405585554584, 1.2567351964435203, 1.3752373659741972]|-284.3166024096699402|      4.00000000|[182, 20, 2, 6]                                                            |  | used linear model with 101 points | iterate success | actual_k=8
       3|[-0.1790225183048204, 0.1563315800234698, 0.7651999930585685, 0.1694724758674795, -0.738369192599956, -0.3951813827663105, 0.275526433429014, -0.308010435998944, 0.5560999691551528, -1.0599449990606125, -0.1259863443149764, 0.169863941760327, 0.3659844835175756, 0.2373259839634708, 0.4351657280539619, 0.1198031076068948, -0.4292039636196159, 0.8219991888313123, 0.5508092598649277, -0.2075237302230044, 0.4074717551002423, 0.4175492418038115, -0.251144510690513, 0.9745297988573892, 0.7378426202753198, 0.5355116759766858, 0.5974562190077064, -0.014015122962703, 1.047062997338167, -0.1283703189791905, 0.1189566931520714, 0.4632961144609073, -0.1113838615400938, 0.4209087313734439, 0.2895471968408602, 0.5826445583940196, 0.9830636240982307, -0.3206459342242435, 0.9644117049143248, 0.8004745000955249, 1.8820492954652888, 0.8197930638318958, 0.9858389002187211, 0.0004827850936706, -0.0011743765677389, -0.3345265749461963, 1.3362454850559062, 0.6146078667945094, 0.2316557636720889, 0.9454852054791406, 0.3187365858675704, 0.6154721413040533, 0.4673422766338866, 0.9729392852451841, 0.4293564060014577, 0.8339081348555031, 1.3143843350626123, 1.450896239253231, 1.2841964351922852, 1.2541774832640669, 1.4705443956318378, 0.5928158103960006, 0.2607642108148214, 0.5415498800159124, 1.2295414732993446, 0.6336898138673344, 0.5601435574335312, 0.9780619858267161, 1.2477161281305085, 0.4138636444189769, 0.6858939811601109, 0.6818836870679782, 0.6871340989161346, 0.8926460251176883, 0.6463594925487859, 1.6981778682662356, 0.9050822047675188, 0.8671290989661463, 1.189999487669628, 0.8115400211553693, 1.329887053004394, 1.4214411922152645, 1.7864420099992486, 1.6655508328375188, 0.1651486900330444, 1.2435352601110146, 0.7306812370170457, 1.4518365010409804, 1.3481037299394565, 1.5354389221633276, 1.184491252921267, 1.9986978998867126, 1.3715210306726602, 2.201051686304105, 1.8637655683014043, 1.5559745445801691, 1.5580302667446104, 1.4488947413886206, 2.0573344885135594, 2.0326642033173012]|-700.5204086303115218|      8.00000000|[269, 34, 3, 9]                                                            |  | used linear model with 101 points | iterate success | actual_k=8
       4|[0.7501771086656535, 0.0059539921784731, 1.9120650709880442, -0.3793344777412386, -2.006498637917944, -0.3624121715422836, 0.476212230752575, -0.977910119287789, 2.8224726244983, -1.9598582395952964, 1.194128312360407, -0.418386450179374, 0.5240280942335654, 0.6957587074003151, 0.7216168063136517, -1.0027316572005398, -1.8032291363415394, 0.5038808751545305, 0.5200594688733147, -1.9483624837763232, -0.7733720787824319, 0.9837362029517899, 2.240707161003666, 0.1708494333326048, 1.1811350747096192, 0.1543699915801405, 1.7443922498572217, -0.6492019295925217, 2.3367392175324557, -0.8074508337231099, -0.8554770243367378, 0.4010062425128447, -0.9119206791352756, 1.6056423385260805, -0.0871247551022267, 0.1491857309699828, 1.3095567272509019, -1.800233979154068, 0.1886989224664737, 1.5418425917889929, 1.985496419500991, 0.6904158015667922, 1.1948689108910169, -0.4782776780411301, -0.2293352910768164, -0.4123920583872252, -0.210851418265924, -0.3046219263037956, 0.2827759644747025, 1.1677512460095503, 0.2098210059530811, 1.510848378743873, 0.3954149037164005, 1.1686003343064963, 1.36717712492875, 1.5731436811646908, 0.8254614209365947, 0.7741780105647017, 1.162030926255409, 0.8826343567692263, 2.216161151488329, 0.7107695374395608, 0.4456470684310233, 1.1215293766487666, 1.2777840397034315, 0.6156654812130073, 1.7834710163986516, 2.109844316799876, 2.271730273686709, 0.4537151499471724, 0.5057740277177389, 0.7270892653362622, 1.654049836706529, 1.9263107513343267, 1.9846633197873271, 1.959330514419228, 1.1548572290284578, 0.9652530950814528, 0.9864228883273796, 0.4804010244521053, 1.5103763503602976, 0.9266792488996989, 1.4418254839636893, 2.8319877575025285, 0.221182838124457, 1.771829627629622, 0.9332798667285934, -0.2631705318250619, 1.781907111356448, 1.9256289606947323, 1.4493538205817345, 2.1883015888020165, 2.219356950785862, 0.9435990520493673, 2.8353529299756763, 1.1904130941181967, 1.6191520572519942, 0.6968968493862676, 2.417545973402129, 1.8949753892243]|-1103.3783851499556476|     16.00000000|[358, 46, 4, 12]                                                           |  | used linear model with 101 points | iterate success | actual_k=8
       5|[0.7501771086656535, 0.0059539921784731, 1.9120650709880442, -0.3793344777412386, -2.006498637917944, -0.3624121715422836, 0.476212230752575, -0.977910119287789, 2.8224726244983, -1.9598582395952964, 1.194128312360407, -0.418386450179374, 0.5240280942335654, 0.6957587074003151, 0.7216168063136517, -1.0027316572005398, -1.8032291363415394, 0.5038808751545305, 0.5200594688733147, -1.9483624837763232, -0.7733720787824319, 0.9837362029517899, 2.240707161003666, 0.1708494333326048, 1.1811350747096192, 0.1543699915801405, 1.7443922498572217, -0.6492019295925217, 2.3367392175324557, -0.8074508337231099, -0.8554770243367378, 0.4010062425128447, -0.9119206791352756, 1.6056423385260805, -0.0871247551022267, 0.1491857309699828, 1.3095567272509019, -1.800233979154068, 0.1886989224664737, 1.5418425917889929, 1.985496419500991, 0.6904158015667922, 1.1948689108910169, -0.4782776780411301, -0.2293352910768164, -0.4123920583872252, -0.210851418265924, -0.3046219263037956, 0.2827759644747025, 1.1677512460095503, 0.2098210059530811, 1.510848378743873, 0.3954149037164005, 1.1686003343064963, 1.36717712492875, 1.5731436811646908, 0.8254614209365947, 0.7741780105647017, 1.162030926255409, 0.8826343567692263, 2.216161151488329, 0.7107695374395608, 0.4456470684310233, 1.1215293766487666, 1.2777840397034315, 0.6156654812130073, 1.7834710163986516, 2.109844316799876, 2.271730273686709, 0.4537151499471724, 0.5057740277177389, 0.7270892653362622, 1.654049836706529, 1.9263107513343267, 1.9846633197873271, 1.959330514419228, 1.1548572290284578, 0.9652530950814528, 0.9864228883273796, 0.4804010244521053, 1.5103763503602976, 0.9266792488996989, 1.4418254839636893, 2.8319877575025285, 0.221182838124457, 1.771829627629622, 0.9332798667285934, -0.2631705318250619, 1.781907111356448, 1.9256289606947323, 1.4493538205817345, 2.1883015888020165, 2.219356950785862, 0.9435990520493673, 2.8353529299756763, 1.1904130941181967, 1.6191520572519942, 0.6968968493862676, 2.417545973402129, 1.8949753892243]|-1103.3783851499556476|      8.00000000|[448, 57, 5, 15]                                                           |  | used linear model with 101 points | iterate failure | actual_k=8
       6|[0.7501771086656535, 0.0059539921784731, 1.9120650709880442, -0.3793344777412386, -2.006498637917944, -0.3624121715422836, 0.476212230752575, -0.977910119287789, 2.8224726244983, -1.9598582395952964, 1.194128312360407, -0.418386450179374, 0.5240280942335654, 0.6957587074003151, 0.7216168063136517, -1.0027316572005398, -1.8032291363415394, 0.5038808751545305, 0.5200594688733147, -1.9483624837763232, -0.7733720787824319, 0.9837362029517899, 2.240707161003666, 0.1708494333326048, 1.1811350747096192, 0.1543699915801405, 1.7443922498572217, -0.6492019295925217, 2.3367392175324557, -0.8074508337231099, -0.8554770243367378, 0.4010062425128447, -0.9119206791352756, 1.6056423385260805, -0.0871247551022267, 0.1491857309699828, 1.3095567272509019, -1.800233979154068, 0.1886989224664737, 1.5418425917889929, 1.985496419500991, 0.6904158015667922, 1.1948689108910169, -0.4782776780411301, -0.2293352910768164, -0.4123920583872252, -0.210851418265924, -0.3046219263037956, 0.2827759644747025, 1.1677512460095503, 0.2098210059530811, 1.510848378743873, 0.3954149037164005, 1.1686003343064963, 1.36717712492875, 1.5731436811646908, 0.8254614209365947, 0.7741780105647017, 1.162030926255409, 0.8826343567692263, 2.216161151488329, 0.7107695374395608, 0.4456470684310233, 1.1215293766487666, 1.2777840397034315, 0.6156654812130073, 1.7834710163986516, 2.109844316799876, 2.271730273686709, 0.4537151499471724, 0.5057740277177389, 0.7270892653362622, 1.654049836706529, 1.9263107513343267, 1.9846633197873271, 1.959330514419228, 1.1548572290284578, 0.9652530950814528, 0.9864228883273796, 0.4804010244521053, 1.5103763503602976, 0.9266792488996989, 1.4418254839636893, 2.8319877575025285, 0.221182838124457, 1.771829627629622, 0.9332798667285934, -0.2631705318250619, 1.781907111356448, 1.9256289606947323, 1.4493538205817345, 2.1883015888020165, 2.219356950785862, 0.9435990520493673, 2.8353529299756763, 1.1904130941181967, 1.6191520572519942, 0.6968968493862676, 2.417545973402129, 1.8949753892243]|-1103.3783851499556476|      4.00000000|[536, 70, 6, 18]                                                           |  | used linear model with 101 points | iterate failure | actual_k=8
       7|[0.3593218684804207, 0.0124754059745343, 1.521915549938257, -1.0193449803274084, -1.9775085388440943, -0.7526654830531707, 1.3658918340049733, -1.0384254484464517, 2.2488457928522902, -1.5874784335970842, 1.4284827355929335, -0.961816914965127, 0.4391000958308273, 1.5348287054815586, 0.8804122094563744, -1.0778153041860425, -1.6405241911288235, 0.5579528377727405, 1.0453937386382988, -1.9392832918803813, -1.0567066488359709, 0.9164403948689425, 2.192375931637099, 0.973802954988903, 1.2889101685567432, 1.1126945844210552, 1.3776506391330017, -0.7914456655298167, 2.0136769530533583, -1.5721028157922845, -1.3014673359790816, 0.1483020864851967, -1.392275870751995, 1.625882060396627, -0.0605113699854812, 0.3855020601615652, 1.5692856722792927, -1.568617891122387, 0.2565448438948716, 1.0801078035119696, 2.3282370363512337, 1.8377171526309262, 1.7799055923499627, -0.438768645570095, -0.9447994803799573, -0.7161068752548131, -0.2154364511183136, -0.3250579576428322, -0.1204200158123319, 1.5343782055972894, 0.959115179639854, 2.1849152196695707, 0.4678140501517795, 1.293062499025018, 1.2107997212907535, 1.407766368882327, 0.6891472291651318, 0.9834769495850226, 1.3331603012600326, 1.4950759410294565, 2.3498400768376797, 0.3243740550760325, 0.8595936840061156, 1.3754244776834603, 1.8408066114633266, 0.9115066836559931, 1.1765479580500626, 1.7613450709321796, 1.9476969196111154, 1.1706785783548554, 0.5512974394408294, 0.820856467661323, 1.6023632510181778, 1.7793512674481164, 2.079402085985167, 2.239986249847708, 1.2223111687936523, 1.482755875765922, 1.4610412188192616, 0.4536863591926087, 1.6377149277498475, 0.967098811051211, 0.9087506983434379, 2.9616193706296743, 0.0468971293606511, 2.0679710860747105, 1.0023707799226722, -0.2626023122092725, 2.25462124864765, 1.8828213753923573, 1.5749142530241473, 2.445193605312914, 1.7350762347086315, 0.9300128562846404, 2.7325026455516586, 1.8512523599138944, 0.8233242456917321, 0.7742041095723998, 2.862643035207765, 1.703914304849521]|-1278.1682584926370509|      8.00000000|[625, 82, 7, 21]                                                           |  | used linear model with 101 points | iterate success | actual_k=8
       8|[0.3593218684804207, 0.0124754059745343, 1.521915549938257, -1.0193449803274084, -1.9775085388440943, -0.7526654830531707, 1.3658918340049733, -1.0384254484464517, 2.2488457928522902, -1.5874784335970842, 1.4284827355929335, -0.961816914965127, 0.4391000958308273, 1.5348287054815586, 0.8804122094563744, -1.0778153041860425, -1.6405241911288235, 0.5579528377727405, 1.0453937386382988, -1.9392832918803813, -1.0567066488359709, 0.9164403948689425, 2.192375931637099, 0.973802954988903, 1.2889101685567432, 1.1126945844210552, 1.3776506391330017, -0.7914456655298167, 2.0136769530533583, -1.5721028157922845, -1.3014673359790816, 0.1483020864851967, -1.392275870751995, 1.625882060396627, -0.0605113699854812, 0.3855020601615652, 1.5692856722792927, -1.568617891122387, 0.2565448438948716, 1.0801078035119696, 2.3282370363512337, 1.8377171526309262, 1.7799055923499627, -0.438768645570095, -0.9447994803799573, -0.7161068752548131, -0.2154364511183136, -0.3250579576428322, -0.1204200158123319, 1.5343782055972894, 0.959115179639854, 2.1849152196695707, 0.4678140501517795, 1.293062499025018, 1.2107997212907535, 1.407766368882327, 0.6891472291651318, 0.9834769495850226, 1.3331603012600326, 1.4950759410294565, 2.3498400768376797, 0.3243740550760325, 0.8595936840061156, 1.3754244776834603, 1.8408066114633266, 0.9115066836559931, 1.1765479580500626, 1.7613450709321796, 1.9476969196111154, 1.1706785783548554, 0.5512974394408294, 0.820856467661323, 1.6023632510181778, 1.7793512674481164, 2.079402085985167, 2.239986249847708, 1.2223111687936523, 1.482755875765922, 1.4610412188192616, 0.4536863591926087, 1.6377149277498475, 0.967098811051211, 0.9087506983434379, 2.9616193706296743, 0.0468971293606511, 2.0679710860747105, 1.0023707799226722, -0.2626023122092725, 2.25462124864765, 1.8828213753923573, 1.5749142530241473, 2.445193605312914, 1.7350762347086315, 0.9300128562846404, 2.7325026455516586, 1.8512523599138944, 0.8233242456917321, 0.7742041095723998, 2.862643035207765, 1.703914304849521]|-1278.1682584926370509|      4.00000000|[714, 94, 8, 24]                                                           |  | used linear model with 101 points | iterate failure | actual_k=8
       9|[0.717637886187018, 0.006154219335341, 1.3773503584946876, -1.0795895693358997, -1.8726376460904703, -1.2478324270658443, 1.127882107114049, -1.414836923167862, 2.6262100365073393, -1.5224748507284458, 1.3969989456079699, -1.4817907336712142, 0.8560131962961974, 2.0840772518780932, 0.5578493094199114, -1.6366326945749834, -1.2430000076309582, 1.0979156602008486, 1.463892014525357, -1.938040620152966, -1.695329463690501, 1.474637832488742, 1.9003889469762614, 1.654542177801774, 1.6482539628610398, 1.2584162557971055, 0.8652599508820027, -1.1948155648266932, 2.0074094939811884, -1.8136032910300761, -0.4113260361175917, 0.4441125311797999, -1.1057975558655175, 1.2981837244773566, -0.0445377303313708, 0.9606357854771514, 0.6052106816963566, -1.2826220308110188, 0.8287908360303959, 0.933640346091168, 2.0095120935851964, 1.8667888247885822, 2.014521137895903, -0.9911471851867922, -0.850020062328911, -0.7515815832289382, -0.0564141249385902, -1.1207535210958162, -0.6948653965245903, 2.0226261579163283, 1.2307365227856026, 1.691821277482593, 1.0991133660010168, 1.488306815444588, 1.430482631792602, 0.8226092909381585, 0.7615472484306537, 0.552042777949227, 1.6620385517796405, 2.321912906882166, 1.8072551075983792, 0.1460014550912161, 0.5935735358009953, 0.9719165359759252, 1.4099979230108226, 0.7389208139746345, 0.9734298594090127, 1.6866048899474282, 1.793221328112647, 1.5465063316022136, 0.4241299565026808, 1.4568621901809315, 1.034273124018044, 1.777834319214429, 1.7590703348715717, 1.9768472520780835, 1.2570681357905336, 1.8360969549873656, 1.9922730567259666, 0.6543150995308751, 2.1358864575210657, 1.8247190570505158, 0.9678767450026184, 2.5296337814617176, -0.1481233294612821, 1.9584301840446947, 1.1529343186068375, -0.3367918066971681, 2.260277077913825, 1.518543699008089, 2.0288494594539177, 2.689868449254421, 1.3212208013334057, 0.8018549271999319, 2.301814229602032, 1.5678948999944922, 1.0131531518920678, 0.9921182309551964, 2.222458207406907, 1.8451221910091733]|-1433.6983416073774151|      8.00000000|[800, 109, 9, 27]                                                          |  | used linear model with 101 points | iterate success | actual_k=8
      10|[0.717637886187018, 0.006154219335341, 1.3773503584946876, -1.0795895693358997, -1.8726376460904703, -1.2478324270658443, 1.127882107114049, -1.414836923167862, 2.6262100365073393, -1.5224748507284458, 1.3969989456079699, -1.4817907336712142, 0.8560131962961974, 2.0840772518780932, 0.5578493094199114, -1.6366326945749834, -1.2430000076309582, 1.0979156602008486, 1.463892014525357, -1.938040620152966, -1.695329463690501, 1.474637832488742, 1.9003889469762614, 1.654542177801774, 1.6482539628610398, 1.2584162557971055, 0.8652599508820027, -1.1948155648266932, 2.0074094939811884, -1.8136032910300761, -0.4113260361175917, 0.4441125311797999, -1.1057975558655175, 1.2981837244773566, -0.0445377303313708, 0.9606357854771514, 0.6052106816963566, -1.2826220308110188, 0.8287908360303959, 0.933640346091168, 2.0095120935851964, 1.8667888247885822, 2.014521137895903, -0.9911471851867922, -0.850020062328911, -0.7515815832289382, -0.0564141249385902, -1.1207535210958162, -0.6948653965245903, 2.0226261579163283, 1.2307365227856026, 1.691821277482593, 1.0991133660010168, 1.488306815444588, 1.430482631792602, 0.8226092909381585, 0.7615472484306537, 0.552042777949227, 1.6620385517796405, 2.321912906882166, 1.8072551075983792, 0.1460014550912161, 0.5935735358009953, 0.9719165359759252, 1.4099979230108226, 0.7389208139746345, 0.9734298594090127, 1.6866048899474282, 1.793221328112647, 1.5465063316022136, 0.4241299565026808, 1.4568621901809315, 1.034273124018044, 1.777834319214429, 1.7590703348715717, 1.9768472520780835, 1.2570681357905336, 1.8360969549873656, 1.9922730567259666, 0.6543150995308751, 2.1358864575210657, 1.8247190570505158, 0.9678767450026184, 2.5296337814617176, -0.1481233294612821, 1.9584301840446947, 1.1529343186068375, -0.3367918066971681, 2.260277077913825, 1.518543699008089, 2.0288494594539177, 2.689868449254421, 1.3212208013334057, 0.8018549271999319, 2.301814229602032, 1.5678948999944922, 1.0131531518920678, 0.9921182309551964, 2.222458207406907, 1.8451221910091733]|-1433.6983416073774151|      4.00000000|[888, 122, 10, 30]                                                         |  | used linear model with 101 points | iterate failure | actual_k=8
      11|[0.5957462834360312, -0.6778789864845176, 1.4297999601938054, -0.7967606041011366, -2.326041277068988, -1.7983203301402, 1.1078195415718566, -1.6727053365872493, 2.6296560831273905, -0.7185598104146163, 2.0571093618558334, -1.5377211479999342, 1.143910323098853, 2.1727157932523093, 0.9764102196285167, -1.345329300218809, -1.555254876417595, 0.596484014126123, 1.594764947427403, -2.5059005147684656, -1.282777863852302, 0.9584449806240494, 1.9535643041463746, 1.348055701224467, 2.0373822025566994, 1.1104199688089078, 0.805149777451915, -2.036336451111003, 1.3941704702658706, -2.07373162586781, -0.5724390897409313, 0.9508440139014839, -1.329842954913893, 1.6379193521000703, 0.765561737728314, 1.1235176132068054, 0.5278704114757559, -0.9929773079683168, 1.2131137874792008, 0.6824694384633099, 2.039668700657007, 2.114866647012385, 1.7974319971594708, -1.5816853081225526, -1.021725530572176, -1.1533087563388535, -0.2031495922836287, -1.7375886998718029, -1.124056540400943, 1.6948120546658716, 1.32077899941781, 1.9975575239413805, 1.765015829649066, 1.3715458739830984, 0.8604946805429224, 0.6221742845386069, 0.647112909889386, 0.9322914000700496, 1.76866518139793, 1.903999962361933, 2.102054804514908, 0.0317720698028697, 0.7825096254265338, 1.157175324043976, 1.0395898407013702, 1.0026337100060205, 1.2303392003895266, 1.4022117936861376, 1.889807091548383, 1.4860629957046754, -0.2180834044218568, 1.5858567221779736, 0.5514288395986968, 1.9990542953019959, 1.841749745705564, 0.9855982119447207, 1.110907772045146, 1.7385510861696019, 1.8358883776267823, -0.1664201573477141, 1.3265090309158118, 1.1197403858400525, 1.4576555729558498, 2.1851521678353754, -0.5981996349726191, 2.013183832422736, 1.0675929523344203, -0.6534503518373458, 2.8098251290987575, 1.7244339785032945, 2.5778645356832244, 1.8867123166265607, 1.6267011286384379, 0.6971899192734512, 2.0698155385793986, 1.7484035732044807, 1.7371565064060497, 1.030507232770681, 2.248694844232581, 2.0252231667615357]|-1525.4306607626119785|      8.00000000|[976, 135, 11, 33]                                                         |  | used linear model with 101 points | iterate success | actual_k=8
