k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5746005833410373, -0.0204632081027514, 1.9707584070492805, 0.727695949961503, -0.008474203240043, 1.940701491720098, 1.334694335150932, 0.1140756762388229, 2.1072673533261055, -0.1769828944460962, 0.0975770406987884, 2.2657965894322754, 1.018774038787198, -0.0542329545960777, 2.2187178343946776, 0.3209286810340024, 0.0234005650929278, 2.1798068941870183, 1.2227435707195644, 0.0702511906779831, 2.2572239815726247, 4.493066844270744, 0.110008713709774, 2.6399775567966945, 0.6847661673292393, -0.1038088930619304, 2.41992333862841, 4.267110286038158, 0.0755448370594859, 2.6058446319213364, 0.2871419610665824, -0.083497266762794, 2.939277841045889, 0.0878127177425752, -0.0389546381087556, 3.1315140256957297, 0.8324824728079865, 0.1259746388928262, 3.0687246564957484, 0.1954673237234101, -0.1939952695105982, 3.2157141416356807, 0.0331639099974241, 0.3107074883999129, 3.190066128910851, 1.192529177818917, -0.038830258236725, 3.280054460720748, 0.1875633729644554, 0.1188962298658647, 3.714869605035721, 0.0874439784306929, 0.0236590736601538, 3.686615675328506, -0.0224576551910291, 0.0973625278915511, 3.730085443372251, 0.2568487677713006, 0.03996092520207, 4.128360646490293, 0.3337304568858928, -0.0369508181014394, 4.125800751140074, 1.03549932884246, 0.0125027906967146, 4.218990670500457, 0.9628314835009555, -0.0810584618844651, 4.425469613773031, 0.6960597773237671, 0.0548777384224919, 4.476108331354113, 0.1931909677635143, 0.0315988965613889, 4.758316550010662, 0.471554994928894, 0.1066948231649889, 4.722920636493673, -0.1360458339793967, -0.143955502315455, 4.599668933939746, 0.1919457224631962, 0.1778660927631351, 4.963378839713791, 0.0931667938937419, 0.0580368286100818, 5.342905568904188, 0.1494704914430389, -0.0640079944840772, 5.4204304270699994, 0.0935480724996385, -0.0352615814086463, 2.5388377645138243, 0.0652072566773008, -0.1538234683275331, 3.8430014901564635, 0.1731467852632615, -0.0043006134479318, 5.176987576124755]|169989.2656250000000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[0.5746005833410373, -0.0204632081027514, 1.9707584070492805, 0.727695949961503, -0.008474203240043, 1.940701491720098, 1.334694335150932, 0.1140756762388229, 2.1072673533261055, -0.1769828944460962, 0.0975770406987884, 2.2657965894322754, 1.018774038787198, -0.0542329545960777, 2.2187178343946776, 0.3209286810340024, 0.0234005650929278, 2.1798068941870183, 1.2227435707195644, 0.0702511906779831, 2.2572239815726247, 4.493066844270744, 0.110008713709774, 2.6399775567966945, 0.6847661673292393, -0.1038088930619304, 2.41992333862841, 4.267110286038158, 0.0755448370594859, 2.6058446319213364, 0.2871419610665824, -0.083497266762794, 2.939277841045889, 0.0878127177425752, -0.0389546381087556, 3.1315140256957297, 0.8324824728079865, 0.1259746388928262, 3.0687246564957484, 0.1954673237234101, -0.1939952695105982, 3.2157141416356807, 0.0331639099974241, 0.3107074883999129, 3.190066128910851, 1.192529177818917, -0.038830258236725, 3.280054460720748, 0.1875633729644554, 0.1188962298658647, 3.714869605035721, 0.0874439784306929, 0.0236590736601538, 3.686615675328506, -0.0224576551910291, 0.0973625278915511, 3.730085443372251, 0.2568487677713006, 0.03996092520207, 4.128360646490293, 0.3337304568858928, -0.0369508181014394, 4.125800751140074, 1.03549932884246, 0.0125027906967146, 4.218990670500457, 0.9628314835009555, -0.0810584618844651, 4.425469613773031, 0.6960597773237671, 0.0548777384224919, 4.476108331354113, 0.1931909677635143, 0.0315988965613889, 4.758316550010662, 0.471554994928894, 0.1066948231649889, 4.722920636493673, -0.1360458339793967, -0.143955502315455, 4.599668933939746, 0.1919457224631962, 0.1778660927631351, 4.963378839713791, 0.0931667938937419, 0.0580368286100818, 5.342905568904188, 0.1494704914430389, -0.0640079944840772, 5.4204304270699994, 0.0935480724996385, -0.0352615814086463, 2.5388377645138243, 0.0652072566773008, -0.1538234683275331, 3.8430014901564635, 0.1731467852632615, -0.0043006134479318, 5.176987576124755]|169989.2656250000000000|      1.00000000|[131, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.6149352898810911, -0.1094756097510588, 1.9346127348059836, 0.6748457568791298, -0.1590419698887186, 1.9517319602782384, 1.2305195614682591, 0.0188049160195626, 2.271066277526398, -0.2570786513170854, 0.0505771934720846, 2.1802903744121127, 0.8979763064110375, -0.1005246487212974, 2.0926872797199576, 0.3148694761942483, 0.0849496212137888, 2.17064506837846, 1.197059219758443, -0.0939483013403916, 2.1999969067309686, 4.4114214632610995, 0.2867710177133043, 2.7347860150924244, 0.6941429391431461, -0.1361005527463874, 2.2042248023606996, 4.305869608797628, 0.1030302708073061, 2.7600556831885674, 0.3454745820886429, -0.065298426449118, 2.7876205861240306, 0.0584397447023153, -0.0589055171251278, 3.313788859335119, 0.7747444323254211, 0.2233205921478246, 3.1151592661599996, 0.2240435883461485, -0.1472252580693141, 3.228802773149302, 0.0825454548997221, 0.3633623356888348, 3.137740324413503, 1.1618947251468696, -0.1449296370073981, 3.284755765157302, -0.0554660010337996, 0.2837302800968864, 3.732506870497738, 0.2427749846254532, 0.0044015156632114, 3.8157406042709447, -0.0068001867552092, 0.1211883533317082, 3.677041154989141, 0.2099717545828593, 0.209323113508919, 4.05647788399202, 0.3718553248776176, -0.0687461867188855, 4.092634364201967, 1.0503635032050354, -0.0155060323207272, 4.447676059811735, 0.8593548994231445, 0.0283057346907571, 4.319313119964252, 0.4984115534352108, 0.1931642334041178, 4.563736685971181, 0.4596839727341475, -0.1003167889063756, 4.733737867873207, 0.5508744467509941, 0.036062539566704, 4.680846119487328, -0.0927915819981414, -0.3149421417784344, 4.787507450966224, 0.0160794285184271, 0.323030917376228, 4.9340995493507185, 0.108195799021826, -0.0134244971930339, 5.241953981411293, 0.2133107707507074, -0.0797208487975529, 5.4322529395164745, 0.1228407616959046, -0.1093233524064216, 2.440451063564489, -0.0091375334031216, -0.031433075719553, 3.947163533314641, 0.1822523099566165, 0.0056359190750296, 5.196583057076449]|98298.8046875000000000|      2.00000000|[157, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[0.845966767357712, -0.2452931525128405, 1.8227329391205478, 0.6455619908039364, -0.1306731011189614, 2.176130533617785, 0.9076177049848402, -0.0105974448716806, 2.3204141587091454, -0.2979888003740752, 0.1429827044636041, 1.79162345633369, 0.9580869545177665, -0.0497736918430367, 2.1036112571877243, 0.6082402847677935, 0.2275034170106692, 2.0826998691054146, 1.0466905574243637, 0.116854563945183, 2.3390163871523493, 4.4508345970469785, 0.4805580251020932, 2.8689204551509353, 1.0061603130995205, -0.1817367949421265, 2.0254491726591812, 4.231908222955662, 0.3230807456914994, 2.6050324808496286, 0.3886340448444819, -0.1159601790917539, 2.864955856276752, 0.0611905661964981, 0.0323762442600508, 3.7497938685486703, 0.648766326177663, 0.1946045436638125, 2.9667566483500445, 0.3218223753177979, -0.4320863918439791, 3.046692266612305, 0.2941610606318212, 0.4791317167284963, 2.916813099484938, 1.4149490015283666, -0.3677160213488572, 3.387241929801163, -0.1254528653255258, 0.2687181869139321, 3.649309589981133, 0.5019057550179968, 0.1794661111424494, 3.9317785175385853, 0.2162151251817067, 0.2233188121764797, 3.938878998154954, 0.1494167336592151, 0.0644990724924431, 4.025281415324579, 0.2202776781347867, 0.2458482043196748, 4.129763052694265, 0.8311070707001242, 0.4048854768593133, 4.402610104425516, 0.8489342720237919, 0.2075777372926074, 4.486430736567294, 0.1406793075857834, -0.0780613872128541, 4.604110592016309, 0.4018054161745305, -0.3741686416294406, 4.942243439240283, 0.2926851178287536, -0.4572156172536321, 4.6922020563482505, 0.2808066134840002, 0.0419341505045022, 4.853533197964617, -0.1953586385312164, 0.2800057820730103, 5.082833047968846, 0.1554344114982538, -0.0374601458270101, 5.027848574252962, 0.0407497203476213, -0.3362767366718689, 5.015874287364862, 0.1606092567636699, -0.2047366656699776, 2.7335288354952976, -0.0571660753598764, 0.1883155374700333, 4.365015022526162, 0.5914092138536611, 0.1505820426679845, 5.028478323493288]|35945.1367187500000000|      4.00000000|[196, 30, 0, 15]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | iterate success | actual_k=2
       5|[0.845966767357712, -0.2452931525128405, 1.8227329391205478, 0.6455619908039364, -0.1306731011189614, 2.176130533617785, 0.9076177049848402, -0.0105974448716806, 2.3204141587091454, -0.2979888003740752, 0.1429827044636041, 1.79162345633369, 0.9580869545177665, -0.0497736918430367, 2.1036112571877243, 0.6082402847677935, 0.2275034170106692, 2.0826998691054146, 1.0466905574243637, 0.116854563945183, 2.3390163871523493, 4.4508345970469785, 0.4805580251020932, 2.8689204551509353, 1.0061603130995205, -0.1817367949421265, 2.0254491726591812, 4.231908222955662, 0.3230807456914994, 2.6050324808496286, 0.3886340448444819, -0.1159601790917539, 2.864955856276752, 0.0611905661964981, 0.0323762442600508, 3.7497938685486703, 0.648766326177663, 0.1946045436638125, 2.9667566483500445, 0.3218223753177979, -0.4320863918439791, 3.046692266612305, 0.2941610606318212, 0.4791317167284963, 2.916813099484938, 1.4149490015283666, -0.3677160213488572, 3.387241929801163, -0.1254528653255258, 0.2687181869139321, 3.649309589981133, 0.5019057550179968, 0.1794661111424494, 3.9317785175385853, 0.2162151251817067, 0.2233188121764797, 3.938878998154954, 0.1494167336592151, 0.0644990724924431, 4.025281415324579, 0.2202776781347867, 0.2458482043196748, 4.129763052694265, 0.8311070707001242, 0.4048854768593133, 4.402610104425516, 0.8489342720237919, 0.2075777372926074, 4.486430736567294, 0.1406793075857834, -0.0780613872128541, 4.604110592016309, 0.4018054161745305, -0.3741686416294406, 4.942243439240283, 0.2926851178287536, -0.4572156172536321, 4.6922020563482505, 0.2808066134840002, 0.0419341505045022, 4.853533197964617, -0.1953586385312164, 0.2800057820730103, 5.082833047968846, 0.1554344114982538, -0.0374601458270101, 5.027848574252962, 0.0407497203476213, -0.3362767366718689, 5.015874287364862, 0.1606092567636699, -0.2047366656699776, 2.7335288354952976, -0.0571660753598764, 0.1883155374700333, 4.365015022526162, 0.5914092138536611, 0.1505820426679845, 5.028478323493288]|35945.1367187500000000|      2.00000000|[298, 46, 0, 23]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.845966767357712, -0.2452931525128405, 1.8227329391205478, 0.6455619908039364, -0.1306731011189614, 2.176130533617785, 0.9076177049848402, -0.0105974448716806, 2.3204141587091454, -0.2979888003740752, 0.1429827044636041, 1.79162345633369, 0.9580869545177665, -0.0497736918430367, 2.1036112571877243, 0.6082402847677935, 0.2275034170106692, 2.0826998691054146, 1.0466905574243637, 0.116854563945183, 2.3390163871523493, 4.4508345970469785, 0.4805580251020932, 2.8689204551509353, 1.0061603130995205, -0.1817367949421265, 2.0254491726591812, 4.231908222955662, 0.3230807456914994, 2.6050324808496286, 0.3886340448444819, -0.1159601790917539, 2.864955856276752, 0.0611905661964981, 0.0323762442600508, 3.7497938685486703, 0.648766326177663, 0.1946045436638125, 2.9667566483500445, 0.3218223753177979, -0.4320863918439791, 3.046692266612305, 0.2941610606318212, 0.4791317167284963, 2.916813099484938, 1.4149490015283666, -0.3677160213488572, 3.387241929801163, -0.1254528653255258, 0.2687181869139321, 3.649309589981133, 0.5019057550179968, 0.1794661111424494, 3.9317785175385853, 0.2162151251817067, 0.2233188121764797, 3.938878998154954, 0.1494167336592151, 0.0644990724924431, 4.025281415324579, 0.2202776781347867, 0.2458482043196748, 4.129763052694265, 0.8311070707001242, 0.4048854768593133, 4.402610104425516, 0.8489342720237919, 0.2075777372926074, 4.486430736567294, 0.1406793075857834, -0.0780613872128541, 4.604110592016309, 0.4018054161745305, -0.3741686416294406, 4.942243439240283, 0.2926851178287536, -0.4572156172536321, 4.6922020563482505, 0.2808066134840002, 0.0419341505045022, 4.853533197964617, -0.1953586385312164, 0.2800057820730103, 5.082833047968846, 0.1554344114982538, -0.0374601458270101, 5.027848574252962, 0.0407497203476213, -0.3362767366718689, 5.015874287364862, 0.1606092567636699, -0.2047366656699776, 2.7335288354952976, -0.0571660753598764, 0.1883155374700333, 4.365015022526162, 0.5914092138536611, 0.1505820426679845, 5.028478323493288]|35945.1367187500000000|      1.00000000|[408, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.845966767357712, -0.2452931525128405, 1.8227329391205478, 0.6455619908039364, -0.1306731011189614, 2.176130533617785, 0.9076177049848402, -0.0105974448716806, 2.3204141587091454, -0.2979888003740752, 0.1429827044636041, 1.79162345633369, 0.9580869545177665, -0.0497736918430367, 2.1036112571877243, 0.6082402847677935, 0.2275034170106692, 2.0826998691054146, 1.0466905574243637, 0.116854563945183, 2.3390163871523493, 4.4508345970469785, 0.4805580251020932, 2.8689204551509353, 1.0061603130995205, -0.1817367949421265, 2.0254491726591812, 4.231908222955662, 0.3230807456914994, 2.6050324808496286, 0.3886340448444819, -0.1159601790917539, 2.864955856276752, 0.0611905661964981, 0.0323762442600508, 3.7497938685486703, 0.648766326177663, 0.1946045436638125, 2.9667566483500445, 0.3218223753177979, -0.4320863918439791, 3.046692266612305, 0.2941610606318212, 0.4791317167284963, 2.916813099484938, 1.4149490015283666, -0.3677160213488572, 3.387241929801163, -0.1254528653255258, 0.2687181869139321, 3.649309589981133, 0.5019057550179968, 0.1794661111424494, 3.9317785175385853, 0.2162151251817067, 0.2233188121764797, 3.938878998154954, 0.1494167336592151, 0.0644990724924431, 4.025281415324579, 0.2202776781347867, 0.2458482043196748, 4.129763052694265, 0.8311070707001242, 0.4048854768593133, 4.402610104425516, 0.8489342720237919, 0.2075777372926074, 4.486430736567294, 0.1406793075857834, -0.0780613872128541, 4.604110592016309, 0.4018054161745305, -0.3741686416294406, 4.942243439240283, 0.2926851178287536, -0.4572156172536321, 4.6922020563482505, 0.2808066134840002, 0.0419341505045022, 4.853533197964617, -0.1953586385312164, 0.2800057820730103, 5.082833047968846, 0.1554344114982538, -0.0374601458270101, 5.027848574252962, 0.0407497203476213, -0.3362767366718689, 5.015874287364862, 0.1606092567636699, -0.2047366656699776, 2.7335288354952976, -0.0571660753598764, 0.1883155374700333, 4.365015022526162, 0.5914092138536611, 0.1505820426679845, 5.028478323493288]|35945.1367187500000000|      0.50000000|[519, 82, 0, 41]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.8130509563912617, -0.3145050577098133, 1.8791644778848409, 0.675585463411393, -0.1234018413883448, 2.2777907760121527, 0.9086783786717221, -0.0965440923397177, 2.3150153285967243, -0.3590351321576051, 0.1827666466425251, 1.8549419661569984, 0.9294873255728024, -0.1060683375201212, 2.1261296444885547, 0.5813137914132184, 0.1439560143676137, 2.106254852176871, 0.9835360658826853, 0.1462240715102397, 2.30807888759519, 4.42637500253217, 0.4426209429644097, 2.9111231098180794, 0.9373388809842795, -0.1506439547875936, 2.0384436297758053, 4.219447742608162, 0.4265069213608521, 2.5837103595310027, 0.4602524864408854, -0.1045414575637334, 2.8404048523420293, 0.1086008902692311, 0.0874263539626924, 3.7769597631597076, 0.5477663161109926, 0.2430196214604944, 2.905494099653212, 0.2907225150799567, -0.4101313274718283, 3.086211886934987, 0.2409388054405087, 0.574277434000336, 2.912165925077422, 1.4606706715069153, -0.3924706135212565, 3.3898727121626524, -0.1482032390702208, 0.2241184370943333, 3.602737734438283, 0.5070423352320079, 0.2268207569659364, 3.842535374838106, 0.1670919191466644, 0.2400632054530685, 3.997634034440235, 0.1300970787054939, 0.0459066073607073, 4.0597816997031355, 0.2940181038165005, 0.180669537910969, 4.1326796514862885, 0.7728005674326344, 0.3510678461171238, 4.3513574321921435, 0.8492693387433797, 0.2229068098826047, 4.427729688068413, 0.0980324442887297, -0.1277841211818961, 4.599002576266885, 0.3906971664494736, -0.3019585610161737, 4.957779096551515, 0.3401213448999377, -0.4573024168287045, 4.646545620472332, 0.2795319747372266, 0.1140809402570861, 4.98473012370155, -0.1590093375820812, 0.3098231726327129, 5.123586199360393, 0.162771437156353, -0.0206750561599797, 4.971988890106285, 0.0043276046537773, -0.3095596008598207, 5.071608405622065, 0.1889957288161757, -0.2737434776956016, 2.6988855044290285, -0.0405441625833547, 0.2533888226098013, 4.312349900229135, 0.5338887018942653, 0.2092600049163447, 4.9172920320365225]|17757.9941406250000000|      1.00000000|[582, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | iterate success | actual_k=2
       9|[0.8130509563912617, -0.3145050577098133, 1.8791644778848409, 0.675585463411393, -0.1234018413883448, 2.2777907760121527, 0.9086783786717221, -0.0965440923397177, 2.3150153285967243, -0.3590351321576051, 0.1827666466425251, 1.8549419661569984, 0.9294873255728024, -0.1060683375201212, 2.1261296444885547, 0.5813137914132184, 0.1439560143676137, 2.106254852176871, 0.9835360658826853, 0.1462240715102397, 2.30807888759519, 4.42637500253217, 0.4426209429644097, 2.9111231098180794, 0.9373388809842795, -0.1506439547875936, 2.0384436297758053, 4.219447742608162, 0.4265069213608521, 2.5837103595310027, 0.4602524864408854, -0.1045414575637334, 2.8404048523420293, 0.1086008902692311, 0.0874263539626924, 3.7769597631597076, 0.5477663161109926, 0.2430196214604944, 2.905494099653212, 0.2907225150799567, -0.4101313274718283, 3.086211886934987, 0.2409388054405087, 0.574277434000336, 2.912165925077422, 1.4606706715069153, -0.3924706135212565, 3.3898727121626524, -0.1482032390702208, 0.2241184370943333, 3.602737734438283, 0.5070423352320079, 0.2268207569659364, 3.842535374838106, 0.1670919191466644, 0.2400632054530685, 3.997634034440235, 0.1300970787054939, 0.0459066073607073, 4.0597816997031355, 0.2940181038165005, 0.180669537910969, 4.1326796514862885, 0.7728005674326344, 0.3510678461171238, 4.3513574321921435, 0.8492693387433797, 0.2229068098826047, 4.427729688068413, 0.0980324442887297, -0.1277841211818961, 4.599002576266885, 0.3906971664494736, -0.3019585610161737, 4.957779096551515, 0.3401213448999377, -0.4573024168287045, 4.646545620472332, 0.2795319747372266, 0.1140809402570861, 4.98473012370155, -0.1590093375820812, 0.3098231726327129, 5.123586199360393, 0.162771437156353, -0.0206750561599797, 4.971988890106285, 0.0043276046537773, -0.3095596008598207, 5.071608405622065, 0.1889957288161757, -0.2737434776956016, 2.6988855044290285, -0.0405441625833547, 0.2533888226098013, 4.312349900229135, 0.5338887018942653, 0.2092600049163447, 4.9172920320365225]|17757.9941406250000000|      0.50000000|[683, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.8130509563912617, -0.3145050577098133, 1.8791644778848409, 0.675585463411393, -0.1234018413883448, 2.2777907760121527, 0.9086783786717221, -0.0965440923397177, 2.3150153285967243, -0.3590351321576051, 0.1827666466425251, 1.8549419661569984, 0.9294873255728024, -0.1060683375201212, 2.1261296444885547, 0.5813137914132184, 0.1439560143676137, 2.106254852176871, 0.9835360658826853, 0.1462240715102397, 2.30807888759519, 4.42637500253217, 0.4426209429644097, 2.9111231098180794, 0.9373388809842795, -0.1506439547875936, 2.0384436297758053, 4.219447742608162, 0.4265069213608521, 2.5837103595310027, 0.4602524864408854, -0.1045414575637334, 2.8404048523420293, 0.1086008902692311, 0.0874263539626924, 3.7769597631597076, 0.5477663161109926, 0.2430196214604944, 2.905494099653212, 0.2907225150799567, -0.4101313274718283, 3.086211886934987, 0.2409388054405087, 0.574277434000336, 2.912165925077422, 1.4606706715069153, -0.3924706135212565, 3.3898727121626524, -0.1482032390702208, 0.2241184370943333, 3.602737734438283, 0.5070423352320079, 0.2268207569659364, 3.842535374838106, 0.1670919191466644, 0.2400632054530685, 3.997634034440235, 0.1300970787054939, 0.0459066073607073, 4.0597816997031355, 0.2940181038165005, 0.180669537910969, 4.1326796514862885, 0.7728005674326344, 0.3510678461171238, 4.3513574321921435, 0.8492693387433797, 0.2229068098826047, 4.427729688068413, 0.0980324442887297, -0.1277841211818961, 4.599002576266885, 0.3906971664494736, -0.3019585610161737, 4.957779096551515, 0.3401213448999377, -0.4573024168287045, 4.646545620472332, 0.2795319747372266, 0.1140809402570861, 4.98473012370155, -0.1590093375820812, 0.3098231726327129, 5.123586199360393, 0.162771437156353, -0.0206750561599797, 4.971988890106285, 0.0043276046537773, -0.3095596008598207, 5.071608405622065, 0.1889957288161757, -0.2737434776956016, 2.6988855044290285, -0.0405441625833547, 0.2533888226098013, 4.312349900229135, 0.5338887018942653, 0.2092600049163447, 4.9172920320365225]|17757.9941406250000000|      0.25000000|[784, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
