k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3376886475895861, 0.1540735670453128, 0.2730373668323687, 0.5320808001651844, 0.1066117220950165, -0.0718654628538551, -0.0144092954323614, -0.1214445090671881, -0.1131235126522889, 0.3108415954868812, -0.0395743830315343, 0.0316267567424749, -0.1086584758735869, -0.196712168935098, -0.1982624924802373, 0.0928598674664849, -0.3366359341632911, 0.3168223249258227, -0.1007470957654942, 0.161626044841145, 0.0680354851470037, -0.0897785471687865]| 13.6647243499755859|      2.00000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[0.950528220776719, 0.3075294504633125, 0.2108535574121538, 1.7985587100656297, 0.1863225700943612, 0.5104984236106892, 0.0772898069897208, -0.0702956578115164, -0.4132268286325871, -0.1342627722994548, -0.0181048453601184, 0.3771392984144638, 0.6133233069241553, 0.2862843717940714, -0.0456676407284804, 0.3678493659804261, -0.6614071791258189, 0.065991713425739, 0.0520369983286706, -0.0790102816824196, 0.4205998003057024, -0.0564756292495412]| 12.2336759567260742|      4.00000000|[49, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[0.950528220776719, 0.3075294504633125, 0.2108535574121538, 1.7985587100656297, 0.1863225700943612, 0.5104984236106892, 0.0772898069897208, -0.0702956578115164, -0.4132268286325871, -0.1342627722994548, -0.0181048453601184, 0.3771392984144638, 0.6133233069241553, 0.2862843717940714, -0.0456676407284804, 0.3678493659804261, -0.6614071791258189, 0.065991713425739, 0.0520369983286706, -0.0790102816824196, 0.4205998003057024, -0.0564756292495412]| 12.2336759567260742|      2.00000000|[182, 60, 1, 16]                                                           |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points | trying quadratic partial model with 37 points | trying quadratic partial model with 49 points | trying quadratic partial model with 61 points | trying quadratic partial model with 73 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 86 points | trying quadratic partial model with 98 points | trying quadratic partial model with 110 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.950528220776719, 0.3075294504633125, 0.2108535574121538, 1.7985587100656297, 0.1863225700943612, 0.5104984236106892, 0.0772898069897208, -0.0702956578115164, -0.4132268286325871, -0.1342627722994548, -0.0181048453601184, 0.3771392984144638, 0.6133233069241553, 0.2862843717940714, -0.0456676407284804, 0.3678493659804261, -0.6614071791258189, 0.065991713425739, 0.0520369983286706, -0.0790102816824196, 0.4205998003057024, -0.0564756292495412]| 12.2336759567260742|      1.00000000|[316, 104, 3, 29]                                                          |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 38 points | trying quadratic partial model with 50 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 63 points | trying quadratic partial model with 75 points | trying quadratic partial model with 87 points | trying quadratic partial model with 99 points | trying quadratic partial model with 111 points | trying quadratic partial model with 123 points | exploitation failed, decreasing delta | actual_k=4
       5|[0.950528220776719, 0.3075294504633125, 0.2108535574121538, 1.7985587100656297, 0.1863225700943612, 0.5104984236106892, 0.0772898069897208, -0.0702956578115164, -0.4132268286325871, -0.1342627722994548, -0.0181048453601184, 0.3771392984144638, 0.6133233069241553, 0.2862843717940714, -0.0456676407284804, 0.3678493659804261, -0.6614071791258189, 0.065991713425739, 0.0520369983286706, -0.0790102816824196, 0.4205998003057024, -0.0564756292495412]| 12.2336759567260742|      0.50000000|[450, 148, 6, 43]                                                          |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 38 points | trying quadratic partial model with 50 points | trying quadratic partial model with 62 points | trying quadratic partial model with 74 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 87 points | trying quadratic partial model with 99 points | trying quadratic partial model with 111 points | trying quadratic partial model with 123 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
       6|[1.0746441515073706, 0.4156667313856852, 0.2835093817621603, 2.157913801440541, 0.1593660371176278, 0.5757415221319487, 0.0048974570262014, -0.1466640944726152, -0.4398676677047095, -0.1439818095535444, 0.0680239703727239, 0.2318393856741861, 0.6300998461106466, 0.3248471300482608, -0.1184076185406282, 0.3183725557306969, -0.583438246612248, 0.0663754672939066, 0.1817792696277754, -0.0368798685430662, 0.3713144273134739, 0.0239737278681623]| 12.1458845138549805|      1.00000000|[475, 156, 6, 45]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[1.0746441515073706, 0.4156667313856852, 0.2835093817621603, 2.157913801440541, 0.1593660371176278, 0.5757415221319487, 0.0048974570262014, -0.1466640944726152, -0.4398676677047095, -0.1439818095535444, 0.0680239703727239, 0.2318393856741861, 0.6300998461106466, 0.3248471300482608, -0.1184076185406282, 0.3183725557306969, -0.583438246612248, 0.0663754672939066, 0.1817792696277754, -0.0368798685430662, 0.3713144273134739, 0.0239737278681623]| 12.1458845138549805|      0.50000000|[607, 200, 6, 56]                                                          |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 37 points | trying quadratic partial model with 49 points | trying quadratic partial model with 61 points | trying quadratic partial model with 73 points | trying quadratic partial model with 85 points | trying quadratic partial model with 97 points | trying quadratic partial model with 109 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=4
       8|[1.0746441515073706, 0.4156667313856852, 0.2835093817621603, 2.157913801440541, 0.1593660371176278, 0.5757415221319487, 0.0048974570262014, -0.1466640944726152, -0.4398676677047095, -0.1439818095535444, 0.0680239703727239, 0.2318393856741861, 0.6300998461106466, 0.3248471300482608, -0.1184076185406282, 0.3183725557306969, -0.583438246612248, 0.0663754672939066, 0.1817792696277754, -0.0368798685430662, 0.3713144273134739, 0.0239737278681623]| 12.1458845138549805|      0.25000000|[743, 244, 11, 72]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 26 points | trying quadratic partial model with 38 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 51 points | trying quadratic partial model with 63 points | trying quadratic partial model with 75 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 88 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 101 points | trying quadratic partial model with 113 points | trying quadratic partial model with 125 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
       9|[1.0746441515073706, 0.4156667313856852, 0.2835093817621603, 2.157913801440541, 0.1593660371176278, 0.5757415221319487, 0.0048974570262014, -0.1466640944726152, -0.4398676677047095, -0.1439818095535444, 0.0680239703727239, 0.2318393856741861, 0.6300998461106466, 0.3248471300482608, -0.1184076185406282, 0.3183725557306969, -0.583438246612248, 0.0663754672939066, 0.1817792696277754, -0.0368798685430662, 0.3713144273134739, 0.0239737278681623]| 12.1458845138549805|      0.12500000|[881, 288, 16, 88]                                                         |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 38 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 51 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 64 points | trying quadratic partial model with 76 points | trying quadratic partial model with 88 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 101 points | trying quadratic partial model with 113 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 126 points | exploitation failed, decreasing delta | actual_k=4
      10|[1.0746441515073706, 0.4156667313856852, 0.2835093817621603, 2.157913801440541, 0.1593660371176278, 0.5757415221319487, 0.0048974570262014, -0.1466640944726152, -0.4398676677047095, -0.1439818095535444, 0.0680239703727239, 0.2318393856741861, 0.6300998461106466, 0.3248471300482608, -0.1184076185406282, 0.3183725557306969, -0.583438246612248, 0.0663754672939066, 0.1817792696277754, -0.0368798685430662, 0.3713144273134739, 0.0239737278681623]| 12.1458845138549805|      0.06250000|[1016, 332, 20, 103]                                                       |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 38 points | trying quadratic partial model with 50 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 63 points | trying quadratic partial model with 75 points | trying quadratic partial model with 87 points | trying quadratic partial model with 99 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 112 points | trying quadratic partial model with 124 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
