k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[141, 48, 0, 3]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[282, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[422, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[561, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[701, 240, 0, 15]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[0.6030689461746507, 0.0233606934809018, 1.8879797460673564, 0.6504201223690307, 0.0186072804914154, 2.0037836712101713, 1.299913777106446, 0.0205960456119475, 2.1177409307875834, -0.0199776538028047, 0.0220909480615768, 2.1630964347735535, 1.2313906682086186, 0.0227277113725005, 2.219966211582036, 0.2184406611420834, 0.0210335267607599, 2.2833685108756905, 1.3345096377202563, 0.018166998547149, 2.393390142070447, 4.505092312119087, 0.0335842749659432, 2.4883515760545625, 0.6648866142427199, 0.0161408951549043, 2.564000412242076, 4.3863369955925915, 0.0353288275616152, 2.706626117436605, 0.2275634995824352, 0.0181737378980146, 2.9372958263574493, 0.2344097018225004, 0.0178564857449009, 2.9699624730608125, 0.7091229912550648, 0.0179697312890619, 3.1294348345828125, 0.2046319425917991, 0.0172919958107311, 3.2297625706892705, -0.0669139675317869, 0.0243719056039262, 3.2577844104578912, 1.3828081320161205, 0.0197913831667674, 3.383568650392662, 0.2407348509823911, 0.0225754000988015, 3.668633864821115, 0.0627199083873803, 0.0174770680798409, 3.722625305418129, 0.0160745633295496, 0.0225557957545898, 3.832052088570355, 0.4127021460020241, 0.0219646864820506, 3.956078812501513, 0.2658577253259884, 0.0208673336600539, 4.053193448135651, 0.8159460962852175, 0.0207850109229139, 4.177304059622198, 0.9684256046915489, 0.0247285219500315, 4.430009174800427, 0.741571524411997, 0.0229493754798396, 4.5587994634485804, 0.2179942711935144, 0.0231241639663794, 4.595537470641182, 0.5017947841476234, 0.0195991513412321, 4.702958372101589, 0.046813870514592, 0.0218426791913222, 4.807044258533672, 0.3660789653004346, 0.0216592396574169, 4.967382526950376, 0.1605040359267114, 0.0193625234272163, 5.392451667217843, 0.28547474929994, 0.0206461601316716, 5.418315838163428, 0.0959368694391525, 0.0236021969927387, 2.585046488969701, -0.0029356676425965, 0.0202643320378149, 3.86323453009756, 0.1543760546489855, 0.0174981210110892, 5.198102815247495]|361470.5937500000000000|      0.06250000|[796, 272, 0, 17]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[0.6030689461746507, 0.0233606934809018, 1.8879797460673564, 0.6504201223690307, 0.0186072804914154, 2.0037836712101713, 1.299913777106446, 0.0205960456119475, 2.1177409307875834, -0.0199776538028047, 0.0220909480615768, 2.1630964347735535, 1.2313906682086186, 0.0227277113725005, 2.219966211582036, 0.2184406611420834, 0.0210335267607599, 2.2833685108756905, 1.3345096377202563, 0.018166998547149, 2.393390142070447, 4.505092312119087, 0.0335842749659432, 2.4883515760545625, 0.6648866142427199, 0.0161408951549043, 2.564000412242076, 4.3863369955925915, 0.0353288275616152, 2.706626117436605, 0.2275634995824352, 0.0181737378980146, 2.9372958263574493, 0.2344097018225004, 0.0178564857449009, 2.9699624730608125, 0.7091229912550648, 0.0179697312890619, 3.1294348345828125, 0.2046319425917991, 0.0172919958107311, 3.2297625706892705, -0.0669139675317869, 0.0243719056039262, 3.2577844104578912, 1.3828081320161205, 0.0197913831667674, 3.383568650392662, 0.2407348509823911, 0.0225754000988015, 3.668633864821115, 0.0627199083873803, 0.0174770680798409, 3.722625305418129, 0.0160745633295496, 0.0225557957545898, 3.832052088570355, 0.4127021460020241, 0.0219646864820506, 3.956078812501513, 0.2658577253259884, 0.0208673336600539, 4.053193448135651, 0.8159460962852175, 0.0207850109229139, 4.177304059622198, 0.9684256046915489, 0.0247285219500315, 4.430009174800427, 0.741571524411997, 0.0229493754798396, 4.5587994634485804, 0.2179942711935144, 0.0231241639663794, 4.595537470641182, 0.5017947841476234, 0.0195991513412321, 4.702958372101589, 0.046813870514592, 0.0218426791913222, 4.807044258533672, 0.3660789653004346, 0.0216592396574169, 4.967382526950376, 0.1605040359267114, 0.0193625234272163, 5.392451667217843, 0.28547474929994, 0.0206461601316716, 5.418315838163428, 0.0959368694391525, 0.0236021969927387, 2.585046488969701, -0.0029356676425965, 0.0202643320378149, 3.86323453009756, 0.1543760546489855, 0.0174981210110892, 5.198102815247495]|361470.5937500000000000|      0.03125000|[936, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[0.6027077662070413, 0.0234499509888065, 1.8869402881446113, 0.6501094309598928, 0.0199526482027704, 2.0033435512009947, 1.297742784533135, 0.0242268817535817, 2.114508408576283, -0.0192622674693176, 0.0212808707131732, 2.16048226159019, 1.234523496080865, 0.0247854252137268, 2.223685592978705, 0.2139662615755287, 0.0220556683460541, 2.2893941990600757, 1.3314781747955342, 0.0244776151270346, 2.3965830829952965, 4.504340002472731, 0.042223741359906, 2.4885293904994734, 0.665812936854483, 0.0156191168191783, 2.566542414812954, 4.387212074900403, 0.0446965608122854, 2.713015794688542, 0.225745709967829, 0.0187982473027904, 2.933552836078532, 0.2326556846052226, 0.0167641151411918, 2.9708427462650935, 0.7094775863218868, 0.0210048200742882, 3.1302115967388024, 0.2019152860488368, 0.0110985249104183, 3.228153060616234, -0.0628273930619683, 0.022495304074837, 3.2596713762360845, 1.3781682209238486, 0.0227673131390196, 3.3796558589218746, 0.2369324605752921, 0.0258355141474367, 3.667364307078544, 0.0641927120271825, 0.0188878730335332, 3.7215525254592827, 0.0111802583487601, 0.0208263940336409, 3.8262506215901664, 0.4152557712590322, 0.026881502685271, 3.9600504750361334, 0.268419882248869, 0.0186654775889777, 4.052057441504091, 0.8225617292511985, 0.0216993183215155, 4.174140759748549, 0.9710358490250546, 0.0243472167305019, 4.430299381569946, 0.7431097593129784, 0.0260164860123702, 4.559520626666712, 0.2148097374919551, 0.0228000848642343, 4.594788236609555, 0.5047739543638646, 0.0197772426004637, 4.703673264389959, 0.0411364535192746, 0.01767645011594, 4.808862060680066, 0.3660650475804599, 0.0223943887402976, 4.968761719023225, 0.1623978205692909, 0.0155768262158882, 5.388908093804959, 0.2839297074386031, 0.0175145290977738, 5.420864693377158, 0.0973706047706105, 0.0276615529865818, 2.588460723798633, -0.0083780444775334, 0.0187593110320999, 3.8647674814075854, 0.1551902952778718, 0.0193451884892189, 5.1948169961273285]|322876.3125000000000000|      0.06250000|[1030, 352, 0, 22]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[0.5990189947287851, 0.0238218263079923, 1.9005184296080166, 0.6412919517729009, 0.0231132628570934, 2.0046852102899275, 1.2863583266712177, 0.0332814447572071, 2.126744217128555, -0.0114239166590431, 0.0142550930527766, 2.166773219990275, 1.244131658441414, 0.0299659203668675, 2.2249344003550746, 0.2112578415077014, 0.0246671108735256, 2.2874263180895635, 1.3379925042345584, 0.0335627020872534, 2.4005072893827246, 4.496294436001713, 0.0555116732538479, 2.4875784695765666, 0.6605161088965442, 0.0209102047590423, 2.571110137541146, 4.397312839425982, 0.0547299077763782, 2.7129320963833274, 0.2195095853540168, 0.0232447753522737, 2.9399901810786107, 0.2221681647649346, 0.0277276975025368, 2.9721061524318904, 0.7125908678271107, 0.0164779944065611, 3.121415598916019, 0.2010558336871487, 0.024271608244316, 3.2265211539391316, -0.0676185149021563, 0.0235028870640753, 3.2675477921340925, 1.3718244267952353, 0.0326903502397194, 3.3858636484746287, 0.2357670531247621, 0.031263371630918, 3.6746328361032337, 0.0712679500536214, 0.0220166353905188, 3.729509522035651, 0.0127831158414446, 0.032669396959905, 3.826751129149641, 0.4137324361766148, 0.0149624603067848, 3.957568592340644, 0.273210051248817, 0.0226569122922399, 4.058527932987092, 0.8276930078144417, 0.0221433518840752, 4.173125613021751, 0.9766700630805007, 0.0233083202855991, 4.429257452790998, 0.738378629139084, 0.0148826439816257, 4.553251535890611, 0.2149951463249554, 0.0174808124356656, 4.603336018239853, 0.50572082634412, 0.0165199818106448, 4.709597878012441, 0.0423405932849533, 0.0176450912137854, 4.807057469031509, 0.3635817420738025, 0.0300560598185131, 4.974495787367164, 0.1621423317809177, 0.0115007274309012, 5.39348126159525, 0.2820150180984349, 0.013496227218427, 5.415561200186896, 0.087456601099928, 0.0285789406301813, 2.5925430275525927, -0.0100375598650473, 0.0134092481061508, 3.864609296014123, 0.1491793258347814, 0.0277771817591397, 5.192051901940698]|295945.7500000000000000|      0.12500000|[1124, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      10|[0.5990189947287851, 0.0238218263079923, 1.9005184296080166, 0.6412919517729009, 0.0231132628570934, 2.0046852102899275, 1.2863583266712177, 0.0332814447572071, 2.126744217128555, -0.0114239166590431, 0.0142550930527766, 2.166773219990275, 1.244131658441414, 0.0299659203668675, 2.2249344003550746, 0.2112578415077014, 0.0246671108735256, 2.2874263180895635, 1.3379925042345584, 0.0335627020872534, 2.4005072893827246, 4.496294436001713, 0.0555116732538479, 2.4875784695765666, 0.6605161088965442, 0.0209102047590423, 2.571110137541146, 4.397312839425982, 0.0547299077763782, 2.7129320963833274, 0.2195095853540168, 0.0232447753522737, 2.9399901810786107, 0.2221681647649346, 0.0277276975025368, 2.9721061524318904, 0.7125908678271107, 0.0164779944065611, 3.121415598916019, 0.2010558336871487, 0.024271608244316, 3.2265211539391316, -0.0676185149021563, 0.0235028870640753, 3.2675477921340925, 1.3718244267952353, 0.0326903502397194, 3.3858636484746287, 0.2357670531247621, 0.031263371630918, 3.6746328361032337, 0.0712679500536214, 0.0220166353905188, 3.729509522035651, 0.0127831158414446, 0.032669396959905, 3.826751129149641, 0.4137324361766148, 0.0149624603067848, 3.957568592340644, 0.273210051248817, 0.0226569122922399, 4.058527932987092, 0.8276930078144417, 0.0221433518840752, 4.173125613021751, 0.9766700630805007, 0.0233083202855991, 4.429257452790998, 0.738378629139084, 0.0148826439816257, 4.553251535890611, 0.2149951463249554, 0.0174808124356656, 4.603336018239853, 0.50572082634412, 0.0165199818106448, 4.709597878012441, 0.0423405932849533, 0.0176450912137854, 4.807057469031509, 0.3635817420738025, 0.0300560598185131, 4.974495787367164, 0.1621423317809177, 0.0115007274309012, 5.39348126159525, 0.2820150180984349, 0.013496227218427, 5.415561200186896, 0.087456601099928, 0.0285789406301813, 2.5925430275525927, -0.0100375598650473, 0.0134092481061508, 3.864609296014123, 0.1491793258347814, 0.0277771817591397, 5.192051901940698]|295945.7500000000000000|      0.06250000|[1263, 432, 0, 27]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
