k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.179956048921106, 0.0496713293471159, 1.8130798995860948, -0.0085889442410678, 0.2812965737213695, 1.787531859229767, 0.4875749573079704, -0.0050920163138365, 2.0293371819806816, 0.8976352001636387, -0.1201295372144006, 2.259277616659881, 0.2125380288719211, -0.0544005562386265, 2.4714799235213905, 2.7169464250407955, 0.0257101715629928, 2.3040064778036715, 0.7617381156354796, 0.0984961439089485, 2.4487489889765737, 2.26308322132991, -0.013333700461037, 2.595784967227013, 14.155384079086055, 0.2494428009632863, 2.5936232546975733, 12.058894339128797, 0.1568675885945317, 2.8534744982234304, 0.2315754723260732, 0.0774587287667347, 2.8181539193475325, 0.3451326242797576, 0.079178514984298, 2.9839400354463903, 1.3865167606421787, -0.1104781737049203, 3.256207707046667, 0.245477804254564, 0.0312945650228942, 3.397991635218365, -0.0002326994419453, 0.0685918288827502, 3.289514219887467, 3.82389580105948, 0.2577727320821689, 3.382232726987588, 0.7656637126583372, 0.0215075397506414, 3.6355656883761807, 0.0983628876805674, 0.0280009404905637, 3.6903676341505074, 0.2864668787278502, 0.1370795587598844, 3.90206043965884, 0.9293506857689156, 0.1384541094976045, 4.100254904361738, 0.3655946419632152, -0.0369472091750426, 3.96003482519326, 1.9214110351434424, 0.0384890505550405, 4.282119885090679, 2.020564618079267, 0.1261461755567825, 4.444647438154927, 1.3713884754269308, 0.1009224642031142, 4.454963493180842, 0.594385014267059, -0.0202788370229216, 4.672177938343296, 0.5340272984384131, 0.0308746839700448, 4.870004916763673, 0.1969806428366604, -0.0136535059381959, 4.858787171663523, 0.7311238454168636, 0.1186001231845918, 5.007160457457647, 0.4644441973665961, 0.1373715761777983, 5.43943281265912, 0.5734497723540144, 0.1400027174463516, 5.360884519252319, 0.8689028746572054, 0.0037369631292721, 2.5715412334423333, 0.0205711697883636, 0.0142593585548122, 3.8858911312064017, 0.2623146714280061, -0.0479063232388165, 5.248718926494005]|731200.8607031176798046|      2.00000000|[4426, 632, 1, 81]                                                         |  | used quadratic model with 5058 points | iterate success | actual_k=8
       2|[1.179956048921106, 0.0496713293471159, 1.8130798995860948, -0.0085889442410678, 0.2812965737213695, 1.787531859229767, 0.4875749573079704, -0.0050920163138365, 2.0293371819806816, 0.8976352001636387, -0.1201295372144006, 2.259277616659881, 0.2125380288719211, -0.0544005562386265, 2.4714799235213905, 2.7169464250407955, 0.0257101715629928, 2.3040064778036715, 0.7617381156354796, 0.0984961439089485, 2.4487489889765737, 2.26308322132991, -0.013333700461037, 2.595784967227013, 14.155384079086055, 0.2494428009632863, 2.5936232546975733, 12.058894339128797, 0.1568675885945317, 2.8534744982234304, 0.2315754723260732, 0.0774587287667347, 2.8181539193475325, 0.3451326242797576, 0.079178514984298, 2.9839400354463903, 1.3865167606421787, -0.1104781737049203, 3.256207707046667, 0.245477804254564, 0.0312945650228942, 3.397991635218365, -0.0002326994419453, 0.0685918288827502, 3.289514219887467, 3.82389580105948, 0.2577727320821689, 3.382232726987588, 0.7656637126583372, 0.0215075397506414, 3.6355656883761807, 0.0983628876805674, 0.0280009404905637, 3.6903676341505074, 0.2864668787278502, 0.1370795587598844, 3.90206043965884, 0.9293506857689156, 0.1384541094976045, 4.100254904361738, 0.3655946419632152, -0.0369472091750426, 3.96003482519326, 1.9214110351434424, 0.0384890505550405, 4.282119885090679, 2.020564618079267, 0.1261461755567825, 4.444647438154927, 1.3713884754269308, 0.1009224642031142, 4.454963493180842, 0.594385014267059, -0.0202788370229216, 4.672177938343296, 0.5340272984384131, 0.0308746839700448, 4.870004916763673, 0.1969806428366604, -0.0136535059381959, 4.858787171663523, 0.7311238454168636, 0.1186001231845918, 5.007160457457647, 0.4644441973665961, 0.1373715761777983, 5.43943281265912, 0.5734497723540144, 0.1400027174463516, 5.360884519252319, 0.8689028746572054, 0.0037369631292721, 2.5715412334423333, 0.0205711697883636, 0.0142593585548122, 3.8858911312064017, 0.2623146714280061, -0.0479063232388165, 5.248718926494005]|731200.8607031176798046|      1.00000000|[8852, 1264, 2, 162]                                                       |  | used quadratic model with 5058 points | iterate failure | actual_k=8
       3|[1.179956048921106, 0.0496713293471159, 1.8130798995860948, -0.0085889442410678, 0.2812965737213695, 1.787531859229767, 0.4875749573079704, -0.0050920163138365, 2.0293371819806816, 0.8976352001636387, -0.1201295372144006, 2.259277616659881, 0.2125380288719211, -0.0544005562386265, 2.4714799235213905, 2.7169464250407955, 0.0257101715629928, 2.3040064778036715, 0.7617381156354796, 0.0984961439089485, 2.4487489889765737, 2.26308322132991, -0.013333700461037, 2.595784967227013, 14.155384079086055, 0.2494428009632863, 2.5936232546975733, 12.058894339128797, 0.1568675885945317, 2.8534744982234304, 0.2315754723260732, 0.0774587287667347, 2.8181539193475325, 0.3451326242797576, 0.079178514984298, 2.9839400354463903, 1.3865167606421787, -0.1104781737049203, 3.256207707046667, 0.245477804254564, 0.0312945650228942, 3.397991635218365, -0.0002326994419453, 0.0685918288827502, 3.289514219887467, 3.82389580105948, 0.2577727320821689, 3.382232726987588, 0.7656637126583372, 0.0215075397506414, 3.6355656883761807, 0.0983628876805674, 0.0280009404905637, 3.6903676341505074, 0.2864668787278502, 0.1370795587598844, 3.90206043965884, 0.9293506857689156, 0.1384541094976045, 4.100254904361738, 0.3655946419632152, -0.0369472091750426, 3.96003482519326, 1.9214110351434424, 0.0384890505550405, 4.282119885090679, 2.020564618079267, 0.1261461755567825, 4.444647438154927, 1.3713884754269308, 0.1009224642031142, 4.454963493180842, 0.594385014267059, -0.0202788370229216, 4.672177938343296, 0.5340272984384131, 0.0308746839700448, 4.870004916763673, 0.1969806428366604, -0.0136535059381959, 4.858787171663523, 0.7311238454168636, 0.1186001231845918, 5.007160457457647, 0.4644441973665961, 0.1373715761777983, 5.43943281265912, 0.5734497723540144, 0.1400027174463516, 5.360884519252319, 0.8689028746572054, 0.0037369631292721, 2.5715412334423333, 0.0205711697883636, 0.0142593585548122, 3.8858911312064017, 0.2623146714280061, -0.0479063232388165, 5.248718926494005]|731200.8607031176798046|      0.50000000|[13278, 1896, 3, 243]                                                      |  | used quadratic model with 5058 points | iterate failure | actual_k=8
       4|[1.179956048921106, 0.0496713293471159, 1.8130798995860948, -0.0085889442410678, 0.2812965737213695, 1.787531859229767, 0.4875749573079704, -0.0050920163138365, 2.0293371819806816, 0.8976352001636387, -0.1201295372144006, 2.259277616659881, 0.2125380288719211, -0.0544005562386265, 2.4714799235213905, 2.7169464250407955, 0.0257101715629928, 2.3040064778036715, 0.7617381156354796, 0.0984961439089485, 2.4487489889765737, 2.26308322132991, -0.013333700461037, 2.595784967227013, 14.155384079086055, 0.2494428009632863, 2.5936232546975733, 12.058894339128797, 0.1568675885945317, 2.8534744982234304, 0.2315754723260732, 0.0774587287667347, 2.8181539193475325, 0.3451326242797576, 0.079178514984298, 2.9839400354463903, 1.3865167606421787, -0.1104781737049203, 3.256207707046667, 0.245477804254564, 0.0312945650228942, 3.397991635218365, -0.0002326994419453, 0.0685918288827502, 3.289514219887467, 3.82389580105948, 0.2577727320821689, 3.382232726987588, 0.7656637126583372, 0.0215075397506414, 3.6355656883761807, 0.0983628876805674, 0.0280009404905637, 3.6903676341505074, 0.2864668787278502, 0.1370795587598844, 3.90206043965884, 0.9293506857689156, 0.1384541094976045, 4.100254904361738, 0.3655946419632152, -0.0369472091750426, 3.96003482519326, 1.9214110351434424, 0.0384890505550405, 4.282119885090679, 2.020564618079267, 0.1261461755567825, 4.444647438154927, 1.3713884754269308, 0.1009224642031142, 4.454963493180842, 0.594385014267059, -0.0202788370229216, 4.672177938343296, 0.5340272984384131, 0.0308746839700448, 4.870004916763673, 0.1969806428366604, -0.0136535059381959, 4.858787171663523, 0.7311238454168636, 0.1186001231845918, 5.007160457457647, 0.4644441973665961, 0.1373715761777983, 5.43943281265912, 0.5734497723540144, 0.1400027174463516, 5.360884519252319, 0.8689028746572054, 0.0037369631292721, 2.5715412334423333, 0.0205711697883636, 0.0142593585548122, 3.8858911312064017, 0.2623146714280061, -0.0479063232388165, 5.248718926494005]|731200.8607031176798046|      0.25000000|[17704, 2528, 4, 324]                                                      |  | used quadratic model with 5058 points | iterate failure | actual_k=8
       5|[1.1772906233182379, 0.0312143731969934, 1.8103796922729076, 0.0023383415527199, 0.2861669285593494, 1.797707985975181, 0.5011856756878297, -0.0171846990731782, 2.01894878158092, 0.9027619063237162, -0.1165258515467102, 2.2372237865985345, 0.2107015249277474, -0.0632401523844943, 2.4455573887128947, 2.7237557273293476, 0.0651928801567708, 2.3140370288654233, 0.7571927803005699, 0.0893066203693562, 2.457437277845872, 2.2535252741848737, -0.155467940563932, 2.580799784809156, 14.144400366815074, 0.2698454693444059, 2.5916779059509722, 12.045027411999826, 0.2681517357615337, 2.8827395981303265, 0.254187306361844, 0.0937838992595187, 2.8269637309746387, 0.3435432666703821, 0.110242534583157, 2.985629664166708, 1.3994512000041537, -0.1032281957618101, 3.2637151675248233, 0.2272351475803279, 0.0351797313283803, 3.426737349125743, 0.020828567487658, 0.0632797269707171, 3.2926541530722444, 3.817746654778396, 0.2630777786351967, 3.397335936836175, 0.7650419688413885, 0.0417178823909512, 3.6743843340548317, 0.1205997279189741, 0.0460118947892619, 3.713151002260077, 0.2645494884289066, 0.097311907861987, 3.89804966661553, 0.908868184494829, 0.1538651641548786, 4.1160002098813395, 0.3949063204945688, -0.0524396515011696, 3.9725791478330095, 1.9274776178025559, 0.0786398090706497, 4.271263054783294, 2.027928683248169, 0.1354543078154868, 4.433313178673139, 1.381176394985528, 0.0701501209032858, 4.46586710105307, 0.5753759530562944, -0.0603085265566433, 4.684554750271065, 0.5265984466912126, 0.0239627343173536, 4.8659720088047855, 0.2256980084070001, -0.0240529270867142, 4.884171306072333, 0.7204271260718584, 0.1122541710294292, 5.005150954152737, 0.4667833036997235, 0.1167966676082186, 5.438687961298282, 0.5768365305997463, 0.1327390299059352, 5.387679004569794, 0.8331781108165525, -0.0334377768111829, 2.5882744341967485, 0.0228265568158847, 0.0136858852020314, 3.913434139987997, 0.257463950391625, -0.0419915155990767, 5.259420839443656]|458435.1951351360767148|      0.50000000|[22130, 3160, 5, 405]                                                      |  | used quadratic model with 5058 points | iterate success | actual_k=8
       6|[1.1772906233182379, 0.0312143731969934, 1.8103796922729076, 0.0023383415527199, 0.2861669285593494, 1.797707985975181, 0.5011856756878297, -0.0171846990731782, 2.01894878158092, 0.9027619063237162, -0.1165258515467102, 2.2372237865985345, 0.2107015249277474, -0.0632401523844943, 2.4455573887128947, 2.7237557273293476, 0.0651928801567708, 2.3140370288654233, 0.7571927803005699, 0.0893066203693562, 2.457437277845872, 2.2535252741848737, -0.155467940563932, 2.580799784809156, 14.144400366815074, 0.2698454693444059, 2.5916779059509722, 12.045027411999826, 0.2681517357615337, 2.8827395981303265, 0.254187306361844, 0.0937838992595187, 2.8269637309746387, 0.3435432666703821, 0.110242534583157, 2.985629664166708, 1.3994512000041537, -0.1032281957618101, 3.2637151675248233, 0.2272351475803279, 0.0351797313283803, 3.426737349125743, 0.020828567487658, 0.0632797269707171, 3.2926541530722444, 3.817746654778396, 0.2630777786351967, 3.397335936836175, 0.7650419688413885, 0.0417178823909512, 3.6743843340548317, 0.1205997279189741, 0.0460118947892619, 3.713151002260077, 0.2645494884289066, 0.097311907861987, 3.89804966661553, 0.908868184494829, 0.1538651641548786, 4.1160002098813395, 0.3949063204945688, -0.0524396515011696, 3.9725791478330095, 1.9274776178025559, 0.0786398090706497, 4.271263054783294, 2.027928683248169, 0.1354543078154868, 4.433313178673139, 1.381176394985528, 0.0701501209032858, 4.46586710105307, 0.5753759530562944, -0.0603085265566433, 4.684554750271065, 0.5265984466912126, 0.0239627343173536, 4.8659720088047855, 0.2256980084070001, -0.0240529270867142, 4.884171306072333, 0.7204271260718584, 0.1122541710294292, 5.005150954152737, 0.4667833036997235, 0.1167966676082186, 5.438687961298282, 0.5768365305997463, 0.1327390299059352, 5.387679004569794, 0.8331781108165525, -0.0334377768111829, 2.5882744341967485, 0.0228265568158847, 0.0136858852020314, 3.913434139987997, 0.257463950391625, -0.0419915155990767, 5.259420839443656]|458435.1951351360767148|      0.25000000|[26556, 3792, 6, 486]                                                      |  | used quadratic model with 5058 points | iterate failure | actual_k=8
       7|[1.1772906233182379, 0.0312143731969934, 1.8103796922729076, 0.0023383415527199, 0.2861669285593494, 1.797707985975181, 0.5011856756878297, -0.0171846990731782, 2.01894878158092, 0.9027619063237162, -0.1165258515467102, 2.2372237865985345, 0.2107015249277474, -0.0632401523844943, 2.4455573887128947, 2.7237557273293476, 0.0651928801567708, 2.3140370288654233, 0.7571927803005699, 0.0893066203693562, 2.457437277845872, 2.2535252741848737, -0.155467940563932, 2.580799784809156, 14.144400366815074, 0.2698454693444059, 2.5916779059509722, 12.045027411999826, 0.2681517357615337, 2.8827395981303265, 0.254187306361844, 0.0937838992595187, 2.8269637309746387, 0.3435432666703821, 0.110242534583157, 2.985629664166708, 1.3994512000041537, -0.1032281957618101, 3.2637151675248233, 0.2272351475803279, 0.0351797313283803, 3.426737349125743, 0.020828567487658, 0.0632797269707171, 3.2926541530722444, 3.817746654778396, 0.2630777786351967, 3.397335936836175, 0.7650419688413885, 0.0417178823909512, 3.6743843340548317, 0.1205997279189741, 0.0460118947892619, 3.713151002260077, 0.2645494884289066, 0.097311907861987, 3.89804966661553, 0.908868184494829, 0.1538651641548786, 4.1160002098813395, 0.3949063204945688, -0.0524396515011696, 3.9725791478330095, 1.9274776178025559, 0.0786398090706497, 4.271263054783294, 2.027928683248169, 0.1354543078154868, 4.433313178673139, 1.381176394985528, 0.0701501209032858, 4.46586710105307, 0.5753759530562944, -0.0603085265566433, 4.684554750271065, 0.5265984466912126, 0.0239627343173536, 4.8659720088047855, 0.2256980084070001, -0.0240529270867142, 4.884171306072333, 0.7204271260718584, 0.1122541710294292, 5.005150954152737, 0.4667833036997235, 0.1167966676082186, 5.438687961298282, 0.5768365305997463, 0.1327390299059352, 5.387679004569794, 0.8331781108165525, -0.0334377768111829, 2.5882744341967485, 0.0228265568158847, 0.0136858852020314, 3.913434139987997, 0.257463950391625, -0.0419915155990767, 5.259420839443656]|458435.1951351360767148|      0.12500000|[30982, 4424, 7, 567]                                                      |  | used quadratic model with 5058 points | iterate failure | actual_k=8
       8|[1.182713548742512, 0.0280029967187055, 1.8013372299810735, -0.0136778560490855, 0.2763202534848085, 1.8002924204608344, 0.4870375975606113, -0.0181765617595814, 2.0247753139207387, 0.904087717473342, -0.1100627606883319, 2.237038392075108, 0.2241796461730682, -0.0593038155096524, 2.446172619183228, 2.7024424696809835, 0.1091962234795999, 2.3121283867645346, 0.7652372300841956, 0.1067270707066001, 2.4549538775680806, 2.254280463600487, -0.1663253589353525, 2.5760628299099353, 14.135282655971327, 0.2878082773449269, 2.5601583402735835, 12.044547874927128, 0.3031789906043754, 2.886402189078162, 0.2510200601601393, 0.0975089250854983, 2.827365185177791, 0.3356345192736434, 0.1181626655448941, 2.970853646363652, 1.4325231496116648, -0.096793895471862, 3.2619346748556195, 0.2300110311938009, 0.0534754618531904, 3.420971867793113, 0.0169178802013296, 0.0595594889731194, 3.2738257319601662, 3.8211804326108227, 0.260900765411235, 3.410847194398565, 0.767782165391545, 0.0573029515783102, 3.6797400882808096, 0.1148293297174934, 0.0432196518004183, 3.7075434871557533, 0.2638365252300385, 0.1030467068758004, 3.9118482765111944, 0.9105358136485328, 0.1660318761751983, 4.101968603412823, 0.4044120434539532, -0.0570859254072176, 3.9794011939708422, 1.930848359835967, 0.0885165955621913, 4.276819471765358, 2.014985636360686, 0.1532881990047, 4.4333982729867625, 1.366622979389411, 0.0857718347529848, 4.461696053732766, 0.5803233158919628, -0.0490100880624329, 4.684972903015096, 0.5094757256527636, 0.0393540306462882, 4.874618599174787, 0.2300345286681256, -0.0359556176043748, 4.883125453936475, 0.7283845922107899, 0.1143318415935888, 5.02505429299276, 0.4670548002150036, 0.1190043934871478, 5.435986205350402, 0.5800913740527278, 0.1350078865273886, 5.399193579425701, 0.8375469060108214, -0.0768255585243506, 2.5773661316162753, 0.0193509998273518, 0.0190466028978594, 3.9330099790954245, 0.2488612640494935, -0.0606407762029944, 5.267407775535639]|411179.0519781028269790|      0.25000000|[35407, 5057, 8, 648]                                                      |  | used quadratic model with 5058 points | iterate success | actual_k=8
       9|[1.182713548742512, 0.0280029967187055, 1.8013372299810735, -0.0136778560490855, 0.2763202534848085, 1.8002924204608344, 0.4870375975606113, -0.0181765617595814, 2.0247753139207387, 0.904087717473342, -0.1100627606883319, 2.237038392075108, 0.2241796461730682, -0.0593038155096524, 2.446172619183228, 2.7024424696809835, 0.1091962234795999, 2.3121283867645346, 0.7652372300841956, 0.1067270707066001, 2.4549538775680806, 2.254280463600487, -0.1663253589353525, 2.5760628299099353, 14.135282655971327, 0.2878082773449269, 2.5601583402735835, 12.044547874927128, 0.3031789906043754, 2.886402189078162, 0.2510200601601393, 0.0975089250854983, 2.827365185177791, 0.3356345192736434, 0.1181626655448941, 2.970853646363652, 1.4325231496116648, -0.096793895471862, 3.2619346748556195, 0.2300110311938009, 0.0534754618531904, 3.420971867793113, 0.0169178802013296, 0.0595594889731194, 3.2738257319601662, 3.8211804326108227, 0.260900765411235, 3.410847194398565, 0.767782165391545, 0.0573029515783102, 3.6797400882808096, 0.1148293297174934, 0.0432196518004183, 3.7075434871557533, 0.2638365252300385, 0.1030467068758004, 3.9118482765111944, 0.9105358136485328, 0.1660318761751983, 4.101968603412823, 0.4044120434539532, -0.0570859254072176, 3.9794011939708422, 1.930848359835967, 0.0885165955621913, 4.276819471765358, 2.014985636360686, 0.1532881990047, 4.4333982729867625, 1.366622979389411, 0.0857718347529848, 4.461696053732766, 0.5803233158919628, -0.0490100880624329, 4.684972903015096, 0.5094757256527636, 0.0393540306462882, 4.874618599174787, 0.2300345286681256, -0.0359556176043748, 4.883125453936475, 0.7283845922107899, 0.1143318415935888, 5.02505429299276, 0.4670548002150036, 0.1190043934871478, 5.435986205350402, 0.5800913740527278, 0.1350078865273886, 5.399193579425701, 0.8375469060108214, -0.0768255585243506, 2.5773661316162753, 0.0193509998273518, 0.0190466028978594, 3.9330099790954245, 0.2488612640494935, -0.0606407762029944, 5.267407775535639]|411179.0519781028269790|      0.12500000|[39833, 5689, 9, 729]                                                      |  | used quadratic model with 5058 points | iterate failure | actual_k=8
      10|[1.182713548742512, 0.0280029967187055, 1.8013372299810735, -0.0136778560490855, 0.2763202534848085, 1.8002924204608344, 0.4870375975606113, -0.0181765617595814, 2.0247753139207387, 0.904087717473342, -0.1100627606883319, 2.237038392075108, 0.2241796461730682, -0.0593038155096524, 2.446172619183228, 2.7024424696809835, 0.1091962234795999, 2.3121283867645346, 0.7652372300841956, 0.1067270707066001, 2.4549538775680806, 2.254280463600487, -0.1663253589353525, 2.5760628299099353, 14.135282655971327, 0.2878082773449269, 2.5601583402735835, 12.044547874927128, 0.3031789906043754, 2.886402189078162, 0.2510200601601393, 0.0975089250854983, 2.827365185177791, 0.3356345192736434, 0.1181626655448941, 2.970853646363652, 1.4325231496116648, -0.096793895471862, 3.2619346748556195, 0.2300110311938009, 0.0534754618531904, 3.420971867793113, 0.0169178802013296, 0.0595594889731194, 3.2738257319601662, 3.8211804326108227, 0.260900765411235, 3.410847194398565, 0.767782165391545, 0.0573029515783102, 3.6797400882808096, 0.1148293297174934, 0.0432196518004183, 3.7075434871557533, 0.2638365252300385, 0.1030467068758004, 3.9118482765111944, 0.9105358136485328, 0.1660318761751983, 4.101968603412823, 0.4044120434539532, -0.0570859254072176, 3.9794011939708422, 1.930848359835967, 0.0885165955621913, 4.276819471765358, 2.014985636360686, 0.1532881990047, 4.4333982729867625, 1.366622979389411, 0.0857718347529848, 4.461696053732766, 0.5803233158919628, -0.0490100880624329, 4.684972903015096, 0.5094757256527636, 0.0393540306462882, 4.874618599174787, 0.2300345286681256, -0.0359556176043748, 4.883125453936475, 0.7283845922107899, 0.1143318415935888, 5.02505429299276, 0.4670548002150036, 0.1190043934871478, 5.435986205350402, 0.5800913740527278, 0.1350078865273886, 5.399193579425701, 0.8375469060108214, -0.0768255585243506, 2.5773661316162753, 0.0193509998273518, 0.0190466028978594, 3.9330099790954245, 0.2488612640494935, -0.0606407762029944, 5.267407775535639]|411179.0519781028269790|      0.06250000|[44259, 6321, 10, 810]                                                     |  | used quadratic model with 5058 points | iterate failure | actual_k=8
      11|[1.1853013771589456, 0.0234756499533287, 1.789398602198284, -0.0107643816427966, 0.2717593207357785, 1.801073442192761, 0.4864237870992838, -0.0531938561345402, 2.0236929485710378, 0.9074232190111632, -0.1140111658153098, 2.2411840317180896, 0.2226729361902166, -0.0601635665549087, 2.440999321516043, 2.703037985159195, 0.1202953117251493, 2.304122965257469, 0.7672142475955999, 0.1047003007482134, 2.458135954173816, 2.2546584065426205, -0.16129563463286, 2.5799575807198796, 14.13193381078062, 0.3130889789508542, 2.5522284827408583, 12.041764049354054, 0.3259996616574531, 2.891440260435436, 0.2529448981130299, 0.1015171314205235, 2.826821498808308, 0.3353262449421593, 0.1207352662271468, 2.969755083284846, 1.432140308501752, -0.1036142316491293, 3.2598169402554356, 0.2345496076944506, 0.0511652425054237, 3.4201002945400467, 0.0139861365758045, 0.0636711313363301, 3.2693074915282563, 3.8244050482590195, 0.2618942462070463, 3.408955917799769, 0.7652567122826064, 0.0581286622308757, 3.6786608014859725, 0.1116653005635721, 0.0462089596300332, 3.7090471673712364, 0.2623148980802778, 0.1051402608006436, 3.9160080392411993, 0.9035017115052539, 0.166705218707828, 4.100669908881699, 0.4012545979676922, -0.0572398921193015, 3.9784012331081593, 1.9271525521184296, 0.0951932406552622, 4.274219367011603, 2.006957594042185, 0.1607586872080458, 4.438004204281211, 1.3635677563685424, 0.0902520153649237, 4.466694031332871, 0.585341406051323, -0.055672383666518, 4.689731206053533, 0.5132777679303613, 0.0434192434220514, 4.875449872649792, 0.2264957860669164, -0.0372383860376012, 4.887647371521422, 0.7307690565020232, 0.1189038465375545, 5.023094657293471, 0.4661796498110007, 0.1203186932705231, 5.432856639286371, 0.5807966597471772, 0.1285939322011348, 5.403389231320909, 0.8362562981894152, -0.0697273263979559, 2.577078540377988, 0.0220914310369585, 0.0188535657358463, 3.9318015243950906, 0.249418928350562, -0.0556647412305258, 5.2662217964656275]|383198.4640715788700618|      0.12500000|[48685, 6953, 11, 891]                                                     |  | used quadratic model with 5058 points | iterate success | actual_k=8
