k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.180204752910132, 0.0490890392024928, 1.8135150585833946, -0.0085730401631474, 0.281081890423189, 1.787200577220321, 0.4882032022886545, -0.0044853760780379, 2.0286616767336896, 0.8979556548901859, -0.1197793654082719, 2.2601796976080863, 0.2128560516245159, -0.055513885917993, 2.471074437980254, 2.716732807623797, 0.0264971293264833, 2.3027478496753213, 0.7613064100272288, 0.0983148775827453, 2.4484508105191938, 2.2638158064283047, -0.01273541244644, 2.5944850593513813, 14.155525062690318, 0.2494186137665035, 2.593818169496488, 12.059311008498394, 0.1567273645185525, 2.852946233155501, 0.2310950617862821, 0.0769354602551264, 2.8174624509147703, 0.344924006208091, 0.0783416413766219, 2.9827446405048748, 1.386932905388165, -0.1103766417816262, 3.2560360166023643, 0.2455121452493345, 0.0319562239279144, 3.3981087280377205, 0.000436223165713, 0.067880676364812, 3.289741481184225, 3.822663467889751, 0.2577455890678563, 3.3816390046737603, 0.7668231025310297, 0.0219307013099074, 3.636021168494985, 0.098436617019166, 0.0281653663529039, 3.690596113381011, 0.2864067390611049, 0.1381317840764046, 3.9018368867656843, 0.9287906755057017, 0.1389708790740672, 4.099751684227556, 0.3652996354540385, -0.038043183080568, 3.9602453687018713, 1.9216016992892508, 0.0376353883657391, 4.282901489497737, 2.0196729924957704, 0.1260819216370248, 4.444662688181055, 1.370504747556617, 0.1011354874131555, 4.454379000115423, 0.5949469585375605, -0.0197105928228688, 4.671692200637632, 0.5341931216466128, 0.0300436426432695, 4.870304079633314, 0.1961246632064994, -0.0138150197245767, 4.858916746797397, 0.731471172973856, 0.1176628129723469, 5.007440885482603, 0.4645676245946972, 0.1375538736328225, 5.438657537200216, 0.573395690444861, 0.1411626763083147, 5.361121509738859, 0.8689121412542228, 0.0029000841304076, 2.5708402854697887, 0.0199877024658758, 0.0136922939617992, 3.885950317839127, 0.260801928414597, -0.0482114327209356, 5.248813305172641]|745259.6922468000557274|      2.00000000|[4419, 631, 1, 80]                                                         |  | used quadratic model with 5050 points | iterate success | actual_k=8
       2|[0.9401471461489486, 0.2468862312417288, 1.660560721856059, 0.0887675855907648, 0.2027137443423019, 1.6910307103364202, 0.5824612432238494, 0.0096770350013699, 1.7536250205448063, 0.9777532450664046, -0.4099309615878775, 2.416846226324211, 0.3097105870381744, -0.0675187413017736, 2.491069135558595, 2.9420931401716666, -0.0586390252506415, 2.435028756955078, 0.8199010724793276, 0.2241741360983695, 2.2563352628268007, 2.191875189733676, -0.0279462430622399, 2.533146644477097, 14.114753945555634, 1.4661169135223726, 2.4052604246137506, 11.974266892192716, 0.8656392661979739, 2.760593406290353, 0.4108276990258301, 0.0744112794020059, 3.0814584217128855, 0.0657850346475732, -0.0403126377975978, 3.122877764233376, 1.3272742478011428, 0.0955486584851196, 3.1922841831521938, 0.3401007146962323, 0.0671190395358379, 3.538823481515598, -0.2064508821684727, 0.2788835948413663, 3.2458842218456967, 3.741283188590236, 0.3453991524155518, 3.478205359776835, 0.7543729951276672, -0.1273878341117129, 3.771973730739275, 0.0458664733804581, 0.0628366854697277, 3.3938335890152747, 0.4204863688781841, 0.2494034318065673, 4.047986123497502, 0.9614394600113635, 0.2108833588051732, 4.032827026440416, 0.1827307293793926, -0.1151723023405229, 3.6259823219691887, 1.7088378084082985, -0.0218688691067675, 4.352977855395826, 1.8382920188339682, 0.2392003056764749, 4.3988808903868435, 1.2971507241302054, 0.0895066732920885, 4.499467641190743, 0.6058866717660731, -0.1119871900524194, 4.743438705006898, 0.348873498727639, 0.1117366263557752, 4.655091497965126, 0.2340272837948835, 0.1379819296628878, 4.941247588275971, 0.5357050922298487, 0.2455403703057709, 5.20800154296867, 0.3715668637977239, 0.0787317484067896, 5.487574815137796, 0.8900758403095906, 0.0852411389660145, 5.590006011096671, 1.005418274588424, -0.0783402142683372, 2.659703607038687, -0.0912528501623939, 0.3035801781801215, 3.794596205504157, 0.4534536721045108, 0.1315267971425188, 5.20918958046961]|221395.2726911669014953|      4.00000000|[8837, 1263, 2, 160]                                                       |  | used quadratic model with 5050 points | iterate success | actual_k=8
       3|[0.9401471461489486, 0.2468862312417288, 1.660560721856059, 0.0887675855907648, 0.2027137443423019, 1.6910307103364202, 0.5824612432238494, 0.0096770350013699, 1.7536250205448063, 0.9777532450664046, -0.4099309615878775, 2.416846226324211, 0.3097105870381744, -0.0675187413017736, 2.491069135558595, 2.9420931401716666, -0.0586390252506415, 2.435028756955078, 0.8199010724793276, 0.2241741360983695, 2.2563352628268007, 2.191875189733676, -0.0279462430622399, 2.533146644477097, 14.114753945555634, 1.4661169135223726, 2.4052604246137506, 11.974266892192716, 0.8656392661979739, 2.760593406290353, 0.4108276990258301, 0.0744112794020059, 3.0814584217128855, 0.0657850346475732, -0.0403126377975978, 3.122877764233376, 1.3272742478011428, 0.0955486584851196, 3.1922841831521938, 0.3401007146962323, 0.0671190395358379, 3.538823481515598, -0.2064508821684727, 0.2788835948413663, 3.2458842218456967, 3.741283188590236, 0.3453991524155518, 3.478205359776835, 0.7543729951276672, -0.1273878341117129, 3.771973730739275, 0.0458664733804581, 0.0628366854697277, 3.3938335890152747, 0.4204863688781841, 0.2494034318065673, 4.047986123497502, 0.9614394600113635, 0.2108833588051732, 4.032827026440416, 0.1827307293793926, -0.1151723023405229, 3.6259823219691887, 1.7088378084082985, -0.0218688691067675, 4.352977855395826, 1.8382920188339682, 0.2392003056764749, 4.3988808903868435, 1.2971507241302054, 0.0895066732920885, 4.499467641190743, 0.6058866717660731, -0.1119871900524194, 4.743438705006898, 0.348873498727639, 0.1117366263557752, 4.655091497965126, 0.2340272837948835, 0.1379819296628878, 4.941247588275971, 0.5357050922298487, 0.2455403703057709, 5.20800154296867, 0.3715668637977239, 0.0787317484067896, 5.487574815137796, 0.8900758403095906, 0.0852411389660145, 5.590006011096671, 1.005418274588424, -0.0783402142683372, 2.659703607038687, -0.0912528501623939, 0.3035801781801215, 3.794596205504157, 0.4534536721045108, 0.1315267971425188, 5.20918958046961]|221395.2726911669014953|      2.00000000|[13255, 1895, 3, 240]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=8
       4|[0.9419389092516584, -0.0814122691455272, 1.5245182743305377, -0.0302775657070108, 0.3972140090403175, 1.5931397759341837, 0.2140849768586155, -0.1668950063757332, 2.0613416304638648, 1.1567650782592307, -0.4393523759433111, 2.363301098951878, 0.0784037391140693, -0.3992346885013848, 2.386619582444358, 2.959511135312705, -0.6489306602706986, 2.2691128234901585, 0.7093968066904084, 0.1072158712180432, 2.061394954928647, 2.0436669035779724, -0.2654022771242623, 2.777653398644351, 13.866810714150546, 1.548479265126362, 1.998995654585285, 12.049245374086103, 1.7096054474487699, 2.6822073966705036, 0.5538508187765494, 0.2183068680227856, 3.1308695884464814, 0.1218709810961589, 0.0314014885461573, 2.812368241266771, 1.2907357588381505, -0.0537162204388513, 3.194002332538042, 0.257876830505237, 0.2216598459291065, 3.608198860700757, -0.1436800795950403, 0.116342953933179, 3.0661396313522493, 3.6178289571772773, 0.4210504223408257, 3.6602438570331848, 0.8748667581574469, -0.303508721272182, 3.7755719109135053, -0.2847840132745807, 0.1818603148680442, 3.5110775530499785, 0.1970979019382596, 0.0912058863610002, 4.062607496512887, 0.8637844423824084, 0.2805752569576994, 4.128425781309434, 0.0282346759847236, 0.0318236187645761, 3.475303861444648, 1.780221442538728, -0.2366774744179413, 4.284552354335381, 1.863990416041024, 0.2598909912701137, 4.3936604955943155, 1.1193223375980916, 0.0931244169390607, 4.165676023016858, 0.6044120658243273, -0.1338307815100777, 4.442495480103412, 0.3298524010024881, 0.0682059904880729, 4.521302768796655, 0.1858424778025757, 0.3756302653248893, 4.817637377934774, 0.6275954864883098, 0.240076185476131, 5.4785788998665, 0.0056209694118735, 0.0682003263925121, 5.381924083580832, 0.9218726284282077, 0.2114908379112989, 5.612648305638919, 0.7988498779271913, -0.6260609888135996, 2.872820716938039, -0.0463547089096433, 0.185518957913856, 3.8532092421434867, 0.3150950525234505, -0.0383945045502623, 4.995482821920259]|48646.8335001744853798|      4.00000000|[17674, 2526, 4, 320]                                                      |  | used quadratic model with 5050 points | iterate success | actual_k=8
       5|[0.9419389092516584, -0.0814122691455272, 1.5245182743305377, -0.0302775657070108, 0.3972140090403175, 1.5931397759341837, 0.2140849768586155, -0.1668950063757332, 2.0613416304638648, 1.1567650782592307, -0.4393523759433111, 2.363301098951878, 0.0784037391140693, -0.3992346885013848, 2.386619582444358, 2.959511135312705, -0.6489306602706986, 2.2691128234901585, 0.7093968066904084, 0.1072158712180432, 2.061394954928647, 2.0436669035779724, -0.2654022771242623, 2.777653398644351, 13.866810714150546, 1.548479265126362, 1.998995654585285, 12.049245374086103, 1.7096054474487699, 2.6822073966705036, 0.5538508187765494, 0.2183068680227856, 3.1308695884464814, 0.1218709810961589, 0.0314014885461573, 2.812368241266771, 1.2907357588381505, -0.0537162204388513, 3.194002332538042, 0.257876830505237, 0.2216598459291065, 3.608198860700757, -0.1436800795950403, 0.116342953933179, 3.0661396313522493, 3.6178289571772773, 0.4210504223408257, 3.6602438570331848, 0.8748667581574469, -0.303508721272182, 3.7755719109135053, -0.2847840132745807, 0.1818603148680442, 3.5110775530499785, 0.1970979019382596, 0.0912058863610002, 4.062607496512887, 0.8637844423824084, 0.2805752569576994, 4.128425781309434, 0.0282346759847236, 0.0318236187645761, 3.475303861444648, 1.780221442538728, -0.2366774744179413, 4.284552354335381, 1.863990416041024, 0.2598909912701137, 4.3936604955943155, 1.1193223375980916, 0.0931244169390607, 4.165676023016858, 0.6044120658243273, -0.1338307815100777, 4.442495480103412, 0.3298524010024881, 0.0682059904880729, 4.521302768796655, 0.1858424778025757, 0.3756302653248893, 4.817637377934774, 0.6275954864883098, 0.240076185476131, 5.4785788998665, 0.0056209694118735, 0.0682003263925121, 5.381924083580832, 0.9218726284282077, 0.2114908379112989, 5.612648305638919, 0.7988498779271913, -0.6260609888135996, 2.872820716938039, -0.0463547089096433, 0.185518957913856, 3.8532092421434867, 0.3150950525234505, -0.0383945045502623, 4.995482821920259]|48646.8335001744853798|      2.00000000|[22092, 3158, 5, 400]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=8
       6|[0.9419389092516584, -0.0814122691455272, 1.5245182743305377, -0.0302775657070108, 0.3972140090403175, 1.5931397759341837, 0.2140849768586155, -0.1668950063757332, 2.0613416304638648, 1.1567650782592307, -0.4393523759433111, 2.363301098951878, 0.0784037391140693, -0.3992346885013848, 2.386619582444358, 2.959511135312705, -0.6489306602706986, 2.2691128234901585, 0.7093968066904084, 0.1072158712180432, 2.061394954928647, 2.0436669035779724, -0.2654022771242623, 2.777653398644351, 13.866810714150546, 1.548479265126362, 1.998995654585285, 12.049245374086103, 1.7096054474487699, 2.6822073966705036, 0.5538508187765494, 0.2183068680227856, 3.1308695884464814, 0.1218709810961589, 0.0314014885461573, 2.812368241266771, 1.2907357588381505, -0.0537162204388513, 3.194002332538042, 0.257876830505237, 0.2216598459291065, 3.608198860700757, -0.1436800795950403, 0.116342953933179, 3.0661396313522493, 3.6178289571772773, 0.4210504223408257, 3.6602438570331848, 0.8748667581574469, -0.303508721272182, 3.7755719109135053, -0.2847840132745807, 0.1818603148680442, 3.5110775530499785, 0.1970979019382596, 0.0912058863610002, 4.062607496512887, 0.8637844423824084, 0.2805752569576994, 4.128425781309434, 0.0282346759847236, 0.0318236187645761, 3.475303861444648, 1.780221442538728, -0.2366774744179413, 4.284552354335381, 1.863990416041024, 0.2598909912701137, 4.3936604955943155, 1.1193223375980916, 0.0931244169390607, 4.165676023016858, 0.6044120658243273, -0.1338307815100777, 4.442495480103412, 0.3298524010024881, 0.0682059904880729, 4.521302768796655, 0.1858424778025757, 0.3756302653248893, 4.817637377934774, 0.6275954864883098, 0.240076185476131, 5.4785788998665, 0.0056209694118735, 0.0682003263925121, 5.381924083580832, 0.9218726284282077, 0.2114908379112989, 5.612648305638919, 0.7988498779271913, -0.6260609888135996, 2.872820716938039, -0.0463547089096433, 0.185518957913856, 3.8532092421434867, 0.3150950525234505, -0.0383945045502623, 4.995482821920259]|48646.8335001744853798|      1.00000000|[26510, 3790, 6, 480]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=8
       7|[0.9419389092516584, -0.0814122691455272, 1.5245182743305377, -0.0302775657070108, 0.3972140090403175, 1.5931397759341837, 0.2140849768586155, -0.1668950063757332, 2.0613416304638648, 1.1567650782592307, -0.4393523759433111, 2.363301098951878, 0.0784037391140693, -0.3992346885013848, 2.386619582444358, 2.959511135312705, -0.6489306602706986, 2.2691128234901585, 0.7093968066904084, 0.1072158712180432, 2.061394954928647, 2.0436669035779724, -0.2654022771242623, 2.777653398644351, 13.866810714150546, 1.548479265126362, 1.998995654585285, 12.049245374086103, 1.7096054474487699, 2.6822073966705036, 0.5538508187765494, 0.2183068680227856, 3.1308695884464814, 0.1218709810961589, 0.0314014885461573, 2.812368241266771, 1.2907357588381505, -0.0537162204388513, 3.194002332538042, 0.257876830505237, 0.2216598459291065, 3.608198860700757, -0.1436800795950403, 0.116342953933179, 3.0661396313522493, 3.6178289571772773, 0.4210504223408257, 3.6602438570331848, 0.8748667581574469, -0.303508721272182, 3.7755719109135053, -0.2847840132745807, 0.1818603148680442, 3.5110775530499785, 0.1970979019382596, 0.0912058863610002, 4.062607496512887, 0.8637844423824084, 0.2805752569576994, 4.128425781309434, 0.0282346759847236, 0.0318236187645761, 3.475303861444648, 1.780221442538728, -0.2366774744179413, 4.284552354335381, 1.863990416041024, 0.2598909912701137, 4.3936604955943155, 1.1193223375980916, 0.0931244169390607, 4.165676023016858, 0.6044120658243273, -0.1338307815100777, 4.442495480103412, 0.3298524010024881, 0.0682059904880729, 4.521302768796655, 0.1858424778025757, 0.3756302653248893, 4.817637377934774, 0.6275954864883098, 0.240076185476131, 5.4785788998665, 0.0056209694118735, 0.0682003263925121, 5.381924083580832, 0.9218726284282077, 0.2114908379112989, 5.612648305638919, 0.7988498779271913, -0.6260609888135996, 2.872820716938039, -0.0463547089096433, 0.185518957913856, 3.8532092421434867, 0.3150950525234505, -0.0383945045502623, 4.995482821920259]|48646.8335001744853798|      0.50000000|[30928, 4422, 7, 560]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=8
       8|[0.9419389092516584, -0.0814122691455272, 1.5245182743305377, -0.0302775657070108, 0.3972140090403175, 1.5931397759341837, 0.2140849768586155, -0.1668950063757332, 2.0613416304638648, 1.1567650782592307, -0.4393523759433111, 2.363301098951878, 0.0784037391140693, -0.3992346885013848, 2.386619582444358, 2.959511135312705, -0.6489306602706986, 2.2691128234901585, 0.7093968066904084, 0.1072158712180432, 2.061394954928647, 2.0436669035779724, -0.2654022771242623, 2.777653398644351, 13.866810714150546, 1.548479265126362, 1.998995654585285, 12.049245374086103, 1.7096054474487699, 2.6822073966705036, 0.5538508187765494, 0.2183068680227856, 3.1308695884464814, 0.1218709810961589, 0.0314014885461573, 2.812368241266771, 1.2907357588381505, -0.0537162204388513, 3.194002332538042, 0.257876830505237, 0.2216598459291065, 3.608198860700757, -0.1436800795950403, 0.116342953933179, 3.0661396313522493, 3.6178289571772773, 0.4210504223408257, 3.6602438570331848, 0.8748667581574469, -0.303508721272182, 3.7755719109135053, -0.2847840132745807, 0.1818603148680442, 3.5110775530499785, 0.1970979019382596, 0.0912058863610002, 4.062607496512887, 0.8637844423824084, 0.2805752569576994, 4.128425781309434, 0.0282346759847236, 0.0318236187645761, 3.475303861444648, 1.780221442538728, -0.2366774744179413, 4.284552354335381, 1.863990416041024, 0.2598909912701137, 4.3936604955943155, 1.1193223375980916, 0.0931244169390607, 4.165676023016858, 0.6044120658243273, -0.1338307815100777, 4.442495480103412, 0.3298524010024881, 0.0682059904880729, 4.521302768796655, 0.1858424778025757, 0.3756302653248893, 4.817637377934774, 0.6275954864883098, 0.240076185476131, 5.4785788998665, 0.0056209694118735, 0.0682003263925121, 5.381924083580832, 0.9218726284282077, 0.2114908379112989, 5.612648305638919, 0.7988498779271913, -0.6260609888135996, 2.872820716938039, -0.0463547089096433, 0.185518957913856, 3.8532092421434867, 0.3150950525234505, -0.0383945045502623, 4.995482821920259]|48646.8335001744853798|      0.25000000|[35348, 5052, 8, 640]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=8
       9|[0.9419389092516584, -0.0814122691455272, 1.5245182743305377, -0.0302775657070108, 0.3972140090403175, 1.5931397759341837, 0.2140849768586155, -0.1668950063757332, 2.0613416304638648, 1.1567650782592307, -0.4393523759433111, 2.363301098951878, 0.0784037391140693, -0.3992346885013848, 2.386619582444358, 2.959511135312705, -0.6489306602706986, 2.2691128234901585, 0.7093968066904084, 0.1072158712180432, 2.061394954928647, 2.0436669035779724, -0.2654022771242623, 2.777653398644351, 13.866810714150546, 1.548479265126362, 1.998995654585285, 12.049245374086103, 1.7096054474487699, 2.6822073966705036, 0.5538508187765494, 0.2183068680227856, 3.1308695884464814, 0.1218709810961589, 0.0314014885461573, 2.812368241266771, 1.2907357588381505, -0.0537162204388513, 3.194002332538042, 0.257876830505237, 0.2216598459291065, 3.608198860700757, -0.1436800795950403, 0.116342953933179, 3.0661396313522493, 3.6178289571772773, 0.4210504223408257, 3.6602438570331848, 0.8748667581574469, -0.303508721272182, 3.7755719109135053, -0.2847840132745807, 0.1818603148680442, 3.5110775530499785, 0.1970979019382596, 0.0912058863610002, 4.062607496512887, 0.8637844423824084, 0.2805752569576994, 4.128425781309434, 0.0282346759847236, 0.0318236187645761, 3.475303861444648, 1.780221442538728, -0.2366774744179413, 4.284552354335381, 1.863990416041024, 0.2598909912701137, 4.3936604955943155, 1.1193223375980916, 0.0931244169390607, 4.165676023016858, 0.6044120658243273, -0.1338307815100777, 4.442495480103412, 0.3298524010024881, 0.0682059904880729, 4.521302768796655, 0.1858424778025757, 0.3756302653248893, 4.817637377934774, 0.6275954864883098, 0.240076185476131, 5.4785788998665, 0.0056209694118735, 0.0682003263925121, 5.381924083580832, 0.9218726284282077, 0.2114908379112989, 5.612648305638919, 0.7988498779271913, -0.6260609888135996, 2.872820716938039, -0.0463547089096433, 0.185518957913856, 3.8532092421434867, 0.3150950525234505, -0.0383945045502623, 4.995482821920259]|48646.8335001744853798|      0.12500000|[39767, 5683, 9, 720]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=8
      10|[0.9419389092516584, -0.0814122691455272, 1.5245182743305377, -0.0302775657070108, 0.3972140090403175, 1.5931397759341837, 0.2140849768586155, -0.1668950063757332, 2.0613416304638648, 1.1567650782592307, -0.4393523759433111, 2.363301098951878, 0.0784037391140693, -0.3992346885013848, 2.386619582444358, 2.959511135312705, -0.6489306602706986, 2.2691128234901585, 0.7093968066904084, 0.1072158712180432, 2.061394954928647, 2.0436669035779724, -0.2654022771242623, 2.777653398644351, 13.866810714150546, 1.548479265126362, 1.998995654585285, 12.049245374086103, 1.7096054474487699, 2.6822073966705036, 0.5538508187765494, 0.2183068680227856, 3.1308695884464814, 0.1218709810961589, 0.0314014885461573, 2.812368241266771, 1.2907357588381505, -0.0537162204388513, 3.194002332538042, 0.257876830505237, 0.2216598459291065, 3.608198860700757, -0.1436800795950403, 0.116342953933179, 3.0661396313522493, 3.6178289571772773, 0.4210504223408257, 3.6602438570331848, 0.8748667581574469, -0.303508721272182, 3.7755719109135053, -0.2847840132745807, 0.1818603148680442, 3.5110775530499785, 0.1970979019382596, 0.0912058863610002, 4.062607496512887, 0.8637844423824084, 0.2805752569576994, 4.128425781309434, 0.0282346759847236, 0.0318236187645761, 3.475303861444648, 1.780221442538728, -0.2366774744179413, 4.284552354335381, 1.863990416041024, 0.2598909912701137, 4.3936604955943155, 1.1193223375980916, 0.0931244169390607, 4.165676023016858, 0.6044120658243273, -0.1338307815100777, 4.442495480103412, 0.3298524010024881, 0.0682059904880729, 4.521302768796655, 0.1858424778025757, 0.3756302653248893, 4.817637377934774, 0.6275954864883098, 0.240076185476131, 5.4785788998665, 0.0056209694118735, 0.0682003263925121, 5.381924083580832, 0.9218726284282077, 0.2114908379112989, 5.612648305638919, 0.7988498779271913, -0.6260609888135996, 2.872820716938039, -0.0463547089096433, 0.185518957913856, 3.8532092421434867, 0.3150950525234505, -0.0383945045502623, 4.995482821920259]|48646.8335001744853798|      0.06250000|[44185, 6315, 10, 800]                                                     |  | used quadratic model with 5050 points | iterate failure | actual_k=8
      11|[0.9423435698011886, -0.0832096913009955, 1.5261859430493805, -0.0304568814346173, 0.3973361230782569, 1.59275732281257, 0.2160048136130408, -0.1658491803964132, 2.0610517932541503, 1.1579991722030545, -0.4404228707806078, 2.3621783922525172, 0.0792288266104205, -0.3995660149923793, 2.3863537015721232, 2.960944331470308, -0.6483004887353598, 2.267917999979717, 0.7065454126155877, 0.1141239778064024, 2.0619492042306176, 2.0437344204465835, -0.2709466568532461, 2.7838911084692333, 13.865726376820593, 1.5490628612908384, 1.995183142658321, 12.048224656611254, 1.711560729604497, 2.6778579364336106, 0.552950960472369, 0.2172306342849489, 3.129949573748737, 0.1205125079375461, 0.0374043485536445, 2.810816720593036, 1.2898443175017797, -0.10579497299113, 3.201572820938681, 0.2543990086733302, 0.222098988669506, 3.6083426520923076, -0.1440897429108592, 0.1166468663681984, 3.06565690180339, 3.614511321900665, 0.4311380328458376, 3.6533310408467883, 0.8784359185032279, -0.299477129491585, 3.7767571833813864, -0.2878030851697742, 0.1808205450544698, 3.512364791031069, 0.1917912185875351, 0.0928280578393019, 4.0614083411270006, 0.8600727400392397, 0.2842049184255816, 4.1302555480465335, 0.0240433876852916, 0.0315182175515862, 3.4752034480701544, 1.7845486555702064, -0.2304304505202467, 4.277703704748211, 1.8603132303323924, 0.2622755107281125, 4.399492097322733, 1.1133296335924783, 0.1063939142462512, 4.171917038022178, 0.6071258615421403, -0.1352438309336963, 4.441207508376442, 0.3264190529662865, 0.0695751476980942, 4.520918442066737, 0.1832928997968601, 0.3749046134765101, 4.817180022160155, 0.625193624536472, 0.2416569681705263, 5.477258826676446, 0.002636796325655, 0.0679618782062461, 5.381680223420647, 0.9193667516111427, 0.2150608632064496, 5.614337421707058, 0.7992589014794627, -0.6264234629845808, 2.8735688828507513, -0.0503835322823625, 0.1854671561128517, 3.8534132321687276, 0.3145760690380777, -0.048985818015115, 4.995832859704103]|44581.5032804313086672|      0.12500000|[48604, 6946, 11, 880]                                                     |  | used quadratic model with 5050 points | iterate success | actual_k=8
