k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[637, 44, 0, 11]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 177 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 236 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 293 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 351 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 408 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 465 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 522 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 579 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[1269, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 346 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 404 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 461 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 518 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 575 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.1186260418950033, -0.0199402483825231, -0.0342605888251701, -0.0787269830585302, -0.0720541133646122, -0.0416884373919931, -0.0733362014115642, -0.0618741772513238, -0.088503088160067, -0.1190571945100533, -0.0709636723216709, -0.1210008421638885, -0.0805906201191002, -0.1254324183296019, -0.1273269592357605, -0.1385990590726555, -0.1410979391298646, -0.1713219134035978, -0.1798965357685124, -0.1915723146585279, -0.1824624207916896, -0.1635085214096784, -0.1794196172403774, -0.1737758138852928, -0.1580157190238534, -0.1956600205132438, -0.1839008747268152, -0.2009487244687755, -0.2230653870511212, -0.223269611327258, -0.2216271048558673, -0.2518884028412709, -0.2190257485986837, -0.2426347010512439, -0.2211307328396566, -0.2128695192773454, -0.2349545263936657, -0.2107358986953399, -0.2132823701400704, -0.2304450433969087, -0.2744907312715789, -0.2564433645100148, -0.2211516226383125, -0.2323970186913926, -0.2591042765671878, -0.2284854109635456, -0.2307157998719591, -0.2486382089393656, -0.2883944714196474, -0.2314346158285342, -0.2067469605308106, -0.265837911139529, -0.2720101550814274, -0.2515222974368455, -0.2403548621861072, -0.2385080595506394, -0.2150908342582625, -0.2689507424648515, -0.2410814772936256, -0.213712793457813, -0.2328961570879145, -0.2401972000868826, -0.2455638315509161, -0.2623905319651008, -0.2502689716705174, -0.2223368134557712, -0.2158142238767013, -0.2060101450548103, -0.210930580036736, -0.2208476955232785, -0.2078256529969061, -0.1688144859834765, -0.2054677502135915, -0.185311774786004, -0.1860721899752796, -0.1923432773552109, -0.1741558515544676, -0.1463954371075763, -0.1527838711417004, -0.1308374464380738, -0.1396362912978975, -0.1551854752425562, -0.1257927048208186, -0.1534023862441218, -0.1319344967385975, -0.0996895937938127, -0.125365824419187, -0.1076855001777752, -0.1056921230546867, -0.0902763600034898, -0.0614007010383245, -0.0582415355658313, -0.0601467998278937, -0.056645735130043, -0.0751888035731123, -0.0511010326358569, -0.0240478791247338, -0.0260627991704003, -0.0189330624359917, -0.1437412682168391]| 99.8032760620117188|      0.50000000|[1731, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 347 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 405 points | iterate success | actual_k=4
       4|[-0.1186260418950033, -0.0199402483825231, -0.0342605888251701, -0.0787269830585302, -0.0720541133646122, -0.0416884373919931, -0.0733362014115642, -0.0618741772513238, -0.088503088160067, -0.1190571945100533, -0.0709636723216709, -0.1210008421638885, -0.0805906201191002, -0.1254324183296019, -0.1273269592357605, -0.1385990590726555, -0.1410979391298646, -0.1713219134035978, -0.1798965357685124, -0.1915723146585279, -0.1824624207916896, -0.1635085214096784, -0.1794196172403774, -0.1737758138852928, -0.1580157190238534, -0.1956600205132438, -0.1839008747268152, -0.2009487244687755, -0.2230653870511212, -0.223269611327258, -0.2216271048558673, -0.2518884028412709, -0.2190257485986837, -0.2426347010512439, -0.2211307328396566, -0.2128695192773454, -0.2349545263936657, -0.2107358986953399, -0.2132823701400704, -0.2304450433969087, -0.2744907312715789, -0.2564433645100148, -0.2211516226383125, -0.2323970186913926, -0.2591042765671878, -0.2284854109635456, -0.2307157998719591, -0.2486382089393656, -0.2883944714196474, -0.2314346158285342, -0.2067469605308106, -0.265837911139529, -0.2720101550814274, -0.2515222974368455, -0.2403548621861072, -0.2385080595506394, -0.2150908342582625, -0.2689507424648515, -0.2410814772936256, -0.213712793457813, -0.2328961570879145, -0.2401972000868826, -0.2455638315509161, -0.2623905319651008, -0.2502689716705174, -0.2223368134557712, -0.2158142238767013, -0.2060101450548103, -0.210930580036736, -0.2208476955232785, -0.2078256529969061, -0.1688144859834765, -0.2054677502135915, -0.185311774786004, -0.1860721899752796, -0.1923432773552109, -0.1741558515544676, -0.1463954371075763, -0.1527838711417004, -0.1308374464380738, -0.1396362912978975, -0.1551854752425562, -0.1257927048208186, -0.1534023862441218, -0.1319344967385975, -0.0996895937938127, -0.125365824419187, -0.1076855001777752, -0.1056921230546867, -0.0902763600034898, -0.0614007010383245, -0.0582415355658313, -0.0601467998278937, -0.056645735130043, -0.0751888035731123, -0.0511010326358569, -0.0240478791247338, -0.0260627991704003, -0.0189330624359917, -0.1437412682168391]| 99.8032760620117188|      0.25000000|[2365, 164, 0, 41]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 119 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 176 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 233 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 290 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 347 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 405 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 463 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 520 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 578 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.2022807688520898, -0.065146724800835, -0.0511531513886777, -0.0322812601149045, -0.0872843667122245, -0.0572800041979532, -0.0265793613737761, -0.068152040377242, -0.0751434050074309, -0.0873771754257692, -0.0958862446731768, -0.0849991966555563, -0.1303398312684878, -0.1179618937412537, -0.1304717643835817, -0.1480882668859709, -0.1734734514916306, -0.1963254589768559, -0.1945600731916644, -0.192977053457854, -0.1792351346445787, -0.1951626549182433, -0.1877742445040061, -0.1836127070728311, -0.1801621761993441, -0.1725590535603584, -0.1917271366940628, -0.2098458075502166, -0.2082078241319452, -0.219262336106728, -0.2002220017857238, -0.2232712198399604, -0.2611864362782821, -0.2399927479133297, -0.2519827696761028, -0.2024626953655574, -0.2233006318657914, -0.2321837066060924, -0.2156111587293692, -0.2737356860276622, -0.2604172102062179, -0.2507698932684536, -0.2407328613777485, -0.2119850983006954, -0.2249397462500132, -0.2302137756650733, -0.2406921273042849, -0.2652202163030972, -0.2467343407142508, -0.2611530776978326, -0.1985058192364527, -0.2375596580001352, -0.2625792837662299, -0.2706477213006225, -0.2391776839895659, -0.2291278612904968, -0.2548712983422975, -0.2433254880346255, -0.2509485587033845, -0.2082286914400733, -0.2144570707850714, -0.2555222755259354, -0.2509400422381884, -0.2610890859457521, -0.2368779560197911, -0.2231181549960594, -0.2209503875572009, -0.2506837497900292, -0.2277473704867518, -0.216313900404398, -0.1655473551474964, -0.2238773835176614, -0.1730095801359023, -0.1739261702503899, -0.1832569115791289, -0.2051513393778283, -0.1738520151005957, -0.1504163722805258, -0.1349553651542687, -0.1349441795914924, -0.1418297478864063, -0.1421557654312891, -0.1335672791389199, -0.1439525000673555, -0.1301792636475109, -0.1111221139596249, -0.1066225303146401, -0.1130176115085705, -0.1269033443203015, -0.1088136625791905, -0.0772572661375877, -0.0476210318031084, -0.0770096825271015, -0.0405727128349243, -0.0661381459164678, -0.0521390130888806, -0.0144041670783615, -0.0018308527266631, -0.1131247273657525, -0.1708568466594034]| 99.6285552978515625|      0.50000000|[2826, 196, 0, 49]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 233 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 290 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 347 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 405 points | iterate success | actual_k=4
       6|[-0.2022807688520898, -0.065146724800835, -0.0511531513886777, -0.0322812601149045, -0.0872843667122245, -0.0572800041979532, -0.0265793613737761, -0.068152040377242, -0.0751434050074309, -0.0873771754257692, -0.0958862446731768, -0.0849991966555563, -0.1303398312684878, -0.1179618937412537, -0.1304717643835817, -0.1480882668859709, -0.1734734514916306, -0.1963254589768559, -0.1945600731916644, -0.192977053457854, -0.1792351346445787, -0.1951626549182433, -0.1877742445040061, -0.1836127070728311, -0.1801621761993441, -0.1725590535603584, -0.1917271366940628, -0.2098458075502166, -0.2082078241319452, -0.219262336106728, -0.2002220017857238, -0.2232712198399604, -0.2611864362782821, -0.2399927479133297, -0.2519827696761028, -0.2024626953655574, -0.2233006318657914, -0.2321837066060924, -0.2156111587293692, -0.2737356860276622, -0.2604172102062179, -0.2507698932684536, -0.2407328613777485, -0.2119850983006954, -0.2249397462500132, -0.2302137756650733, -0.2406921273042849, -0.2652202163030972, -0.2467343407142508, -0.2611530776978326, -0.1985058192364527, -0.2375596580001352, -0.2625792837662299, -0.2706477213006225, -0.2391776839895659, -0.2291278612904968, -0.2548712983422975, -0.2433254880346255, -0.2509485587033845, -0.2082286914400733, -0.2144570707850714, -0.2555222755259354, -0.2509400422381884, -0.2610890859457521, -0.2368779560197911, -0.2231181549960594, -0.2209503875572009, -0.2506837497900292, -0.2277473704867518, -0.216313900404398, -0.1655473551474964, -0.2238773835176614, -0.1730095801359023, -0.1739261702503899, -0.1832569115791289, -0.2051513393778283, -0.1738520151005957, -0.1504163722805258, -0.1349553651542687, -0.1349441795914924, -0.1418297478864063, -0.1421557654312891, -0.1335672791389199, -0.1439525000673555, -0.1301792636475109, -0.1111221139596249, -0.1066225303146401, -0.1130176115085705, -0.1269033443203015, -0.1088136625791905, -0.0772572661375877, -0.0476210318031084, -0.0770096825271015, -0.0405727128349243, -0.0661381459164678, -0.0521390130888806, -0.0144041670783615, -0.0018308527266631, -0.1131247273657525, -0.1708568466594034]| 99.6285552978515625|      0.25000000|[3457, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 347 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 404 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 461 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 518 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 575 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.216936358407318, -0.1503835114097561, -0.0049249171276895, -0.0572160000227458, -0.0614832916276097, -0.0594673142238269, -0.0632579266874142, -0.0256248501327429, -0.0733088277129905, -0.0754465287302883, -0.0961146868201467, -0.1205438275530247, -0.1006595508995457, -0.1212077641385529, -0.125798076795342, -0.1366184759081949, -0.1571455164086616, -0.1854456064927132, -0.1947055929830965, -0.1703913781196907, -0.1967551025740542, -0.1910478483328333, -0.1928924828145987, -0.1816269169927943, -0.1769274736877421, -0.1957014337875089, -0.1903816338508701, -0.1907632354897571, -0.2095366605073138, -0.2029115582380459, -0.2093818946776717, -0.2255306986373611, -0.2507124695632402, -0.2592426221963596, -0.2291379842895771, -0.2366779625081452, -0.2037007948442894, -0.2193354637503781, -0.2355379356682481, -0.2546283259144969, -0.2736775918802275, -0.2414876315125515, -0.2472492082819398, -0.2067752905043645, -0.2225061560345034, -0.2317699473544997, -0.2480977483424751, -0.2281812394629553, -0.2595333829582435, -0.206915188505879, -0.2299887770618087, -0.2313658276371754, -0.2720257762543581, -0.259335144679759, -0.2435234680336524, -0.2590922133155231, -0.2018243583570041, -0.2543660836869541, -0.2286323598251973, -0.2117806127043182, -0.2182764068167866, -0.2385528736396656, -0.2628933293659325, -0.2458222554742118, -0.2506411960248396, -0.2214410036723984, -0.2405975536433128, -0.2371919221119877, -0.2550831975025504, -0.1912490552570381, -0.2263213297398303, -0.1596106898156008, -0.2024936982732671, -0.1688363573483944, -0.1775798598483266, -0.20122304133082, -0.1997706530953262, -0.1342925033983353, -0.1365158628299026, -0.1290977681289948, -0.1372222459282514, -0.1254680177233644, -0.1595574143553957, -0.1470616804194039, -0.1235727212187369, -0.112768698185724, -0.1051504824103399, -0.1046799413419261, -0.1195677960452664, -0.1080451542464251, -0.0597917740382152, -0.0849976904561815, -0.052042734440543, -0.0753108924424268, -0.0555443947223562, -0.0598156596257009, -0.0013705572823388, -0.0390632674015803, -0.1062608096617461, -0.2732479914380791]| 99.5634613037109375|      0.50000000|[3975, 276, 0, 69]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 346 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 403 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 461 points | iterate success | actual_k=4
       8|[-0.216936358407318, -0.1503835114097561, -0.0049249171276895, -0.0572160000227458, -0.0614832916276097, -0.0594673142238269, -0.0632579266874142, -0.0256248501327429, -0.0733088277129905, -0.0754465287302883, -0.0961146868201467, -0.1205438275530247, -0.1006595508995457, -0.1212077641385529, -0.125798076795342, -0.1366184759081949, -0.1571455164086616, -0.1854456064927132, -0.1947055929830965, -0.1703913781196907, -0.1967551025740542, -0.1910478483328333, -0.1928924828145987, -0.1816269169927943, -0.1769274736877421, -0.1957014337875089, -0.1903816338508701, -0.1907632354897571, -0.2095366605073138, -0.2029115582380459, -0.2093818946776717, -0.2255306986373611, -0.2507124695632402, -0.2592426221963596, -0.2291379842895771, -0.2366779625081452, -0.2037007948442894, -0.2193354637503781, -0.2355379356682481, -0.2546283259144969, -0.2736775918802275, -0.2414876315125515, -0.2472492082819398, -0.2067752905043645, -0.2225061560345034, -0.2317699473544997, -0.2480977483424751, -0.2281812394629553, -0.2595333829582435, -0.206915188505879, -0.2299887770618087, -0.2313658276371754, -0.2720257762543581, -0.259335144679759, -0.2435234680336524, -0.2590922133155231, -0.2018243583570041, -0.2543660836869541, -0.2286323598251973, -0.2117806127043182, -0.2182764068167866, -0.2385528736396656, -0.2628933293659325, -0.2458222554742118, -0.2506411960248396, -0.2214410036723984, -0.2405975536433128, -0.2371919221119877, -0.2550831975025504, -0.1912490552570381, -0.2263213297398303, -0.1596106898156008, -0.2024936982732671, -0.1688363573483944, -0.1775798598483266, -0.20122304133082, -0.1997706530953262, -0.1342925033983353, -0.1365158628299026, -0.1290977681289948, -0.1372222459282514, -0.1254680177233644, -0.1595574143553957, -0.1470616804194039, -0.1235727212187369, -0.112768698185724, -0.1051504824103399, -0.1046799413419261, -0.1195677960452664, -0.1080451542464251, -0.0597917740382152, -0.0849976904561815, -0.052042734440543, -0.0753108924424268, -0.0555443947223562, -0.0598156596257009, -0.0013705572823388, -0.0390632674015803, -0.1062608096617461, -0.2732479914380791]| 99.5634613037109375|      0.25000000|[4610, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 176 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 234 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 291 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 348 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 405 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 463 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 521 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 579 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.2702941273247985, -0.1419637154323068, -0.063959613821488, -0.0334213188214736, -0.0655205000275945, -0.038526441957437, -0.0535061945453735, -0.0748738223121941, -0.0330981973177047, -0.0900052401926532, -0.0847145624544194, -0.1396921721301579, -0.099863609148698, -0.148627357711412, -0.1145424044054991, -0.1365496578397559, -0.1812484970467436, -0.1805437788089251, -0.1959090852260386, -0.1720828349991792, -0.1982672590714903, -0.2032860522048131, -0.1874069863054695, -0.1870484785934996, -0.2073799675859976, -0.1836500518455313, -0.1866638402602501, -0.1861051985968983, -0.2112137865182971, -0.2286880313082368, -0.2070109098661611, -0.2205436309430139, -0.2388239818183942, -0.2530916624403433, -0.2487405166120026, -0.2244649491501194, -0.2233060113285671, -0.1992441444267222, -0.2526571983298087, -0.2607284580636924, -0.2477298526415881, -0.2341096666184077, -0.2224454858371255, -0.2318852235343526, -0.2010040810380082, -0.2358228562836197, -0.2314378698060049, -0.2663679133274555, -0.2305864168615668, -0.2415168347151357, -0.2208241253879365, -0.2795475908622762, -0.2609911713701762, -0.2385318801771907, -0.2260066491719578, -0.2168020014357565, -0.247920251355615, -0.215180010747446, -0.2117900613437702, -0.219648788685109, -0.2341969129298057, -0.2313285812438546, -0.2393359551229457, -0.2747976831397142, -0.2563409452886522, -0.225601013945874, -0.2260159128342583, -0.2434429338246239, -0.2084513607675615, -0.220200031373028, -0.1723087717139421, -0.199265725026808, -0.1665843739184001, -0.1926288989625259, -0.17053219155884, -0.2090930434362987, -0.2035737601047675, -0.1734121522994216, -0.1147264566675312, -0.138087299174893, -0.1380225743752206, -0.1702929337709016, -0.1395297712175935, -0.1356838625872463, -0.1450054054485625, -0.1132447838024057, -0.0955882440918748, -0.1088219686609128, -0.1155654675925382, -0.1142401229245556, -0.0872659074235834, -0.048253691514682, -0.0846385202059107, -0.0718703076194192, -0.0723095531848901, -0.0293225052485633, -0.0204529093617626, -0.025359487125784, -0.1937707053328437, -0.2567013893498796]| 99.4594192504882812|      0.50000000|[5070, 352, 0, 88]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 346 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 404 points | iterate success | actual_k=4
      10|[-0.2702941273247985, -0.1419637154323068, -0.063959613821488, -0.0334213188214736, -0.0655205000275945, -0.038526441957437, -0.0535061945453735, -0.0748738223121941, -0.0330981973177047, -0.0900052401926532, -0.0847145624544194, -0.1396921721301579, -0.099863609148698, -0.148627357711412, -0.1145424044054991, -0.1365496578397559, -0.1812484970467436, -0.1805437788089251, -0.1959090852260386, -0.1720828349991792, -0.1982672590714903, -0.2032860522048131, -0.1874069863054695, -0.1870484785934996, -0.2073799675859976, -0.1836500518455313, -0.1866638402602501, -0.1861051985968983, -0.2112137865182971, -0.2286880313082368, -0.2070109098661611, -0.2205436309430139, -0.2388239818183942, -0.2530916624403433, -0.2487405166120026, -0.2244649491501194, -0.2233060113285671, -0.1992441444267222, -0.2526571983298087, -0.2607284580636924, -0.2477298526415881, -0.2341096666184077, -0.2224454858371255, -0.2318852235343526, -0.2010040810380082, -0.2358228562836197, -0.2314378698060049, -0.2663679133274555, -0.2305864168615668, -0.2415168347151357, -0.2208241253879365, -0.2795475908622762, -0.2609911713701762, -0.2385318801771907, -0.2260066491719578, -0.2168020014357565, -0.247920251355615, -0.215180010747446, -0.2117900613437702, -0.219648788685109, -0.2341969129298057, -0.2313285812438546, -0.2393359551229457, -0.2747976831397142, -0.2563409452886522, -0.225601013945874, -0.2260159128342583, -0.2434429338246239, -0.2084513607675615, -0.220200031373028, -0.1723087717139421, -0.199265725026808, -0.1665843739184001, -0.1926288989625259, -0.17053219155884, -0.2090930434362987, -0.2035737601047675, -0.1734121522994216, -0.1147264566675312, -0.138087299174893, -0.1380225743752206, -0.1702929337709016, -0.1395297712175935, -0.1356838625872463, -0.1450054054485625, -0.1132447838024057, -0.0955882440918748, -0.1088219686609128, -0.1155654675925382, -0.1142401229245556, -0.0872659074235834, -0.048253691514682, -0.0846385202059107, -0.0718703076194192, -0.0723095531848901, -0.0293225052485633, -0.0204529093617626, -0.025359487125784, -0.1937707053328437, -0.2567013893498796]| 99.4594192504882812|      0.25000000|[5702, 396, 0, 99]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 118 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 232 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 289 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 348 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 405 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 462 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 519 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 576 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
