k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[142, 48, 0, 3]                                                            |  | trying quadratic partial model with 49 points | trying quadratic partial model with 96 points | exploitation failed, decreasing delta | actual_k=16
       2|[0.8873922552936304, 0.8897456352945262, 0.8872008393582568, 0.8883582522021134, 0.8891650378617784, 0.8874060290099733, 0.8872404690335605, 0.8870571537028267, 0.8876327652182192, 0.8878300598238013, 1.041510624767379, 0.6542243152141465, 0.9891596633457033, 0.9873425773449478, 0.9873480592629188, 0.9886611210486018, 0.975039790767097, 0.9649171285013598, 0.9787489742788192, 0.9944135538853026, 0.9914079247311869, 0.9913929884576436]|  1.3729292154312134|      1.00000000|[237, 80, 0, 5]                                                            |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       3|[0.8873922552936304, 0.8897456352945262, 0.8872008393582568, 0.8883582522021134, 0.8891650378617784, 0.8874060290099733, 0.8872404690335605, 0.8870571537028267, 0.8876327652182192, 0.8878300598238013, 1.041510624767379, 0.6542243152141465, 0.9891596633457033, 0.9873425773449478, 0.9873480592629188, 0.9886611210486018, 0.975039790767097, 0.9649171285013598, 0.9787489742788192, 0.9944135538853026, 0.9914079247311869, 0.9913929884576436]|  1.3729292154312134|      0.50000000|[380, 128, 0, 8]                                                           |  | trying quadratic partial model with 49 points | trying quadratic partial model with 96 points | exploitation failed, decreasing delta | actual_k=16
       4|[0.7764238246870925, 0.7777977221584728, 0.7754120335972744, 0.7774679211543404, 0.7756004710782672, 0.7745044854603955, 0.7742760664746854, 0.7748996888522692, 0.7738597700811135, 0.7747986838479611, 1.0730900697407788, 0.3092428718904153, 0.9762467035446238, 0.9715881414324723, 0.9723333267912033, 0.9746652123091832, 0.946790914967626, 0.9282641867759078, 0.9573789221401989, 0.9882994674805674, 0.9818248769378219, 0.9822882915038499]|  1.2271884679794312|      1.00000000|[475, 160, 0, 10]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       5|[0.7764238246870925, 0.7777977221584728, 0.7754120335972744, 0.7774679211543404, 0.7756004710782672, 0.7745044854603955, 0.7742760664746854, 0.7748996888522692, 0.7738597700811135, 0.7747986838479611, 1.0730900697407788, 0.3092428718904153, 0.9762467035446238, 0.9715881414324723, 0.9723333267912033, 0.9746652123091832, 0.946790914967626, 0.9282641867759078, 0.9573789221401989, 0.9882994674805674, 0.9818248769378219, 0.9822882915038499]|  1.2271884679794312|      0.50000000|[617, 208, 0, 13]                                                          |  | trying quadratic partial model with 49 points | trying quadratic partial model with 96 points | exploitation failed, decreasing delta | actual_k=16
       6|[0.6657597969977389, 0.664792723442994, 0.6651066864636217, 0.6701426576796106, 0.6640588780481194, 0.6656296303813594, 0.6680071208167668, 0.6492460975818, 0.6562672246099555, 0.6742109686227207, 1.0943339924816646, -0.0376235448951884, 0.9655200907753746, 0.9556953129112085, 0.9448245250231673, 0.9588669418800118, 0.9193076060945821, 0.886527371280832, 0.9234175285203345, 0.989336872363259, 0.9750565535450835, 0.9706625612463706]|  1.0933240652084351|      1.00000000|[711, 240, 0, 15]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       7|[0.6657597969977389, 0.664792723442994, 0.6651066864636217, 0.6701426576796106, 0.6640588780481194, 0.6656296303813594, 0.6680071208167668, 0.6492460975818, 0.6562672246099555, 0.6742109686227207, 1.0943339924816646, -0.0376235448951884, 0.9655200907753746, 0.9556953129112085, 0.9448245250231673, 0.9588669418800118, 0.9193076060945821, 0.886527371280832, 0.9234175285203345, 0.989336872363259, 0.9750565535450835, 0.9706625612463706]|  1.0933240652084351|      0.50000000|[852, 288, 0, 18]                                                          |  | trying quadratic partial model with 49 points | trying quadratic partial model with 96 points | exploitation failed, decreasing delta | actual_k=16
       8|[0.5381684721640473, 0.5488985031162241, 0.5461562367621262, 0.5584793875712486, 0.5492732847056356, 0.5467090214325788, 0.5542077746235383, 0.551888193245061, 0.5311205658398752, 0.5597526719998815, 1.108916938611535, -0.3679918261173359, 0.9577247592451258, 0.9340614286084186, 0.9314303161536891, 0.9435766442536472, 0.8776844707928817, 0.8412695604201821, 0.903578374356307, 0.971717069723206, 0.9560177193405734, 0.9665554189566354]|  0.9725651741027832|      1.00000000|[946, 320, 0, 20]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       9|[0.5381684721640473, 0.5488985031162241, 0.5461562367621262, 0.5584793875712486, 0.5492732847056356, 0.5467090214325788, 0.5542077746235383, 0.551888193245061, 0.5311205658398752, 0.5597526719998815, 1.108916938611535, -0.3679918261173359, 0.9577247592451258, 0.9340614286084186, 0.9314303161536891, 0.9435766442536472, 0.8776844707928817, 0.8412695604201821, 0.903578374356307, 0.971717069723206, 0.9560177193405734, 0.9665554189566354]|  0.9725651741027832|      0.50000000|[1086, 368, 0, 23]                                                         |  | trying quadratic partial model with 49 points | trying quadratic partial model with 95 points | exploitation failed, decreasing delta | actual_k=16
