k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[96, 4, 1, 3]                                                              |  | used linear model with 100 points | iterate failure | actual_k=4
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[190, 10, 2, 6]                                                            |  | used linear model with 100 points | iterate failure | actual_k=4
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[283, 17, 3, 9]                                                            |  | used linear model with 100 points | iterate failure | actual_k=4
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[377, 23, 4, 12]                                                           |  | used linear model with 100 points | iterate failure | actual_k=4
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[471, 29, 5, 15]                                                           |  | used linear model with 100 points | iterate failure | actual_k=4
       6|[1.0216452020715003, 0.021737539014038, 1.8846754845667808, 0.0172157262887877, 0.0250436838589332, 2.001182053885137, 0.4286779635376133, 0.0222009039765903, 2.122987438001154, 0.8004527868187195, 0.0213503287689766, 2.1626114668273995, 0.2179676007149976, 0.0233179253584244, 2.219228338972048, 2.6887442681037164, 0.0233178714653196, 2.279615693469487, 0.8095570607084907, 0.0185940633060755, 2.3891838992116625, 2.2722038052885365, 0.0221444424193983, 2.4881502310161467, 14.350116399070224, 0.0360376432504693, 2.5582845539993517, 12.163433283385423, 0.0301845288688912, 2.708187173959398, 0.2766891639788102, 0.0193345181169588, 2.9440548574459258, 0.2409830672752981, 0.0227351024033079, 2.965588921806904, 1.167996026229874, 0.0216914672273023, 3.130071771650277, 0.1804400994949128, 0.0138990103289167, 3.2256722564153004, 0.1173891315637918, 0.0250691174486847, 3.254146832311369, 3.750606354567767, 0.0228517414980274, 3.3819567582865293, 0.834442545040402, 0.0169463820440169, 3.6685885389536823, 0.1565122348985342, 0.0215148247775708, 3.723731076478211, 0.3902080073393323, 0.0203120473402169, 3.8288832374322594, 0.9251998321638873, 0.022752337632082, 3.956578794434037, 0.2581741162041827, 0.0219820331619963, 4.052175796972456, 2.070463364661995, 0.0200384766616015, 4.173742076294876, 1.9471048558955948, 0.018070065940703, 4.431298552148603, 1.4846230295560057, 0.0216312623619908, 4.559700852500709, 0.4865150638501113, 0.0222179396658497, 4.597348231473594, 0.4959164674468731, 0.0238959594525042, 4.702241304016823, 0.3318502791073613, 0.0180329555706944, 4.803423142965301, 0.8399014348780384, 0.0214310906059248, 4.966795789493471, 0.4610078817593408, 0.0227541808349061, 5.39860977887347, 0.4936694592149779, 0.0205110932999987, 5.41883614613058, 0.9855824838761257, 0.0182860919023281, 2.5861428630027863, -0.017984912035556, 0.0281483201679674, 3.8629449824357005, 0.263281661285663, 0.0145191346782463, 5.200242214537347]|2863652.0335995838977396|      0.06250000|[565, 35, 6, 18]                                                           |  | used linear model with 100 points | iterate success | actual_k=4
       7|[1.0216452020715003, 0.021737539014038, 1.8846754845667808, 0.0172157262887877, 0.0250436838589332, 2.001182053885137, 0.4286779635376133, 0.0222009039765903, 2.122987438001154, 0.8004527868187195, 0.0213503287689766, 2.1626114668273995, 0.2179676007149976, 0.0233179253584244, 2.219228338972048, 2.6887442681037164, 0.0233178714653196, 2.279615693469487, 0.8095570607084907, 0.0185940633060755, 2.3891838992116625, 2.2722038052885365, 0.0221444424193983, 2.4881502310161467, 14.350116399070224, 0.0360376432504693, 2.5582845539993517, 12.163433283385423, 0.0301845288688912, 2.708187173959398, 0.2766891639788102, 0.0193345181169588, 2.9440548574459258, 0.2409830672752981, 0.0227351024033079, 2.965588921806904, 1.167996026229874, 0.0216914672273023, 3.130071771650277, 0.1804400994949128, 0.0138990103289167, 3.2256722564153004, 0.1173891315637918, 0.0250691174486847, 3.254146832311369, 3.750606354567767, 0.0228517414980274, 3.3819567582865293, 0.834442545040402, 0.0169463820440169, 3.6685885389536823, 0.1565122348985342, 0.0215148247775708, 3.723731076478211, 0.3902080073393323, 0.0203120473402169, 3.8288832374322594, 0.9251998321638873, 0.022752337632082, 3.956578794434037, 0.2581741162041827, 0.0219820331619963, 4.052175796972456, 2.070463364661995, 0.0200384766616015, 4.173742076294876, 1.9471048558955948, 0.018070065940703, 4.431298552148603, 1.4846230295560057, 0.0216312623619908, 4.559700852500709, 0.4865150638501113, 0.0222179396658497, 4.597348231473594, 0.4959164674468731, 0.0238959594525042, 4.702241304016823, 0.3318502791073613, 0.0180329555706944, 4.803423142965301, 0.8399014348780384, 0.0214310906059248, 4.966795789493471, 0.4610078817593408, 0.0227541808349061, 5.39860977887347, 0.4936694592149779, 0.0205110932999987, 5.41883614613058, 0.9855824838761257, 0.0182860919023281, 2.5861428630027863, -0.017984912035556, 0.0281483201679674, 3.8629449824357005, 0.263281661285663, 0.0145191346782463, 5.200242214537347]|2863652.0335995838977396|      0.03125000|[658, 42, 7, 21]                                                           |  | used linear model with 100 points | iterate failure | actual_k=4
       8|[1.022767463466622, 0.0220321511975058, 1.8822823681576362, 0.0198644867748294, 0.0235866417946106, 2.000949453550402, 0.4337794191601837, 0.0214948453340147, 2.122515551668728, 0.8037150540648752, 0.0194160698774386, 2.1666061394378016, 0.2184134594038823, 0.0234255332846772, 2.216379776188959, 2.6856906465977386, 0.0260601419733295, 2.277225203235271, 0.8062853794362443, 0.0188225792146427, 2.386186944482238, 2.2682106042996555, 0.0203354627577727, 2.485752843734961, 14.34889583706584, 0.0506507484577321, 2.5548816504698193, 12.164201339612012, 0.0384633887111403, 2.7104078814527655, 0.2775665532660946, 0.0172457679593605, 2.9456694849292577, 0.2394037398123472, 0.0187552584950654, 2.9631726121451956, 1.172546504098315, 0.0214283063964426, 3.1317107088182965, 0.1823591151186919, 0.019898998615992, 3.225300810397558, 0.1173461098625276, 0.0234146338437123, 3.2545919999452955, 3.7523536676216405, 0.0255466483060492, 3.3750369442567467, 0.8357655360738927, 0.0186485736983647, 3.669144393512186, 0.1560062600829464, 0.0220204442710742, 3.7191067025121014, 0.3914904158495899, 0.0170091232844829, 3.829626962340879, 0.9307413601980917, 0.0231699194207152, 3.9527808332428944, 0.255772502756979, 0.0249114848308144, 4.050260030639699, 2.0675055599583847, 0.0233239636797706, 4.17109585619306, 1.9482160739097005, 0.0183260667318824, 4.431034539490475, 1.4866506443205239, 0.022776115412686, 4.555813856304148, 0.4873284563068213, 0.0243552234433229, 4.6002828116851315, 0.4947622260150203, 0.0200132163232623, 4.704683018059459, 0.3298925487997555, 0.0238812726947482, 4.799788211889649, 0.8380930782227052, 0.0224397274344066, 4.970011856335354, 0.4590950858925724, 0.0233883168200647, 5.402042484611593, 0.496170228380638, 0.02500486236444, 5.420041574587828, 0.9803892164314162, 0.0124333033317268, 2.586769676903241, -0.015872907178791, 0.0276505299732857, 3.8616328034915255, 0.2628328227041202, 0.0163312452197923, 5.199011317464261]|2410088.1057559321634471|      0.06250000|[751, 49, 8, 24]                                                           |  | used linear model with 100 points | iterate success | actual_k=4
       9|[1.022767463466622, 0.0220321511975058, 1.8822823681576362, 0.0198644867748294, 0.0235866417946106, 2.000949453550402, 0.4337794191601837, 0.0214948453340147, 2.122515551668728, 0.8037150540648752, 0.0194160698774386, 2.1666061394378016, 0.2184134594038823, 0.0234255332846772, 2.216379776188959, 2.6856906465977386, 0.0260601419733295, 2.277225203235271, 0.8062853794362443, 0.0188225792146427, 2.386186944482238, 2.2682106042996555, 0.0203354627577727, 2.485752843734961, 14.34889583706584, 0.0506507484577321, 2.5548816504698193, 12.164201339612012, 0.0384633887111403, 2.7104078814527655, 0.2775665532660946, 0.0172457679593605, 2.9456694849292577, 0.2394037398123472, 0.0187552584950654, 2.9631726121451956, 1.172546504098315, 0.0214283063964426, 3.1317107088182965, 0.1823591151186919, 0.019898998615992, 3.225300810397558, 0.1173461098625276, 0.0234146338437123, 3.2545919999452955, 3.7523536676216405, 0.0255466483060492, 3.3750369442567467, 0.8357655360738927, 0.0186485736983647, 3.669144393512186, 0.1560062600829464, 0.0220204442710742, 3.7191067025121014, 0.3914904158495899, 0.0170091232844829, 3.829626962340879, 0.9307413601980917, 0.0231699194207152, 3.9527808332428944, 0.255772502756979, 0.0249114848308144, 4.050260030639699, 2.0675055599583847, 0.0233239636797706, 4.17109585619306, 1.9482160739097005, 0.0183260667318824, 4.431034539490475, 1.4866506443205239, 0.022776115412686, 4.555813856304148, 0.4873284563068213, 0.0243552234433229, 4.6002828116851315, 0.4947622260150203, 0.0200132163232623, 4.704683018059459, 0.3298925487997555, 0.0238812726947482, 4.799788211889649, 0.8380930782227052, 0.0224397274344066, 4.970011856335354, 0.4590950858925724, 0.0233883168200647, 5.402042484611593, 0.496170228380638, 0.02500486236444, 5.420041574587828, 0.9803892164314162, 0.0124333033317268, 2.586769676903241, -0.015872907178791, 0.0276505299732857, 3.8616328034915255, 0.2628328227041202, 0.0163312452197923, 5.199011317464261]|2410088.1057559321634471|      0.03125000|[844, 56, 9, 27]                                                           |  | used linear model with 100 points | iterate failure | actual_k=4
      10|[1.02206408266682, 0.0238435600233917, 1.8830887025215053, 0.0167646531599367, 0.0216849276331956, 1.9995712962560022, 0.4308384893299547, 0.02263141919889, 2.126762722403207, 0.804535859043083, 0.0229722586749754, 2.174672370660917, 0.2206004311152673, 0.0227353837089585, 2.2138633729249846, 2.686135388702869, 0.0272837290711392, 2.276915770824977, 0.8042393234624945, 0.0180916254931755, 2.3843808847689365, 2.2724364780162594, 0.0272310041700948, 2.4833477095081515, 14.349398848536909, 0.0620713513512972, 2.552805490837942, 12.16551105177181, 0.0540042157654611, 2.714385735527753, 0.2764466434843102, 0.0174126969575187, 2.945457908547031, 0.2400495597604175, 0.0184992673824607, 2.9650342748498137, 1.169541770647796, 0.0194987764783061, 3.134700687815349, 0.1809441598258773, 0.0160021579022089, 3.2284703831764894, 0.1153485352982648, 0.0241357429769818, 3.2548711883374075, 3.751673346442154, 0.0279817920982325, 3.3734331431275595, 0.8393430681641263, 0.0174539298151907, 3.671094348028418, 0.1580864329930208, 0.0203193180096741, 3.7205679699981173, 0.3891170004000893, 0.0187604561819815, 3.82918259630039, 0.9315800891004412, 0.0236893988718394, 3.9572160223212385, 0.2565393135949819, 0.0252269373777137, 4.053739480205589, 2.0655152161393704, 0.0237357753856358, 4.175559613943048, 1.95057416847748, 0.0244535514928181, 4.432281626076118, 1.4856409004141107, 0.0221012365294089, 4.554522131400226, 0.4881631724633622, 0.0239150998236081, 4.598540146168048, 0.4945129041901553, 0.0209877267601127, 4.7031737136595195, 0.331889870137571, 0.0253727606690481, 4.799419192126862, 0.8355009976777023, 0.0161588650016186, 4.966827205008523, 0.4641238464212027, 0.0253456577751979, 5.4041929610651, 0.4961393559284503, 0.0248925882848803, 5.4187203003556865, 0.9764543133437773, 0.0144643498411417, 2.5886096865263837, -0.016733056277796, 0.0268985273991247, 3.862557220332976, 0.2606025145843221, 0.0134785131746184, 5.202336896841284]|2097108.4830436613410711|      0.06250000|[938, 62, 10, 30]                                                          |  | used linear model with 100 points | iterate success | actual_k=4
      11|[1.02206408266682, 0.0238435600233917, 1.8830887025215053, 0.0167646531599367, 0.0216849276331956, 1.9995712962560022, 0.4308384893299547, 0.02263141919889, 2.126762722403207, 0.804535859043083, 0.0229722586749754, 2.174672370660917, 0.2206004311152673, 0.0227353837089585, 2.2138633729249846, 2.686135388702869, 0.0272837290711392, 2.276915770824977, 0.8042393234624945, 0.0180916254931755, 2.3843808847689365, 2.2724364780162594, 0.0272310041700948, 2.4833477095081515, 14.349398848536909, 0.0620713513512972, 2.552805490837942, 12.16551105177181, 0.0540042157654611, 2.714385735527753, 0.2764466434843102, 0.0174126969575187, 2.945457908547031, 0.2400495597604175, 0.0184992673824607, 2.9650342748498137, 1.169541770647796, 0.0194987764783061, 3.134700687815349, 0.1809441598258773, 0.0160021579022089, 3.2284703831764894, 0.1153485352982648, 0.0241357429769818, 3.2548711883374075, 3.751673346442154, 0.0279817920982325, 3.3734331431275595, 0.8393430681641263, 0.0174539298151907, 3.671094348028418, 0.1580864329930208, 0.0203193180096741, 3.7205679699981173, 0.3891170004000893, 0.0187604561819815, 3.82918259630039, 0.9315800891004412, 0.0236893988718394, 3.9572160223212385, 0.2565393135949819, 0.0252269373777137, 4.053739480205589, 2.0655152161393704, 0.0237357753856358, 4.175559613943048, 1.95057416847748, 0.0244535514928181, 4.432281626076118, 1.4856409004141107, 0.0221012365294089, 4.554522131400226, 0.4881631724633622, 0.0239150998236081, 4.598540146168048, 0.4945129041901553, 0.0209877267601127, 4.7031737136595195, 0.331889870137571, 0.0253727606690481, 4.799419192126862, 0.8355009976777023, 0.0161588650016186, 4.966827205008523, 0.4641238464212027, 0.0253456577751979, 5.4041929610651, 0.4961393559284503, 0.0248925882848803, 5.4187203003556865, 0.9764543133437773, 0.0144643498411417, 2.5886096865263837, -0.016733056277796, 0.0268985273991247, 3.862557220332976, 0.2606025145843221, 0.0134785131746184, 5.202336896841284]|2097108.4830436613410711|      0.03125000|[1032, 68, 11, 33]                                                         |  | used linear model with 100 points | iterate failure | actual_k=4
