k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[135, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 68 points | trying quadratic partial model with 81 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.9112108655154482, 0.8780477956858275, 0.9417604760003006, 0.89565461218897, 0.9266407057028985, 0.8725021159910891, 0.9496532429902468, 0.8996310197775046, 0.8248508891435573, 0.9343937989028053, 1.0315761837236725, 0.6525988222508392, 1.0262178854898203, 1.0404971022190117, 1.0568656864406316, 0.9726948484798813, 1.0079890637241837, 0.9102130835018686, 0.9592193428077848, 0.9682334469196312, 1.0317794718413937, 1.0627535477163372]|  1.3840759992599487|      1.00000000|[177, 13, 0, 13]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | iterate success | actual_k=1
       3|[0.9112108655154482, 0.8780477956858275, 0.9417604760003006, 0.89565461218897, 0.9266407057028985, 0.8725021159910891, 0.9496532429902468, 0.8996310197775046, 0.8248508891435573, 0.9343937989028053, 1.0315761837236725, 0.6525988222508392, 1.0262178854898203, 1.0404971022190117, 1.0568656864406316, 0.9726948484798813, 1.0079890637241837, 0.9102130835018686, 0.9592193428077848, 0.9682334469196312, 1.0317794718413937, 1.0627535477163372]|  1.3840759992599487|      0.50000000|[310, 23, 0, 23]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 56 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.7997025254257205, 0.7717525611764754, 0.82767456605085, 0.7819171983055203, 0.8147612210603974, 0.7590764419613935, 0.8317698673749363, 0.7896468008965638, 0.7141737972239484, 0.8216017024333834, 1.0677709120259986, 0.3074667576265765, 1.0107080204673062, 1.0299877250884621, 1.0445121940210054, 0.9615874574986977, 0.9836361101154831, 0.8705256570694347, 0.9372139298593651, 0.9587150778435395, 1.0196001100404406, 1.0578542321208817]|  1.2378066778182983|      1.00000000|[380, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 57 points | iterate success | actual_k=1
       5|[0.7997025254257205, 0.7717525611764754, 0.82767456605085, 0.7819171983055203, 0.8147612210603974, 0.7590764419613935, 0.8317698673749363, 0.7896468008965638, 0.7141737972239484, 0.8216017024333834, 1.0677709120259986, 0.3074667576265765, 1.0107080204673062, 1.0299877250884621, 1.0445121940210054, 0.9615874574986977, 0.9836361101154831, 0.8705256570694347, 0.9372139298593651, 0.9587150778435395, 1.0196001100404406, 1.0578542321208817]|  1.2378066778182983|      0.50000000|[513, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 43 points | trying quadratic partial model with 56 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.6416190774894085, 0.8826898871132106, 0.8006308995538721, 0.6874073488411316, 0.8123120407994923, 0.7391604886862272, 0.7912355120225829, 0.7132031626965598, 0.7988361795418449, 0.8637004428346525, 0.9622563812928364, 0.0435257896046631, 0.9978826117547578, 0.9542933610633597, 0.9067722419299632, 0.9225989364044952, 0.9845038342694747, 1.0147702888756482, 1.0494989583401944, 1.1305069642539993, 0.8928068972745153, 1.0532838894631487]|  1.1813986301422119|      1.00000000|[568, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | iterate success | actual_k=1
       7|[0.6416190774894085, 0.8826898871132106, 0.8006308995538721, 0.6874073488411316, 0.8123120407994923, 0.7391604886862272, 0.7912355120225829, 0.7132031626965598, 0.7988361795418449, 0.8637004428346525, 0.9622563812928364, 0.0435257896046631, 0.9978826117547578, 0.9542933610633597, 0.9067722419299632, 0.9225989364044952, 0.9845038342694747, 1.0147702888756482, 1.0494989583401944, 1.1305069642539993, 0.8928068972745153, 1.0532838894631487]|  1.1813986301422119|      0.50000000|[701, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 68 points | trying quadratic partial model with 81 points | trying quadratic partial model with 94 points | trying quadratic partial model with 107 points | trying quadratic partial model with 120 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.5349728165563444, 0.7615937226614821, 0.6800080880765026, 0.5760956883578937, 0.6966529757176013, 0.6238635689567416, 0.6755324084801136, 0.6007377754903718, 0.6831578333913628, 0.7449668231639396, 0.9845760970071361, -0.2908692203031798, 0.9854465916589799, 0.9349878307297824, 0.8921321109599645, 0.9095751441181742, 0.952383175780701, 0.9727796213586003, 1.0257392993055519, 1.1210758027308132, 0.8839651753728643, 1.0442937463020707]|  1.0528680086135864|      1.00000000|[769, 57, 0, 57]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 30 points | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 56 points | iterate success | actual_k=1
       9|[0.5349728165563444, 0.7615937226614821, 0.6800080880765026, 0.5760956883578937, 0.6966529757176013, 0.6238635689567416, 0.6755324084801136, 0.6007377754903718, 0.6831578333913628, 0.7449668231639396, 0.9845760970071361, -0.2908692203031798, 0.9854465916589799, 0.9349878307297824, 0.8921321109599645, 0.9095751441181742, 0.952383175780701, 0.9727796213586003, 1.0257392993055519, 1.1210758027308132, 0.8839651753728643, 1.0442937463020707]|  1.0528680086135864|      0.50000000|[902, 67, 0, 67]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 56 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 108 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
