k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[145, 48, 0, 3]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[289, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[433, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[577, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[1.026950729952159, 0.0177952584401399, 1.8799816558387126, 0.0157385985604648, 0.0222738193059942, 2.0045175308255168, 0.4310089350527516, 0.023443881487125, 2.113790185651501, 0.8034425355840018, 0.0225663104439662, 2.1570680622178617, 0.2217335441326828, 0.0158294660545019, 2.216200202346371, 2.695602281522364, 0.018862182798666, 2.2928688248140783, 0.8041548170506436, 0.0106707057739758, 2.396746666523432, 2.279188444382355, 0.0196445718789241, 2.476981865908372, 14.357864019687797, 0.0429614592873421, 2.555956904673315, 12.163039588769978, 0.0419399351641431, 2.6999200239593883, 0.280831678780409, 0.0337893615168222, 2.9395110775314652, 0.2402296765851679, 0.0074280399680408, 2.9649027419911023, 1.1673853572570854, 0.0201840650271669, 3.136834607011572, 0.1775324759145521, 0.0135137517938387, 3.2345013381398, 0.1157728624600235, 0.0219266180342542, 3.253655071935008, 3.7440752704271847, 0.0180221932200667, 3.3782929811923816, 0.8339271832401967, 0.0189936632234126, 3.666737083162252, 0.1568126652262314, 0.0239047789530104, 3.7096853055704346, 0.3744890439445698, 0.0140271079883034, 3.832352697264402, 0.9228577654848258, 0.0278930227112534, 3.9589065183187198, 0.2622747462306163, 0.0150708794652544, 4.048614735703587, 2.073975711020404, 0.0271852473591479, 4.173784579642514, 1.9380931643823869, 0.0253752377229272, 4.427857503926821, 1.4877504374298538, 0.0205703458669948, 4.566042653564293, 0.4864437004487313, 0.0216969524595361, 4.609778988957531, 0.4899654746988709, 0.011391472621149, 4.70871222291157, 0.3281517068807366, 0.0162331298459024, 4.810609142827113, 0.8416168627215055, 0.0217492942880629, 4.967355689676021, 0.4623817408488929, 0.0295141440153881, 5.393698234070318, 0.4783130400993505, 0.0191623074130648, 5.414594795254582, 0.9818761647709022, 0.0280955983889788, 2.58463827308885, -0.0143753919882577, 0.0249250773369088, 3.857397623959722, 0.2718351218989022, 0.0229110977015492, 5.202442480285309]|2549234.4183787442743778|      0.12500000|[673, 224, 1, 15]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       6|[1.026950729952159, 0.0177952584401399, 1.8799816558387126, 0.0157385985604648, 0.0222738193059942, 2.0045175308255168, 0.4310089350527516, 0.023443881487125, 2.113790185651501, 0.8034425355840018, 0.0225663104439662, 2.1570680622178617, 0.2217335441326828, 0.0158294660545019, 2.216200202346371, 2.695602281522364, 0.018862182798666, 2.2928688248140783, 0.8041548170506436, 0.0106707057739758, 2.396746666523432, 2.279188444382355, 0.0196445718789241, 2.476981865908372, 14.357864019687797, 0.0429614592873421, 2.555956904673315, 12.163039588769978, 0.0419399351641431, 2.6999200239593883, 0.280831678780409, 0.0337893615168222, 2.9395110775314652, 0.2402296765851679, 0.0074280399680408, 2.9649027419911023, 1.1673853572570854, 0.0201840650271669, 3.136834607011572, 0.1775324759145521, 0.0135137517938387, 3.2345013381398, 0.1157728624600235, 0.0219266180342542, 3.253655071935008, 3.7440752704271847, 0.0180221932200667, 3.3782929811923816, 0.8339271832401967, 0.0189936632234126, 3.666737083162252, 0.1568126652262314, 0.0239047789530104, 3.7096853055704346, 0.3744890439445698, 0.0140271079883034, 3.832352697264402, 0.9228577654848258, 0.0278930227112534, 3.9589065183187198, 0.2622747462306163, 0.0150708794652544, 4.048614735703587, 2.073975711020404, 0.0271852473591479, 4.173784579642514, 1.9380931643823869, 0.0253752377229272, 4.427857503926821, 1.4877504374298538, 0.0205703458669948, 4.566042653564293, 0.4864437004487313, 0.0216969524595361, 4.609778988957531, 0.4899654746988709, 0.011391472621149, 4.70871222291157, 0.3281517068807366, 0.0162331298459024, 4.810609142827113, 0.8416168627215055, 0.0217492942880629, 4.967355689676021, 0.4623817408488929, 0.0295141440153881, 5.393698234070318, 0.4783130400993505, 0.0191623074130648, 5.414594795254582, 0.9818761647709022, 0.0280955983889788, 2.58463827308885, -0.0143753919882577, 0.0249250773369088, 3.857397623959722, 0.2718351218989022, 0.0229110977015492, 5.202442480285309]|2549234.4183787442743778|      0.06250000|[818, 272, 2, 19]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[1.0187324591104352, 0.0185999611389171, 1.875040253827888, 0.0135282048158034, 0.0310308419556277, 2.0128799906560606, 0.4306385405469816, 0.0225824769389265, 2.124874473047327, 0.7999301331651785, 0.0281978423919384, 2.1574710657593226, 0.2234089957475807, 0.0177060686660957, 2.220506903999532, 2.7004183631740983, 0.0169550427869811, 2.2989874765337177, 0.8093554014600233, 0.0156220151684771, 2.3923302083950304, 2.279122183816419, 0.0246716125549436, 2.4818832524832217, 14.35489104314776, 0.0734058361170178, 2.545389211341386, 12.156790384155853, 0.0487647023103457, 2.716235473161337, 0.2855881759281487, 0.0286571514807353, 2.939848132928122, 0.246792224941337, 0.0142436540011253, 2.9694445180224487, 1.169582232871899, 0.0255761099356987, 3.1335232403905193, 0.1734722307647388, 0.0213431814534346, 3.2346425706661615, 0.1071533164025878, 0.0130167566130462, 3.2512379637500186, 3.7467906110244997, 0.0303228975968478, 3.379588180070312, 0.8302928576296711, 0.0090375117820498, 3.6645110314242575, 0.1607358066843743, 0.0260047035118424, 3.711318352720718, 0.3726524809289116, 0.0098079778458325, 3.8328251611191275, 0.9202094571418492, 0.0299352808815732, 3.9528606360098566, 0.2594286247665024, 0.0141003898771008, 4.041978512538932, 2.0701134488932436, 0.0258749825377098, 4.176899751900771, 1.9449243734795263, 0.0262588511738816, 4.433894810960321, 1.492944551483348, 0.023157912230719, 4.5728740804947385, 0.4850606857707911, 0.019857779400163, 4.615390107591747, 0.4936311977752167, 0.0125698635342813, 4.715088455379456, 0.3247602113021129, 0.0167007584339217, 4.820574235348954, 0.8373970121547397, 0.0247846440093619, 4.964581360382776, 0.4646927876735228, 0.0320039250878415, 5.392748884166483, 0.4791011737751933, 0.0079237438511751, 5.4227095273919, 0.9782201518034119, 0.0349939935950327, 2.57478758204731, -0.0053994055837249, 0.0239198565832295, 3.8623073099896543, 0.2702381029302051, 0.0294547605665056, 5.211324309755793]|2038902.2154095575679094|      0.12500000|[915, 304, 3, 22]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       8|[1.0187324591104352, 0.0185999611389171, 1.875040253827888, 0.0135282048158034, 0.0310308419556277, 2.0128799906560606, 0.4306385405469816, 0.0225824769389265, 2.124874473047327, 0.7999301331651785, 0.0281978423919384, 2.1574710657593226, 0.2234089957475807, 0.0177060686660957, 2.220506903999532, 2.7004183631740983, 0.0169550427869811, 2.2989874765337177, 0.8093554014600233, 0.0156220151684771, 2.3923302083950304, 2.279122183816419, 0.0246716125549436, 2.4818832524832217, 14.35489104314776, 0.0734058361170178, 2.545389211341386, 12.156790384155853, 0.0487647023103457, 2.716235473161337, 0.2855881759281487, 0.0286571514807353, 2.939848132928122, 0.246792224941337, 0.0142436540011253, 2.9694445180224487, 1.169582232871899, 0.0255761099356987, 3.1335232403905193, 0.1734722307647388, 0.0213431814534346, 3.2346425706661615, 0.1071533164025878, 0.0130167566130462, 3.2512379637500186, 3.7467906110244997, 0.0303228975968478, 3.379588180070312, 0.8302928576296711, 0.0090375117820498, 3.6645110314242575, 0.1607358066843743, 0.0260047035118424, 3.711318352720718, 0.3726524809289116, 0.0098079778458325, 3.8328251611191275, 0.9202094571418492, 0.0299352808815732, 3.9528606360098566, 0.2594286247665024, 0.0141003898771008, 4.041978512538932, 2.0701134488932436, 0.0258749825377098, 4.176899751900771, 1.9449243734795263, 0.0262588511738816, 4.433894810960321, 1.492944551483348, 0.023157912230719, 4.5728740804947385, 0.4850606857707911, 0.019857779400163, 4.615390107591747, 0.4936311977752167, 0.0125698635342813, 4.715088455379456, 0.3247602113021129, 0.0167007584339217, 4.820574235348954, 0.8373970121547397, 0.0247846440093619, 4.964581360382776, 0.4646927876735228, 0.0320039250878415, 5.392748884166483, 0.4791011737751933, 0.0079237438511751, 5.4227095273919, 0.9782201518034119, 0.0349939935950327, 2.57478758204731, -0.0053994055837249, 0.0239198565832295, 3.8623073099896543, 0.2702381029302051, 0.0294547605665056, 5.211324309755793]|2038902.2154095575679094|      0.06250000|[1060, 352, 4, 26]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       9|[1.0187324591104352, 0.0185999611389171, 1.875040253827888, 0.0135282048158034, 0.0310308419556277, 2.0128799906560606, 0.4306385405469816, 0.0225824769389265, 2.124874473047327, 0.7999301331651785, 0.0281978423919384, 2.1574710657593226, 0.2234089957475807, 0.0177060686660957, 2.220506903999532, 2.7004183631740983, 0.0169550427869811, 2.2989874765337177, 0.8093554014600233, 0.0156220151684771, 2.3923302083950304, 2.279122183816419, 0.0246716125549436, 2.4818832524832217, 14.35489104314776, 0.0734058361170178, 2.545389211341386, 12.156790384155853, 0.0487647023103457, 2.716235473161337, 0.2855881759281487, 0.0286571514807353, 2.939848132928122, 0.246792224941337, 0.0142436540011253, 2.9694445180224487, 1.169582232871899, 0.0255761099356987, 3.1335232403905193, 0.1734722307647388, 0.0213431814534346, 3.2346425706661615, 0.1071533164025878, 0.0130167566130462, 3.2512379637500186, 3.7467906110244997, 0.0303228975968478, 3.379588180070312, 0.8302928576296711, 0.0090375117820498, 3.6645110314242575, 0.1607358066843743, 0.0260047035118424, 3.711318352720718, 0.3726524809289116, 0.0098079778458325, 3.8328251611191275, 0.9202094571418492, 0.0299352808815732, 3.9528606360098566, 0.2594286247665024, 0.0141003898771008, 4.041978512538932, 2.0701134488932436, 0.0258749825377098, 4.176899751900771, 1.9449243734795263, 0.0262588511738816, 4.433894810960321, 1.492944551483348, 0.023157912230719, 4.5728740804947385, 0.4850606857707911, 0.019857779400163, 4.615390107591747, 0.4936311977752167, 0.0125698635342813, 4.715088455379456, 0.3247602113021129, 0.0167007584339217, 4.820574235348954, 0.8373970121547397, 0.0247846440093619, 4.964581360382776, 0.4646927876735228, 0.0320039250878415, 5.392748884166483, 0.4791011737751933, 0.0079237438511751, 5.4227095273919, 0.9782201518034119, 0.0349939935950327, 2.57478758204731, -0.0053994055837249, 0.0239198565832295, 3.8623073099896543, 0.2702381029302051, 0.0294547605665056, 5.211324309755793]|2038902.2154095575679094|      0.03125000|[1205, 400, 4, 29]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[1.0192326333920887, 0.0212825970330629, 1.8790483224279229, 0.0128382835455091, 0.0327298659900587, 2.0104343342576243, 0.4278287497157097, 0.0243537286789541, 2.131040929241379, 0.7961576433908799, 0.0230020885570846, 2.1622706923400723, 0.2287769467570951, 0.0146001946875279, 2.219195198531253, 2.700964552547045, 0.0218694408547845, 2.2982820417420373, 0.8114150753045546, 0.0165446913893897, 2.3919762829361106, 2.275505005878916, 0.024839048793006, 2.4819599082267647, 14.355373196541528, 0.0803050477410127, 2.546678482227993, 12.152488036334542, 0.0597793681114766, 2.717881071188825, 0.2815851983667864, 0.0314435747350886, 2.939403828370806, 0.2447446901361945, 0.0114779803425402, 2.9705702348158276, 1.1737316314547463, 0.024838682638796, 3.13084202084791, 0.1776504955909381, 0.0231054618511875, 3.232577698840755, 0.1100444619962859, 0.012020565857746, 3.252243711661164, 3.7516165204708996, 0.0273352073474009, 3.377250684271924, 0.8310558742605072, 0.0160110986055065, 3.664889962346014, 0.156027452646301, 0.0204958525314571, 3.716648016171596, 0.3705228569580255, 0.008253271472404, 3.833289521347107, 0.9153287241768685, 0.0289322047110802, 3.9508257187848663, 0.2620589148915057, 0.0133469005509552, 4.041284681846394, 2.0687390315812713, 0.0278139542976579, 4.178755377813027, 1.9471703078127096, 0.0232355686483033, 4.432686303397744, 1.498143427269816, 0.0254896490389395, 4.571978882837272, 0.48477541899677, 0.0164399363854182, 4.616797765942814, 0.4923515806918377, 0.015594898217526, 4.7163801451277765, 0.3262638756607426, 0.0155512067918994, 4.822708362161453, 0.837763317193594, 0.0285271779801464, 4.962275350631024, 0.4675459256672908, 0.0336904036408897, 5.388996958687746, 0.4781748234209185, 0.0059413711107021, 5.426200668536839, 0.9737930377797088, 0.0381557251943269, 2.57548492681604, -0.0028504681159076, 0.0214808385386972, 3.8587935809365623, 0.2710825131929032, 0.0303049141102274, 5.205371059354179]|1908121.0000000000000000|      0.06250000|[1301, 432, 4, 31]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
