k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[141, 48, 0, 3]                                                            |  | trying quadratic partial model with 49 points | trying quadratic partial model with 95 points | exploitation failed, decreasing delta | actual_k=16
       2|[0.8898541194596723, 0.8888517387605608, 0.8858336387146233, 0.8918369928530332, 0.8870842926229988, 0.886798542120464, 0.8804639405564032, 0.8855246314753646, 0.8882668310523248, 0.8876406613306228, 1.0423403158284705, 0.6566014043417328, 0.9892294136589488, 0.9798893273529439, 0.9888321934112159, 0.986596293398393, 0.9762096154733189, 0.9684034240992768, 0.9778138793017457, 0.9955570233454551, 0.9914814835956248, 0.9950150845449199]|  1.3729876279830933|      1.00000000|[235, 80, 0, 5]                                                            |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       3|[0.8898541194596723, 0.8888517387605608, 0.8858336387146233, 0.8918369928530332, 0.8870842926229988, 0.886798542120464, 0.8804639405564032, 0.8855246314753646, 0.8882668310523248, 0.8876406613306228, 1.0423403158284705, 0.6566014043417328, 0.9892294136589488, 0.9798893273529439, 0.9888321934112159, 0.986596293398393, 0.9762096154733189, 0.9684034240992768, 0.9778138793017457, 0.9955570233454551, 0.9914814835956248, 0.9950150845449199]|  1.3729876279830933|      0.50000000|[376, 128, 0, 8]                                                           |  | trying quadratic partial model with 49 points | trying quadratic partial model with 96 points | exploitation failed, decreasing delta | actual_k=16
       4|[0.7794150746276964, 0.776390662274814, 0.77598961919917, 0.7789610088799563, 0.7718491449932127, 0.7746911736039099, 0.7659867556000352, 0.7707459189392077, 0.7772682555586963, 0.7758503747529334, 1.070651423865763, 0.3116998531841761, 0.9797653890046749, 0.9642536286213343, 0.976240940835033, 0.9747206139299958, 0.9475564736307724, 0.9297686005255795, 0.9553457302989312, 0.9907725113936439, 0.9802728104129886, 0.9882559089543601]|  1.2272385358810425|      1.00000000|[469, 160, 0, 10]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       5|[0.7794150746276964, 0.776390662274814, 0.77598961919917, 0.7789610088799563, 0.7718491449932127, 0.7746911736039099, 0.7659867556000352, 0.7707459189392077, 0.7772682555586963, 0.7758503747529334, 1.070651423865763, 0.3116998531841761, 0.9797653890046749, 0.9642536286213343, 0.976240940835033, 0.9747206139299958, 0.9475564736307724, 0.9297686005255795, 0.9553457302989312, 0.9907725113936439, 0.9802728104129886, 0.9882559089543601]|  1.2272385358810425|      0.50000000|[611, 208, 0, 13]                                                          |  | trying quadratic partial model with 49 points | trying quadratic partial model with 95 points | exploitation failed, decreasing delta | actual_k=16
       6|[0.6616356457057706, 0.6685429703841701, 0.6615789891347003, 0.6621917301913427, 0.6583329745423228, 0.6557196761489196, 0.6569638802850568, 0.656490832310477, 0.6674100272246494, 0.6627405641383312, 1.0900168434335755, -0.0287688338149927, 0.9614102063962493, 0.9467487407070365, 0.9648736428475604, 0.9537480124470363, 0.918240997100273, 0.8889621215475022, 0.9300917122225428, 0.9861819242020112, 0.9678779087117994, 0.9790022156470869]|  1.0930918455123901|      1.00000000|[704, 240, 0, 15]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       7|[0.6616356457057706, 0.6685429703841701, 0.6615789891347003, 0.6621917301913427, 0.6583329745423228, 0.6557196761489196, 0.6569638802850568, 0.656490832310477, 0.6674100272246494, 0.6627405641383312, 1.0900168434335755, -0.0287688338149927, 0.9614102063962493, 0.9467487407070365, 0.9648736428475604, 0.9537480124470363, 0.918240997100273, 0.8889621215475022, 0.9300917122225428, 0.9861819242020112, 0.9678779087117994, 0.9790022156470869]|  1.0930918455123901|      0.50000000|[844, 288, 0, 18]                                                          |  | trying quadratic partial model with 49 points | trying quadratic partial model with 96 points | exploitation failed, decreasing delta | actual_k=16
       8|[0.5514801156877283, 0.5438681171661186, 0.5325797612451918, 0.5480405734954807, 0.540461867006856, 0.5290870309717646, 0.5396223111195568, 0.5531109910756535, 0.5550643949845812, 0.557182043004022, 1.096884724870539, -0.3589860359428131, 0.9585763241427816, 0.918587123485331, 0.9435562500985157, 0.9249673463484267, 0.8946274181334999, 0.8497813527838014, 0.9075119149772591, 0.9755042691103843, 0.9486620680636385, 0.9945062257122188]|  0.9725086688995361|      1.00000000|[938, 320, 0, 20]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       9|[0.5514801156877283, 0.5438681171661186, 0.5325797612451918, 0.5480405734954807, 0.540461867006856, 0.5290870309717646, 0.5396223111195568, 0.5531109910756535, 0.5550643949845812, 0.557182043004022, 1.096884724870539, -0.3589860359428131, 0.9585763241427816, 0.918587123485331, 0.9435562500985157, 0.9249673463484267, 0.8946274181334999, 0.8497813527838014, 0.9075119149772591, 0.9755042691103843, 0.9486620680636385, 0.9945062257122188]|  0.9725086688995361|      0.50000000|[1078, 368, 0, 23]                                                         |  | trying quadratic partial model with 49 points | trying quadratic partial model with 95 points | exploitation failed, decreasing delta | actual_k=16
