k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[88, 28, 1, 3]                                                             |  | used linear model with 116 points | iterate failure | actual_k=16
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[177, 55, 2, 6]                                                            |  | used linear model with 116 points | iterate failure | actual_k=16
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[264, 84, 3, 9]                                                            |  | used linear model with 116 points | iterate failure | actual_k=16
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[350, 114, 4, 12]                                                          |  | used linear model with 116 points | iterate failure | actual_k=16
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[436, 144, 5, 15]                                                          |  | used linear model with 116 points | iterate failure | actual_k=16
       6|[1.025501796377212, 0.0155769536777139, 1.8847657407252119, 0.0093917785598034, 0.0183572075027735, 2.0010198228916756, 0.4234122964150553, 0.0223201150758569, 2.1183981416566704, 0.8035276035778839, 0.0198608645742031, 2.1607626780217344, 0.2195479859821024, 0.0215442043059492, 2.2186826320603394, 2.685632894868267, 0.0197172016939359, 2.277912457799518, 0.8050580493967429, 0.0191768829338756, 2.3895025394019496, 2.2680653635604546, 0.0187099461898714, 2.494057565768016, 14.35035078152977, 0.0334882475854871, 2.557390745013073, 12.161596012404837, 0.0332134986091077, 2.7067650206265594, 0.2736864685382027, 0.0204234674924418, 2.9399061643103774, 0.2423938016062752, 0.0174849402047587, 2.9664918623282035, 1.1634453015635866, 0.022742787582967, 3.1323665369134828, 0.1766329627233492, 0.0183304671849934, 3.226136251091262, 0.1164409818750035, 0.0202245012619236, 3.2576249269490134, 3.7437085059732063, 0.0187299186210354, 3.3769776509576612, 0.8337515908061898, 0.0218232145435807, 3.6714300650530163, 0.1578623094572653, 0.0185588431775933, 3.724631956418377, 0.3867281816339775, 0.0196941201054588, 3.8315735333536, 0.9238292864796811, 0.020830797743082, 3.9610622559479824, 0.2605637188318998, 0.0165955948121202, 4.052150334114333, 2.0701517430881724, 0.0248305332499762, 4.171639306539439, 1.9482702237531906, 0.0232500316911454, 4.4329704263755865, 1.4817377572237713, 0.0192384358451161, 4.555292288976271, 0.484278913772397, 0.0185815395477236, 4.5984897854139355, 0.488880210755775, 0.0183884910973029, 4.701281622320637, 0.3291165074186311, 0.0178829196040728, 4.805561953943219, 0.8355103798150697, 0.0165259398180802, 4.964349641954787, 0.4544736750393867, 0.0210226630188728, 5.396932236944534, 0.4925408731447817, 0.0242187428330982, 5.418585674496436, 0.9856031063894611, 0.0205556395173315, 2.5864946486353175, -0.0223214206449322, 0.01909767165703, 3.8577187199835947, 0.2652261417939135, 0.0188138730491428, 5.199052662156578]|2912192.9472782379016280|      0.06250000|[523, 173, 6, 18]                                                          |  | used linear model with 116 points | iterate success | actual_k=16
       7|[1.0295305807665638, 0.0085242441746113, 1.883319395427252, 0.0059180048699921, 0.0142441608616947, 1.9989034260594198, 0.4229811089203989, 0.024021631845711, 2.1204703021595366, 0.792249654575683, 0.0134857276602086, 2.1588283543038043, 0.2216834810330713, 0.0233674306825073, 2.2203511242709983, 2.6864468082777377, 0.0158058462359642, 2.271639278506522, 0.7976164714933132, 0.0260637559936423, 2.385660635768442, 2.265744824922061, 0.0248354566433781, 2.489929408891993, 14.34775779340051, 0.0642910906579592, 2.5553831544678873, 12.158709251252466, 0.0528875514126024, 2.7147007691160905, 0.2706657990075588, 0.0225372949671049, 2.9463794764090108, 0.2467859401244701, 0.0057210348019532, 2.9737750988697798, 1.1642861510960667, 0.0261542342824458, 3.1283044930411577, 0.1770468581956653, 0.0204606502745385, 3.2274828683837815, 0.1154808498617832, 0.0240013921450701, 3.264608018547883, 3.741678558884602, 0.0283427674562859, 3.375865983179424, 0.820340614825227, 0.0171218841288184, 3.674118215220729, 0.1495671766050736, 0.016340590172427, 3.7231307170393344, 0.3906601685061908, 0.0161052185892849, 3.8308994963041285, 0.9125814494634878, 0.0172148393773394, 3.957094428074474, 0.2589822145272282, 0.0233025679742526, 4.045999256501398, 2.0633322535768555, 0.0267396591603194, 4.167914482805037, 1.9565784401485715, 0.0303262290298301, 4.42624428368196, 1.4855143820508758, 0.0196398195481374, 4.5539338335138755, 0.4805413198372189, 0.0125393289897157, 4.600823416787101, 0.4867756671045684, 0.0182194766107391, 4.695809000328597, 0.3185300380818711, 0.0185891426438449, 4.807331401700401, 0.8364640474489692, 0.015338169097515, 4.9650915519692935, 0.4481972138563483, 0.0216068492619623, 5.388043292884643, 0.4937975925293245, 0.0281161009903528, 5.409754347422104, 0.989295919992571, 0.0222833206172244, 2.583793158115443, -0.0136846041783734, 0.0237186909167702, 3.8610823615104692, 0.2732763823207846, 0.0180758920917204, 5.208153643973085]|2130375.9514169357717037|      0.12500000|[609, 203, 7, 21]                                                          |  | used linear model with 116 points | iterate success | actual_k=16
       8|[1.0295305807665638, 0.0085242441746113, 1.883319395427252, 0.0059180048699921, 0.0142441608616947, 1.9989034260594198, 0.4229811089203989, 0.024021631845711, 2.1204703021595366, 0.792249654575683, 0.0134857276602086, 2.1588283543038043, 0.2216834810330713, 0.0233674306825073, 2.2203511242709983, 2.6864468082777377, 0.0158058462359642, 2.271639278506522, 0.7976164714933132, 0.0260637559936423, 2.385660635768442, 2.265744824922061, 0.0248354566433781, 2.489929408891993, 14.34775779340051, 0.0642910906579592, 2.5553831544678873, 12.158709251252466, 0.0528875514126024, 2.7147007691160905, 0.2706657990075588, 0.0225372949671049, 2.9463794764090108, 0.2467859401244701, 0.0057210348019532, 2.9737750988697798, 1.1642861510960667, 0.0261542342824458, 3.1283044930411577, 0.1770468581956653, 0.0204606502745385, 3.2274828683837815, 0.1154808498617832, 0.0240013921450701, 3.264608018547883, 3.741678558884602, 0.0283427674562859, 3.375865983179424, 0.820340614825227, 0.0171218841288184, 3.674118215220729, 0.1495671766050736, 0.016340590172427, 3.7231307170393344, 0.3906601685061908, 0.0161052185892849, 3.8308994963041285, 0.9125814494634878, 0.0172148393773394, 3.957094428074474, 0.2589822145272282, 0.0233025679742526, 4.045999256501398, 2.0633322535768555, 0.0267396591603194, 4.167914482805037, 1.9565784401485715, 0.0303262290298301, 4.42624428368196, 1.4855143820508758, 0.0196398195481374, 4.5539338335138755, 0.4805413198372189, 0.0125393289897157, 4.600823416787101, 0.4867756671045684, 0.0182194766107391, 4.695809000328597, 0.3185300380818711, 0.0185891426438449, 4.807331401700401, 0.8364640474489692, 0.015338169097515, 4.9650915519692935, 0.4481972138563483, 0.0216068492619623, 5.388043292884643, 0.4937975925293245, 0.0281161009903528, 5.409754347422104, 0.989295919992571, 0.0222833206172244, 2.583793158115443, -0.0136846041783734, 0.0237186909167702, 3.8610823615104692, 0.2732763823207846, 0.0180758920917204, 5.208153643973085]|2130375.9514169357717037|      0.06250000|[694, 234, 8, 24]                                                          |  | used linear model with 116 points | iterate failure | actual_k=16
       9|[1.0295305807665638, 0.0085242441746113, 1.883319395427252, 0.0059180048699921, 0.0142441608616947, 1.9989034260594198, 0.4229811089203989, 0.024021631845711, 2.1204703021595366, 0.792249654575683, 0.0134857276602086, 2.1588283543038043, 0.2216834810330713, 0.0233674306825073, 2.2203511242709983, 2.6864468082777377, 0.0158058462359642, 2.271639278506522, 0.7976164714933132, 0.0260637559936423, 2.385660635768442, 2.265744824922061, 0.0248354566433781, 2.489929408891993, 14.34775779340051, 0.0642910906579592, 2.5553831544678873, 12.158709251252466, 0.0528875514126024, 2.7147007691160905, 0.2706657990075588, 0.0225372949671049, 2.9463794764090108, 0.2467859401244701, 0.0057210348019532, 2.9737750988697798, 1.1642861510960667, 0.0261542342824458, 3.1283044930411577, 0.1770468581956653, 0.0204606502745385, 3.2274828683837815, 0.1154808498617832, 0.0240013921450701, 3.264608018547883, 3.741678558884602, 0.0283427674562859, 3.375865983179424, 0.820340614825227, 0.0171218841288184, 3.674118215220729, 0.1495671766050736, 0.016340590172427, 3.7231307170393344, 0.3906601685061908, 0.0161052185892849, 3.8308994963041285, 0.9125814494634878, 0.0172148393773394, 3.957094428074474, 0.2589822145272282, 0.0233025679742526, 4.045999256501398, 2.0633322535768555, 0.0267396591603194, 4.167914482805037, 1.9565784401485715, 0.0303262290298301, 4.42624428368196, 1.4855143820508758, 0.0196398195481374, 4.5539338335138755, 0.4805413198372189, 0.0125393289897157, 4.600823416787101, 0.4867756671045684, 0.0182194766107391, 4.695809000328597, 0.3185300380818711, 0.0185891426438449, 4.807331401700401, 0.8364640474489692, 0.015338169097515, 4.9650915519692935, 0.4481972138563483, 0.0216068492619623, 5.388043292884643, 0.4937975925293245, 0.0281161009903528, 5.409754347422104, 0.989295919992571, 0.0222833206172244, 2.583793158115443, -0.0136846041783734, 0.0237186909167702, 3.8610823615104692, 0.2732763823207846, 0.0180758920917204, 5.208153643973085]|2130375.9514169357717037|      0.03125000|[780, 264, 9, 27]                                                          |  | used linear model with 116 points | iterate failure | actual_k=16
      10|[1.0304820343959993, 0.012425602484621, 1.883528305461975, 0.0050899308682385, 0.0163417868688057, 2.0018144088129666, 0.4279330917068388, 0.030854924632315, 2.1188967808821144, 0.7936908675944965, 0.0181230353383886, 2.1625081152570487, 0.2208220906960759, 0.0273261407850251, 2.219765728326721, 2.689702052189107, 0.0261258223128969, 2.270020809370352, 0.7950611126509687, 0.0248171487178734, 2.3851454817295235, 2.2699172084145287, 0.0227837791042332, 2.4935018754152716, 14.34844874501952, 0.0713881044276392, 2.5554048909556926, 12.160405896639435, 0.0606584943682831, 2.719093693037018, 0.2706447294904473, 0.0209877314180404, 2.946862136322638, 0.248041597215052, 0.0076580568097986, 2.978042170749189, 1.1678206956534782, 0.0251644617058977, 3.1271606302146946, 0.1768370179020409, 0.0232072418444517, 3.2221848116830243, 0.1172742535109839, 0.025383026181224, 3.2594535548436445, 3.7461038543197978, 0.03023008365001, 3.3766839549538528, 0.8227801566816063, 0.018873304927189, 3.6715985997309994, 0.1446977578960546, 0.0206262872408616, 3.7199462483226076, 0.3884867699615943, 0.0171650707771892, 3.8329684394307955, 0.9114826161741407, 0.0167430500676612, 3.9559228799838695, 0.2580408937278213, 0.0193843909123065, 4.046955225948388, 2.060305068687993, 0.0318084092066227, 4.1692960751748, 1.9558149094633979, 0.0273927293953883, 4.423088552650594, 1.4852002700784068, 0.0180869669212421, 4.554156342211898, 0.4831067435678743, 0.0154232844186069, 4.599887535132183, 0.4843439067565127, 0.0158041325106681, 4.699613362436134, 0.3154379753767727, 0.0230858897412229, 4.8069495864423875, 0.8330441733845237, 0.0188158268702647, 4.964586111592015, 0.4502526160543438, 0.0219784188567739, 5.388114653483471, 0.4948077916203058, 0.0309078772316379, 5.413670995907299, 0.9892886287590923, 0.01894101940277, 2.586032721915146, -0.0115979482307281, 0.0195603827865783, 3.8620322386014747, 0.2805739333193634, 0.0185428131227175, 5.212449139720189]|1985193.6224743432831019|      0.06250000|[869, 291, 10, 30]                                                         |  | used linear model with 116 points | iterate success | actual_k=16
      11|[1.0304820343959993, 0.012425602484621, 1.883528305461975, 0.0050899308682385, 0.0163417868688057, 2.0018144088129666, 0.4279330917068388, 0.030854924632315, 2.1188967808821144, 0.7936908675944965, 0.0181230353383886, 2.1625081152570487, 0.2208220906960759, 0.0273261407850251, 2.219765728326721, 2.689702052189107, 0.0261258223128969, 2.270020809370352, 0.7950611126509687, 0.0248171487178734, 2.3851454817295235, 2.2699172084145287, 0.0227837791042332, 2.4935018754152716, 14.34844874501952, 0.0713881044276392, 2.5554048909556926, 12.160405896639435, 0.0606584943682831, 2.719093693037018, 0.2706447294904473, 0.0209877314180404, 2.946862136322638, 0.248041597215052, 0.0076580568097986, 2.978042170749189, 1.1678206956534782, 0.0251644617058977, 3.1271606302146946, 0.1768370179020409, 0.0232072418444517, 3.2221848116830243, 0.1172742535109839, 0.025383026181224, 3.2594535548436445, 3.7461038543197978, 0.03023008365001, 3.3766839549538528, 0.8227801566816063, 0.018873304927189, 3.6715985997309994, 0.1446977578960546, 0.0206262872408616, 3.7199462483226076, 0.3884867699615943, 0.0171650707771892, 3.8329684394307955, 0.9114826161741407, 0.0167430500676612, 3.9559228799838695, 0.2580408937278213, 0.0193843909123065, 4.046955225948388, 2.060305068687993, 0.0318084092066227, 4.1692960751748, 1.9558149094633979, 0.0273927293953883, 4.423088552650594, 1.4852002700784068, 0.0180869669212421, 4.554156342211898, 0.4831067435678743, 0.0154232844186069, 4.599887535132183, 0.4843439067565127, 0.0158041325106681, 4.699613362436134, 0.3154379753767727, 0.0230858897412229, 4.8069495864423875, 0.8330441733845237, 0.0188158268702647, 4.964586111592015, 0.4502526160543438, 0.0219784188567739, 5.388114653483471, 0.4948077916203058, 0.0309078772316379, 5.413670995907299, 0.9892886287590923, 0.01894101940277, 2.586032721915146, -0.0115979482307281, 0.0195603827865783, 3.8620322386014747, 0.2805739333193634, 0.0185428131227175, 5.212449139720189]|1985193.6224743432831019|      0.03125000|[956, 320, 11, 33]                                                         |  | used linear model with 116 points | iterate failure | actual_k=16
