k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1233940270058133, -0.1037975395318403, 0.0326330040772997, -0.046521393137469, -0.062462068920194, 0.1044120158663447, 0.1320250716826169, -0.0568245229650573, 0.1496837190218319, 0.0149167031523898, 0.1777431103980298, 0.0851248640470787, 0.0841503890096447, 0.1257364675218079, 0.2038098247179238, 0.1351912753955627, 0.1233153343519006, 0.1718000990536492, 0.1175327084638896, 0.1858953758832174, 0.3211451797734071, 0.1966242142796497, 0.2236643226431747, 0.4470837489208579, 0.3756428243869556, 0.3007257838966491, 0.3726362178165418, 0.3684605925660999, 0.3453242196537817, 0.3010770917381588, 0.451092057027369, 0.3929645872681223, 0.4138096317035483, 0.4176587965067202, 0.2326906651500869, 0.2566408661418765, 0.3832420767074892, 0.4085535950616894, 0.4592412494036561, 0.4422940145191559, 0.4278388978335218, 0.4110005469943909, 0.4133574594300436, 0.3661465764827995, 0.464628099245912, 0.4987663675337883, 0.3836365530564214, 0.5285398746201821, 0.5418841741044339, 0.56779450014974, 0.4573013840560291, 0.554470074683846, 0.5341404176514318, 0.5097766484542832, 0.6700009102376776, 0.399529465374754, 0.7059638855132502, 0.6586386517075736, 0.6243603917147116, 0.6685791380402312, 0.6532620472321584, 0.7702397150627011, 0.6082438145489832, 0.6260623316358108, 0.5972658434342047, 0.7090682519366207, 0.8050424272378708, 0.6965690943473771, 0.7847866584706913, 0.6811028447892533, 0.7693817098314942, 0.8727875403263589, 0.7500539685793187, 0.7485167101272664, 0.7351791015627652, 0.8861067983339289, 0.7980371781581338, 0.8280141465536225, 0.9146927953738395, 0.8173366011182241, 0.8153320396604483, 0.9474373324542755, 0.9197493552592677, 0.9060264831473722, 0.7771071974190396, 0.9464124465503198, 0.9364435740027472, 0.9523801117753083, 0.8988606418518335, 1.1837353049187935, 1.001079164618881, 0.9947123110253658, 1.1994053937782616, 1.131473876470638, 1.0757838152246328, 1.1504807335249667, 1.3183783634615562, 1.1959472573774153, 1.0435721624942804, 1.1819724911764984]|-122.5055070048449295|      2.00000000|[101, 0, 1, 8]                                                             |  | used linear model with 101 points | iterate success | actual_k=0
       2|[0.1046277671018148, -0.1432727589084237, -0.0739054110667681, 0.0630349650913714, -0.0136916506911439, 0.0905351721406857, -0.0499957455556928, -0.1929548311386143, 0.1396947315797068, -0.2426395942012883, 0.3122931460027534, -0.1529031950899161, 0.0690881802972168, 0.3617446965599434, 0.2386768695755786, -0.0573539011706148, 0.2885737105157796, 0.5152340816638123, 0.0313510603317277, 0.2247623896956324, 0.3143807071035344, 0.3841238064270342, 0.1903113015913475, 0.6471070483422992, 0.4597457745755284, 0.1246428578142306, 0.2931250292921797, 0.4550937384530105, 0.191598926639585, 0.5267510177760224, 0.4950111740132375, 0.5998845127148316, 0.6192325188642356, 0.6156300039533804, 0.6632971326517003, 0.3043097347266555, 0.3986951147857127, 0.2833760151242212, 0.675484885924148, 0.6934599679125606, 0.7228478688435902, 0.6419403524760263, 0.4954793839532527, 0.1519148285475847, 0.5056907923156939, 0.7255536255603114, 0.5165464578726561, 0.7549517682307648, 0.3992865659251875, 0.6438174897231166, 0.4329506037566124, 0.4381161565073508, 0.183262178087703, 0.57925638233672, 0.866258410849396, 0.1876325221186917, 0.6336478678195547, 0.6481597416544553, 0.5875010012618747, 0.8203616991849428, 0.7628407291500191, 0.5080552057382979, 0.5430375393474018, 0.6694269966395235, 0.6112187653843983, 0.670674206692821, 0.9591561405742286, 0.8119982324647061, 0.6260915992720348, 0.749103728851594, 0.7389872219092599, 0.9634028620076293, 0.8805589173243907, 0.9443826770895403, 0.8621345399898575, 0.9197284330432784, 1.131949195860235, 1.0484519008374835, 1.314552925441635, 1.07514126597963, 1.1348491328382395, 0.9534700828363352, 0.9237940087461007, 1.0045872331365147, 0.9654710910171985, 0.9928731784367778, 1.0559388828177465, 1.0206838727679237, 0.9471763260635758, 1.6441956260087882, 1.1131409302143775, 1.025865353202032, 1.7209129110911712, 1.4536523073912886, 1.216822110386604, 1.5415947061456374, 1.9405854337250659, 1.477815804449251, 1.3992406738693757, 1.5431210767091965]|-328.9427809536481959|      4.00000000|[202, 0, 2, 16]                                                            |  | used linear model with 101 points | iterate success | actual_k=0
       3|[0.443895865005492, -0.3091573699891722, -0.0353658495377608, 0.0274370020406997, -0.3688537359892676, 0.3767187091508833, -0.7635459596931453, -0.3097615726734543, 0.0373625707922007, -1.1235311066143059, 0.3736424140102461, -0.353613568863469, -0.4356561809833949, 0.3915449477940038, 0.194145529105791, -0.144613871553093, 0.6473982144721284, 0.6117053551313127, -0.1952093099811609, -0.0974020165958432, 1.1316314400135037, 0.4224421858098159, 0.134441039399016, 0.8934091537011445, 0.6380656605487448, 0.1428668884805124, 0.4231611870839163, 0.1640819809726211, 0.0478012042771041, 0.4758833299734239, 0.5521112810409347, 1.133740617723125, 1.1830322786393785, 0.9240880795268275, 1.6692551886460485, 0.4251410464657886, 1.0426090495069054, 0.1962952618473885, 0.9778691663457039, 0.9792857978706944, 1.1350130481271776, 0.8661072667858769, 1.1404801787181196, 0.1845214109675381, 0.6251444776304766, 0.9090901500415811, 1.281532245118746, 1.0086987272618908, 0.1535651670303547, 0.5859987317230615, 0.715486043750283, 0.9529763483173521, 0.1924987636583474, 0.624349879648002, 1.944832974734753, -0.1398363339398913, 0.674524764316703, 1.0069516064597421, 0.4716930904610143, 1.2410047937344313, 1.3590251225936074, 0.5213736468305458, 1.1580292890174795, 0.9141784505343749, 0.6073318749647804, 0.9514983433585613, 0.6657813234249399, 1.1162157940091213, 0.8534399503887747, 1.1661450784752736, 1.1234645242043413, 1.2148076005194293, 1.0165004569740879, 0.7118786366856014, 1.0415822492094369, 1.3465482101461512, 1.520388151422625, 1.7283346559467985, 1.9128814629660367, 0.9304311889692064, 1.454833239119015, 1.2143000916934765, 1.3382683671880564, 1.4448954126957787, 1.4059710021891507, 1.2795292012493025, 2.0881026604813924, 1.3661868213102646, 0.7652720741349002, 1.6393692260219415, 1.4131193491873058, 1.3891711022960493, 2.175841977236112, 1.8560859461906456, 1.5085013218617611, 2.395249790047527, 2.4082710036012256, 1.7862069932487576, 1.779322648685462, 2.267513112422711]|-812.1312406086070723|      8.00000000|[303, 0, 3, 24]                                                            |  | used linear model with 101 points | iterate success | actual_k=0
       4|[1.1431933382566632, -1.0868044846870126, 0.0272965740563952, -0.2161727805954528, 0.1073904594636554, 1.026730126191967, -1.2991571180244996, -0.3035562903802936, -0.2261368958440437, -1.9156425182281944, 2.08625860335298, -1.7866145714196866, -0.4831657949052507, 1.1589041025287803, 2.073761517843641, -0.969246672152899, 0.8364026057220849, 0.4040104760845666, -0.0345311481371143, 0.8771650314789483, 1.183991368507259, 1.3168930525724414, 0.9737061003219445, 0.4681176353807385, 1.0497343400622137, 0.5442000537753325, 0.4102395763561991, 0.648292227486482, 1.553609885078059, 1.3065300883589333, -0.3859390407052482, 1.4597781473724607, 0.5208842273570423, 2.5817811737865646, 2.0809022848392527, 1.414479440552073, 2.875267554536705, 0.0310762077134085, 1.265113430304192, 2.597657599930256, 1.9003793547208394, 1.2769634963319711, 1.5683840880915758, 0.1626534035986169, 1.0723461804682484, 0.2016401461340849, 1.34314479578497, 0.2434606767841003, -0.2486784577740066, 1.885198629118786, 1.9441022377676194, 1.1361701884196653, -0.3690869253103778, 0.594188987922391, 1.901485521076138, -0.4182669285376269, 0.5834979279835255, 1.2176808098447363, 0.3232538989746337, 1.1511023647183092, 1.5594083129310348, -0.0474530620318629, -0.0559227508598348, 0.2173671791402803, 1.1814329959767393, 1.7002851299418715, 0.9632535983049868, 1.469239361345961, 0.7984004519661877, 1.111772264261558, 2.394107551887734, 0.7459873230046554, 0.0860309605664018, 2.1965447493312937, 1.4279551532968537, 0.5142693111802289, 1.1969671570226645, 1.7013244741000173, 2.7215649727626126, 3.186943782353571, 1.6306266289134301, 1.5023396245713403, 1.431107461119751, 1.6338450325511573, 1.8484673713784463, -0.4417034171860299, 2.6699792836633938, 2.582017312679519, -0.7753175137482673, 1.618798725496557, 1.1767186365870366, 1.5567965562837833, 0.6334864054369271, 1.131603246676169, 1.0493901001215296, 2.5433022758847668, 2.255639763279863, 0.7019374130080827, 1.0252969498542002, 1.9190440720318613]|-983.2702977409719551|     16.00000000|[404, 0, 4, 32]                                                            |  | used linear model with 101 points | iterate success | actual_k=0
       5|[1.1431933382566632, -1.0868044846870126, 0.0272965740563952, -0.2161727805954528, 0.1073904594636554, 1.026730126191967, -1.2991571180244996, -0.3035562903802936, -0.2261368958440437, -1.9156425182281944, 2.08625860335298, -1.7866145714196866, -0.4831657949052507, 1.1589041025287803, 2.073761517843641, -0.969246672152899, 0.8364026057220849, 0.4040104760845666, -0.0345311481371143, 0.8771650314789483, 1.183991368507259, 1.3168930525724414, 0.9737061003219445, 0.4681176353807385, 1.0497343400622137, 0.5442000537753325, 0.4102395763561991, 0.648292227486482, 1.553609885078059, 1.3065300883589333, -0.3859390407052482, 1.4597781473724607, 0.5208842273570423, 2.5817811737865646, 2.0809022848392527, 1.414479440552073, 2.875267554536705, 0.0310762077134085, 1.265113430304192, 2.597657599930256, 1.9003793547208394, 1.2769634963319711, 1.5683840880915758, 0.1626534035986169, 1.0723461804682484, 0.2016401461340849, 1.34314479578497, 0.2434606767841003, -0.2486784577740066, 1.885198629118786, 1.9441022377676194, 1.1361701884196653, -0.3690869253103778, 0.594188987922391, 1.901485521076138, -0.4182669285376269, 0.5834979279835255, 1.2176808098447363, 0.3232538989746337, 1.1511023647183092, 1.5594083129310348, -0.0474530620318629, -0.0559227508598348, 0.2173671791402803, 1.1814329959767393, 1.7002851299418715, 0.9632535983049868, 1.469239361345961, 0.7984004519661877, 1.111772264261558, 2.394107551887734, 0.7459873230046554, 0.0860309605664018, 2.1965447493312937, 1.4279551532968537, 0.5142693111802289, 1.1969671570226645, 1.7013244741000173, 2.7215649727626126, 3.186943782353571, 1.6306266289134301, 1.5023396245713403, 1.431107461119751, 1.6338450325511573, 1.8484673713784463, -0.4417034171860299, 2.6699792836633938, 2.582017312679519, -0.7753175137482673, 1.618798725496557, 1.1767186365870366, 1.5567965562837833, 0.6334864054369271, 1.131603246676169, 1.0493901001215296, 2.5433022758847668, 2.255639763279863, 0.7019374130080827, 1.0252969498542002, 1.9190440720318613]|-983.2702977409719551|      8.00000000|[505, 0, 5, 40]                                                            |  | used linear model with 101 points | iterate failure | actual_k=0
       6|[0.7960248318275559, -0.8604169216113027, 0.8627629689543674, -1.290337279195647, -1.0800489148197419, 2.288237701438816, -2.016779222309301, -0.4906447167838698, -0.4938601440520832, -1.823664300763214, 1.3238625021768697, -1.7128910939058821, -0.8976537992939329, 2.0069091564422283, 0.7314254330345038, -1.4276219619065538, -0.4204632854962359, 0.0362279469652793, 0.5642420359401701, 1.9747030971769892, 1.7568556157445745, 1.5546002589286927, 0.8149276168728842, 2.038682435719046, 0.9105647333618243, -0.8706301099090868, 0.8777319671460839, -0.5349764454833561, 1.8094481731054206, 2.6413924248379024, 0.0235544993928216, 0.8912187712574822, 1.734830683488835, 2.3643664254497687, 0.3433758506347433, 1.671719166120031, 1.9882446664497904, -1.2043536331036953, 1.2354951860665977, 1.9976617254932156, 2.43671130112447, 1.3802855197862642, 0.832125573204688, 0.6532512747302832, 1.1191987981081288, -0.0788996843597978, 2.508662231878551, 0.6630593986352389, -0.6933326497747214, 1.782047881407825, 2.0099004339860085, 1.716905410883322, 0.3580237999637235, 0.9160081866437129, 0.3719191438612972, -1.8440105985691813, 1.3219348832350681, 0.1453127675951804, -0.6526441989159293, 1.7382195760440577, 2.332064788162967, -1.4569823822500012, -0.4270635245741946, 0.9045436830268452, 2.307069213456204, 2.4760747413462916, 0.9915600282182729, 1.9123417795270603, 1.1089816015942877, 1.552154712398264, 2.8750991390771263, 1.1030767514190987, 0.5859654944228505, 2.306918761006269, 0.8675704702159114, 0.6315235533424391, 2.4719357795433488, 2.1634127249516757, 1.8843858293099687, 1.7671000746889858, 1.4239797820710458, 1.3616435493374692, 1.9798218178946052, 1.6738204600160242, 1.1718491717793684, -1.5253581520248087, 2.8194459324761536, 2.0337917472055627, -1.1211382134759602, 1.839874712337298, 2.6266789806523905, 1.5078701167001696, 0.40728419590331, 1.537090111040458, 0.8292013288001042, 0.820625771488106, 3.2350322542574057, 2.515877141166796, 0.8767512440126171, 0.8955402650279074]|-1340.0496206042621452|     16.00000000|[606, 0, 6, 48]                                                            |  | used linear model with 101 points | iterate success | actual_k=0
       7|[0.7960248318275559, -0.8604169216113027, 0.8627629689543674, -1.290337279195647, -1.0800489148197419, 2.288237701438816, -2.016779222309301, -0.4906447167838698, -0.4938601440520832, -1.823664300763214, 1.3238625021768697, -1.7128910939058821, -0.8976537992939329, 2.0069091564422283, 0.7314254330345038, -1.4276219619065538, -0.4204632854962359, 0.0362279469652793, 0.5642420359401701, 1.9747030971769892, 1.7568556157445745, 1.5546002589286927, 0.8149276168728842, 2.038682435719046, 0.9105647333618243, -0.8706301099090868, 0.8777319671460839, -0.5349764454833561, 1.8094481731054206, 2.6413924248379024, 0.0235544993928216, 0.8912187712574822, 1.734830683488835, 2.3643664254497687, 0.3433758506347433, 1.671719166120031, 1.9882446664497904, -1.2043536331036953, 1.2354951860665977, 1.9976617254932156, 2.43671130112447, 1.3802855197862642, 0.832125573204688, 0.6532512747302832, 1.1191987981081288, -0.0788996843597978, 2.508662231878551, 0.6630593986352389, -0.6933326497747214, 1.782047881407825, 2.0099004339860085, 1.716905410883322, 0.3580237999637235, 0.9160081866437129, 0.3719191438612972, -1.8440105985691813, 1.3219348832350681, 0.1453127675951804, -0.6526441989159293, 1.7382195760440577, 2.332064788162967, -1.4569823822500012, -0.4270635245741946, 0.9045436830268452, 2.307069213456204, 2.4760747413462916, 0.9915600282182729, 1.9123417795270603, 1.1089816015942877, 1.552154712398264, 2.8750991390771263, 1.1030767514190987, 0.5859654944228505, 2.306918761006269, 0.8675704702159114, 0.6315235533424391, 2.4719357795433488, 2.1634127249516757, 1.8843858293099687, 1.7671000746889858, 1.4239797820710458, 1.3616435493374692, 1.9798218178946052, 1.6738204600160242, 1.1718491717793684, -1.5253581520248087, 2.8194459324761536, 2.0337917472055627, -1.1211382134759602, 1.839874712337298, 2.6266789806523905, 1.5078701167001696, 0.40728419590331, 1.537090111040458, 0.8292013288001042, 0.820625771488106, 3.2350322542574057, 2.515877141166796, 0.8767512440126171, 0.8955402650279074]|-1340.0496206042621452|      8.00000000|[707, 0, 7, 56]                                                            |  | used linear model with 101 points | iterate failure | actual_k=0
       8|[0.7960248318275559, -0.8604169216113027, 0.8627629689543674, -1.290337279195647, -1.0800489148197419, 2.288237701438816, -2.016779222309301, -0.4906447167838698, -0.4938601440520832, -1.823664300763214, 1.3238625021768697, -1.7128910939058821, -0.8976537992939329, 2.0069091564422283, 0.7314254330345038, -1.4276219619065538, -0.4204632854962359, 0.0362279469652793, 0.5642420359401701, 1.9747030971769892, 1.7568556157445745, 1.5546002589286927, 0.8149276168728842, 2.038682435719046, 0.9105647333618243, -0.8706301099090868, 0.8777319671460839, -0.5349764454833561, 1.8094481731054206, 2.6413924248379024, 0.0235544993928216, 0.8912187712574822, 1.734830683488835, 2.3643664254497687, 0.3433758506347433, 1.671719166120031, 1.9882446664497904, -1.2043536331036953, 1.2354951860665977, 1.9976617254932156, 2.43671130112447, 1.3802855197862642, 0.832125573204688, 0.6532512747302832, 1.1191987981081288, -0.0788996843597978, 2.508662231878551, 0.6630593986352389, -0.6933326497747214, 1.782047881407825, 2.0099004339860085, 1.716905410883322, 0.3580237999637235, 0.9160081866437129, 0.3719191438612972, -1.8440105985691813, 1.3219348832350681, 0.1453127675951804, -0.6526441989159293, 1.7382195760440577, 2.332064788162967, -1.4569823822500012, -0.4270635245741946, 0.9045436830268452, 2.307069213456204, 2.4760747413462916, 0.9915600282182729, 1.9123417795270603, 1.1089816015942877, 1.552154712398264, 2.8750991390771263, 1.1030767514190987, 0.5859654944228505, 2.306918761006269, 0.8675704702159114, 0.6315235533424391, 2.4719357795433488, 2.1634127249516757, 1.8843858293099687, 1.7671000746889858, 1.4239797820710458, 1.3616435493374692, 1.9798218178946052, 1.6738204600160242, 1.1718491717793684, -1.5253581520248087, 2.8194459324761536, 2.0337917472055627, -1.1211382134759602, 1.839874712337298, 2.6266789806523905, 1.5078701167001696, 0.40728419590331, 1.537090111040458, 0.8292013288001042, 0.820625771488106, 3.2350322542574057, 2.515877141166796, 0.8767512440126171, 0.8955402650279074]|-1340.0496206042621452|      4.00000000|[808, 0, 8, 64]                                                            |  | used linear model with 101 points | iterate failure | actual_k=0
       9|[1.0919761382147541, -0.8033057930797035, 0.7604872344852948, -1.4697000294469786, -1.2577223914196014, 1.837699011566024, -2.4563182487138775, -0.57665549295824, -1.1524264703802534, -2.0533903754124987, 1.261963984345277, -2.0396420741737726, -1.6835772935512996, 1.9010683814171088, 1.0872462331022141, -1.4593278092760764, -0.8904984070984978, -0.5507970178230812, 0.68926226133693, 1.630206118717073, 1.7443815401401987, 1.7583575897636394, 1.3764887005705246, 1.745473282628383, 1.7561989034992167, -1.4275298435761252, 1.5216840920359949, -1.2284144569175859, 1.453720715857661, 2.2909624902861716, 0.1623653239199718, 0.6794041246571354, 1.8611523559030454, 1.5408592581671212, 1.0095979680525933, 2.0032230133413704, 1.526022093294591, -1.2418481252825344, 1.3101585340267412, 2.305792197955764, 2.332421701505113, 1.5616186277301898, 1.6156044021864115, 0.7294541333946403, 1.3086996622664222, -0.4942326644011281, 2.1808201860188845, 1.1470591360034312, -1.1540734552842404, 1.8920892703563326, 2.014451481008559, 1.3842455323071814, 0.7103128644093837, 1.4054429529955117, 0.7196535875635814, -1.909172300437611, 1.3563223490241687, 0.8585285388328828, -1.4258970046755732, 1.5762943790408614, 2.026409639563721, -1.764971676289588, -1.2614146679561493, 1.510569689639374, 1.9554616471188069, 1.7578047653590056, 0.5600807686128031, 2.179981730071204, 1.4019562598158215, 1.2815641596533665, 3.0011901182803977, 1.0897150195333842, 0.7945852655289909, 2.3342092671885477, 1.6713567513832457, 1.720227497491614, 2.2779093692970602, 2.020287634934661, 2.2696424902605803, 2.005687918308942, 1.5325431294681702, 1.5320698729954962, 1.674190670281856, 1.66168255319158, 1.2394219866320033, -1.5738837304733622, 2.484868753843326, 1.857770824728928, -0.9992227435507787, 2.2238920241235856, 2.4853743947099516, 1.4431181635860713, 0.8112432404862329, 1.3338359542266471, 0.8799302194970416, 0.9950526514401631, 3.437759691079064, 2.3671707376558855, 1.6829740463183627, 1.18040511959773]|-1499.7174001765865796|      8.00000000|[909, 0, 9, 72]                                                            |  | used linear model with 101 points | iterate success | actual_k=0
      10|[1.0919761382147541, -0.8033057930797035, 0.7604872344852948, -1.4697000294469786, -1.2577223914196014, 1.837699011566024, -2.4563182487138775, -0.57665549295824, -1.1524264703802534, -2.0533903754124987, 1.261963984345277, -2.0396420741737726, -1.6835772935512996, 1.9010683814171088, 1.0872462331022141, -1.4593278092760764, -0.8904984070984978, -0.5507970178230812, 0.68926226133693, 1.630206118717073, 1.7443815401401987, 1.7583575897636394, 1.3764887005705246, 1.745473282628383, 1.7561989034992167, -1.4275298435761252, 1.5216840920359949, -1.2284144569175859, 1.453720715857661, 2.2909624902861716, 0.1623653239199718, 0.6794041246571354, 1.8611523559030454, 1.5408592581671212, 1.0095979680525933, 2.0032230133413704, 1.526022093294591, -1.2418481252825344, 1.3101585340267412, 2.305792197955764, 2.332421701505113, 1.5616186277301898, 1.6156044021864115, 0.7294541333946403, 1.3086996622664222, -0.4942326644011281, 2.1808201860188845, 1.1470591360034312, -1.1540734552842404, 1.8920892703563326, 2.014451481008559, 1.3842455323071814, 0.7103128644093837, 1.4054429529955117, 0.7196535875635814, -1.909172300437611, 1.3563223490241687, 0.8585285388328828, -1.4258970046755732, 1.5762943790408614, 2.026409639563721, -1.764971676289588, -1.2614146679561493, 1.510569689639374, 1.9554616471188069, 1.7578047653590056, 0.5600807686128031, 2.179981730071204, 1.4019562598158215, 1.2815641596533665, 3.0011901182803977, 1.0897150195333842, 0.7945852655289909, 2.3342092671885477, 1.6713567513832457, 1.720227497491614, 2.2779093692970602, 2.020287634934661, 2.2696424902605803, 2.005687918308942, 1.5325431294681702, 1.5320698729954962, 1.674190670281856, 1.66168255319158, 1.2394219866320033, -1.5738837304733622, 2.484868753843326, 1.857770824728928, -0.9992227435507787, 2.2238920241235856, 2.4853743947099516, 1.4431181635860713, 0.8112432404862329, 1.3338359542266471, 0.8799302194970416, 0.9950526514401631, 3.437759691079064, 2.3671707376558855, 1.6829740463183627, 1.18040511959773]|-1499.7174001765865796|      4.00000000|[1010, 0, 10, 80]                                                          |  | used linear model with 101 points | iterate failure | actual_k=0
      11|[1.0919761382147541, -0.8033057930797035, 0.7604872344852948, -1.4697000294469786, -1.2577223914196014, 1.837699011566024, -2.4563182487138775, -0.57665549295824, -1.1524264703802534, -2.0533903754124987, 1.261963984345277, -2.0396420741737726, -1.6835772935512996, 1.9010683814171088, 1.0872462331022141, -1.4593278092760764, -0.8904984070984978, -0.5507970178230812, 0.68926226133693, 1.630206118717073, 1.7443815401401987, 1.7583575897636394, 1.3764887005705246, 1.745473282628383, 1.7561989034992167, -1.4275298435761252, 1.5216840920359949, -1.2284144569175859, 1.453720715857661, 2.2909624902861716, 0.1623653239199718, 0.6794041246571354, 1.8611523559030454, 1.5408592581671212, 1.0095979680525933, 2.0032230133413704, 1.526022093294591, -1.2418481252825344, 1.3101585340267412, 2.305792197955764, 2.332421701505113, 1.5616186277301898, 1.6156044021864115, 0.7294541333946403, 1.3086996622664222, -0.4942326644011281, 2.1808201860188845, 1.1470591360034312, -1.1540734552842404, 1.8920892703563326, 2.014451481008559, 1.3842455323071814, 0.7103128644093837, 1.4054429529955117, 0.7196535875635814, -1.909172300437611, 1.3563223490241687, 0.8585285388328828, -1.4258970046755732, 1.5762943790408614, 2.026409639563721, -1.764971676289588, -1.2614146679561493, 1.510569689639374, 1.9554616471188069, 1.7578047653590056, 0.5600807686128031, 2.179981730071204, 1.4019562598158215, 1.2815641596533665, 3.0011901182803977, 1.0897150195333842, 0.7945852655289909, 2.3342092671885477, 1.6713567513832457, 1.720227497491614, 2.2779093692970602, 2.020287634934661, 2.2696424902605803, 2.005687918308942, 1.5325431294681702, 1.5320698729954962, 1.674190670281856, 1.66168255319158, 1.2394219866320033, -1.5738837304733622, 2.484868753843326, 1.857770824728928, -0.9992227435507787, 2.2238920241235856, 2.4853743947099516, 1.4431181635860713, 0.8112432404862329, 1.3338359542266471, 0.8799302194970416, 0.9950526514401631, 3.437759691079064, 2.3671707376558855, 1.6829740463183627, 1.18040511959773]|-1499.7174001765865796|      2.00000000|[1111, 0, 11, 88]                                                          |  | used linear model with 101 points | iterate failure | actual_k=0
