k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.1203956660265667, -0.015324260732841, -0.0403665571528394, 0.049182061132959, -0.0064077916245633, -0.1092022930816025, 0.0640946514594716, 0.3165908633236353, 0.070838906128945, 0.1806056118100059, -0.0064558441747089, 0.0801951155455176, 0.2205677211058037, 0.0842758565345128, 0.1051375303034697, 0.2455570433735222, 0.0137924193901991, 0.1820527032310119, 0.337075921918532, 0.180603136325875, 0.1610034340029028, 0.1721646839559386, 0.1364139648287088, 0.3349291918436922, 0.2986954560945598, 0.2129958965939944, 0.4211527672476021, 0.1410364225104707, 0.1759833578004864, 0.1675350227805402, 0.210106805978072, 0.2176094452793988, 0.18494201969598, 0.4015332659334827, 0.3146592517255941, 0.4764640876113997, 0.3842580304583523, 0.3740086458051397, 0.3265320515310467, 0.3703349723218826, 0.5460492211671766, 0.4918130519092496, 0.5754023377306321, 0.4906736821483527, 0.4567554581518788, 0.516512724584905, 0.4485318789411658, 0.5766758153097598, 0.6103339673352308, 0.517334991733289, 0.5523837192396246, 0.6014513171307242, 0.5716841098268626, 0.4797854488754372, 0.6364174144639634, 0.5107858840498332, 0.4749201976752264, 0.4635098180715423, 0.6423145025033263, 0.6889863635643582, 0.5311224837501127, 0.5134806727722263, 0.5593343646099356, 0.5248904508841833, 0.61207276874523, 0.5146490541511456, 0.6389696526384812, 0.6870742811608261, 0.5832037868768697, 0.6673807429510387, 0.7658669077122877, 0.6564124047457999, 0.6209735579338171, 0.7906560017977178, 0.679305847558828, 0.7423294301630318, 0.5760138066609615, 0.9602090081037177, 0.7945212791326947, 0.9410055363934458, 0.8436607945219556, 0.8141764888927024, 1.0292835234158682, 0.9838200559785063, 0.8104584375793191, 0.9010382326653701, 0.5865188260417888, 0.906613062878801, 0.8531990605112847, 0.8301136822559935, 0.7550162520355428, 1.0903461383964026, 1.0595045652289168, 0.9320036569285168, 1.2261793217433972, 1.006557266934978, 0.99935422620918, 1.0681973332842518, 1.0336750806469224, 1.053850377609468]|-82.6808624267578125|      2.00000000|[113, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[0.082141793061369, 0.2488745289369574, -0.3472257638012159, 0.3053440106156836, -0.11969917454768, -0.0498309035831549, 0.1535605097248122, 0.3920939921488228, 0.0185119173966622, -0.1376327698604239, -0.1147402124582104, 0.2198460185959998, 0.2275896787868814, 0.1592398441703233, 0.2246606627561813, 0.3206798221554786, -0.1362202440482011, 0.1014519462358111, 0.4728704720679879, -0.0158157953727703, 0.3448257907717383, -0.3063986509390865, -0.0108818494250991, 0.2047385587577976, -0.025071172793253, 0.1396626897716859, 0.9898028893808719, 0.3678068731029889, 0.4347773693985831, 0.565815626839693, 0.2461031701110189, 0.3240320581652109, 0.3771916785790719, 0.3793376632094039, 0.6665571853223644, 0.5908513680382018, 0.5286455574431602, 0.6042421291361095, 0.5572576464600058, 0.5629552558270472, 0.6133238763676644, 0.561486484629652, 0.5685347564902029, 0.7938881263903454, 0.5337756559084701, 0.7139765489880346, 0.5981221153130174, 0.6402767051872258, 0.6845791414256448, 0.842418557741464, 0.8413877746349483, 0.0613196522019563, 0.2931013200189564, 0.5297564411686708, 0.7248867178824532, 0.4407232423900809, 0.3528057028188981, 0.4565722800565921, 0.6189963374225377, 0.5872004046598167, 0.6949743019202239, 0.5389243540420642, 0.8658396291690977, 0.3833492405120562, 0.3615241815636813, 0.420940330000682, 0.5236943796151878, 0.4604534773121219, 0.751027779182668, 0.4109229239641641, 0.6845253950351893, 0.8016216490663166, 0.6750880522132446, 0.7996236935743307, 0.6594421387385277, 0.8822594149864145, 0.4303164129519843, 1.0082325455126755, 0.8051311170358224, 1.0672538221504189, 1.1954404574244464, 1.0454064944025476, 0.6877546303421344, 1.1154023848993546, 0.9346723874521294, 1.0368062424406608, 0.4349812524409574, 0.9360314378430682, 0.9712673418286567, 1.0040048464492295, 0.6642125511772841, 0.8947302052680983, 1.3701427053552158, 0.9290896684334968, 1.1969631840304102, 1.3308725776633945, 0.8829554272832736, 1.2102789304927521, 1.232048432443566, 0.7157671044592221]|-150.8277130126953125|      4.00000000|[225, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[0.3507272935379839, 0.7753954715998429, -0.7899923887426767, 0.8207993112988914, 0.0228931809810739, 0.0276049374531131, 0.0250073567807327, 0.0756385776634476, -0.4117027908714319, -0.1484189097367173, -0.0736323710423601, -0.1828856233915259, 0.3244552622619521, -0.370714098015606, -0.1495477873780137, 0.1719844794672987, -0.9439142954238449, 0.160548107802179, -0.0823698526564369, 0.1523851327826317, 0.1828547425712808, -0.475025773299012, 0.0687905482233626, -0.2378175847671657, -0.5026018493869638, -0.0322519240943857, 1.2828538499282736, 0.1345012573856481, 0.2482522074460438, 0.9699609655783328, 0.2972005693925452, 0.2756449957973764, 1.0605207839597708, 1.0198635478928686, 0.724579366936517, 0.39351214666392, 0.3788917875861979, 1.2854747014243764, 1.3909487762950195, 0.7184118667572441, 0.7187717174890165, 0.8941398421443343, 1.473784056252851, 0.8751797856208221, 0.5691524994433611, 1.0150826418966885, 0.7548176109430778, 0.4732977068326072, 0.8001550215292106, 1.1354876616986966, 1.6645758643636275, 0.4295547433474813, 0.1057786058750151, 1.020832044100703, 1.219929366567314, 0.3999846645550206, 0.7136718556711183, 0.9591504257297498, 0.7975105947914295, 1.2103397188121683, 0.9623562061317752, 0.7883088539569731, 0.866668877150528, 0.4840278100766841, -0.0847920680031592, 0.0850382743104648, 0.4278565482670971, 0.7114653078677013, 0.7724526710165954, 0.5671514755565285, 1.0824836967176437, 0.9102479252934732, 0.7177371428946504, 0.9458169733867086, 0.5969243981195763, 1.1468890795634823, 0.9505956181263592, 1.1927433988751326, 0.8225174577169316, 0.721391708981753, 1.7251585099318276, 1.109640961873322, 0.7972332542450734, 1.5741918407581048, 1.7979603810483122, 1.16364528324048, 0.535816638493799, 1.2836971739560108, 1.1016453320344666, 1.426695092696923, 0.8026071439956742, 1.4697597846436448, 1.6921671875350754, 0.5885434871869892, 0.66967008797852, 2.441701672913581, 1.5224729301737958, 1.3710030910690878, 1.7815343639823498, 1.8471053781722078]|-583.9774780273437500|      8.00000000|[393, 56, 0, 7]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 113 points | iterate success | actual_k=8
       4|[0.3293667631439189, 0.920366739630331, -1.8293652479054046, 1.9034610062892134, -0.3209749741827465, -0.2383260524728927, -0.0264395580932504, 0.8206834380505676, -1.3442256723728643, -0.9007714442375786, -0.8001692926212274, -1.2634382075011295, 1.5500410806347773, -1.0200177030668305, -0.7639152765848976, -0.018354640985627, -1.8465736389277891, 0.6407145505688708, 0.4348534797994442, -0.2487823858747569, -0.9594737462403082, -0.6400182413820551, 0.9827084091311388, -0.4620123109326795, -0.7896552978686626, -0.2526580510518919, -0.0381247267986118, 0.1913978879120966, -0.6851002702274365, 1.3816330948572257, 0.2522442752792198, 2.20482244967348, 0.9607347175685846, 3.0855658684372838, -0.2178356939880473, 1.2503137876207988, 0.4262591031698232, 2.547918202767214, 1.6909506316410772, 1.0136771066088297, 0.9015257751844182, 1.1298939985882233, 1.9880889117383125, 0.5430115401112581, 1.5018376281670793, 1.4048181399768016, 1.3575036085559806, 0.8311212431827446, 1.6897015185044126, 2.555004343283216, 1.207668777830682, 0.2520234582761698, -0.0588173349913338, 1.6358044685869118, 3.606797338340405, 1.539208024304299, 0.8527001589505385, 2.5013408235797687, 2.198410361032123, 1.7682359448236853, 0.7879115553590152, 1.7982321314874348, 0.7738104392826078, 0.5165520165019938, -1.5946481161773272, 0.060937014151914, 2.140428688257992, 0.0388993619683594, 1.635375099283598, 0.5265935776522971, 2.9813479966044216, 1.1148248358074861, -0.1801157144027665, 1.6673726254856691, 0.510468020051724, 1.356797570060189, 0.8882542402047451, 1.2043042186093973, 0.9129168425518788, 0.8426424545033839, 2.5671446454150293, 0.6670454138269706, -0.1219842634386727, 2.17333474871998, 2.1105632509833807, 2.1480021144918, 0.4314767776981555, 1.7058199416916824, 1.2908664595355799, 2.5638277091300825, 1.3427287838984023, 1.5508352101868934, 1.840011284603113, 1.0211292330113995, 0.8092130726948739, 1.3908604516784442, 2.0385179373028945, 0.5516532680527249, 2.3225072854615787, 1.273589193201619]|-1067.2764892578125000|     16.00000000|[617, 88, 0, 11]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 113 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 169 points | iterate success | actual_k=8
       5|[0.3293667631439189, 0.920366739630331, -1.8293652479054046, 1.9034610062892134, -0.3209749741827465, -0.2383260524728927, -0.0264395580932504, 0.8206834380505676, -1.3442256723728643, -0.9007714442375786, -0.8001692926212274, -1.2634382075011295, 1.5500410806347773, -1.0200177030668305, -0.7639152765848976, -0.018354640985627, -1.8465736389277891, 0.6407145505688708, 0.4348534797994442, -0.2487823858747569, -0.9594737462403082, -0.6400182413820551, 0.9827084091311388, -0.4620123109326795, -0.7896552978686626, -0.2526580510518919, -0.0381247267986118, 0.1913978879120966, -0.6851002702274365, 1.3816330948572257, 0.2522442752792198, 2.20482244967348, 0.9607347175685846, 3.0855658684372838, -0.2178356939880473, 1.2503137876207988, 0.4262591031698232, 2.547918202767214, 1.6909506316410772, 1.0136771066088297, 0.9015257751844182, 1.1298939985882233, 1.9880889117383125, 0.5430115401112581, 1.5018376281670793, 1.4048181399768016, 1.3575036085559806, 0.8311212431827446, 1.6897015185044126, 2.555004343283216, 1.207668777830682, 0.2520234582761698, -0.0588173349913338, 1.6358044685869118, 3.606797338340405, 1.539208024304299, 0.8527001589505385, 2.5013408235797687, 2.198410361032123, 1.7682359448236853, 0.7879115553590152, 1.7982321314874348, 0.7738104392826078, 0.5165520165019938, -1.5946481161773272, 0.060937014151914, 2.140428688257992, 0.0388993619683594, 1.635375099283598, 0.5265935776522971, 2.9813479966044216, 1.1148248358074861, -0.1801157144027665, 1.6673726254856691, 0.510468020051724, 1.356797570060189, 0.8882542402047451, 1.2043042186093973, 0.9129168425518788, 0.8426424545033839, 2.5671446454150293, 0.6670454138269706, -0.1219842634386727, 2.17333474871998, 2.1105632509833807, 2.1480021144918, 0.4314767776981555, 1.7058199416916824, 1.2908664595355799, 2.5638277091300825, 1.3427287838984023, 1.5508352101868934, 1.840011284603113, 1.0211292330113995, 0.8092130726948739, 1.3908604516784442, 2.0385179373028945, 0.5516532680527249, 2.3225072854615787, 1.273589193201619]|-1067.2764892578125000|      8.00000000|[1235, 176, 2, 24]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 114 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 170 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 226 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 282 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 338 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 394 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 451 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 507 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 563 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[-0.2222311086545515, 1.4906980550902476, -2.0223606411196333, 0.9460750782844707, 0.1198120743719359, -0.9541767049087344, -1.2368541621448075, 1.9893321535826125, -1.9053672062338998, -2.256906250092972, -1.830415714429544, -2.041422733469939, 1.350885213897237, -1.8837434110256208, -1.2403137553928283, 0.5285055567101845, -1.9141678720713595, 0.3709476903704153, 0.4386606952438833, -0.2336815225864149, 0.2436694985861667, -0.2223224065554257, 0.9057786041035364, -0.3195032036911514, -1.8589003351917597, -1.0964795194829935, -0.1275866961374765, 1.0279237909142998, -0.3209660747744285, 2.513395019448539, 1.2401191706565071, 1.9322405361455552, 1.4057643462442446, 3.9761389139824823, -1.5442136006027625, 1.0904054493177342, -0.6776320001297037, 2.3412675997394508, 0.9705076404159485, 2.3571101994376624, 2.2496285542478485, 1.9201167470536578, 2.2107806654442723, -0.0596623463994054, 1.1376695495378817, 1.824442719508808, 1.9137068673003874, -0.4114993653266499, 2.694896395033582, 2.808199554615992, 0.7509205094079454, 1.1386810642270708, -0.1273906294063283, 1.7119578623765201, 2.117081629555142, 1.557218346481839, 1.756338227034059, 3.5354932220704445, 1.4096740678255304, 1.495923846766296, -0.7414678855638135, 1.1140042687427498, 2.178448926792005, -0.8841874676263021, -2.216905614937321, 0.0999087581450808, 2.7786802642644703, 0.888008068804823, 1.564252495240952, 1.8883124558355502, 3.1829765882084287, 0.683693641499643, -0.6872282274467562, 1.2554312510297483, 1.1292901583251398, 1.5735104506184967, 0.3990675213635478, -0.8926332726274078, 1.6036625034550633, 0.6478584997540517, 1.0558394897763141, 0.8956852079096502, -0.8198650299082708, 3.268993005291853, 1.924105290971401, 2.189916443015366, 0.1234048178672894, 1.0153886360184874, 3.0549319618124056, 1.6251164692607523, 2.4670274638645093, 0.8903742327277433, 1.3154413733255805, 1.6633768837507281, 0.2898790386846838, 1.2816162018269692, 2.1065644363405878, -0.3438181916667721, 1.8396420880888167, 1.489712950461487]|-1145.5656738281250000|     16.00000000|[1795, 256, 2, 34]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 113 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 169 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 225 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 281 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 337 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 393 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 449 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 505 points | iterate success | actual_k=8
       7|[-0.2222311086545515, 1.4906980550902476, -2.0223606411196333, 0.9460750782844707, 0.1198120743719359, -0.9541767049087344, -1.2368541621448075, 1.9893321535826125, -1.9053672062338998, -2.256906250092972, -1.830415714429544, -2.041422733469939, 1.350885213897237, -1.8837434110256208, -1.2403137553928283, 0.5285055567101845, -1.9141678720713595, 0.3709476903704153, 0.4386606952438833, -0.2336815225864149, 0.2436694985861667, -0.2223224065554257, 0.9057786041035364, -0.3195032036911514, -1.8589003351917597, -1.0964795194829935, -0.1275866961374765, 1.0279237909142998, -0.3209660747744285, 2.513395019448539, 1.2401191706565071, 1.9322405361455552, 1.4057643462442446, 3.9761389139824823, -1.5442136006027625, 1.0904054493177342, -0.6776320001297037, 2.3412675997394508, 0.9705076404159485, 2.3571101994376624, 2.2496285542478485, 1.9201167470536578, 2.2107806654442723, -0.0596623463994054, 1.1376695495378817, 1.824442719508808, 1.9137068673003874, -0.4114993653266499, 2.694896395033582, 2.808199554615992, 0.7509205094079454, 1.1386810642270708, -0.1273906294063283, 1.7119578623765201, 2.117081629555142, 1.557218346481839, 1.756338227034059, 3.5354932220704445, 1.4096740678255304, 1.495923846766296, -0.7414678855638135, 1.1140042687427498, 2.178448926792005, -0.8841874676263021, -2.216905614937321, 0.0999087581450808, 2.7786802642644703, 0.888008068804823, 1.564252495240952, 1.8883124558355502, 3.1829765882084287, 0.683693641499643, -0.6872282274467562, 1.2554312510297483, 1.1292901583251398, 1.5735104506184967, 0.3990675213635478, -0.8926332726274078, 1.6036625034550633, 0.6478584997540517, 1.0558394897763141, 0.8956852079096502, -0.8198650299082708, 3.268993005291853, 1.924105290971401, 2.189916443015366, 0.1234048178672894, 1.0153886360184874, 3.0549319618124056, 1.6251164692607523, 2.4670274638645093, 0.8903742327277433, 1.3154413733255805, 1.6633768837507281, 0.2898790386846838, 1.2816162018269692, 2.1065644363405878, -0.3438181916667721, 1.8396420880888167, 1.489712950461487]|-1145.5656738281250000|      8.00000000|[2411, 344, 2, 45]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 113 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 169 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 225 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 281 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 337 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 393 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 449 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 505 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 561 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[-0.2222311086545515, 1.4906980550902476, -2.0223606411196333, 0.9460750782844707, 0.1198120743719359, -0.9541767049087344, -1.2368541621448075, 1.9893321535826125, -1.9053672062338998, -2.256906250092972, -1.830415714429544, -2.041422733469939, 1.350885213897237, -1.8837434110256208, -1.2403137553928283, 0.5285055567101845, -1.9141678720713595, 0.3709476903704153, 0.4386606952438833, -0.2336815225864149, 0.2436694985861667, -0.2223224065554257, 0.9057786041035364, -0.3195032036911514, -1.8589003351917597, -1.0964795194829935, -0.1275866961374765, 1.0279237909142998, -0.3209660747744285, 2.513395019448539, 1.2401191706565071, 1.9322405361455552, 1.4057643462442446, 3.9761389139824823, -1.5442136006027625, 1.0904054493177342, -0.6776320001297037, 2.3412675997394508, 0.9705076404159485, 2.3571101994376624, 2.2496285542478485, 1.9201167470536578, 2.2107806654442723, -0.0596623463994054, 1.1376695495378817, 1.824442719508808, 1.9137068673003874, -0.4114993653266499, 2.694896395033582, 2.808199554615992, 0.7509205094079454, 1.1386810642270708, -0.1273906294063283, 1.7119578623765201, 2.117081629555142, 1.557218346481839, 1.756338227034059, 3.5354932220704445, 1.4096740678255304, 1.495923846766296, -0.7414678855638135, 1.1140042687427498, 2.178448926792005, -0.8841874676263021, -2.216905614937321, 0.0999087581450808, 2.7786802642644703, 0.888008068804823, 1.564252495240952, 1.8883124558355502, 3.1829765882084287, 0.683693641499643, -0.6872282274467562, 1.2554312510297483, 1.1292901583251398, 1.5735104506184967, 0.3990675213635478, -0.8926332726274078, 1.6036625034550633, 0.6478584997540517, 1.0558394897763141, 0.8956852079096502, -0.8198650299082708, 3.268993005291853, 1.924105290971401, 2.189916443015366, 0.1234048178672894, 1.0153886360184874, 3.0549319618124056, 1.6251164692607523, 2.4670274638645093, 0.8903742327277433, 1.3154413733255805, 1.6633768837507281, 0.2898790386846838, 1.2816162018269692, 2.1065644363405878, -0.3438181916667721, 1.8396420880888167, 1.489712950461487]|-1145.5656738281250000|      4.00000000|[3027, 432, 2, 56]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 113 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 169 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 225 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 281 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 337 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 393 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 449 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 505 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 561 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[-0.5626087197775853, 1.8927352079993693, -1.2249921851632946, 1.0285847973800284, 0.5955214661300252, -1.0661960000153548, -1.2939802808846614, 1.8252264004173073, -1.9562546233401616, -1.9106613726052966, -2.1359719952126865, -2.699275444302529, 1.7716616629420727, -1.972386465092, -0.9150674375398988, 0.949262504107104, -2.6093101498002524, 1.0108568359916057, 0.5796210867501244, -0.6273895558468152, 0.9987334448763642, -0.5905772828018003, 1.3327709747253902, -0.9561905822819418, -1.4738293598214744, -1.5121954147372416, -0.9169764087411495, 1.2812940631764425, -0.9007134341731329, 2.122220484119495, 1.8450085076268978, 1.5802522275493667, 1.2368621359268026, 4.049429807517524, -1.0531113966158234, 1.2839335823086548, -1.1035491707758647, 2.0460258942263514, 1.0629416337266577, 2.0232217566606385, 1.925544685126098, 1.9100479366339036, 2.0594120664655327, -0.2799492774266249, 1.0168683590418297, 1.896580094356606, 1.4371991176368373, -0.8778578650093283, 2.2724333716148766, 2.432557791584313, 1.6528913446307287, 1.6105115717921863, -0.0159053039835189, 1.7946817299771394, 2.0525807502451054, 1.5381052251596987, 1.5065564202505213, 4.250287972386042, 1.4882883218110543, 1.678859717444895, -1.3887334599059755, 1.2645784343262754, 2.2738526710796694, -1.1561196409190795, -1.9436055390134521, 0.6247918613520143, 1.8709742742883169, 0.9112531600580949, 2.080206103600459, 1.9829734699118358, 3.5322357147733268, 0.8339251787582802, -1.5565171400825457, 1.382257744169632, 1.0801917421266178, 1.1134134756596885, 0.829678060702417, -1.6325452652063328, 1.690002048633717, 1.3677519996792142, 1.4866310146971964, 1.2402853998825192, -1.2023856865718066, 3.444931766988819, 1.6434742932486297, 2.537358021124033, 0.1448653764426732, 0.9472622661739176, 2.7088591110580196, 1.7749081754835072, 2.521470049882704, 0.5817215389986217, 0.7433448506418381, 1.5698146521414533, 0.4874706051079115, 1.1923488290929447, 1.7407969507275178, -0.638591618540411, 1.6060532243701144, 1.2383604806806172]|-1492.4095458984375000|      8.00000000|[3419, 488, 2, 63]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 113 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 169 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 225 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 281 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 337 points | iterate success | actual_k=8
      10|[-0.5626087197775853, 1.8927352079993693, -1.2249921851632946, 1.0285847973800284, 0.5955214661300252, -1.0661960000153548, -1.2939802808846614, 1.8252264004173073, -1.9562546233401616, -1.9106613726052966, -2.1359719952126865, -2.699275444302529, 1.7716616629420727, -1.972386465092, -0.9150674375398988, 0.949262504107104, -2.6093101498002524, 1.0108568359916057, 0.5796210867501244, -0.6273895558468152, 0.9987334448763642, -0.5905772828018003, 1.3327709747253902, -0.9561905822819418, -1.4738293598214744, -1.5121954147372416, -0.9169764087411495, 1.2812940631764425, -0.9007134341731329, 2.122220484119495, 1.8450085076268978, 1.5802522275493667, 1.2368621359268026, 4.049429807517524, -1.0531113966158234, 1.2839335823086548, -1.1035491707758647, 2.0460258942263514, 1.0629416337266577, 2.0232217566606385, 1.925544685126098, 1.9100479366339036, 2.0594120664655327, -0.2799492774266249, 1.0168683590418297, 1.896580094356606, 1.4371991176368373, -0.8778578650093283, 2.2724333716148766, 2.432557791584313, 1.6528913446307287, 1.6105115717921863, -0.0159053039835189, 1.7946817299771394, 2.0525807502451054, 1.5381052251596987, 1.5065564202505213, 4.250287972386042, 1.4882883218110543, 1.678859717444895, -1.3887334599059755, 1.2645784343262754, 2.2738526710796694, -1.1561196409190795, -1.9436055390134521, 0.6247918613520143, 1.8709742742883169, 0.9112531600580949, 2.080206103600459, 1.9829734699118358, 3.5322357147733268, 0.8339251787582802, -1.5565171400825457, 1.382257744169632, 1.0801917421266178, 1.1134134756596885, 0.829678060702417, -1.6325452652063328, 1.690002048633717, 1.3677519996792142, 1.4866310146971964, 1.2402853998825192, -1.2023856865718066, 3.444931766988819, 1.6434742932486297, 2.537358021124033, 0.1448653764426732, 0.9472622661739176, 2.7088591110580196, 1.7749081754835072, 2.521470049882704, 0.5817215389986217, 0.7433448506418381, 1.5698146521414533, 0.4874706051079115, 1.1923488290929447, 1.7407969507275178, -0.638591618540411, 1.6060532243701144, 1.2383604806806172]|-1492.4095458984375000|      4.00000000|[4039, 576, 7, 79]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 113 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 170 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 227 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 284 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 340 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 396 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 452 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 509 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 565 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
