k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0079839001166236, 0.0125040688274103, -0.0037248622421896, 0.0239446672625209, 0.0697326327338976, 0.1146841025946119, 0.1145696338348188, 0.1243150949926719, 0.1319050914941763, 0.1263626661029326, 0.1745005346468466, 0.1504116750540111, 0.1828221127496075, 0.1993828275679856, 0.2002310800072425, 0.1876317337330009, 0.1892486345645056, 0.2878624050158515, 0.2061394582876976, 0.2247898270693364, 0.2658013803121949, 0.2657062775931927, 0.2786466118949173, 0.2532592123808534, 0.3016033038003922, 0.2996959634824592, 0.3512805003108032, 0.3541934787409042, 0.3245374819675529, 0.3685620014107921, 0.3219372794660398, 0.3614595243472271, 0.3483437693490258, 0.3663600064050866, 0.441111419897647, 0.4127749881181925, 0.4019156076110388, 0.4223216101822818, 0.40769292616908, 0.4068620882587758, 0.4074416541403064, 0.4475451718747341, 0.4272905519123478, 0.4729231738217084, 0.4215135974480292, 0.4449109975118888, 0.4845173589529137, 0.518473835808896, 0.5075133172113334, 0.504095719412341, 0.4767716249705574, 0.4954033180687267, 0.5329026697199405, 0.4933323695407308, 0.5419452802417736, 0.5473910859380583, 0.5525886609136184, 0.5725876520794304, 0.5989392587291317, 0.5930794028666136, 0.6212878246930087, 0.5977021861216878, 0.6210839112900723, 0.630384915827674, 0.675232910079531, 0.693401357729602, 0.6792077582206547, 0.6800963926544269, 0.6955244062228514, 0.7284814878121731, 0.7398422232745767, 0.7637644894832377, 0.7373426740690185, 0.8083778905367123, 0.7843142803230898, 0.8371543130968158, 0.8364499664449019, 0.8386045331422722, 0.857047594363665, 0.8446442597624455, 0.9289389531636147, 0.9380078070872213, 0.9432672638842738, 0.9808122729971369, 1.003194615007487, 1.0084414181638477, 1.0024037157577652, 1.0194223296325067, 1.0697657590387912, 1.0903733528662758, 1.112269262312198, 1.146058084075603, 1.146532579131016, 1.2084624043569498, 1.2166980540433834, 1.1774860727817913, 1.2363751350375343, 1.2755889990770173, 1.2774459191078764, 1.2993788291546706]|-157.8216798728187200|      2.00000000|[3876, 1291, 1, 82]                                                        |  | used quadratic model with 5167 points | iterate success | actual_k=16
       2|[-0.0465582213156563, -0.0940606646990782, -0.0915762356294271, -0.006940521987934, 0.0591845699186165, 0.1841588635794777, 0.1941891814749999, 0.1671734582133682, 0.1761522008113888, 0.1195405681262556, 0.3028153836339882, 0.0907983403073289, 0.2763877908538732, 0.2367684674814634, 0.2797351801455964, 0.2680672029627387, 0.3008649920136068, 0.4426546412352019, 0.2305771041556225, 0.3921537455774299, 0.3584347671117925, 0.3744055294189241, 0.3528366302902275, 0.3097110773881917, 0.3437636158452304, 0.3980189169816672, 0.422250187500385, 0.4399202018173286, 0.4093691820913844, 0.5012178078619692, 0.4184116049701545, 0.4890303283978532, 0.3909800033101384, 0.4562386848349103, 0.6384735312002353, 0.492953296602511, 0.454471868025521, 0.4654734879876808, 0.4565431096093153, 0.4527901958920343, 0.4579220686972424, 0.497623141933739, 0.5333973805788932, 0.5849167819508357, 0.4891980873484093, 0.4597640810023703, 0.5877855488728279, 0.5344190846644893, 0.5444268645800012, 0.5567617921537552, 0.6230166599119691, 0.600233101518637, 0.5881295607029496, 0.5970558080478994, 0.5772110824365615, 0.6775031764424125, 0.5970538185892355, 0.6620232543020609, 0.7289936656106264, 0.730684486884904, 0.6577827632281897, 0.7017377000259766, 0.7087021832657716, 0.672390682197392, 0.7810696267892506, 0.7673088445921503, 0.7298010621446658, 0.7400372938596252, 0.7308926375987932, 0.7029190128653395, 0.829218523777154, 0.8536466638371284, 0.7478307033395396, 0.9185796614057999, 0.9441866195226563, 0.9351040919746201, 0.8683345580960916, 0.9432216972991878, 0.9866040002099064, 1.0296588511953106, 1.1849230579240961, 1.1261576067298569, 1.1527693819499167, 1.2216774420359315, 1.2781664399653965, 1.2797352206005301, 1.3368385785127772, 1.3370495178585915, 1.4147509440823234, 1.4716151034541138, 1.4187511518329472, 1.51037042728827, 1.5476312709659572, 1.8052620752949284, 1.7172836720083808, 1.6386044930183048, 1.7884106080973337, 1.8320235985866808, 1.9113453953359865, 1.8505325384198792]|-486.4618294970161969|      4.00000000|[7754, 2580, 2, 164]                                                       |  | used quadratic model with 5167 points | iterate success | actual_k=16
       3|[-0.5361968597870962, -0.6104614731115063, -0.3702867540284026, -0.3732700418548203, -0.1740370616704155, 0.1872323378766636, 0.1657680111386746, 0.0604099058516894, 0.2578349092215377, 0.0987881737254074, 0.4787467167309986, 0.1512153611940203, 0.4517463652682633, 0.2651013298574323, 0.3959724235479912, 0.3655190722085859, 0.4669449835743004, 0.7678414398307686, 0.2425534316582222, 0.6182890919829334, 0.8940081277433579, 0.6114362166757612, 0.4210076359997209, 0.5677965597236001, 0.4206851985291465, 0.5764203832976001, 0.6511124407588544, 0.8662679317033257, 0.500271299032915, 0.8400901736375191, 0.6621444321624066, 0.8613019814584558, 0.645287910596254, 0.8165270886520228, 0.9967164707893208, 0.7379066595637859, 0.8388674381463275, 0.687035911524144, 0.8165521727272791, 0.7241917219584715, 0.905629765615058, 0.7925966865092737, 0.8360520187280762, 1.0573021037628347, 0.8807038000376082, 0.7417780073730228, 0.9867822540914848, 0.9831636320552823, 0.7269140127194224, 0.9943043301125427, 1.0303446115666972, 0.9263023831282364, 0.8366788775643912, 1.0072465843979517, 1.0080473932791647, 1.0263659244872896, 0.9126896114517389, 0.9719991807197299, 0.9260138012405565, 1.1384087702052144, 1.1139840487333992, 1.120442598794583, 1.2962063899069847, 0.9879460351949148, 1.3202475736838841, 1.233445850823372, 1.2206622068665975, 1.1434559437846896, 1.1307679529859334, 1.1324227871474952, 1.1421786518444876, 1.514560270251463, 1.3091810305627125, 1.348004232589365, 1.381070448562896, 1.5306944950972012, 1.1672803494939126, 1.4260726496695744, 1.6032379490899702, 1.3960309881944708, 1.7657620260232285, 1.6412380828417357, 1.7480152991588984, 1.7768144420279246, 1.9872485405800577, 1.9111115745494702, 2.0228691820009335, 2.0503235882662176, 1.9528401298371088, 2.237547152600024, 2.02228678955362, 2.2144420917913568, 2.1281318934152753, 2.1190720779111967, 2.14924806674418, 2.1394508806015073, 2.090277813286709, 2.15937799126861, 1.9566540404554011, 2.088977895062466]|-1156.0655297438061098|      8.00000000|[11629, 3872, 3, 246]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=16
       4|[-1.5575135319778792, -1.5819031710153317, -0.2220778836302713, -1.080179325408441, -1.4682548223932146, 0.4548532769397499, 0.9579687722372416, 0.3058190558735037, 0.3155949778164523, -0.2738672655519939, -0.0286940209684827, 0.4892214035978587, 0.8936432382485011, -0.3263614912400897, 1.9456818343246778, 0.3968079721433357, 1.3582943586176865, 0.36857487344597, 1.398709103066285, 1.336883164433617, 1.3920056299937185, 2.619190265928593, 1.2006531003974867, 1.882785576356103, 0.5105087141076926, 1.118401404607848, 1.7948564629237729, 1.1044288832399705, 0.5561942608463434, 1.0705060836945954, 1.9992476356661655, 2.183752646650958, 0.9427296589909888, 0.372540750874877, 1.2944340311256455, 2.2093803182672653, 1.1249578069453605, 2.039353328491961, 1.598845709014166, 0.6421301723328664, 0.6183471393495005, 1.1228076226512118, 1.958048128124156, 1.5946292113686922, 2.9484543440624087, 1.6106225336251185, 1.5069883058547227, 2.2612948420857606, 0.1186491511693427, 2.1874856021212903, 1.1247366761136064, 2.568260614059593, 1.9300995961303127, 2.51441823982929, 1.605024856529504, 1.0994710641303729, 2.176232847743096, 1.3436520107824639, 1.2163005245541603, 1.239503480009962, 1.7109086898018921, 1.441177568669337, 1.2872645799631632, 1.5511502186180635, 2.6063874613904687, 2.132066365053179, 1.2720688678694705, 0.9413664365753512, 2.1986136997798154, 0.9637477608387367, 2.2487131417389703, 1.8925515060891074, 1.4559774115685475, 0.217145642187937, 1.3045607863152042, 1.9874431566096593, 1.413127737680417, 0.5116544319762972, 2.071753320756794, 2.9177331401258577, 1.533579831065675, 1.9861023656162142, 2.492213480904673, 2.246820608608286, 1.9131360606035033, 1.7145061303524312, 1.3075037243668253, 2.6065440562628712, 1.6131569236904908, 2.5321377141667267, 1.6559275969784981, 2.0386185273500685, 2.12092015336066, 0.9803093578714863, 1.1129897537778317, 1.6584307025721032, 2.4547416496081973, 2.703682138190109, 1.2938676502451765, 1.3152630801651903]|-1281.5310189381505097|     16.00000000|[15505, 5163, 4, 328]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=16
       5|[-1.5575135319778792, -1.5819031710153317, -0.2220778836302713, -1.080179325408441, -1.4682548223932146, 0.4548532769397499, 0.9579687722372416, 0.3058190558735037, 0.3155949778164523, -0.2738672655519939, -0.0286940209684827, 0.4892214035978587, 0.8936432382485011, -0.3263614912400897, 1.9456818343246778, 0.3968079721433357, 1.3582943586176865, 0.36857487344597, 1.398709103066285, 1.336883164433617, 1.3920056299937185, 2.619190265928593, 1.2006531003974867, 1.882785576356103, 0.5105087141076926, 1.118401404607848, 1.7948564629237729, 1.1044288832399705, 0.5561942608463434, 1.0705060836945954, 1.9992476356661655, 2.183752646650958, 0.9427296589909888, 0.372540750874877, 1.2944340311256455, 2.2093803182672653, 1.1249578069453605, 2.039353328491961, 1.598845709014166, 0.6421301723328664, 0.6183471393495005, 1.1228076226512118, 1.958048128124156, 1.5946292113686922, 2.9484543440624087, 1.6106225336251185, 1.5069883058547227, 2.2612948420857606, 0.1186491511693427, 2.1874856021212903, 1.1247366761136064, 2.568260614059593, 1.9300995961303127, 2.51441823982929, 1.605024856529504, 1.0994710641303729, 2.176232847743096, 1.3436520107824639, 1.2163005245541603, 1.239503480009962, 1.7109086898018921, 1.441177568669337, 1.2872645799631632, 1.5511502186180635, 2.6063874613904687, 2.132066365053179, 1.2720688678694705, 0.9413664365753512, 2.1986136997798154, 0.9637477608387367, 2.2487131417389703, 1.8925515060891074, 1.4559774115685475, 0.217145642187937, 1.3045607863152042, 1.9874431566096593, 1.413127737680417, 0.5116544319762972, 2.071753320756794, 2.9177331401258577, 1.533579831065675, 1.9861023656162142, 2.492213480904673, 2.246820608608286, 1.9131360606035033, 1.7145061303524312, 1.3075037243668253, 2.6065440562628712, 1.6131569236904908, 2.5321377141667267, 1.6559275969784981, 2.0386185273500685, 2.12092015336066, 0.9803093578714863, 1.1129897537778317, 1.6584307025721032, 2.4547416496081973, 2.703682138190109, 1.2938676502451765, 1.3152630801651903]|-1281.5310189381505097|      8.00000000|[19379, 6456, 5, 410]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=16
       6|[-1.5575135319778792, -1.5819031710153317, -0.2220778836302713, -1.080179325408441, -1.4682548223932146, 0.4548532769397499, 0.9579687722372416, 0.3058190558735037, 0.3155949778164523, -0.2738672655519939, -0.0286940209684827, 0.4892214035978587, 0.8936432382485011, -0.3263614912400897, 1.9456818343246778, 0.3968079721433357, 1.3582943586176865, 0.36857487344597, 1.398709103066285, 1.336883164433617, 1.3920056299937185, 2.619190265928593, 1.2006531003974867, 1.882785576356103, 0.5105087141076926, 1.118401404607848, 1.7948564629237729, 1.1044288832399705, 0.5561942608463434, 1.0705060836945954, 1.9992476356661655, 2.183752646650958, 0.9427296589909888, 0.372540750874877, 1.2944340311256455, 2.2093803182672653, 1.1249578069453605, 2.039353328491961, 1.598845709014166, 0.6421301723328664, 0.6183471393495005, 1.1228076226512118, 1.958048128124156, 1.5946292113686922, 2.9484543440624087, 1.6106225336251185, 1.5069883058547227, 2.2612948420857606, 0.1186491511693427, 2.1874856021212903, 1.1247366761136064, 2.568260614059593, 1.9300995961303127, 2.51441823982929, 1.605024856529504, 1.0994710641303729, 2.176232847743096, 1.3436520107824639, 1.2163005245541603, 1.239503480009962, 1.7109086898018921, 1.441177568669337, 1.2872645799631632, 1.5511502186180635, 2.6063874613904687, 2.132066365053179, 1.2720688678694705, 0.9413664365753512, 2.1986136997798154, 0.9637477608387367, 2.2487131417389703, 1.8925515060891074, 1.4559774115685475, 0.217145642187937, 1.3045607863152042, 1.9874431566096593, 1.413127737680417, 0.5116544319762972, 2.071753320756794, 2.9177331401258577, 1.533579831065675, 1.9861023656162142, 2.492213480904673, 2.246820608608286, 1.9131360606035033, 1.7145061303524312, 1.3075037243668253, 2.6065440562628712, 1.6131569236904908, 2.5321377141667267, 1.6559275969784981, 2.0386185273500685, 2.12092015336066, 0.9803093578714863, 1.1129897537778317, 1.6584307025721032, 2.4547416496081973, 2.703682138190109, 1.2938676502451765, 1.3152630801651903]|-1281.5310189381505097|      4.00000000|[23255, 7747, 6, 492]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=16
       7|[-1.5740357172296648, -1.3919959557332913, -0.8053105685242201, -1.3798443184053475, -1.6158018148585993, 1.1939089366189166, 1.2269535371545168, 0.7865262984437338, 0.8220433327134491, -0.764501770576461, -0.1733149774462185, 1.0427636392795536, 1.2271072963191672, -1.0852157554303237, 1.6499937481318045, 1.2129431645931705, 1.3662227604157844, 1.1835507557573859, 1.245507654400529, 1.3718502961401553, 1.2899579876524534, 2.1164366053356174, 1.1223106382730244, 1.8292036414120296, 1.256289880284899, 1.2531139175139823, 1.7054513698130767, 1.5519597104246206, 1.487236480383615, 0.8130847991523426, 1.6649061874565019, 1.9305526868956848, 1.1493476544770578, 1.0774361005535842, 1.3497712476091177, 1.473349125938381, 1.2018022146175942, 2.0445883051072635, 2.0109127329440097, 1.3918804496569628, 1.2371179628636444, 1.3066669045820563, 1.9557136992103283, 1.5169746440812153, 2.2508541348623634, 1.5710178272687163, 1.6958658838464244, 1.7812621214505875, 0.5614880719251909, 1.9881954597753526, 1.4020730649960655, 1.8122415661323183, 1.9111183795991602, 2.0341280741435184, 1.331805200114971, 1.0388387418254619, 1.7340726332121001, 1.7432132583893178, 1.0486238925616145, 1.3520484891291498, 1.7587199930820914, 1.4568983047457924, 1.4629241928266947, 1.354496635194819, 1.8984391794172517, 1.9665705209451922, 1.2868587222940284, 1.5377333022537725, 2.1104791954879025, 1.3913054773646476, 2.2440941775621663, 1.7497181003596574, 1.8661037478969291, 0.7695642808134477, 1.0565130920297903, 1.7243685660118107, 1.3647922968797885, 1.130023117758109, 1.8619781465399998, 2.3217856239470303, 1.3598208886487426, 2.0934421615908665, 1.9394746703839387, 1.9268647562364338, 1.96145343069675, 1.501652289296584, 1.4961611712779945, 1.935258067761195, 1.6177539326246482, 2.066676134350846, 1.776978824412205, 1.7144696115071498, 1.6367407672378484, 1.1391024619360313, 1.0352688573268714, 1.8672237344734803, 1.7793081030226117, 2.207524817279366, 1.4253287538149386, 1.088806190300514]|-1455.1359610726860865|      8.00000000|[27128, 9041, 7, 574]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=16
       8|[-1.5740357172296648, -1.3919959557332913, -0.8053105685242201, -1.3798443184053475, -1.6158018148585993, 1.1939089366189166, 1.2269535371545168, 0.7865262984437338, 0.8220433327134491, -0.764501770576461, -0.1733149774462185, 1.0427636392795536, 1.2271072963191672, -1.0852157554303237, 1.6499937481318045, 1.2129431645931705, 1.3662227604157844, 1.1835507557573859, 1.245507654400529, 1.3718502961401553, 1.2899579876524534, 2.1164366053356174, 1.1223106382730244, 1.8292036414120296, 1.256289880284899, 1.2531139175139823, 1.7054513698130767, 1.5519597104246206, 1.487236480383615, 0.8130847991523426, 1.6649061874565019, 1.9305526868956848, 1.1493476544770578, 1.0774361005535842, 1.3497712476091177, 1.473349125938381, 1.2018022146175942, 2.0445883051072635, 2.0109127329440097, 1.3918804496569628, 1.2371179628636444, 1.3066669045820563, 1.9557136992103283, 1.5169746440812153, 2.2508541348623634, 1.5710178272687163, 1.6958658838464244, 1.7812621214505875, 0.5614880719251909, 1.9881954597753526, 1.4020730649960655, 1.8122415661323183, 1.9111183795991602, 2.0341280741435184, 1.331805200114971, 1.0388387418254619, 1.7340726332121001, 1.7432132583893178, 1.0486238925616145, 1.3520484891291498, 1.7587199930820914, 1.4568983047457924, 1.4629241928266947, 1.354496635194819, 1.8984391794172517, 1.9665705209451922, 1.2868587222940284, 1.5377333022537725, 2.1104791954879025, 1.3913054773646476, 2.2440941775621663, 1.7497181003596574, 1.8661037478969291, 0.7695642808134477, 1.0565130920297903, 1.7243685660118107, 1.3647922968797885, 1.130023117758109, 1.8619781465399998, 2.3217856239470303, 1.3598208886487426, 2.0934421615908665, 1.9394746703839387, 1.9268647562364338, 1.96145343069675, 1.501652289296584, 1.4961611712779945, 1.935258067761195, 1.6177539326246482, 2.066676134350846, 1.776978824412205, 1.7144696115071498, 1.6367407672378484, 1.1391024619360313, 1.0352688573268714, 1.8672237344734803, 1.7793081030226117, 2.207524817279366, 1.4253287538149386, 1.088806190300514]|-1455.1359610726860865|      4.00000000|[31004, 10332, 8, 656]                                                     |  | used quadratic model with 5167 points | iterate failure | actual_k=16
       9|[-1.7132608277754038, -1.1036451241992618, -1.5366305677125713, -1.1433041198542684, -1.9263892921723764, 1.1020091985208538, 1.1342255191738366, 1.8431989358637955, 1.7493761665426706, -1.8570157366168438, -0.824647418554866, 1.2922697263649305, 1.0878084237051953, -0.8048963498003845, 1.9474365984832231, 0.9430723247590191, 1.046629882014904, 1.0027357669866173, 1.0492513826414391, 1.272671316679604, 1.2836575754281405, 1.8904351464242586, 0.7121883457997018, 1.912913233648696, 0.7916319559272778, 1.1301454954343415, 2.1092528015178673, 1.6003860558214147, 1.4580060355173734, 1.6441327209173697, 1.8003193703102025, 1.765703534928817, 1.0913164095517476, 1.054781058530827, 0.6338098149388777, 1.47653298013204, 0.8252009479366909, 2.055087642188004, 1.9150110892455907, 1.1772027089804293, 0.9895515426247556, 1.2734924455118912, 2.5299442309119047, 1.8455572876198327, 1.6203393274545692, 1.767780289729674, 1.7742396928076238, 2.0519350297508963, 1.931061799302653, 2.004518354816659, 1.5430425340394267, 1.9251312635591658, 2.163790853908416, 2.047093491891116, 1.3433498152497834, 1.3811383148968543, 1.8183982467262492, 1.8684866927838013, 1.1156070553746706, 1.2874555177134221, 1.9621011701367426, 1.3902380479349399, 1.1876772236096667, 1.0693030884905865, 2.013500861644499, 2.5860947384586908, 0.6384910157176272, 1.7262725893545297, 2.099445224106235, 1.3822985519598154, 1.681213582351024, 2.1200813691519884, 2.3655185160067074, 1.581329955473763, 0.8658290076140625, 2.0612706249785497, 0.7363392770354739, 0.8998072090623891, 2.2301031893927075, 1.4483562075551109, 1.1390855897917331, 1.8621395085327108, 2.2697748982705597, 2.444094618994863, 2.236297518428235, 2.0736626725049394, 1.5705587280622502, 1.8046733035324922, 1.5702669390732862, 2.0026686883936495, 2.056156405980973, 1.8985201751211176, 1.7360096206679703, 0.6339022512664504, 1.049025941487703, 2.149241922206879, 2.3081586270426753, 1.6442456391892064, 1.373487542610847, 1.1337833177978967]|-1697.1316747817284067|      8.00000000|[34880, 11623, 9, 738]                                                     |  | used quadratic model with 5167 points | iterate success | actual_k=16
      10|[-1.7132608277754038, -1.1036451241992618, -1.5366305677125713, -1.1433041198542684, -1.9263892921723764, 1.1020091985208538, 1.1342255191738366, 1.8431989358637955, 1.7493761665426706, -1.8570157366168438, -0.824647418554866, 1.2922697263649305, 1.0878084237051953, -0.8048963498003845, 1.9474365984832231, 0.9430723247590191, 1.046629882014904, 1.0027357669866173, 1.0492513826414391, 1.272671316679604, 1.2836575754281405, 1.8904351464242586, 0.7121883457997018, 1.912913233648696, 0.7916319559272778, 1.1301454954343415, 2.1092528015178673, 1.6003860558214147, 1.4580060355173734, 1.6441327209173697, 1.8003193703102025, 1.765703534928817, 1.0913164095517476, 1.054781058530827, 0.6338098149388777, 1.47653298013204, 0.8252009479366909, 2.055087642188004, 1.9150110892455907, 1.1772027089804293, 0.9895515426247556, 1.2734924455118912, 2.5299442309119047, 1.8455572876198327, 1.6203393274545692, 1.767780289729674, 1.7742396928076238, 2.0519350297508963, 1.931061799302653, 2.004518354816659, 1.5430425340394267, 1.9251312635591658, 2.163790853908416, 2.047093491891116, 1.3433498152497834, 1.3811383148968543, 1.8183982467262492, 1.8684866927838013, 1.1156070553746706, 1.2874555177134221, 1.9621011701367426, 1.3902380479349399, 1.1876772236096667, 1.0693030884905865, 2.013500861644499, 2.5860947384586908, 0.6384910157176272, 1.7262725893545297, 2.099445224106235, 1.3822985519598154, 1.681213582351024, 2.1200813691519884, 2.3655185160067074, 1.581329955473763, 0.8658290076140625, 2.0612706249785497, 0.7363392770354739, 0.8998072090623891, 2.2301031893927075, 1.4483562075551109, 1.1390855897917331, 1.8621395085327108, 2.2697748982705597, 2.444094618994863, 2.236297518428235, 2.0736626725049394, 1.5705587280622502, 1.8046733035324922, 1.5702669390732862, 2.0026686883936495, 2.056156405980973, 1.8985201751211176, 1.7360096206679703, 0.6339022512664504, 1.049025941487703, 2.149241922206879, 2.3081586270426753, 1.6442456391892064, 1.373487542610847, 1.1337833177978967]|-1697.1316747817284067|      4.00000000|[38755, 12915, 10, 820]                                                    |  | used quadratic model with 5167 points | iterate failure | actual_k=16
      11|[-1.7132608277754038, -1.1036451241992618, -1.5366305677125713, -1.1433041198542684, -1.9263892921723764, 1.1020091985208538, 1.1342255191738366, 1.8431989358637955, 1.7493761665426706, -1.8570157366168438, -0.824647418554866, 1.2922697263649305, 1.0878084237051953, -0.8048963498003845, 1.9474365984832231, 0.9430723247590191, 1.046629882014904, 1.0027357669866173, 1.0492513826414391, 1.272671316679604, 1.2836575754281405, 1.8904351464242586, 0.7121883457997018, 1.912913233648696, 0.7916319559272778, 1.1301454954343415, 2.1092528015178673, 1.6003860558214147, 1.4580060355173734, 1.6441327209173697, 1.8003193703102025, 1.765703534928817, 1.0913164095517476, 1.054781058530827, 0.6338098149388777, 1.47653298013204, 0.8252009479366909, 2.055087642188004, 1.9150110892455907, 1.1772027089804293, 0.9895515426247556, 1.2734924455118912, 2.5299442309119047, 1.8455572876198327, 1.6203393274545692, 1.767780289729674, 1.7742396928076238, 2.0519350297508963, 1.931061799302653, 2.004518354816659, 1.5430425340394267, 1.9251312635591658, 2.163790853908416, 2.047093491891116, 1.3433498152497834, 1.3811383148968543, 1.8183982467262492, 1.8684866927838013, 1.1156070553746706, 1.2874555177134221, 1.9621011701367426, 1.3902380479349399, 1.1876772236096667, 1.0693030884905865, 2.013500861644499, 2.5860947384586908, 0.6384910157176272, 1.7262725893545297, 2.099445224106235, 1.3822985519598154, 1.681213582351024, 2.1200813691519884, 2.3655185160067074, 1.581329955473763, 0.8658290076140625, 2.0612706249785497, 0.7363392770354739, 0.8998072090623891, 2.2301031893927075, 1.4483562075551109, 1.1390855897917331, 1.8621395085327108, 2.2697748982705597, 2.444094618994863, 2.236297518428235, 2.0736626725049394, 1.5705587280622502, 1.8046733035324922, 1.5702669390732862, 2.0026686883936495, 2.056156405980973, 1.8985201751211176, 1.7360096206679703, 0.6339022512664504, 1.049025941487703, 2.149241922206879, 2.3081586270426753, 1.6442456391892064, 1.373487542610847, 1.1337833177978967]|-1697.1316747817284067|      2.00000000|[42632, 14205, 11, 902]                                                    |  | used quadratic model with 5167 points | iterate failure | actual_k=16
