k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.86431100775303, 36.34199755327503, 269.0701472315808]                       |233073.5116349747986533|      2.00000000|[4, 0, 1, 2]                                                               |  | used linear model with 4 points | iterate success | actual_k=0
       2|[98.56221727877637, 36.92852783008955, 267.2900042397832]                       |226998.1431470564566553|      4.00000000|[8, 0, 2, 4]                                                               |  | used linear model with 4 points | iterate success | actual_k=0
       3|[100.8378926826308, 37.408630587214915, 264.03565287601]                        |214207.2293956037610769|      8.00000000|[12, 0, 3, 6]                                                              |  | used linear model with 4 points | iterate success | actual_k=0
       4|[100.5869429549261, 35.61417923110805, 256.243543497624]                        |198288.5360083607956767|     16.00000000|[16, 0, 4, 8]                                                              |  | used linear model with 4 points | iterate success | actual_k=0
       5|[104.78979927132156, 26.264903236411257, 243.95830694480495]                    |166760.7783142128901090|     32.00000000|[20, 0, 5, 10]                                                             |  | used linear model with 4 points | iterate success | actual_k=0
       6|[112.60278199958917, 1.3392282043745034, 225.47404268881976]                    |115372.3665256296226289|     64.00000000|[24, 0, 6, 12]                                                             |  | used linear model with 4 points | iterate success | actual_k=0
       7|[157.2063616728399, 1.5683559549209904, 179.57776636049545]                     |14681.9838247946154297|    128.00000000|[28, 0, 7, 14]                                                             |  | used linear model with 4 points | iterate success | actual_k=0
       8|[157.2063616728399, 1.5683559549209904, 179.57776636049545]                     |14681.9838247946154297|     64.00000000|[32, 0, 8, 16]                                                             |  | used linear model with 4 points | iterate failure | actual_k=0
       9|[213.2421517590231, 6.537412628281302, 210.09495340639054]                      |3885.6600036004742833|    128.00000000|[36, 0, 9, 18]                                                             |  | used linear model with 4 points | iterate success | actual_k=0
      10|[213.2421517590231, 6.537412628281302, 210.09495340639054]                      |3885.6600036004742833|     64.00000000|[40, 0, 10, 20]                                                            |  | used linear model with 4 points | iterate failure | actual_k=0
      11|[213.2421517590231, 6.537412628281302, 210.09495340639054]                      |3885.6600036004742833|     32.00000000|[44, 0, 11, 22]                                                            |  | used linear model with 4 points | iterate failure | actual_k=0
      12|[218.29909408907923, 3.671763673618878, 178.62726537026165]                     |1350.3502913375234584|     64.00000000|[48, 0, 12, 24]                                                            |  | used linear model with 4 points | iterate success | actual_k=0
      13|[218.29909408907923, 3.671763673618878, 178.62726537026165]                     |1350.3502913375234584|     32.00000000|[52, 0, 13, 26]                                                            |  | used linear model with 4 points | iterate failure | actual_k=0
      14|[218.29909408907923, 3.671763673618878, 178.62726537026165]                     |1350.3502913375234584|     16.00000000|[56, 0, 14, 28]                                                            |  | used linear model with 4 points | iterate failure | actual_k=0
      15|[215.14084782073206, -10.412404224878767, 185.531010376807]                     |560.0793356570745800|     32.00000000|[60, 0, 15, 30]                                                            |  | used linear model with 4 points | iterate success | actual_k=0
