k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1934041372645183, 0.0469580459956423, 1.8067118845242627, 0.0037672739568411, 0.2570681999030188, 1.797519004466123, 0.5046875489603831, -0.0190671389858432, 2.0297168153880527, 0.8975684313751785, -0.1319254168178113, 2.249170881581284, 0.2116347300066413, -0.0727211015441976, 2.4911749266421728, 2.7319098961675428, 0.0231109937226664, 2.314761755266631, 0.7521746283304647, 0.0915653239181959, 2.4297858019894525, 2.2622344841356923, 0.0029866663669562, 2.6074570632459833, 14.170919995366521, 0.2305819177537229, 2.5936059690008784, 12.048609457062792, 0.1589442201520629, 2.866696677646199, 0.2280153932550226, 0.0893869499860232, 2.8240521223715875, 0.35181620122298, 0.0675472475033128, 2.9719151452991905, 1.3871662584088331, -0.1098425310040274, 3.2568024651741396, 0.2308121788767533, 0.0236250361019636, 3.400788867005939, -0.0011110332159602, 0.0715892161229427, 3.3094976043782607, 3.808921256698423, 0.2523946391387325, 3.3700479929019647, 0.7537248459235006, 0.0197972606035966, 3.643447510589361, 0.1210438380835359, 0.0304025835272951, 3.690115231890981, 0.273433449613063, 0.1325371981673225, 3.9050176255837097, 0.9263860107926261, 0.1436200532009017, 4.086687924643954, 0.3549177118832849, -0.038530277519003, 3.962669161156584, 1.9088009147866427, 0.029574471349384, 4.27831701987371, 2.0337975567816486, 0.1153052823696345, 4.4506476562267245, 1.3718707349329107, 0.1098336296791248, 4.468765331229693, 0.5994485603035627, -0.0185700563913313, 4.659811634723273, 0.5318007720442463, 0.0118926615957507, 4.8549357492233245, 0.1964633937626091, 0.0023627696021914, 4.874039480442502, 0.7066960911716867, 0.1267031341493191, 5.01872782198741, 0.4574128838359652, 0.1554775315618114, 5.436621911409707, 0.5746665754621123, 0.1377834270907677, 5.372402710701943, 0.8734428580191229, 0.0050045142727391, 2.5771670199825274, 0.0261956734035945, 0.0141595399081112, 3.8984159280340944, 0.2579411289788413, -0.0264183576354392, 5.23397068172551]|1294777.0399039795156568|      2.00000000|[4734, 316, 1, 80]                                                         |  | used quadratic model with 5050 points | iterate success | actual_k=4
       2|[1.1447190135586478, 0.0332111056837147, 1.6826011398411724, -0.1102862091176121, 0.2245390510713845, 1.8259758520943659, 0.410838322213825, -0.1548170232994822, 2.0595225713388747, 0.9056314445733311, -0.3449184557839956, 2.5650834106279174, 0.3036667846795301, 0.0179975263826065, 2.4914810792128725, 2.764858120478824, 0.0608191008209717, 2.368473030106448, 0.642801197755534, -0.2189945483588595, 2.210523196742921, 2.281984289460534, -0.2719898743169313, 2.543139077801188, 14.383295077001765, 1.052601512861541, 2.5689201620041167, 12.16597285920851, 0.9033803141811828, 3.047644714530794, 0.2848953815799802, -0.2529879828237992, 3.016448928175928, 0.2428710942871277, -0.0470161518704171, 3.1911336310373537, 1.4743913257873327, -0.1416156772353347, 3.1368322511822377, 0.2100022900240503, 0.2616929084817226, 3.5559612523713886, -0.1063978540054085, 0.2708317174129603, 3.1951848450292304, 3.7895900945409977, 0.2618246403787328, 3.702203677578634, 0.497723694694211, 0.2450499831082876, 3.7630354154940067, 0.0680325826798829, -0.1667828670563616, 3.5850643968982605, 0.2689291085881205, 0.2908538910313339, 3.966941663314911, 0.6026816193618487, 0.2514263212613199, 3.8526632879567866, 0.6093473030782111, -0.0560051180976256, 4.182947651629081, 1.4812327410961623, -0.222021148230298, 4.264985722312858, 2.1009985325996494, 0.3866347186000055, 4.34497590833706, 1.2558582493998163, 0.3243146507710988, 4.358417331868514, 0.8189214633945027, 0.0692140761161639, 5.064942321490454, 0.5332140285697471, -0.0453564411702372, 5.109623725100177, 0.1078574607342842, -0.0542915965015821, 4.832127634259145, 0.4322421400625682, 0.3050140380161827, 5.133986298683846, 0.4551298294775215, 0.3401943230391926, 5.145391537159172, 0.6863420512401368, 0.0718343075542238, 5.414199773088306, 1.0310063512414707, 0.1022335322459866, 2.8340998683900507, 0.1126982496975173, 0.138927839241302, 3.8129822492940684, 0.243674740631795, 0.2818951665420657, 5.354879305957899]|170305.7548570822982583|      4.00000000|[9468, 632, 2, 160]                                                        |  | used quadratic model with 5050 points | iterate success | actual_k=4
       3|[1.1447190135586478, 0.0332111056837147, 1.6826011398411724, -0.1102862091176121, 0.2245390510713845, 1.8259758520943659, 0.410838322213825, -0.1548170232994822, 2.0595225713388747, 0.9056314445733311, -0.3449184557839956, 2.5650834106279174, 0.3036667846795301, 0.0179975263826065, 2.4914810792128725, 2.764858120478824, 0.0608191008209717, 2.368473030106448, 0.642801197755534, -0.2189945483588595, 2.210523196742921, 2.281984289460534, -0.2719898743169313, 2.543139077801188, 14.383295077001765, 1.052601512861541, 2.5689201620041167, 12.16597285920851, 0.9033803141811828, 3.047644714530794, 0.2848953815799802, -0.2529879828237992, 3.016448928175928, 0.2428710942871277, -0.0470161518704171, 3.1911336310373537, 1.4743913257873327, -0.1416156772353347, 3.1368322511822377, 0.2100022900240503, 0.2616929084817226, 3.5559612523713886, -0.1063978540054085, 0.2708317174129603, 3.1951848450292304, 3.7895900945409977, 0.2618246403787328, 3.702203677578634, 0.497723694694211, 0.2450499831082876, 3.7630354154940067, 0.0680325826798829, -0.1667828670563616, 3.5850643968982605, 0.2689291085881205, 0.2908538910313339, 3.966941663314911, 0.6026816193618487, 0.2514263212613199, 3.8526632879567866, 0.6093473030782111, -0.0560051180976256, 4.182947651629081, 1.4812327410961623, -0.222021148230298, 4.264985722312858, 2.1009985325996494, 0.3866347186000055, 4.34497590833706, 1.2558582493998163, 0.3243146507710988, 4.358417331868514, 0.8189214633945027, 0.0692140761161639, 5.064942321490454, 0.5332140285697471, -0.0453564411702372, 5.109623725100177, 0.1078574607342842, -0.0542915965015821, 4.832127634259145, 0.4322421400625682, 0.3050140380161827, 5.133986298683846, 0.4551298294775215, 0.3401943230391926, 5.145391537159172, 0.6863420512401368, 0.0718343075542238, 5.414199773088306, 1.0310063512414707, 0.1022335322459866, 2.8340998683900507, 0.1126982496975173, 0.138927839241302, 3.8129822492940684, 0.243674740631795, 0.2818951665420657, 5.354879305957899]|170305.7548570822982583|      2.00000000|[14202, 948, 3, 240]                                                       |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       4|[1.1447190135586478, 0.0332111056837147, 1.6826011398411724, -0.1102862091176121, 0.2245390510713845, 1.8259758520943659, 0.410838322213825, -0.1548170232994822, 2.0595225713388747, 0.9056314445733311, -0.3449184557839956, 2.5650834106279174, 0.3036667846795301, 0.0179975263826065, 2.4914810792128725, 2.764858120478824, 0.0608191008209717, 2.368473030106448, 0.642801197755534, -0.2189945483588595, 2.210523196742921, 2.281984289460534, -0.2719898743169313, 2.543139077801188, 14.383295077001765, 1.052601512861541, 2.5689201620041167, 12.16597285920851, 0.9033803141811828, 3.047644714530794, 0.2848953815799802, -0.2529879828237992, 3.016448928175928, 0.2428710942871277, -0.0470161518704171, 3.1911336310373537, 1.4743913257873327, -0.1416156772353347, 3.1368322511822377, 0.2100022900240503, 0.2616929084817226, 3.5559612523713886, -0.1063978540054085, 0.2708317174129603, 3.1951848450292304, 3.7895900945409977, 0.2618246403787328, 3.702203677578634, 0.497723694694211, 0.2450499831082876, 3.7630354154940067, 0.0680325826798829, -0.1667828670563616, 3.5850643968982605, 0.2689291085881205, 0.2908538910313339, 3.966941663314911, 0.6026816193618487, 0.2514263212613199, 3.8526632879567866, 0.6093473030782111, -0.0560051180976256, 4.182947651629081, 1.4812327410961623, -0.222021148230298, 4.264985722312858, 2.1009985325996494, 0.3866347186000055, 4.34497590833706, 1.2558582493998163, 0.3243146507710988, 4.358417331868514, 0.8189214633945027, 0.0692140761161639, 5.064942321490454, 0.5332140285697471, -0.0453564411702372, 5.109623725100177, 0.1078574607342842, -0.0542915965015821, 4.832127634259145, 0.4322421400625682, 0.3050140380161827, 5.133986298683846, 0.4551298294775215, 0.3401943230391926, 5.145391537159172, 0.6863420512401368, 0.0718343075542238, 5.414199773088306, 1.0310063512414707, 0.1022335322459866, 2.8340998683900507, 0.1126982496975173, 0.138927839241302, 3.8129822492940684, 0.243674740631795, 0.2818951665420657, 5.354879305957899]|170305.7548570822982583|      1.00000000|[18937, 1263, 4, 320]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       5|[1.1447190135586478, 0.0332111056837147, 1.6826011398411724, -0.1102862091176121, 0.2245390510713845, 1.8259758520943659, 0.410838322213825, -0.1548170232994822, 2.0595225713388747, 0.9056314445733311, -0.3449184557839956, 2.5650834106279174, 0.3036667846795301, 0.0179975263826065, 2.4914810792128725, 2.764858120478824, 0.0608191008209717, 2.368473030106448, 0.642801197755534, -0.2189945483588595, 2.210523196742921, 2.281984289460534, -0.2719898743169313, 2.543139077801188, 14.383295077001765, 1.052601512861541, 2.5689201620041167, 12.16597285920851, 0.9033803141811828, 3.047644714530794, 0.2848953815799802, -0.2529879828237992, 3.016448928175928, 0.2428710942871277, -0.0470161518704171, 3.1911336310373537, 1.4743913257873327, -0.1416156772353347, 3.1368322511822377, 0.2100022900240503, 0.2616929084817226, 3.5559612523713886, -0.1063978540054085, 0.2708317174129603, 3.1951848450292304, 3.7895900945409977, 0.2618246403787328, 3.702203677578634, 0.497723694694211, 0.2450499831082876, 3.7630354154940067, 0.0680325826798829, -0.1667828670563616, 3.5850643968982605, 0.2689291085881205, 0.2908538910313339, 3.966941663314911, 0.6026816193618487, 0.2514263212613199, 3.8526632879567866, 0.6093473030782111, -0.0560051180976256, 4.182947651629081, 1.4812327410961623, -0.222021148230298, 4.264985722312858, 2.1009985325996494, 0.3866347186000055, 4.34497590833706, 1.2558582493998163, 0.3243146507710988, 4.358417331868514, 0.8189214633945027, 0.0692140761161639, 5.064942321490454, 0.5332140285697471, -0.0453564411702372, 5.109623725100177, 0.1078574607342842, -0.0542915965015821, 4.832127634259145, 0.4322421400625682, 0.3050140380161827, 5.133986298683846, 0.4551298294775215, 0.3401943230391926, 5.145391537159172, 0.6863420512401368, 0.0718343075542238, 5.414199773088306, 1.0310063512414707, 0.1022335322459866, 2.8340998683900507, 0.1126982496975173, 0.138927839241302, 3.8129822492940684, 0.243674740631795, 0.2818951665420657, 5.354879305957899]|170305.7548570822982583|      0.50000000|[23671, 1579, 5, 400]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       6|[1.1447190135586478, 0.0332111056837147, 1.6826011398411724, -0.1102862091176121, 0.2245390510713845, 1.8259758520943659, 0.410838322213825, -0.1548170232994822, 2.0595225713388747, 0.9056314445733311, -0.3449184557839956, 2.5650834106279174, 0.3036667846795301, 0.0179975263826065, 2.4914810792128725, 2.764858120478824, 0.0608191008209717, 2.368473030106448, 0.642801197755534, -0.2189945483588595, 2.210523196742921, 2.281984289460534, -0.2719898743169313, 2.543139077801188, 14.383295077001765, 1.052601512861541, 2.5689201620041167, 12.16597285920851, 0.9033803141811828, 3.047644714530794, 0.2848953815799802, -0.2529879828237992, 3.016448928175928, 0.2428710942871277, -0.0470161518704171, 3.1911336310373537, 1.4743913257873327, -0.1416156772353347, 3.1368322511822377, 0.2100022900240503, 0.2616929084817226, 3.5559612523713886, -0.1063978540054085, 0.2708317174129603, 3.1951848450292304, 3.7895900945409977, 0.2618246403787328, 3.702203677578634, 0.497723694694211, 0.2450499831082876, 3.7630354154940067, 0.0680325826798829, -0.1667828670563616, 3.5850643968982605, 0.2689291085881205, 0.2908538910313339, 3.966941663314911, 0.6026816193618487, 0.2514263212613199, 3.8526632879567866, 0.6093473030782111, -0.0560051180976256, 4.182947651629081, 1.4812327410961623, -0.222021148230298, 4.264985722312858, 2.1009985325996494, 0.3866347186000055, 4.34497590833706, 1.2558582493998163, 0.3243146507710988, 4.358417331868514, 0.8189214633945027, 0.0692140761161639, 5.064942321490454, 0.5332140285697471, -0.0453564411702372, 5.109623725100177, 0.1078574607342842, -0.0542915965015821, 4.832127634259145, 0.4322421400625682, 0.3050140380161827, 5.133986298683846, 0.4551298294775215, 0.3401943230391926, 5.145391537159172, 0.6863420512401368, 0.0718343075542238, 5.414199773088306, 1.0310063512414707, 0.1022335322459866, 2.8340998683900507, 0.1126982496975173, 0.138927839241302, 3.8129822492940684, 0.243674740631795, 0.2818951665420657, 5.354879305957899]|170305.7548570822982583|      0.25000000|[28405, 1895, 6, 480]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       7|[1.1447190135586478, 0.0332111056837147, 1.6826011398411724, -0.1102862091176121, 0.2245390510713845, 1.8259758520943659, 0.410838322213825, -0.1548170232994822, 2.0595225713388747, 0.9056314445733311, -0.3449184557839956, 2.5650834106279174, 0.3036667846795301, 0.0179975263826065, 2.4914810792128725, 2.764858120478824, 0.0608191008209717, 2.368473030106448, 0.642801197755534, -0.2189945483588595, 2.210523196742921, 2.281984289460534, -0.2719898743169313, 2.543139077801188, 14.383295077001765, 1.052601512861541, 2.5689201620041167, 12.16597285920851, 0.9033803141811828, 3.047644714530794, 0.2848953815799802, -0.2529879828237992, 3.016448928175928, 0.2428710942871277, -0.0470161518704171, 3.1911336310373537, 1.4743913257873327, -0.1416156772353347, 3.1368322511822377, 0.2100022900240503, 0.2616929084817226, 3.5559612523713886, -0.1063978540054085, 0.2708317174129603, 3.1951848450292304, 3.7895900945409977, 0.2618246403787328, 3.702203677578634, 0.497723694694211, 0.2450499831082876, 3.7630354154940067, 0.0680325826798829, -0.1667828670563616, 3.5850643968982605, 0.2689291085881205, 0.2908538910313339, 3.966941663314911, 0.6026816193618487, 0.2514263212613199, 3.8526632879567866, 0.6093473030782111, -0.0560051180976256, 4.182947651629081, 1.4812327410961623, -0.222021148230298, 4.264985722312858, 2.1009985325996494, 0.3866347186000055, 4.34497590833706, 1.2558582493998163, 0.3243146507710988, 4.358417331868514, 0.8189214633945027, 0.0692140761161639, 5.064942321490454, 0.5332140285697471, -0.0453564411702372, 5.109623725100177, 0.1078574607342842, -0.0542915965015821, 4.832127634259145, 0.4322421400625682, 0.3050140380161827, 5.133986298683846, 0.4551298294775215, 0.3401943230391926, 5.145391537159172, 0.6863420512401368, 0.0718343075542238, 5.414199773088306, 1.0310063512414707, 0.1022335322459866, 2.8340998683900507, 0.1126982496975173, 0.138927839241302, 3.8129822492940684, 0.243674740631795, 0.2818951665420657, 5.354879305957899]|170305.7548570822982583|      0.12500000|[33139, 2211, 7, 560]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       8|[1.1447190135586478, 0.0332111056837147, 1.6826011398411724, -0.1102862091176121, 0.2245390510713845, 1.8259758520943659, 0.410838322213825, -0.1548170232994822, 2.0595225713388747, 0.9056314445733311, -0.3449184557839956, 2.5650834106279174, 0.3036667846795301, 0.0179975263826065, 2.4914810792128725, 2.764858120478824, 0.0608191008209717, 2.368473030106448, 0.642801197755534, -0.2189945483588595, 2.210523196742921, 2.281984289460534, -0.2719898743169313, 2.543139077801188, 14.383295077001765, 1.052601512861541, 2.5689201620041167, 12.16597285920851, 0.9033803141811828, 3.047644714530794, 0.2848953815799802, -0.2529879828237992, 3.016448928175928, 0.2428710942871277, -0.0470161518704171, 3.1911336310373537, 1.4743913257873327, -0.1416156772353347, 3.1368322511822377, 0.2100022900240503, 0.2616929084817226, 3.5559612523713886, -0.1063978540054085, 0.2708317174129603, 3.1951848450292304, 3.7895900945409977, 0.2618246403787328, 3.702203677578634, 0.497723694694211, 0.2450499831082876, 3.7630354154940067, 0.0680325826798829, -0.1667828670563616, 3.5850643968982605, 0.2689291085881205, 0.2908538910313339, 3.966941663314911, 0.6026816193618487, 0.2514263212613199, 3.8526632879567866, 0.6093473030782111, -0.0560051180976256, 4.182947651629081, 1.4812327410961623, -0.222021148230298, 4.264985722312858, 2.1009985325996494, 0.3866347186000055, 4.34497590833706, 1.2558582493998163, 0.3243146507710988, 4.358417331868514, 0.8189214633945027, 0.0692140761161639, 5.064942321490454, 0.5332140285697471, -0.0453564411702372, 5.109623725100177, 0.1078574607342842, -0.0542915965015821, 4.832127634259145, 0.4322421400625682, 0.3050140380161827, 5.133986298683846, 0.4551298294775215, 0.3401943230391926, 5.145391537159172, 0.6863420512401368, 0.0718343075542238, 5.414199773088306, 1.0310063512414707, 0.1022335322459866, 2.8340998683900507, 0.1126982496975173, 0.138927839241302, 3.8129822492940684, 0.243674740631795, 0.2818951665420657, 5.354879305957899]|170305.7548570822982583|      0.06250000|[37874, 2526, 8, 640]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       9|[1.1438206099423622, 0.0311755958578092, 1.6830695687266706, -0.1108132609109175, 0.2244505785677091, 1.8260940242835064, 0.4112204845685224, -0.1542271198685483, 2.0665335035717116, 0.9058772242018929, -0.3442222147348881, 2.559494295604132, 0.3039484970963464, 0.0300217221866509, 2.497641947049875, 2.7605393405985192, 0.1103715232399316, 2.370143647996328, 0.6452508884202623, -0.2202469868776505, 2.2127618886450593, 2.284996721692012, -0.2743037943412327, 2.5427280698556456, 14.382482548843596, 1.0582957515662974, 2.5570294759820107, 12.165083476644334, 0.9102036929938688, 3.0417215495473706, 0.2868124399667243, -0.2546293831442092, 3.019153048022363, 0.2448266080886892, -0.0515396072071551, 3.1912045846959285, 1.4797612498566326, -0.1376163121584637, 3.1344551762319903, 0.2038146714820998, 0.2622005703543679, 3.555770460565619, -0.1073016474055389, 0.2702720844690819, 3.1987734105353036, 3.7852908386751856, 0.268395686827231, 3.6979050129145086, 0.4961086361345194, 0.2480078648522376, 3.765332136822257, 0.0636210261378626, -0.1663466669888509, 3.591418845440233, 0.2654991293835087, 0.295201616333642, 3.9675490524605608, 0.5984931761316551, 0.2528610749798384, 3.8532123841298067, 0.6105327635322801, -0.0609398414857126, 4.183958935424853, 1.4820817633200285, -0.216868016932032, 4.263620382494025, 2.098916743881671, 0.3861651964390449, 4.3495169852277975, 1.26051494851386, 0.3236683088015523, 4.364790727304009, 0.8083585821443419, 0.0744507008564117, 5.067003480357264, 0.537407947874267, -0.0485657222447123, 5.110005679202948, 0.1107678906577718, -0.0540238218984065, 4.828383363390982, 0.4269227033584909, 0.305709214826091, 5.137227274980257, 0.4540427697354969, 0.3376926464810373, 5.152158753715017, 0.6849920615400192, 0.0737811978399099, 5.416613920325847, 1.0282504219436959, 0.1051881479839754, 2.8315070759001273, 0.1110666542547548, 0.1390334578755023, 3.806028795755276, 0.246753272889771, 0.280776327136149, 5.354133191397351]|156937.2327591361536179|      0.12500000|[42609, 2841, 9, 720]                                                      |  | used quadratic model with 5050 points | iterate success | actual_k=4
      10|[1.1450179891346977, 0.0257009831474688, 1.6835557666983847, -0.1197675096360263, 0.2314855975641298, 1.8317864028329478, 0.4165525184471468, -0.1529581833107646, 2.0717828231511497, 0.9224775585195918, -0.3391209175667057, 2.5619017717986, 0.2971195126253782, 0.0298567975156626, 2.50614503676289, 2.7469686440521848, 0.1832220252343252, 2.381433577159278, 0.6475532426431114, -0.2157199768909041, 2.2102748553444123, 2.2916323487750354, -0.2669334823651133, 2.5424422821146138, 14.372847040879437, 1.0722319647059546, 2.5353934188087854, 12.1623360605126, 0.9366688106306661, 3.0332997082975663, 0.3002332743056974, -0.2569224799298268, 3.0219281001617198, 0.2536528927309368, -0.0601949585035905, 3.193376237287897, 1.4872596380831158, -0.135997171798813, 3.1283561983191253, 0.2011150597466498, 0.2601869825268777, 3.55647970507605, -0.1131935612064712, 0.2770332425063446, 3.1985337673967567, 3.776982129613888, 0.3025990472361945, 3.710354296775938, 0.487429515507854, 0.2586390346643039, 3.7741384624926373, 0.0686107865317508, -0.167618764183409, 3.586437358521763, 0.2540876670349271, 0.2901769177229661, 3.966675778163266, 0.5873843372216145, 0.2562345694469018, 3.8645862057140437, 0.6152598308623854, -0.0874799201814849, 4.170894166038189, 1.4889867508411319, -0.2258711347456184, 4.263447701612095, 2.0919328084616606, 0.3800991641718899, 4.364810141332564, 1.250348256184969, 0.3163134048368487, 4.3681782745297975, 0.8076285381222555, 0.0926713523083488, 5.070001927693555, 0.5417951453350914, -0.0894942867744789, 5.105224465501911, 0.1192761751095006, -0.0598384508117214, 4.828129083959988, 0.4193335555824187, 0.3075362841651008, 5.134551180132138, 0.4511988625056698, 0.3365250208952602, 5.151189652003554, 0.68223235966638, 0.0896726216860688, 5.417982458080001, 1.0190671693946698, 0.1279368830495695, 2.8227548148588903, 0.0963305882560789, 0.1333270151534418, 3.805144981736569, 0.2454888088903131, 0.280924193303439, 5.360681939060269]|141413.4932738878123928|      0.25000000|[47343, 3157, 10, 800]                                                     |  | used quadratic model with 5050 points | iterate success | actual_k=4
      11|[1.1384829693251566, 0.0087748794291668, 1.6731870032841965, -0.1041013873134497, 0.2543217356960031, 1.8235476565542958, 0.390628635018194, -0.1564247306816937, 2.0405196023079784, 0.9392169131459457, -0.3540499508649824, 2.586594038970938, 0.2794804944049419, 0.0265802766255816, 2.496139202890813, 2.731633179903497, 0.2137210313883504, 2.3716388952679015, 0.6262359333374989, -0.2152884758968097, 2.202356481768674, 2.271378160187838, -0.2675273091296201, 2.549365162530984, 14.403327316434359, 1.0833440652402861, 2.5040218877211378, 12.156372626104945, 0.9381181018046129, 2.981366774212906, 0.3448907753137832, -0.2594127774647531, 3.0464093193735207, 0.2509306696265239, -0.1154393549136788, 3.1978066572455273, 1.5007245852706779, -0.236194008555947, 3.124831990394878, 0.1834723260349159, 0.2732205356645226, 3.566655165947843, -0.119859208906767, 0.2926621061222378, 3.188762721740989, 3.769729903168861, 0.3534471980967437, 3.7416694037073728, 0.4762859126018127, 0.2464062254028332, 3.769059035890417, 0.0881674234917443, -0.1754400291272885, 3.5972995818615012, 0.2375854845955613, 0.3027842092312535, 3.9907547588339414, 0.5891716425573346, 0.2324890465120816, 3.8718729635375513, 0.6054602371147247, -0.1380782169228685, 4.158275853562557, 1.4723522817261296, -0.2060329795921381, 4.23625224711217, 2.1232240100813113, 0.4029336213388059, 4.383393639533292, 1.2717777879007357, 0.3502975253894973, 4.343673655614738, 0.8140456379398961, 0.1239592170981308, 5.096415886962225, 0.5538731897019692, -0.1138271795160338, 5.077535202334207, 0.1124161309314589, -0.0617987763020429, 4.798197029447255, 0.3943276719571507, 0.323559454495841, 5.127061263873113, 0.3870558185647806, 0.3387218184379879, 5.159598109629657, 0.6319392253034054, 0.12134497109233, 5.4260996043797585, 1.017205788274739, 0.1497545431170267, 2.7880079837523644, 0.0742903530721281, 0.1127571354117477, 3.8302882451577043, 0.2344922056680022, 0.3266333486633809, 5.3982594896174305]|130082.5883422340848483|      0.50000000|[52078, 3472, 11, 880]                                                     |  | used quadratic model with 5050 points | iterate success | actual_k=4
