k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[601, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[1201, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[1803, 120, 2, 32]                                                         |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 122 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 182 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 243 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 303 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 363 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 423 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 483 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 543 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[2403, 160, 2, 42]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[1.0319307409524854, 0.015907750826763, 1.8884441194930954, 0.0139138069862777, 0.0123126293499837, 2.004733655680593, 0.4311126293830654, 0.0210379642342435, 2.1181765137368767, 0.8069020732674225, 0.0100864083747774, 2.150649365313985, 0.2115111273016171, 0.0287342413405164, 2.215429974148962, 2.692624517283287, 0.0251033439448756, 2.2700627111888454, 0.8138607030854568, 0.0136393400634374, 2.385519662282059, 2.269705747212767, 0.0247918651585031, 2.498245971545642, 14.355528762651861, 0.0533546731421452, 2.5516247750999006, 12.161730180509313, 0.0347193596236298, 2.704353598044584, 0.2811341424043226, 0.0092266916689165, 2.9380569326616763, 0.2489402024128233, 0.0219703181656098, 2.9699237668792806, 1.158448806667257, 0.0207122947894602, 3.118054777492059, 0.1836439543678261, 0.0239777040937702, 3.2327981022619565, 0.1224832772977415, 0.014873913258484, 3.2553993222202657, 3.750423023371423, 0.0243031696780453, 3.3820913644984443, 0.8342408688252057, 0.0218845120050201, 3.6722404940772275, 0.1561183592774369, 0.0152041622436889, 3.726044427940384, 0.3866932067207349, 0.0230444200802776, 3.828613824698611, 0.928439450380276, 0.0161104382648488, 3.9575321988737984, 0.2582252949592299, 0.0213151218528714, 4.056195897163582, 2.0788624846393216, 0.0179512546487655, 4.171276282058192, 1.941474114797509, 0.0196934369163197, 4.429361476938007, 1.4777940230048614, 0.0194333957945836, 4.562464481860377, 0.470808489298732, 0.0200443569610755, 4.598743007907923, 0.4968923051702065, 0.0237472522077334, 4.701844501539272, 0.3212486461000245, 0.011964469088552, 4.797698328828772, 0.8404362098967447, 0.022265531605714, 4.965693156403584, 0.4582338897623009, 0.0232170264973236, 5.391001763912373, 0.4911955909329072, 0.0206969350237819, 5.41572726924087, 0.9944193281726051, 0.0252444766662357, 2.578694797797814, -0.015744761901863, 0.0226681728142788, 3.859038904718074, 0.2614061737386212, 0.0156026696545749, 5.206763734629367]|2492337.2500000000000000|      0.12500000|[2523, 168, 2, 44]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
       6|[1.032656705565535, 0.0184296518039094, 1.8793551617212183, 0.0009449664187466, 0.0091131818632809, 2.0260723991182616, 0.4346461186286631, 0.0260329294644361, 2.11763978557175, 0.7994068162337534, -0.0014166840468073, 2.150355646656191, 0.2104624948063983, 0.0112893544708558, 2.2045092336475527, 2.6960720435224306, 0.0331229638894125, 2.2583353260156067, 0.8169048440099133, 0.0045378536661449, 2.3924764432725625, 2.2710273438776967, 0.0335312138463665, 2.4806419128727537, 14.352067570044367, 0.091413847136124, 2.5461561825145997, 12.168449917536163, 0.1012599424540975, 2.7004483577219713, 0.2807798107345484, 0.0234348098977909, 2.9324905430650454, 0.2484071769834488, 0.0269085817319817, 2.961512548955572, 1.162206593821371, 0.0269660917443571, 3.100413286356979, 0.1932259437823116, 0.0071110021179011, 3.2158652782778496, 0.1179638461060947, 0.0198789011424523, 3.266548921499309, 3.756485281311311, 0.0457468384299777, 3.3843113872837387, 0.8326426316480038, 0.0290501460843735, 3.686109012341222, 0.1554920296929125, 0.0048182863069275, 3.740259403567056, 0.3779191946975631, 0.0453792139381595, 3.8225317714991407, 0.9321178074769222, 0.0414668782530468, 3.9541933130476394, 0.2538306342836303, 0.0259080296127932, 4.056694796293583, 2.0858537288606716, 0.028740531826737, 4.1677104028863985, 1.9328734907432383, 0.029558458346231, 4.450334807803699, 1.4687929882900044, 0.0106119871405693, 4.54836930875766, 0.4638105266100366, 0.0015931733729148, 4.59313190049491, 0.4872012682859906, 0.0321449496101741, 4.706275376371658, 0.3341589067521654, 0.027372266819597, 4.804890840165719, 0.8343815923236386, 0.0422328606389153, 4.969267426548727, 0.4461366021938421, 0.0327054384000558, 5.388377795653111, 0.481875850885701, 0.0165345894801364, 5.41671659672799, 1.001904741977298, 0.0257951412046352, 2.597707916792668, -0.0196610703061623, 0.0163292834606494, 3.8546749741358983, 0.2639621063924237, 0.0078536484516214, 5.214651582320828]|1787080.7500000000000000|      0.25000000|[2944, 196, 3, 52]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 182 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 242 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 302 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 362 points | iterate success | actual_k=4
       7|[1.032656705565535, 0.0184296518039094, 1.8793551617212183, 0.0009449664187466, 0.0091131818632809, 2.0260723991182616, 0.4346461186286631, 0.0260329294644361, 2.11763978557175, 0.7994068162337534, -0.0014166840468073, 2.150355646656191, 0.2104624948063983, 0.0112893544708558, 2.2045092336475527, 2.6960720435224306, 0.0331229638894125, 2.2583353260156067, 0.8169048440099133, 0.0045378536661449, 2.3924764432725625, 2.2710273438776967, 0.0335312138463665, 2.4806419128727537, 14.352067570044367, 0.091413847136124, 2.5461561825145997, 12.168449917536163, 0.1012599424540975, 2.7004483577219713, 0.2807798107345484, 0.0234348098977909, 2.9324905430650454, 0.2484071769834488, 0.0269085817319817, 2.961512548955572, 1.162206593821371, 0.0269660917443571, 3.100413286356979, 0.1932259437823116, 0.0071110021179011, 3.2158652782778496, 0.1179638461060947, 0.0198789011424523, 3.266548921499309, 3.756485281311311, 0.0457468384299777, 3.3843113872837387, 0.8326426316480038, 0.0290501460843735, 3.686109012341222, 0.1554920296929125, 0.0048182863069275, 3.740259403567056, 0.3779191946975631, 0.0453792139381595, 3.8225317714991407, 0.9321178074769222, 0.0414668782530468, 3.9541933130476394, 0.2538306342836303, 0.0259080296127932, 4.056694796293583, 2.0858537288606716, 0.028740531826737, 4.1677104028863985, 1.9328734907432383, 0.029558458346231, 4.450334807803699, 1.4687929882900044, 0.0106119871405693, 4.54836930875766, 0.4638105266100366, 0.0015931733729148, 4.59313190049491, 0.4872012682859906, 0.0321449496101741, 4.706275376371658, 0.3341589067521654, 0.027372266819597, 4.804890840165719, 0.8343815923236386, 0.0422328606389153, 4.969267426548727, 0.4461366021938421, 0.0327054384000558, 5.388377795653111, 0.481875850885701, 0.0165345894801364, 5.41671659672799, 1.001904741977298, 0.0257951412046352, 2.597707916792668, -0.0196610703061623, 0.0163292834606494, 3.8546749741358983, 0.2639621063924237, 0.0078536484516214, 5.214651582320828]|1787080.7500000000000000|      0.12500000|[3544, 236, 4, 63]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[1.032656705565535, 0.0184296518039094, 1.8793551617212183, 0.0009449664187466, 0.0091131818632809, 2.0260723991182616, 0.4346461186286631, 0.0260329294644361, 2.11763978557175, 0.7994068162337534, -0.0014166840468073, 2.150355646656191, 0.2104624948063983, 0.0112893544708558, 2.2045092336475527, 2.6960720435224306, 0.0331229638894125, 2.2583353260156067, 0.8169048440099133, 0.0045378536661449, 2.3924764432725625, 2.2710273438776967, 0.0335312138463665, 2.4806419128727537, 14.352067570044367, 0.091413847136124, 2.5461561825145997, 12.168449917536163, 0.1012599424540975, 2.7004483577219713, 0.2807798107345484, 0.0234348098977909, 2.9324905430650454, 0.2484071769834488, 0.0269085817319817, 2.961512548955572, 1.162206593821371, 0.0269660917443571, 3.100413286356979, 0.1932259437823116, 0.0071110021179011, 3.2158652782778496, 0.1179638461060947, 0.0198789011424523, 3.266548921499309, 3.756485281311311, 0.0457468384299777, 3.3843113872837387, 0.8326426316480038, 0.0290501460843735, 3.686109012341222, 0.1554920296929125, 0.0048182863069275, 3.740259403567056, 0.3779191946975631, 0.0453792139381595, 3.8225317714991407, 0.9321178074769222, 0.0414668782530468, 3.9541933130476394, 0.2538306342836303, 0.0259080296127932, 4.056694796293583, 2.0858537288606716, 0.028740531826737, 4.1677104028863985, 1.9328734907432383, 0.029558458346231, 4.450334807803699, 1.4687929882900044, 0.0106119871405693, 4.54836930875766, 0.4638105266100366, 0.0015931733729148, 4.59313190049491, 0.4872012682859906, 0.0321449496101741, 4.706275376371658, 0.3341589067521654, 0.027372266819597, 4.804890840165719, 0.8343815923236386, 0.0422328606389153, 4.969267426548727, 0.4461366021938421, 0.0327054384000558, 5.388377795653111, 0.481875850885701, 0.0165345894801364, 5.41671659672799, 1.001904741977298, 0.0257951412046352, 2.597707916792668, -0.0196610703061623, 0.0163292834606494, 3.8546749741358983, 0.2639621063924237, 0.0078536484516214, 5.214651582320828]|1787080.7500000000000000|      0.06250000|[4146, 276, 5, 74]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 422 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 482 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 542 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[1.0308043296865486, 0.0279455612470347, 1.8808084227663768, -0.0096071235320817, 0.0128794077566362, 2.040903178574789, 0.4465829544465295, 0.0220614968689844, 2.112090232908921, 0.7986648161004303, -0.0031247525511903, 2.14568203080723, 0.1921218955032207, 0.0145149081297517, 2.210230706871721, 2.6951202783897314, 0.0331995917698402, 2.260231499479609, 0.8127872361527656, 0.0154731412681358, 2.3858526086399943, 2.274429410692603, 0.040615273096923, 2.474514756188956, 14.346019527126485, 0.1059353602114033, 2.54553021810713, 12.161997662193496, 0.1026697157547477, 2.69589278062709, 0.2860991657309641, 0.024199370518039, 2.937362982509209, 0.2371294079019082, 0.0308319254857419, 2.9727443558488718, 1.1645765913278556, 0.0214398260634085, 3.1107147605320478, 0.1971290889154965, 0.0099674995369409, 3.216234590426329, 0.1272022807692802, 0.0201766198055026, 3.2694278427969037, 3.757268882164868, 0.0547965500107401, 3.3846954742160174, 0.8388344578116919, 0.0363461049745934, 3.6987957579539876, 0.1511659272029399, 0.0035393553357113, 3.7430075583603446, 0.3738516529144584, 0.0483671256981606, 3.8215966074661614, 0.9383522810838786, 0.0456464737840834, 3.9543881986756304, 0.2483775540337666, 0.0320087182184254, 4.0528119483821445, 2.0790559779934057, 0.026077477916304, 4.173656496067105, 1.9283800802401234, 0.0351057385289607, 4.448574096856618, 1.4731494228967434, 0.0173022814398616, 4.54946978174058, 0.4512705653759487, -0.0076138982095843, 4.589616366837507, 0.4955092777955447, 0.0351262677021187, 4.7074059194891404, 0.3354491187017383, 0.0286073876250623, 4.813335446162427, 0.8325506958607477, 0.0436615910473841, 4.967304575108644, 0.4358300252931694, 0.0369096882407173, 5.39148309148468, 0.4871726218953522, 0.0183941706720573, 5.417263124796849, 1.0072139418058537, 0.0305985316197779, 2.607189281892195, -0.0220886866412897, 0.0245687243970029, 3.8578911789771086, 0.2538270189719324, 0.0127719177946821, 5.20984652000064]|1595716.2500000000000000|      0.12500000|[4266, 284, 5, 76]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      10|[1.0308043296865486, 0.0279455612470347, 1.8808084227663768, -0.0096071235320817, 0.0128794077566362, 2.040903178574789, 0.4465829544465295, 0.0220614968689844, 2.112090232908921, 0.7986648161004303, -0.0031247525511903, 2.14568203080723, 0.1921218955032207, 0.0145149081297517, 2.210230706871721, 2.6951202783897314, 0.0331995917698402, 2.260231499479609, 0.8127872361527656, 0.0154731412681358, 2.3858526086399943, 2.274429410692603, 0.040615273096923, 2.474514756188956, 14.346019527126485, 0.1059353602114033, 2.54553021810713, 12.161997662193496, 0.1026697157547477, 2.69589278062709, 0.2860991657309641, 0.024199370518039, 2.937362982509209, 0.2371294079019082, 0.0308319254857419, 2.9727443558488718, 1.1645765913278556, 0.0214398260634085, 3.1107147605320478, 0.1971290889154965, 0.0099674995369409, 3.216234590426329, 0.1272022807692802, 0.0201766198055026, 3.2694278427969037, 3.757268882164868, 0.0547965500107401, 3.3846954742160174, 0.8388344578116919, 0.0363461049745934, 3.6987957579539876, 0.1511659272029399, 0.0035393553357113, 3.7430075583603446, 0.3738516529144584, 0.0483671256981606, 3.8215966074661614, 0.9383522810838786, 0.0456464737840834, 3.9543881986756304, 0.2483775540337666, 0.0320087182184254, 4.0528119483821445, 2.0790559779934057, 0.026077477916304, 4.173656496067105, 1.9283800802401234, 0.0351057385289607, 4.448574096856618, 1.4731494228967434, 0.0173022814398616, 4.54946978174058, 0.4512705653759487, -0.0076138982095843, 4.589616366837507, 0.4955092777955447, 0.0351262677021187, 4.7074059194891404, 0.3354491187017383, 0.0286073876250623, 4.813335446162427, 0.8325506958607477, 0.0436615910473841, 4.967304575108644, 0.4358300252931694, 0.0369096882407173, 5.39148309148468, 0.4871726218953522, 0.0183941706720573, 5.417263124796849, 1.0072139418058537, 0.0305985316197779, 2.607189281892195, -0.0220886866412897, 0.0245687243970029, 3.8578911789771086, 0.2538270189719324, 0.0127719177946821, 5.20984652000064]|1595716.2500000000000000|      0.06250000|[4866, 324, 5, 86]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 121 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 241 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 301 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 361 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 421 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 481 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 541 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
